Gene = TFB2M
index = 1395
Annotated 5SS: [  499  1979  8944  9752 15112 17780 21804]
Annotated 3SS: [ 1889  8789  9602 15021 17716 21642 25121]
SMsplice 5SS: [  499 17780 21804 25387]
SMsplice 3SS: [17716 21642 25121 25547]
top_k =  500
Partition function (log Z): -9.50276429504768

Sorted 5' Splice Sites (High to Low Probability):
Position 17780: 0.9964634479732903
Position 499: 0.9908555214141345
Position 21804: 0.922330673066273
Position 8944: 0.3820618064002114
Position 25387: 0.3320558429165356
Position 2000: 0.2724380942321885
Position 18038: 0.1903505468711103
Position 9752: 0.1863591091512859
Position 1979: 0.15006425936237744
Position 6600: 0.13234496427760215
Position 2026: 0.05302599707491553
Position 24918: 0.04388701585657714
Position 7798: 0.03759676886287769
Position 153: 0.03516751511392948
Position 1798: 0.018334862731101194
Position 6641: 0.015491256325229455
Position 5208: 0.014916585486430014
Position 3790: 0.014244019789243964
Position 25635: 0.012908872469957021
Position 7870: 0.007266769532899105
Position 15: 0.006663792272219
Position 6376: 0.006619970291126231
Position 111: 0.006306658220604535
Position 4117: 0.006295606653191837
Position 6329: 0.005437800088971523
Position 3311: 0.004826597989762299
Position 5885: 0.004665740373523754
Position 4625: 0.00449256793513668
Position 8669: 0.0035594231287922077
Position 7536: 0.0025010725505564694
Position 137: 0.0012932679676009435
Position 130: 0.0011862656902464001
Position 247: 0.0009290430845394448
Position 7565: 0.0008167526620452957
Position 266: 0.0006160060618457099
Position 408: 0.0004641915848063333
Position 1414: 0.00046264905363512643
Position 125: 0.0004121067133975007
Position 140: 0.00019364624689464558
Position 44: 0.000161955702175942
Position 958: 0.00016033746696119005
Position 873: 0.00013209799832900767
Position 463: 0.00013183044786181476
Position 188: 0.00010413992302669333
Position 8988: 5.77513033757211e-05
Position 9421: 5.698798552688087e-05
Position 1446: 5.5371730098879224e-05
Position 9313: 4.978539643870779e-05
Position 201: 4.017971573990386e-05
Position 10105: 3.938299199193503e-05
Position 503: 3.828219512540655e-05
Position 846: 3.3906811844677805e-05
Position 549: 2.9973696546137042e-05
Position 66: 2.63826057170866e-05
Position 1352: 2.104607544706319e-05
Position 690: 1.9009477996664436e-05
Position 810: 1.532824375803548e-05
Position 1254: 1.4523531205022032e-05
Position 980: 1.3269699671368282e-05
Position 1569: 1.224430392663336e-05
Position 949: 1.1362919817009261e-05
Position 1312: 1.1122432169676362e-05
Position 104: 7.628680923861616e-06
Position 954: 6.864164868197712e-06
Position 1612: 6.48271867423299e-06
Position 1831: 5.99449677401628e-06
Position 64: 1.7523832656959133e-06
Position 198: 1.188178913103984e-06
Position 6380: 1.0562360719560177e-06
Position 4195: 6.102451632729338e-07
Position 2300: 1.6481982418364898e-08
Position 310: 8.545018445662965e-09
Position 530: 3.3772017472011964e-09
Position 2389: 1.532753687143123e-09
Position 567: 7.191654144694983e-10
Position 488: 1.4817653968475655e-10
Position 1198: 8.687339119790245e-11
Position 338: 5.462587820362938e-11
Position 377: 1.70540807659596e-11
Position 2010: 3.366226535884553e-12
Position 722: 2.429720992842483e-12
Position 403: 9.936832436689108e-13
Position 683: 6.228479874009736e-13
Position 622: 4.073495422326062e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 17716: 0.9977910144280626
Position 21642: 0.9456505344692893
Position 25121: 0.606579754465914
Position 25547: 0.4768876430722854
Position 1889: 0.45787889960916434
Position 8789: 0.3620408924446213
Position 9602: 0.1863591091512859
Position 17893: 0.18437396560403685
Position 24821: 0.18272269781387956
Position 6507: 0.14680161731499852
Position 264: 0.029839357507753288
Position 7735: 0.02352549823622222
Position 8850: 0.020549440468412557
Position 335: 0.01935891011726898
Position 24710: 0.016921288197217128
Position 25004: 0.015023169719158725
Position 21896: 0.014368948919850327
Position 22077: 0.013962989786063603
Position 7456: 0.013853401154884667
Position 6146: 0.01207009886581033
Position 7732: 0.010832329210197755
Position 1909: 0.009778953301745882
Position 5116: 0.009472985671003688
Position 25761: 0.009443455505255197
Position 1752: 0.008027530931688563
Position 22583: 0.007589483031380831
Position 17846: 0.007151428822528161
Position 24221: 0.006886472526788308
Position 3732: 0.0055765078365289265
Position 3709: 0.005415633164698189
Position 5807: 0.004290703320190019
Position 4067: 0.004057307734844336
Position 3240: 0.003825913630498473
Position 25668: 0.0035933414253644953
Position 8348: 0.0035594231287922077
Position 4507: 0.003538820194671445
Position 25731: 0.003465416964701822
Position 3694: 0.0032717930532649973
Position 1797: 0.0032699168364461297
Position 1784: 0.0032675131932749985
Position 19421: 0.0029626794537084486
Position 358: 0.0023017002479983634
Position 5052: 0.0019931862043992606
Position 1708: 0.0018508429758176874
Position 1680: 0.0016287883792365343
Position 3964: 0.0014848872269254698
Position 5070: 0.001395013204476066
Position 10759: 0.0011467586894007879
Position 5094: 0.0010496804882658215
Position 5184: 0.0010110888922290442
Position 6512: 0.000905851159082366
Position 3273: 0.0008117501878117586
Position 1309: 0.0006240981554134456
Position 4527: 0.0006156638588625224
Position 3961: 0.0005524102433029224
Position 1659: 0.0005141615063615473
Position 5803: 0.0004569941625969262
Position 18146: 0.00041312937632177445
Position 4547: 0.000354788449548194
Position 6433: 0.0002534237534823623
Position 616: 0.00024407304409382948
Position 4015: 0.00022216314773276333
Position 3276: 0.00020130962322427982
Position 1598: 0.00013283140664265724
Position 9126: 0.0001301667158019655
Position 1610: 9.925068575425598e-05
Position 1387: 9.171420110668492e-05
Position 1311: 8.672663284146647e-05
Position 1378: 7.275905008409591e-05
Position 1922: 6.885777329619063e-05
Position 9880: 5.909902310834216e-05
Position 1650: 5.384846265931162e-05
Position 1685: 5.186404338508224e-05
Position 845: 4.743550836276865e-05
Position 9217: 3.771448023913152e-05
Position 9835: 3.2426783807994296e-05
Position 1513: 2.836455527072766e-05
Position 10755: 2.6702357692774566e-05
Position 9054: 2.4289060657850193e-05
Position 639: 2.3451754988593924e-05
Position 1239: 2.3282694519750008e-05
Position 1194: 2.2473165736201178e-05
Position 1115: 1.8736321060380997e-05
Position 6483: 1.872187316342905e-05
Position 1554: 1.8453023643886607e-05
Position 1755: 1.5032853860657272e-05
Position 1643: 1.2701090382062588e-05
Position 779: 1.040416603066583e-05
Position 2120: 9.030845586890962e-06
Position 1315: 8.503184638940303e-06
Position 10779: 8.220326667288374e-06
Position 1556: 8.193111939117551e-06
Position 1757: 6.972849118226811e-06
Position 1034: 6.866576247144876e-06
Position 1413: 5.019755447735746e-06
Position 622: 4.7951053568383e-06
Position 1052: 4.5294905747655385e-06
Position 1562: 3.1877294277469684e-06
Position 1826: 3.1218220765362154e-06
Position 8796: 2.704368228464667e-06
Position 2369: 2.555386161356933e-06
Position 1481: 2.5017230783442496e-06
Position 1418: 2.0821331014863736e-06
Position 5661: 1.7796838013419829e-06
Position 3172: 1.7047735004555294e-06
Position 2632: 1.699648207979044e-06
Position 2747: 1.6555588533275805e-06
Position 578: 1.537414834297382e-06
Position 781: 1.5110639079396347e-06
Position 287: 1.5073543584933708e-06
Position 3183: 1.474343792126407e-06
Position 1840: 1.4600297410151663e-06
Position 914: 1.3508509018024495e-06
Position 5995: 8.58573872828422e-07
Position 273: 5.908166075277329e-07
Position 198: 5.720350411994107e-07
Position 4768: 5.562430563789115e-07
Position 2084: 4.987322263455736e-07
Position 1166: 4.480581894994264e-07
Position 805: 3.82378879249074e-07
Position 894: 3.753166248158521e-07
Position 421: 3.3341608864323574e-07
Position 140: 2.7655899090062205e-07
Position 2722: 1.9551870229442508e-07
Position 2197: 1.7451928128741893e-09
Position 1990: 8.089284612411475e-10
Position 2191: 4.5592929034967224e-10
Position 2277: 2.5493862860806735e-10
Position 1978: 2.279690518681579e-10
Position 2253: 1.760094827636498e-10
Position 463: 1.3594778034531915e-10
Position 1934: 1.1035424635801524e-10
Position 401: 7.14839585296973e-11
Position 466: 6.813333496715387e-11
Position 301: 6.267561549991069e-11
Position 383: 6.130922858227846e-11
Position 223: 5.926496458767863e-11
Position 1212: 4.1996594536772727e-11
Position 143: 2.961656732722389e-11
Position 374: 2.8343910164313953e-11
Position 388: 2.3536077491584566e-11
Position 713: 1.961076866163357e-11
Position 98: 1.9586144379658886e-11
Position 757: 1.6220983066936708e-11
Position 488: 1.60756840914049e-11
Position 370: 1.5998086910280392e-11
Position 152: 1.092371930303513e-11
Position 393: 1.037004522626543e-11
Position 177: 3.913055095717826e-12
Position 182: 2.4446089866611228e-12
Position 994: 2.4134457125469646e-12
Position 1054: 1.861188823462003e-12
Position 431: 1.8011047542849919e-12
Position 165: 1.4171278773686632e-12
Position 175: 1.6963564580890821e-13
Position 695: 1.8634610091027472e-14
Position 922: 1.154980752936888e-14
Position 868: 1.1299641018434709e-14
Position 725: 2.8319175153948802e-15
Position 498: 2.027986090746979e-16
Position 651: 1.254551384038325e-16
