Gene = TMA7
index = 1405
Annotated 5SS: [ 56 202 372]
Annotated 3SS: [ 145  283 3588]
SMsplice 5SS: [ 56 202 372]
SMsplice 3SS: [ 145  283 3588]
top_k =  500
Partition function (log Z): 1.0564083811709222

Sorted 5' Splice Sites (High to Low Probability):
Position 202: 0.9963457211113612
Position 372: 0.9785040471601203
Position 56: 0.9614785207424651
Position 656: 0.018267935733742177
Position 73: 0.011200389753640523
Position 1909: 0.010386119842896452
Position 1206: 0.007862336662475874
Position 535: 0.00644843989550269
Position 3620: 0.0035173475065005374
Position 1616: 0.0025037766488641565
Position 1542: 0.002107173833590881
Position 2591: 0.0021071440547827305
Position 3514: 0.0020051395632141923
Position 2568: 0.0016795386875859677
Position 560: 0.0016558136066971898
Position 2023: 0.0016017613955937938
Position 1576: 0.001100374247915036
Position 1305: 0.0006414541907567649
Position 230: 0.0006208353855435771
Position 2642: 0.0005026744306651096
Position 630: 0.0004239375881376993
Position 1690: 0.00037241561468311806
Position 1620: 0.00026058623347765267
Position 2751: 0.0002569829286258241
Position 472: 0.0002523512293624925
Position 3649: 0.0002322910966115049
Position 3543: 0.00022943775148817278
Position 2841: 0.00021160677764888523
Position 3479: 0.00017936616899456254
Position 886: 0.00017837069060005388
Position 854: 0.0001633809782800564
Position 2472: 0.00015462824062380633
Position 3108: 0.00014887637364224352
Position 1067: 0.0001328593476976414
Position 376: 7.329550078968512e-05
Position 946: 6.232078351413637e-05
Position 1402: 5.333132001392324e-05
Position 2289: 5.173962250888965e-05
Position 42: 3.305246551113441e-05
Position 706: 2.888882713253603e-05
Position 15: 2.5151108930373175e-05
Position 681: 1.8025480896565243e-05
Position 671: 1.757241389689756e-05
Position 504: 1.1752727010359581e-05
Position 146: 1.1667661394656442e-05
Position 96: 4.187687227786556e-06
Position 62: 3.916129307909545e-06
Position 60: 3.251062639719955e-06
Position 7: 8.132013225592633e-07
Position 1245: 1.8539603352003346e-07
Position 487: 1.4693885120799652e-07
Position 623: 9.917160517357588e-08
Position 661: 5.765140275888151e-08
Position 135: 1.5046517696589543e-08
Position 678: 4.250150129018005e-09
Position 127: 9.231582421821645e-10
Position 133: 8.61031152274611e-10
Position 444: 4.728870232143065e-10
Position 258: 3.655411233936366e-10
Position 515: 1.406856938564541e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 283: 0.9782490453991208
Position 145: 0.9713854522556864
Position 3588: 0.639839323693521
Position 783: 0.17144194709546473
Position 599: 0.04115203360041714
Position 3594: 0.03543086935839071
Position 2133: 0.025041790071936937
Position 497: 0.020788419370237295
Position 1438: 0.01886571823954459
Position 1516: 0.01775187443262183
Position 3435: 0.011164694009964303
Position 287: 0.00950553326885029
Position 803: 0.006174861060552091
Position 1862: 0.005343842473184825
Position 3716: 0.005051360627323684
