Gene = RNF220
index = 1154
Annotated 5SS: [   333   7529 209104 217594 221205 227192 230395 230969 239601 239888
 240083 240295 244576 244764]
Annotated 3SS: [  6786 208970 217547 221102 227148 230350 230835 239503 239800 240026
 240215 244466 244688 245509]
SMsplice 5SS: [   368  15105  22096  49832  50226  81495 108650 118501 131131 131447
 154948 155907 162417 171795 193149 207377 209104 210552 213454 217263
 221205 227192 230395 230969 239601 240083 240295 244576 244764 245037]
SMsplice 3SS: [ 15024  21942  49675  50046  81296 108563 118370 130891 131328 154840
 155820 162249 171720 193054 207264 208970 210289 213340 217176 221102
 227148 230350 230835 239503 240026 240215 244466 244688 244949 245509]
top_k =  500
Partition function (log Z): -112.24397276242723

Sorted 5' Splice Sites (High to Low Probability):
Position 7529: 0.5154614588579629
Position 368: 0.44714213451379475
Position 7133: 0.33886519016969596
Position 4540: 0.2973062086202359
Position 385: 0.21018558166280593
Position 11030: 0.18305873051173893
Position 337: 0.1721986968349515
Position 552: 0.1547774946357496
Position 2321: 0.12945041304175398
Position 14227: 0.11519249105624096
Position 5494: 0.06007042425404374
Position 389: 0.05791249549935789
Position 14571: 0.05789871616678252
Position 1888: 0.05018845090155574
Position 667: 0.04995152074281147
Position 15105: 0.04509890366449082
Position 364: 0.04163173268573763
Position 4324: 0.02801990895075255
Position 9010: 0.015830081188154453
Position 14238: 0.014044811327401869
Position 356: 0.013033735829874432
Position 791: 0.0121901576465858
Position 3715: 0.011313557390084068
Position 1128: 0.010072629915258528
Position 2486: 0.007434925273985414
Position 434: 0.005772969134774557
Position 1711: 0.005239034463886306
Position 2623: 0.005237325208330263
Position 3: 0.004930742472319697
Position 1641: 0.004729424714876426
Position 4544: 0.004583798791825344
Position 303: 0.004475651705266672
Position 6117: 0.003617121760234142
Position 5553: 0.003386461156389761
Position 4678: 0.0032925434004933665
Position 2564: 0.0032385131684327362
Position 621: 0.00303692683251628
Position 2646: 0.001944931015191553
Position 366: 0.0015469914077862878
Position 1022: 0.0015424871203926125
Position 2462: 0.000969321825019676
Position 23: 0.0008703896598781456
Position 584: 0.0008449953497954153
Position 990: 0.0008228425172615799
Position 25: 0.0007978030768888904
Position 1749: 0.0005830047919105584
Position 3226: 0.0005228774165974315
Position 15: 0.00052247440747997
Position 1047: 0.0005035948132953317
Position 596: 0.0004913581175596346
Position 9: 0.0004895018098171732
Position 1914: 0.00031170456339027177
Position 851: 0.00023382679206099914
Position 372: 0.00010082641924329842
Position 27: 7.455967705033676e-05
Position 11: 7.210388840709704e-05
Position 7: 6.417470054236027e-05
Position 1556: 4.830603350843451e-05
Position 132: 1.0280651818836891e-05
Position 291: 1.0003775925149902e-05
Position 408: 7.839357970713409e-06
Position 13: 7.693971606262894e-06
Position 120: 7.369822329198668e-06
Position 31: 4.877078382289933e-06
Position 293: 2.9422740370296435e-06
Position 1052: 2.845712308752428e-06
Position 812: 1.46449948162826e-06
Position 358: 1.2508963861098119e-06
Position 29: 1.0027442867934108e-06
Position 821: 7.371530269208868e-07
Position 658: 5.815465385071492e-07
Position 971: 5.777066262549678e-07
Position 779: 5.453162072981269e-07
Position 39: 3.2862194533411326e-07
Position 51: 2.9801277763157426e-07
Position 458: 2.066475984776491e-08
Position 1031: 1.6381952358102722e-08
Position 598: 6.24212025007682e-09
Position 311: 5.683896373322014e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14109: 0.7065706177105797
Position 7216: 0.5251466964097308
Position 4279: 0.3623113887320226
Position 14709: 0.20496871207184972
Position 6858: 0.1909527317233013
Position 10882: 0.18431804581405753
Position 446: 0.1475304818876054
Position 14755: 0.10102601659698028
Position 2215: 0.08677246636337008
Position 6973: 0.07355723194791566
Position 2302: 0.05826031621083529
Position 478: 0.056401040089404275
Position 5389: 0.055345511026908045
Position 6786: 0.053265904683562085
Position 7032: 0.04758745591679925
Position 1804: 0.031850105281218656
Position 16484: 0.02925673127846418
Position 9277: 0.028731275780476705
Position 9244: 0.01807981418931244
Position 8953: 0.01714115922849543
Position 15260: 0.015842172386027056
Position 1579: 0.01149099242421955
Position 11940: 0.01139834096553477
