Gene = EFCC1
index = 487
Annotated 5SS: [  696  2449 29232 31338 32701 35489 37272]
Annotated 3SS: [ 2164 29073 31192 32534 35347 37201 38082]
SMsplice 5SS: [  301  2449 29232 31338 32701 35489 37272 37987]
SMsplice 3SS: [ 2164 29073 31189 32534 35347 37201 37824 38082]
top_k =  500
Partition function (log Z): -17.803699559150225

Sorted 5' Splice Sites (High to Low Probability):
Position 2449: 0.9034724353333464
Position 301: 0.44023223312469
Position 696: 0.4280039138669718
Position 14627: 0.28598055342786594
Position 10507: 0.2578399618057336
Position 10624: 0.24940860283274308
Position 5979: 0.14489476478065638
Position 3261: 0.1274042556050433
Position 11522: 0.08538813287297314
Position 183: 0.07813968175247843
Position 14291: 0.07618726691077336
Position 13084: 0.06540159685314836
Position 2309: 0.0531814461309777
Position 1317: 0.04549458488195792
Position 589: 0.03832540502285722
Position 10598: 0.03780201371415996
Position 4651: 0.03173138064834225
Position 14584: 0.030991554492410377
Position 11578: 0.027979456854291734
Position 723: 0.02788327395803447
Position 2393: 0.026826335021945764
Position 2228: 0.026267199124368024
Position 5342: 0.025409375493960072
Position 1689: 0.02513099638274261
Position 4850: 0.023675592583833505
Position 3566: 0.022321109733497258
Position 7695: 0.022155430585596013
Position 1866: 0.020561294701362275
Position 1526: 0.016851237186679514
Position 9365: 0.011798207243240925
Position 8272: 0.011195568533586369
Position 1212: 0.01100009440929091
Position 8192: 0.010310780440391422
Position 6902: 0.010167562176126526
Position 49: 0.007047426878405285
Position 4655: 0.006399114776469667
Position 2071: 0.005695022028655603
Position 2414: 0.005413568184964567
Position 3129: 0.0051752173577952355
Position 9: 0.004720361414927857
Position 1601: 0.0035327478484401343
Position 3170: 0.0031452288462811033
Position 11096: 0.0031322806801608594
Position 1870: 0.002778741942347965
Position 147: 0.0013534283159201434
Position 144: 0.0010226504918663523
Position 170: 0.0010141255408490717
Position 2339: 0.0008431460870866324
Position 1412: 0.0004378880214490536
Position 1143: 0.00039880395651863826
Position 1660: 0.0003853601925687397
Position 321: 0.0003557756968227715
Position 1078: 0.0003431055870801954
Position 252: 0.00033725597080091005
Position 1014: 0.00025860485514521246
Position 1540: 0.0001915366120207144
Position 635: 0.00017329949147286322
Position 1844: 0.00016432605195832662
Position 580: 0.00015165610678588936
Position 3229: 0.00013880232801915344
Position 4437: 0.00010636513402566118
Position 466: 9.063028320504416e-05
Position 4114: 8.051644762745225e-05
Position 217: 6.760852002368594e-05
Position 3381: 6.285333786812472e-05
Position 720: 6.083838260601394e-05
Position 670: 5.4657167599519585e-05
Position 3081: 5.2124209608433743e-05
Position 3608: 5.181981105284423e-05
Position 2514: 4.216744628633178e-05
Position 4427: 3.42955039767567e-05
Position 3133: 2.300590529996122e-05
Position 3990: 2.0666959258861703e-05
Position 2363: 1.7198070115041892e-05
Position 3364: 1.53770137183019e-05
Position 3721: 9.481518130913224e-06
Position 56: 1.7342383303643838e-06
Position 347: 9.527819694789761e-07
Position 532: 3.288190336809569e-07
Position 639: 2.304784792044233e-07
Position 83: 4.5941348327134586e-08
Position 431: 3.447368684937506e-08
Position 448: 2.174779996053409e-08
Position 129: 1.9264042269230147e-08
Position 784: 1.1313649785747773e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2164: 0.9993604983064258
Position 10388: 0.6885182868164834
Position 14542: 0.455637402334203
Position 15398: 0.18673975186360176
Position 14221: 0.1685218601907078
Position 11325: 0.1614620266692115
Position 3157: 0.12608793243499167
Position 5796: 0.11185107698378467
Position 12945: 0.08094854101050003
Position 17328: 0.07041789386754263
Position 4574: 0.06253566576947903
Position 499: 0.058587131408852834
Position 15995: 0.04126337366351973
Position 17107: 0.035095618891366864
Position 13556: 0.030506737078363953
Position 7580: 0.0264072408128502
Position 11867: 0.026269614885063988
Position 8105: 0.02361546986477748
Position 5627: 0.02197233182422791
Position 10703: 0.019351309450064524
Position 12729: 0.017141126443072353
Position 17638: 0.01692452688177024
Position 1122: 0.01644513612498505
Position 7255: 0.015385349104971422
Position 1171: 0.014594191971770837
Position 3484: 0.013429154765333844
Position 5154: 0.012870789816277732
Position 9180: 0.012840857274268163
Position 1205: 0.011588407715797291
Position 5807: 0.010415020244054104
Position 1699: 0.010163532604220704
Position 1066: 0.009255663435671392
Position 10908: 0.009073793710053058
Position 5220: 0.008528940475067389
Position 10771: 0.008140734008401353
Position 9972: 0.008020401286388928
Position 2302: 0.007895381030928298
Position 2978: 0.007429543753677832
Position 15521: 0.007135806678420113
Position 2407: 0.006921541917337249
Position 6793: 0.006771112764820276
Position 5910: 0.0059731488013433425
Position 1409: 0.005963322395830358
Position 6827: 0.005801153975229469
Position 577: 0.005776605592560411
Position 4714: 0.005727055777863952
Position 1538: 0.005534198667983173
Position 5252: 0.005447498765884984
Position 14953: 0.005441039868463527
Position 2018: 0.0044645999226569505
Position 3068: 0.0038163053449490557
Position 6715: 0.003699056006069665
Position 1491: 0.0035662967185810853
Position 2916: 0.0034990224735819576
Position 3425: 0.002998696020375509
Position 2338: 0.0025880142832678432
Position 6253: 0.002509917701040862
Position 431: 0.002414695642709152
Position 5830: 0.0022787102209507575
Position 4782: 0.0022004170679148826
Position 4710: 0.001981132592542134
Position 2596: 0.0018631974044563896
Position 3108: 0.0017828976145605967
Position 5683: 0.0017623609749749497
Position 6226: 0.0017544916667892028
Position 2392: 0.0017340555934744325
Position 4600: 0.001732547018383626
Position 1799: 0.0015814209745715205
Position 3291: 0.0015236669282758094
Position 5271: 0.0014667448540045987
Position 7223: 0.0014122752517362347
Position 1560: 0.0014105059744943574
Position 1824: 0.0013524135985193758
Position 11724: 0.0012670831494059327
Position 1444: 0.0010536494678218197
Position 4732: 0.001030108364834647
Position 5978: 0.001029829655311928
Position 3384: 0.000964045677481244
Position 1601: 0.0009410741411337399
Position 8386: 0.0009360153326592582
Position 665: 0.0008618552768902589
Position 2552: 0.0008035674379235907
Position 10597: 0.0007973215386850365
Position 3496: 0.0007679678410338946
Position 5771: 0.000716292339578391
Position 1688: 0.0006993696372185118
Position 8634: 0.0006920646799131035
Position 8323: 0.0006629752997855802
Position 2352: 0.0006605226590888432
Position 5553: 0.0006455550317682567
Position 1994: 0.0006349052215020453
Position 1146: 0.0006105224092846609
Position 2329: 0.0006092064407161168
Position 1544: 0.0005966700582687778
Position 4211: 0.0005940071913990469
Position 5940: 0.000574229559849496
Position 2308: 0.0005652002357464166
Position 1753: 0.0004958901220667023
Position 3551: 0.00048337025181384495
Position 3319: 0.0004832516961641045
Position 996: 0.0004234827142779211
Position 8271: 0.00038916452858449356
Position 83: 0.00035729645101962345
Position 6939: 0.00032378140122078504
Position 3193: 0.0003159559442192149
Position 1556: 0.0002851325247370276
Position 6650: 0.0002699897049262018
Position 6512: 0.0002692729258747887
Position 7070: 0.000262389761413815
Position 878: 0.0002573881877672305
Position 1746: 0.0002548356685363703
Position 369: 0.00024439134037224417
Position 6740: 0.00022803764988293593
Position 1248: 0.00022515432660255273
Position 1496: 0.0002104060590119466
Position 1844: 0.00020905073978775486
Position 3856: 0.00020604768419514474
Position 2038: 0.00018739215118344585
Position 1379: 0.0001734824563974031
Position 4455: 0.00016098491269321034
Position 407: 0.00015956715997757654
Position 6396: 0.00015833831143408336
Position 2612: 0.00014817253633753386
Position 4462: 0.00014795549435243175
Position 6183: 0.00014351755558373623
Position 1368: 0.00012845052876789425
Position 5397: 0.00012287982002976382
Position 6212: 0.00011944190849796231
Position 518: 9.874683743747689e-05
Position 1391: 7.445386668525691e-05
Position 1176: 6.97590628065839e-05
Position 1222: 6.452079422177125e-05
Position 1041: 6.0367727850518165e-05
Position 2326: 5.7196245410875594e-05
Position 1083: 5.625305213491891e-05
Position 3128: 5.4966217402541263e-05
Position 3169: 4.86621584343163e-05
Position 3116: 4.775738914825324e-05
Position 2920: 4.586209754874465e-05
Position 3523: 4.0253611276112426e-05
Position 1396: 3.881540882087791e-05
Position 1207: 3.3096878779684136e-05
Position 4338: 3.12787745306097e-05
Position 512: 3.119215282256396e-05
Position 503: 2.9741620546785905e-05
Position 5746: 2.8804951881820975e-05
Position 4325: 2.30063327160704e-05
Position 179: 1.638287497535407e-05
Position 4335: 1.5966151355288446e-05
Position 3228: 1.481416528916102e-05
Position 3036: 1.3436656384227858e-05
Position 2377: 1.1442621529963104e-05
Position 3202: 8.811246365327864e-06
Position 3244: 7.242172668531129e-06
Position 3256: 6.100060814333598e-06
Position 5268: 6.056132207573346e-06
Position 3528: 5.683185286715134e-06
Position 2245: 4.500712591133225e-06
Position 3814: 3.960917732143156e-06
Position 3399: 3.842465834256573e-06
Position 5749: 3.5454951326613518e-06
Position 3882: 3.158887558471906e-06
Position 3395: 3.015691953846052e-06
Position 3503: 2.557986140236573e-06
Position 3565: 1.7154250565080366e-06
Position 3043: 9.674436107034465e-07
Position 416: 8.964514504902223e-07
Position 611: 7.410142797946237e-07
Position 3207: 7.294502530650566e-07
Position 170: 7.21357371487155e-07
Position 1154: 6.740179673821367e-07
Position 2035: 6.359446369813506e-07
Position 687: 6.136613611988535e-07
Position 670: 5.434171008383649e-07
Position 836: 5.170285053072854e-07
Position 3162: 4.867547871651109e-07
Position 617: 4.314240868623649e-07
Position 593: 4.103609749511309e-07
Position 1199: 3.5274508234196423e-07
Position 1454: 3.521111845908997e-07
Position 1283: 3.343672351183468e-07
Position 2985: 3.2806442015770994e-07
Position 2076: 3.142722249280541e-07
Position 1017: 2.5337228639655153e-07
Position 614: 2.3865025196652536e-07
Position 381: 2.3044759268904683e-07
Position 383: 1.9693179309154808e-07
Position 293: 1.3977685057253284e-07
Position 1325: 1.1006016300703906e-07
Position 1847: 1.0576474621602908e-07
Position 1303: 1.0545828886413574e-07
Position 1306: 1.04689383665369e-07
Position 695: 9.310212522092496e-08
Position 622: 9.238998456010427e-08
Position 1267: 5.761422996385417e-08
Position 644: 4.451310348623546e-08
Position 667: 4.0010361255347484e-08
Position 272: 3.249765663031527e-08
Position 714: 2.6009362582029555e-08
Position 300: 2.3990183157201437e-08
Position 140: 1.8334034473876356e-08
Position 297: 1.5343930864559937e-08
Position 625: 1.4073134790023957e-08
Position 134: 1.398992144368312e-08
Position 347: 1.0476495612458863e-08
Position 240: 1.0210695963064655e-08
Position 316: 4.7439735019496366e-09
Position 182: 3.26713034192815e-09
Position 94: 1.3621380600070429e-09
Position 318: 5.31566780540777e-10
Position 718: 5.91387587815967e-18
