Gene = MRRF
index = 882
Annotated 5SS: [  283  6420 15943 20632 27185 48731]
Annotated 3SS: [ 6207 15786 20512 27092 48570 57883]
SMsplice 5SS: [  283  6420 20632 26976 27185 29707 48731]
SMsplice 3SS: [ 6296 20512 26892 27092 29602 48570 57883]
top_k =  500
Partition function (log Z): -16.658221173421143

Sorted 5' Splice Sites (High to Low Probability):
Position 20632: 0.9999987743617278
Position 283: 0.9976044878183947
Position 27185: 0.9675969225586871
Position 6420: 0.8953971737460109
Position 26976: 0.8842850899476982
Position 29707: 0.4901414022291017
Position 12484: 0.48083347754321304
Position 1125: 0.4578727047861209
Position 7070: 0.4478749147459137
Position 21511: 0.3781408129103426
Position 25496: 0.30002006179873986
Position 21291: 0.27131754929897717
Position 13709: 0.2534236851394208
Position 31514: 0.22914392162089856
Position 29724: 0.2263705286777676
Position 1045: 0.13803555071704646
Position 25191: 0.10244108904304279
Position 25383: 0.10037507476231822
Position 30705: 0.09801076269627361
Position 5436: 0.09781594057137134
Position 31892: 0.09373922260274745
Position 4700: 0.08787374658267841
Position 20922: 0.06908906188461424
Position 25141: 0.06743861014795446
Position 1373: 0.06731213783346428
Position 8280: 0.06599009871258747
Position 20947: 0.06597897025899802
Position 5401: 0.06322454794720692
Position 30379: 0.05701232918382443
Position 30114: 0.04687699244929043
Position 25721: 0.044654566382903174
Position 27524: 0.04419597972944436
Position 30660: 0.04184714382033964
Position 1491: 0.033472397829765764
Position 3283: 0.030756201739260636
Position 3460: 0.02991455554695292
Position 35059: 0.02870620568949965
Position 27171: 0.022777706522454925
Position 1765: 0.02220332158573269
Position 842: 0.021992970610918112
Position 27577: 0.020053244382876406
Position 1032: 0.019958716832195897
Position 890: 0.014878394872181558
Position 30143: 0.011156037846029317
Position 6490: 0.007310552628070054
Position 23158: 0.005733307745958883
Position 12990: 0.005535225949559122
Position 1052: 0.00342373357546691
Position 1015: 0.0021277346248252138
Position 618: 0.0019219887880340802
Position 5318: 0.0018475801261387918
Position 20830: 0.0016953625835851292
Position 1379: 0.0016126708157992312
Position 29703: 0.001492980048199582
Position 7022: 0.0010328741152352647
Position 33739: 0.0007276981434491478
Position 5545: 0.000548839715072702
Position 7388: 0.0005362641434823093
Position 264: 0.0004891229229179059
Position 1217: 0.00034514929721756555
Position 6883: 0.00032728936723978354
Position 29885: 0.00032393258139163837
Position 118: 0.00027723261644504104
Position 12367: 0.00023948355317623873
Position 30173: 0.00021490908982020585
Position 458: 0.00017674109533702363
Position 648: 0.00016185951112467756
Position 104: 0.0001481459225731572
Position 8148: 0.00012062094723326696
Position 1084: 0.00011071149162567827
Position 11778: 9.929748608141811e-05
Position 858: 6.650869496838053e-05
Position 8175: 4.873665345651663e-05
Position 4712: 4.635248503283838e-05
Position 640: 4.215352090406344e-05
Position 4747: 3.873903639965559e-05
Position 30: 2.9442748027764757e-05
Position 180: 2.4915610550419912e-05
Position 6790: 1.583158071783046e-05
Position 998: 1.037421442150922e-05
Position 879: 9.73217457624984e-06
Position 398: 9.329035095815632e-06
Position 220: 8.790188914935479e-06
Position 287: 8.605445560347572e-06
Position 392: 6.291600911656475e-06
Position 139: 4.800502242774742e-06
Position 1082: 4.186640562765518e-06
Position 253: 2.393821596261603e-06
Position 1117: 2.107840349080626e-06
Position 235: 1.8496522578502896e-06
Position 895: 1.4640140056009313e-06
Position 448: 1.2439069863331165e-06
Position 326: 1.2271922018378658e-06
Position 320: 1.2141148208205273e-06
Position 521: 1.084780476709999e-06
Position 956: 9.051267416972619e-07
Position 572: 7.337485981394003e-07
Position 1038: 7.159273673005307e-07
Position 1049: 6.454651435208291e-07
Position 923: 5.20723103148128e-07
Position 289: 4.285594643043323e-07
Position 817: 3.900260413664429e-07
Position 76: 3.7885405269569814e-07
Position 173: 3.082862795784043e-07
Position 632: 2.824117986435154e-07
Position 736: 2.5345166231399853e-07
Position 315: 1.64710049396469e-07
Position 207: 1.512110416605432e-07
Position 212: 1.3573904879694996e-07
Position 847: 1.1719271002096362e-07
Position 826: 9.520613418507574e-08
Position 73: 6.405545296166197e-08
Position 317: 5.703766449262365e-08
Position 715: 5.0835373969169065e-08
Position 550: 4.5858328633127023e-08
Position 544: 3.2477142779479045e-08
Position 433: 1.1770166856321134e-08
Position 42: 5.895122868773216e-09
Position 381: 5.108094761387108e-10
Position 62: 1.5866894069611985e-11
Position 244: 1.2497989629439866e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20512: 0.9999987743617267
Position 27092: 0.9813774383655007
Position 26892: 0.8984201018201586
Position 805: 0.6399811946890291
Position 29602: 0.5736298362223928
Position 6296: 0.48433145830533714
Position 6207: 0.40247852271755724
Position 25285: 0.40039513656105874
Position 12233: 0.38475371466225566
Position 21382: 0.37814081291034285
Position 13463: 0.2534236851394201
Position 31449: 0.23724788381665524
Position 34790: 0.22682259715083317
Position 33558: 0.20797279857814335
Position 6753: 0.19915303676029586
Position 21200: 0.18475117099571223
Position 25008: 0.1698796991909973
Position 30251: 0.16805288705436047
Position 5248: 0.16301148901801396
Position 29638: 0.16172300509215198
Position 36087: 0.1202151460379462
Position 29969: 0.11812501372972398
Position 6932: 0.10617330839803389
Position 31714: 0.100129063456003
Position 12388: 0.09631924643413296
Position 31598: 0.08488414002250952
Position 4616: 0.08112753697777159
Position 1216: 0.07689270508019964
Position 21123: 0.07324036422748537
Position 30810: 0.07246454077210372
Position 20791: 0.07001503777704075
Position 20813: 0.06674835695015653
Position 30418: 0.062074305057401295
Position 8199: 0.05711893465374553
Position 6996: 0.057110618090928975
Position 30633: 0.05355676817246478
Position 30614: 0.05064806445154325
Position 6858: 0.050394976167046815
Position 25604: 0.044654566382903174
Position 27419: 0.03725112983627561
Position 3202: 0.02881572765368056
Position 6882: 0.0278036227298358
Position 3360: 0.02506719149655371
Position 32989: 0.02429188306244907
Position 21044: 0.013326014075779515
Position 29668: 0.01139087403988493
Position 27371: 0.011316493237787427
Position 1018: 0.011096364856071302
Position 6317: 0.0107027615452337
Position 34172: 0.009772598887359556
Position 948: 0.009059302608395927
Position 30490: 0.00885751112455599
Position 6678: 0.008615347662965464
Position 1239: 0.008014183085005894
Position 1282: 0.007959907803662574
Position 4622: 0.006831301126339148
Position 8127: 0.006428001231893933
Position 27439: 0.005748122790646045
Position 1681: 0.005705491795380919
Position 12919: 0.005536412772881098
Position 27271: 0.005383773319316683
Position 1615: 0.005054305399391395
Position 27467: 0.004535944509284252
Position 3174: 0.004444052592997619
Position 32004: 0.004369637915211392
Position 28792: 0.0043421280796013895
Position 30460: 0.004187342287964258
Position 31252: 0.00413577481901305
Position 6253: 0.0039162371420071295
Position 22933: 0.003556149283888657
Position 1670: 0.0032086533333315465
Position 1649: 0.003017902142163952
Position 31513: 0.002838586377716493
Position 29324: 0.002558344567024527
Position 1188: 0.0023951276541856166
Position 1608: 0.0022051932643102983
Position 23022: 0.002177158462070233
Position 28896: 0.002141894126408642
Position 8100: 0.0019412287241201867
Position 1462: 0.0018807923937233608
Position 1309: 0.0016702603068278607
Position 30039: 0.0016025736168907327
Position 1160: 0.0015830278322425818
Position 1633: 0.0013175306938352726
Position 29491: 0.000932623102100917
Position 3270: 0.000888254159232592
Position 3153: 0.0008606547609755308
Position 6221: 0.0007169070565447185
Position 28187: 0.0005974472400953275
Position 3062: 0.0005854083663612847
Position 28387: 0.0005668706966691273
Position 6180: 0.0005585454510690791
Position 8147: 0.0005533354232665058
Position 956: 0.0005314473154559477
Position 1628: 0.0005116048270208744
Position 1415: 0.0004971668960408931
Position 482: 0.0004394222275501346
Position 7302: 0.0004387358026036619
Position 5219: 0.00042541934177587986
Position 366: 0.000310613482020201
Position 27322: 0.00025595350163766913
Position 27340: 0.0002506872437366028
Position 1243: 0.0001506786055116798
Position 1287: 0.00014596548962472302
Position 486: 0.0001288955467286595
Position 1490: 0.00012290280194295728
Position 11679: 9.929748608141823e-05
Position 7281: 9.752834087864694e-05
Position 1646: 8.252770077888264e-05
Position 556: 8.029948871366333e-05
Position 7979: 6.856218386932916e-05
Position 1328: 5.106400780005406e-05
Position 8003: 4.939409638174992e-05
Position 841: 3.07174926801054e-05
Position 783: 2.8332940991001752e-05
Position 416: 2.3799050817000625e-05
Position 403: 1.695871280226496e-05
Position 494: 1.5078889082534476e-05
Position 229: 1.2978118800535576e-05
Position 1106: 1.0855355398281795e-05
Position 569: 1.082942468928999e-05
Position 3032: 9.46825641218105e-06
Position 524: 8.670386113859405e-06
Position 748: 8.193900453335267e-06
Position 1713: 8.063305414567188e-06
Position 1594: 8.011179881595962e-06
Position 1373: 7.814645045027944e-06
Position 1038: 7.80892957556494e-06
Position 103: 6.46076785255807e-06
Position 346: 6.4411177403616666e-06
Position 599: 6.3589220075319995e-06
Position 1021: 6.132032272385418e-06
Position 725: 5.71979753245696e-06
Position 751: 5.3858596780750726e-06
Position 810: 4.780744784539602e-06
Position 550: 4.689892087586478e-06
Position 519: 4.253428410709168e-06
Position 398: 3.445152104405823e-06
Position 6095: 3.294156331626191e-06
Position 185: 3.21063603643053e-06
Position 854: 3.0802738565305908e-06
Position 158: 2.488854754493948e-06
Position 895: 2.390063318989053e-06
Position 667: 1.5691317871198458e-06
Position 374: 1.4208463755415713e-06
Position 1334: 1.323634401480984e-06
Position 1284: 8.232367121553238e-07
Position 506: 7.80095925274701e-07
Position 122: 7.800317179289481e-07
Position 630: 7.666000478621902e-07
Position 964: 7.240222189613152e-07
Position 890: 6.893203926750597e-07
Position 1045: 6.313887038402725e-07
Position 1330: 5.098857606436541e-07
Position 422: 4.0720776714559083e-07
Position 448: 3.1900446342015103e-07
Position 575: 2.390361376230173e-07
Position 617: 1.8090982032724631e-07
Position 673: 1.7611239105384803e-07
Position 134: 1.7423541842445944e-07
Position 817: 1.5252595858135067e-07
Position 165: 1.3773449391041525e-07
Position 1049: 1.0042815142351377e-07
Position 264: 9.740137203104771e-08
Position 1144: 8.650530689495483e-08
Position 1055: 8.15542279669356e-08
Position 608: 7.322209574201213e-08
Position 1756: 5.291607558297459e-08
Position 521: 3.946221711313414e-08
Position 332: 3.556541745476434e-08
Position 572: 3.5422811112549405e-08
Position 1167: 2.9303269888344727e-08
Position 736: 2.895500548458229e-08
Position 691: 2.791802390668439e-08
Position 644: 2.4908617979829133e-08
Position 444: 2.174202452064006e-08
Position 279: 1.6906179770951102e-09
