Gene = LAT2
index = 764
Annotated 5SS: [  693  6674  7469 10392 10613 10859 11224 11339 12297 14388 14802 15365]
Annotated 3SS: [ 6550  7428 10347 10563 10820 11187 11307 12240 14327 14621 15242 19547]
SMsplice 5SS: [  405   693  6466  6674 10670 10859 14388 14802 15365]
SMsplice 3SS: [  534  6320  6550 10563 10820 14327 14621 15242 19547]
top_k =  500
Partition function (log Z): 7.861418459376976

Sorted 5' Splice Sites (High to Low Probability):
Position 6674: 0.9982539390294989
Position 14802: 0.9453879142694153
Position 693: 0.9430544618073453
Position 15365: 0.9261420851345307
Position 14388: 0.8112966813666972
Position 405: 0.7160554937189528
Position 10670: 0.5922324560645996
Position 10859: 0.5868824959813371
Position 6466: 0.5692325338058827
Position 11339: 0.5081401939690467
Position 962: 0.36572226911378414
Position 11224: 0.3611054607891409
Position 3693: 0.29049457758160235
Position 7469: 0.2285964724189453
Position 14515: 0.2167797240199981
Position 10392: 0.21047502932282394
Position 8977: 0.1583651426345091
Position 10613: 0.15490140401997632
Position 11543: 0.12073864279149453
Position 12396: 0.09545876529494664
Position 1052: 0.07409778615725043
Position 17312: 0.07058004877041661
Position 5704: 0.0656375130261104
Position 11204: 0.05884623219594668
Position 5615: 0.05537667570145523
Position 642: 0.046768220118155984
Position 27: 0.04391288713964468
Position 10746: 0.037764055486004505
Position 407: 0.03194121396919648
Position 12297: 0.03129311889915725
Position 11228: 0.02933660429452179
Position 14795: 0.02589430384629894
Position 9834: 0.02291926432093852
Position 14525: 0.019503479451295335
Position 850: 0.018046528038681117
Position 1371: 0.018012786744202088
Position 19809: 0.017217096097384196
Position 11490: 0.016615860676915215
Position 7592: 0.013184311530119796
Position 65: 0.012722116831222445
Position 5699: 0.009366200938090756
Position 14446: 0.009005474507814104
Position 10680: 0.008949450387585958
Position 11744: 0.00754804154620328
Position 671: 0.007496675860104027
Position 1714: 0.0066510269021003215
Position 67: 0.006361497695153404
Position 15003: 0.005829971417791267
Position 78: 0.005064249962644677
Position 1102: 0.004498105066507213
Position 223: 0.004081172833178177
Position 3657: 0.003963509226132111
Position 14993: 0.0039384740075491705
Position 5545: 0.003807438092014429
Position 424: 0.003503793656376666
Position 187: 0.0034910299967847286
Position 6040: 0.0034656674371559065
Position 6050: 0.0034606619823245813
Position 14998: 0.0033998533887412857
Position 14806: 0.0032770461406253586
Position 1066: 0.0031353296752838953
Position 17539: 0.0031222523545607647
Position 1107: 0.0029566962832292213
Position 14622: 0.0029250792072689265
Position 15940: 0.0029150002638589317
Position 7119: 0.0027689108011437996
Position 19881: 0.0026002911869860163
Position 10659: 0.0025758406496227642
Position 12477: 0.0022923945873322663
Position 10506: 0.0020868929726593796
Position 1339: 0.0016409673966686948
Position 11886: 0.0016221600265254714
Position 5970: 0.001587537772617152
Position 6833: 0.0015637425874642714
Position 5628: 0.0015429882754524294
Position 5522: 0.001200058034855735
Position 15455: 0.00097747626307796
Position 6965: 0.0008965662474426429
Position 1036: 0.000856052675848781
Position 1839: 0.0008390761469178267
Position 7294: 0.000779005098283723
Position 8838: 0.000672445700345838
Position 15168: 0.000661863009936637
Position 7301: 0.0006426850793574434
Position 255: 0.0005975210676743694
Position 7439: 0.0005314370540644895
Position 613: 0.000507368729449603
Position 76: 0.0003846772331229608
Position 45: 0.0003458851938137893
Position 6625: 0.00033231673841693733
Position 80: 0.0002953435446721057
Position 47: 0.0002865180469715739
Position 6655: 0.0002493750688204757
Position 6709: 0.0002209437552532134
Position 562: 0.0001857892654237155
Position 14785: 0.0001439109654914568
Position 15408: 0.00013801944534490074
Position 6828: 0.00012470501346645467
