Gene = PRELID1
index = 1070
Annotated 5SS: [ 304 1077 2211 2403]
Annotated 3SS: [ 850 2096 2323 2647]
SMsplice 5SS: [ 304 1077 2211 2403]
SMsplice 3SS: [ 850 2096 2323 2680]
top_k =  500
Partition function (log Z): -6.028607015191486

Sorted 5' Splice Sites (High to Low Probability):
Position 2211: 0.8335671751941227
Position 1077: 0.7180475913518946
Position 2403: 0.6880930271597072
Position 304: 0.669980464521353
Position 80: 0.15777232221319146
Position 2415: 0.10130468846193283
Position 412: 0.08943600627795201
Position 657: 0.08204828715860035
Position 992: 0.04444523806830778
Position 115: 0.030604088328371182
Position 452: 0.027892612977590815
Position 364: 0.024003653935007287
Position 286: 0.017005968427156053
Position 2473: 0.015598123313117555
Position 465: 0.015392488092294316
Position 3067: 0.010851517120037684
Position 1968: 0.005304707474164776
Position 88: 0.00523580488844771
Position 501: 0.005032085237257418
Position 311: 0.004167039114719524
Position 888: 0.00410842937262982
Position 215: 0.004029816353557867
Position 2787: 0.0033867402743851076
Position 375: 0.0025823661267488332
Position 2793: 0.0016485535783101004
Position 117: 0.001548858114215979
Position 523: 0.0012031480738392054
Position 186: 0.0008816347219241315
Position 220: 0.0008493395683504956
Position 741: 0.0007225426354308595
Position 85: 0.0003523467697919884
Position 265: 0.00018079368485721207
Position 3045: 0.0001596462768509573
Position 3019: 0.0001379442605606014
Position 3081: 0.00012022402421250225
Position 544: 6.389826741351904e-05
Position 627: 3.9604591413997726e-05
Position 308: 3.557065476121798e-05
Position 1194: 5.940166486550042e-06
Position 610: 2.6468620797777548e-06
Position 479: 1.826581995435133e-06
Position 20: 1.4843066305960427e-06
Position 3: 4.969287556171041e-07
Position 150: 3.2648295940183093e-07
Position 263: 1.0845998753631155e-07
Position 710: 9.244013680121276e-08
Position 5: 4.662107536312432e-08
Position 239: 1.2110799896151381e-08
Position 249: 1.5032429386958248e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.8415273301349463
Position 2096: 0.6949849320842342
Position 2680: 0.45627464154020664
Position 850: 0.43614017964690227
Position 2647: 0.22433130566867393
Position 1025: 0.19017914153329268
Position 2610: 0.15402354209197922
Position 160: 0.10373609664872233
Position 2140: 0.06282456193474915
Position 870: 0.04400512371955215
Position 1889: 0.03995863889737607
Position 2597: 0.028646168378749424
Position 303: 0.026261007647980412
Position 518: 0.026045222091867302
Position 932: 0.01870704234147872
Position 1955: 0.017606810776128953
Position 940: 0.017154928062174266
Position 2998: 0.01351581508059764
Position 2021: 0.013077151781649718
Position 2623: 0.012844819580405254
Position 2182: 0.012529619161122952
Position 1004: 0.011991451929208105
Position 3176: 0.011682172712914418
Position 722: 0.008837958649178966
Position 2349: 0.0088263418892797
Position 2888: 0.008687071059008527
Position 2941: 0.007707188814865564
Position 283: 0.0076550064193484325
Position 2200: 0.0073359786226673525
Position 902: 0.0066403252693788975
Position 3131: 0.006442637549843811
Position 2676: 0.0051580896755616034
Position 3044: 0.00503897251229244
Position 235: 0.0034508860235738523
Position 876: 0.0033621454928069606
Position 2927: 0.0029548360928812766
Position 2550: 0.002900680213765217
Position 1252: 0.0027716327629469938
Position 2728: 0.0025619367836467494
Position 411: 0.0025309439238102045
Position 2627: 0.0018080027494360596
Position 2027: 0.0014131726370190836
Position 492: 0.0013763449221947928
Position 2973: 0.0010193732746352512
Position 375: 0.0009974810746191329
Position 499: 0.0009085897378108192
Position 2435: 0.0008962107177796075
Position 1755: 0.0008515522638287528
Position 2048: 0.0006995918918780222
Position 766: 0.0005867507054995733
Position 641: 0.0005197574938644833
Position 809: 0.0005011398860832526
Position 2283: 0.0004064527458821506
Position 1867: 0.0003779322800222255
Position 1295: 0.00035303465111364554
Position 1614: 0.0003504803061919599
Position 220: 0.000335947564224989
Position 2722: 0.0003270413098370422
Position 1031: 0.00030952928763206634
Position 1895: 0.0003003061007582109
Position 1973: 0.0002937666459570438
Position 2251: 0.00028268093583643704
Position 801: 0.00024474433753985433
Position 1373: 0.00023981182908854837
Position 2295: 0.00021242771394899086
Position 740: 0.00019572179869674667
Position 1392: 0.00017621682208050516
Position 1332: 0.0001712205862507384
Position 237: 0.0001608354507875711
Position 1193: 0.00015619088120891097
Position 351: 9.963423620204416e-05
Position 387: 8.83427635418932e-05
Position 1696: 4.455149616829445e-05
Position 644: 4.2973934539589523e-05
Position 321: 4.13775710424658e-05
Position 1809: 2.773669051697633e-05
Position 505: 2.2298056050735294e-05
Position 263: 2.0830765252751238e-05
Position 249: 1.308132506615473e-05
Position 527: 1.2837993322772856e-05
Position 532: 1.1073713469774047e-05
Position 193: 8.216397713597362e-06
Position 415: 6.45537431310932e-06
Position 437: 5.632149997828251e-06
Position 535: 5.622689770442194e-06
Position 391: 3.93524800572244e-06
Position 626: 2.8929181775896404e-06
Position 559: 2.4943217141827336e-06
Position 323: 2.4924213437472695e-06
Position 430: 1.0831018177012933e-06
Position 460: 1.0647634729246078e-06
Position 544: 1.585683527312522e-08
Position 451: 1.5170119192895238e-08
Position 464: 1.444452083873229e-08
Position 648: 1.1920133376432385e-08
Position 66: 3.717545554214629e-12
Position 126: 3.2702914826767083e-13
Position 96: 1.4472792044605154e-15
Position 103: 1.32165448332831e-15
