Gene = TWISTNB
index = 1512
Annotated 5SS: [ 325 4309 9016]
Annotated 3SS: [ 4166  8806 10359]
SMsplice 5SS: [ 325 4309 9016]
SMsplice 3SS: [ 4166  8806 12621]
top_k =  500
Partition function (log Z): -5.417698370104848

Sorted 5' Splice Sites (High to Low Probability):
Position 4309: 0.9545333187032087
Position 9016: 0.9393911715280803
Position 325: 0.8901888264726336
Position 2864: 0.38342580009902133
Position 7175: 0.3460384041529318
Position 12806: 0.3192119680464011
Position 7541: 0.2825781772515314
Position 8649: 0.1589575753029154
Position 128: 0.1403731859339561
Position 7317: 0.09690266325585857
Position 1271: 0.04153064505914153
Position 8521: 0.039693601442566825
Position 7857: 0.035711169819836894
Position 3912: 0.028594195357965528
Position 494: 0.024812953415787306
Position 81: 0.024732711842454708
Position 829: 0.023103260913213824
Position 7387: 0.022924976593934172
Position 11345: 0.020781211299724014
Position 604: 0.019417327411634783
Position 8264: 0.01917897102603761
Position 555: 0.018750642633736957
Position 7286: 0.01854655806474748
Position 4761: 0.015160530588566984
Position 1538: 0.011667964296588323
Position 10482: 0.011306039968670537
Position 4886: 0.0106642554651175
Position 1708: 0.009674969636113803
Position 12521: 0.00927710703694995
Position 9046: 0.008249482138775275
Position 8665: 0.008111160972116947
Position 4472: 0.007385929144621194
Position 9239: 0.007043873336641906
Position 3591: 0.007038908120232379
Position 7785: 0.003871133752343275
Position 4048: 0.003488632235707602
Position 2896: 0.0034054441830078963
Position 6690: 0.003151181179244909
Position 418: 0.0031001256028677375
Position 1028: 0.002931748020899098
Position 2139: 0.002739718958608332
Position 973: 0.0025639420869142215
Position 375: 0.0024775291813683127
Position 991: 0.002416401268326337
Position 1713: 0.0017939661820068607
Position 4898: 0.0006268849016927598
Position 121: 0.0002896337733436732
Position 366: 0.0001745565289204707
Position 191: 0.00010773171844702346
Position 183: 8.976759167240706e-05
Position 3572: 8.006622025629865e-05
Position 634: 7.777512853692983e-05
Position 936: 4.4337928121236975e-05
Position 4468: 1.8390955925845833e-05
Position 7836: 1.7639098679495878e-05
Position 3585: 1.2485377365686727e-05
Position 50: 1.2014098037410779e-05
Position 598: 6.6368402888075715e-06
Position 34: 5.105310658733367e-06
Position 483: 1.2423718354213288e-06
Position 26: 7.2467776660857e-07
Position 381: 6.676174959121477e-07
Position 215: 5.764959834039595e-07
Position 549: 4.57206063077505e-07
Position 160: 1.427077786243308e-07
Position 198: 1.0756282593621851e-07
Position 459: 7.742603955640151e-08
Position 355: 3.997656512533508e-08
Position 343: 1.1564885023915685e-08
Position 247: 5.10171895215404e-09
Position 143: 2.2655516463629738e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4166: 0.9175101862793483
Position 8806: 0.9136697662862808
Position 12621: 0.5226595205572045
Position 7076: 0.47085045631997097
Position 12899: 0.23094845855497567
Position 7444: 0.2076208100238322
Position 2795: 0.17196349452368942
Position 2636: 0.14682069491563954
Position 13207: 0.10879716594746126
Position 8354: 0.09930990378209095
Position 13037: 0.09553072763515316
Position 10359: 0.0825064895763233
Position 8506: 0.05832916771467808
Position 267: 0.051469397104109624
Position 7472: 0.050691005367046994
Position 8435: 0.049254002209144526
Position 2737: 0.04845898413872618
Position 8718: 0.04650082550840782
Position 1147: 0.04118081615376161
Position 11027: 0.03957627117462933
Position 13277: 0.034344626694885624
Position 4174: 0.03342603589001463
Position 198: 0.03301770146050283
Position 7756: 0.03111481082504954
Position 9448: 0.03040844123234993
Position 3675: 0.025822677519443085
Position 12850: 0.022578499368265947
Position 11159: 0.018971487946685454
Position 7368: 0.017766299748433894
