Gene = NDUFS6
index = 935
Annotated 5SS: [  150   975 13062]
Annotated 3SS: [  920 12938 14450]
SMsplice 5SS: [  150  1001 10983 13062]
SMsplice 3SS: [  920 10817 12938 14450]
top_k =  500
Partition function (log Z): 0.8335230221255361

Sorted 5' Splice Sites (High to Low Probability):
Position 1001: 0.9430844745279632
Position 13062: 0.9297715064681872
Position 150: 0.4942699939475745
Position 9663: 0.36466359493924755
Position 10983: 0.31396251734265834
Position 10988: 0.2851714344823764
Position 265: 0.2849259824010327
Position 14655: 0.26158225404959323
Position 2756: 0.25867712299816625
Position 749: 0.2092189541041549
Position 14551: 0.18088001851794666
Position 559: 0.17555434387285732
Position 14607: 0.12577766313883143
Position 9429: 0.10503546338200023
Position 337: 0.09494991302343543
Position 2556: 0.08156684789872932
Position 6382: 0.06430281056297925
Position 975: 0.05684455643775125
Position 822: 0.05509786834604427
Position 14598: 0.0486923537252137
Position 95: 0.046867246895101335
Position 14797: 0.040139146136384425
Position 14745: 0.03531057834311714
Position 14913: 0.032114334249944726
Position 450: 0.02825409176962114
Position 726: 0.024569672190650205
Position 2696: 0.023669445274760646
Position 7949: 0.022023690151548134
Position 2873: 0.021606050773103097
Position 105: 0.016277891706517566
Position 14187: 0.016240568382194884
Position 10112: 0.01623133863733415
Position 2437: 0.014615689881946548
Position 1894: 0.013428795585663992
Position 14616: 0.01290122181994343
Position 14973: 0.012882048697589561
Position 2062: 0.011853214106060774
Position 1458: 0.01044223597467651
Position 259: 0.01006649350720884
Position 270: 0.009016387350534961
Position 782: 0.008859185846017187
Position 13002: 0.008804813559260206
Position 6449: 0.008135475567352139
Position 3700: 0.007624057300087908
Position 56: 0.0075780208659126285
Position 2240: 0.007204968918443308
Position 4258: 0.0062464535479875355
Position 8064: 0.005288829213104543
Position 132: 0.005254342597782145
Position 13657: 0.0050674772368024725
Position 13819: 0.004596224187831719
Position 2535: 0.004443921851040415
Position 10371: 0.004434474917548293
Position 2224: 0.003960322237102645
Position 14580: 0.0037946351958092076
Position 2615: 0.0035564570822637542
Position 12981: 0.0035113320948577296
Position 164: 0.003113457120635532
Position 13010: 0.002928197988975027
Position 14333: 0.0027513929202369076
Position 14801: 0.0026303352563475406
Position 842: 0.0025844715286723113
Position 13495: 0.0023974597636855074
Position 5077: 0.002341534518944978
Position 6573: 0.002106698970421837
Position 1452: 0.0016507635358108865
Position 12990: 0.0015537400477296378
Position 3625: 0.001390127299821489
Position 14593: 0.0013833245897560396
Position 2349: 0.0011500127937151667
Position 318: 0.0011177085154749683
Position 637: 0.0008269582309770822
Position 5725: 0.0007181334596600339
Position 4418: 0.000714307329191431
Position 111: 0.0005633297934535339
Position 380: 0.0005500377191455951
Position 657: 0.00039490274843869804
Position 471: 0.00035586121850125064
Position 13049: 0.00035308584324917453
Position 331: 0.0002962410210548881
Position 97: 0.00026609661780710794
Position 607: 0.00019045226444923966
Position 1676: 0.00017657999730732156
Position 14925: 0.00016896517626496677
Position 341: 0.0001384603059197017
Position 587: 0.00012673745220489335
Position 506: 0.00011539653642333543
Position 2662: 0.00010054357020308285
Position 494: 6.556267060296279e-05
Position 579: 6.553438245139999e-05
Position 787: 6.019762403578224e-05
Position 458: 5.3223744752348986e-05
Position 2653: 4.397058363035641e-05
Position 1309: 3.9764594590170015e-05
Position 262: 3.178738039304388e-05
Position 567: 2.6425655710917738e-05
Position 309: 2.4493614622780548e-05
Position 510: 1.9377130264499736e-05
Position 1432: 1.2917735395164225e-05
Position 953: 8.067530109651973e-06
Position 239: 3.1032921867597274e-06
Position 1024: 1.4786200118452046e-06
Position 1262: 1.4669933856170507e-06
Position 58: 1.3394122404161136e-06
Position 211: 1.18477433015583e-06
Position 205: 1.0480974730902963e-06
Position 1412: 9.678319182317266e-07
Position 2113: 7.13214029269271e-07
Position 1782: 4.730760863928375e-07
Position 273: 4.024992718477276e-07
Position 957: 8.339308082090732e-08
Position 278: 7.584022139371594e-09
Position 321: 1.7090874650063642e-09
Position 979: 8.252463309416113e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 920: 0.983723303999263
Position 12938: 0.957657338135868
Position 14450: 0.8844311895957172
Position 14886: 0.6545886920824591
Position 10817: 0.5991339518250348
Position 9597: 0.36466359493924755
Position 681: 0.2472972086450112
Position 2644: 0.2274395737413409
Position 14675: 0.12638878590260288
Position 355: 0.11332582431386583
Position 9257: 0.10503546338200022
Position 2515: 0.09505311080122461
Position 6272: 0.07249717562368987
Position 253: 0.0417279377266235
Position 725: 0.031456961033049846
Position 15002: 0.028465635330600255
Position 7938: 0.027325488043354256
Position 2571: 0.02278677708509751
Position 2413: 0.022776253730470833
Position 1796: 0.020571863104672395
Position 169: 0.019949248786624102
Position 14399: 0.019094275462141715
Position 15046: 0.017818968092637173
Position 14116: 0.016709703074222836
Position 2266: 0.0166545601720826
Position 10094: 0.016231338637334156
Position 2436: 0.015738908428324826
Position 1358: 0.009587519770590726
Position 661: 0.009135005155815699
Position 3474: 0.008988914064415406
Position 494: 0.008371545719340907
Position 13517: 0.008252753293420767
Position 423: 0.007367417577637519
Position 748: 0.006852900781577686
Position 13739: 0.005553238225611869
Position 1966: 0.0047568603082737545
Position 2299: 0.004526251290225109
Position 10164: 0.0044344749175482924
Position 875: 0.0037996623148483766
Position 1921: 0.0037924331332096135
Position 15026: 0.003539342282226184
Position 13415: 0.003510435529695261
Position 14240: 0.003505464512368698
Position 4058: 0.0034213971480280218
Position 1769: 0.0027700221683800946
Position 2460: 0.002474269606901361
Position 12969: 0.002450919791753527
Position 258: 0.0023679504418362093
Position 1408: 0.0021588314529445763
Position 6230: 0.0020509007826768166
Position 186: 0.0016819114585750136
Position 4082: 0.0015960074151153674
Position 2357: 0.00143732162810354
Position 454: 0.0012740674884937951
Position 4944: 0.0012494973909384713
Position 4019: 0.0012290489848441467
Position 2083: 0.0010481156438794299
Position 13561: 0.0009953175383296449
Position 14715: 0.0009409830757870315
Position 2017: 0.0009143363114223021
Position 1991: 0.0008918944077831092
Position 2102: 0.0007461394613436142
Position 4906: 0.0007378765785779895
Position 13130: 0.0007368473786902154
Position 5550: 0.0007181334596600339
Position 437: 0.0005997920520956496
Position 13213: 0.0005906812022301367
Position 636: 0.0004888463393237794
Position 380: 0.00047505204889665
Position 15061: 0.0004267601240686719
Position 2493: 0.0003888109771382768
Position 1323: 0.00038735812182395693
Position 4345: 0.0003616648337581456
Position 5054: 0.00035416054942851577
Position 4300: 0.00035264249543328605
Position 13489: 0.00034645038888616355
Position 590: 0.00029614979132543714
Position 2192: 0.00028633719624243827
Position 211: 0.0002705196930289181
Position 2086: 0.00023894058937424896
Position 2030: 0.00020815647345349123
Position 463: 0.00018952947248274514
Position 389: 0.00018944255055766777
Position 516: 0.00014996677941804464
Position 149: 0.00013400020953659495
Position 587: 0.00012383802389536808
Position 396: 0.00012176043876987403
Position 2834: 0.00011461089777737989
Position 1866: 9.283354535125777e-05
Position 1581: 9.08849591459441e-05
Position 11058: 8.170943996767758e-05
Position 506: 8.14868632846108e-05
Position 633: 7.990807101424285e-05
Position 1708: 7.438629778995994e-05
Position 13353: 7.224246908907645e-05
Position 131: 7.111525539518815e-05
Position 2310: 5.897645091657403e-05
Position 1622: 5.4311338581867765e-05
Position 1179: 5.2837115233125155e-05
Position 3615: 5.1105660150261414e-05
Position 865: 3.7090803653547836e-05
Position 1950: 2.1280365073344554e-05
Position 269: 1.8979326767355388e-05
Position 334: 1.890876662382338e-05
Position 960: 9.713247038462003e-06
Position 1308: 7.567832988375552e-06
Position 1680: 7.363197835649025e-06
Position 1904: 6.871802556697257e-06
Position 1342: 5.8270068966717495e-06
Position 2852: 4.640538860275678e-06
Position 1255: 2.2004073232214645e-06
Position 327: 2.029025032301836e-06
Position 297: 1.9295819417106832e-06
Position 1247: 1.792088213311469e-06
Position 1085: 1.1917945040214438e-06
Position 522: 1.179845340456331e-06
Position 1096: 8.86326206301611e-07
Position 1512: 7.935512805645712e-07
Position 1586: 6.904587604804947e-07
Position 936: 5.252304721104144e-07
Position 1185: 5.164853398256353e-07
Position 1436: 3.6382841389879853e-07
Position 533: 3.5361323705344925e-07
Position 551: 3.0471579633685377e-07
Position 503: 2.3297592837350745e-07
Position 1209: 3.728867921597883e-08
Position 128: 2.9806369758250386e-08
Position 540: 4.71651351345031e-09
Position 1420: 8.871639534217158e-10
Position 309: 7.871947797948776e-10
Position 1375: 7.20954172084722e-10
