Gene = PTGES2
index = 1097
Annotated 5SS: [1024 3219 3971 4761 5529 6101]
Annotated 3SS: [3020 3911 4610 5327 5982 7188]
SMsplice 5SS: [1024 3219 3971 4761 5529 6101]
SMsplice 3SS: [3020 3911 4610 5327 5982 7188]
top_k =  500
Partition function (log Z): 4.410721181795197

Sorted 5' Splice Sites (High to Low Probability):
Position 4761: 0.9096360628622012
Position 6101: 0.9075278673801233
Position 3971: 0.828164322776225
Position 3219: 0.6975283755301828
Position 1024: 0.641720956173493
Position 785: 0.26365777295074266
Position 5642: 0.20478147230594754
Position 2233: 0.19822409027635696
Position 3994: 0.1399209404833294
Position 3183: 0.11531290762870489
Position 3087: 0.11139623348284648
Position 789: 0.1031333172805615
Position 3684: 0.09333520399181455
Position 5533: 0.0653577437936633
Position 408: 0.0602853293047378
Position 2567: 0.05987540817106848
Position 391: 0.056784255322370254
Position 3135: 0.052925721678236885
Position 5478: 0.04814074138895599
Position 215: 0.041885880093738365
Position 4742: 0.03405096736105085
Position 4737: 0.030028577422924977
Position 3126: 0.02813785378525477
Position 2237: 0.025148983960993927
Position 766: 0.024823594509213096
Position 450: 0.02368818884620784
Position 899: 0.020602026811198427
Position 245: 0.01897732439888585
Position 529: 0.015483652857130794
Position 233: 0.015063514416580418
Position 400: 0.014971093610332251
Position 2523: 0.01400396976392025
Position 6120: 0.011967427853275819
Position 301: 0.011935616927155012
Position 4678: 0.01046058923369364
Position 6034: 0.009829542426958384
Position 7269: 0.009713170362899324
Position 5448: 0.009526805906721439
Position 4304: 0.0077680157913654025
Position 5535: 0.007552491662575556
Position 151: 0.00622371355543404
Position 7069: 0.006207290574602139
Position 5486: 0.006086382606214092
Position 3633: 0.005668997640853976
Position 5465: 0.005542791079935238
Position 1864: 0.0048593501660291385
Position 5589: 0.004724996900824796
Position 4698: 0.004546299331068854
Position 173: 0.00450795091027814
Position 3144: 0.004062780913882281
Position 1095: 0.003901770220227395
Position 1272: 0.003851648386803296
Position 2480: 0.0030940560735370055
Position 6318: 0.002968840954197702
Position 6435: 0.002550293183990033
Position 6305: 0.0022635076258896544
Position 4148: 0.0021725844003984245
Position 5574: 0.0021260958789401686
Position 6990: 0.001894469694900133
Position 6812: 0.001704057911668435
Position 5499: 0.0016176039147006624
Position 294: 0.0015463378019495014
Position 335: 0.0013737538659406323
Position 193: 0.0013587753385599687
Position 347: 0.0012402828449054888
Position 7642: 0.0012073849540100486
Position 4790: 0.0009892614228813907
Position 5434: 0.0009867815661164995
Position 763: 0.0009711304415680301
Position 2087: 0.0009640742278672615
Position 306: 0.0009420220142734375
Position 3331: 0.0008856890623796669
Position 1546: 0.0008735510656224473
Position 2580: 0.0008520820084811441
Position 6161: 0.0008134838417924206
Position 3362: 0.0007549007347264738
Position 5253: 0.0005902610760991951
Position 4986: 0.0005584062693870412
Position 5391: 0.0005554196011678262
Position 1361: 0.0005193822899225705
Position 6969: 0.0005108196920805053
Position 2343: 0.0004792030953255757
Position 2631: 0.0004550984456137391
Position 489: 0.0003934794401298597
Position 5537: 0.00038165022494006644
Position 4010: 0.00036278778802801637
Position 6440: 0.0003478305578966339
Position 54: 0.00028803002059706316
Position 4548: 0.00023155233226540982
Position 239: 0.00022323272934704174
Position 5876: 0.00021042652090321555
Position 7404: 0.00019005934360263974
Position 4735: 0.00018320391296533422
Position 2079: 0.00017890982877696144
Position 5368: 0.00016344968805959067
Position 2321: 0.0001421117396180614
Position 3965: 0.00013430455508724176
Position 5140: 0.00010912642542763107
Position 3963: 8.950230518474055e-05
Position 3068: 8.86786577506999e-05
Position 3486: 8.840213257536652e-05
Position 3856: 6.519744404515444e-05
Position 5057: 6.320486400367214e-05
Position 4686: 5.3955607899168253e-05
Position 196: 3.547567522642575e-05
Position 4842: 3.477456029243102e-05
Position 4793: 3.29165564880413e-05
Position 3195: 3.2622214114463796e-05
Position 1866: 3.2449298914496745e-05
Position 3164: 2.806687271462242e-05
Position 465: 2.4184921534303196e-05
Position 4817: 1.5555202614051272e-05
Position 4765: 1.3902156874529771e-05
Position 4901: 1.1013321472014405e-05
Position 309: 3.012360646248107e-06
Position 371: 1.4471647469077657e-06
Position 33: 1.2464005645750348e-06
Position 6123: 9.03023475914052e-07
Position 325: 6.49991240944865e-07
Position 4083: 3.1025738187294416e-07
Position 621: 1.3714927286822297e-07
Position 374: 1.8616506337097625e-08
Position 412: 2.1219978905267308e-10
Position 414: 4.201296552636506e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4610: 0.9668363653582244
Position 5982: 0.9615545759722207
Position 3911: 0.9483747177496927
Position 3020: 0.9372196172398235
Position 7188: 0.4007675607984735
Position 5327: 0.3650504062539027
Position 895: 0.27281104639173137
Position 2201: 0.22806491132435439
Position 6915: 0.16819918273343237
Position 6201: 0.10778627233809296
Position 3590: 0.09647778043787178
Position 6233: 0.06735658651746228
Position 7469: 0.050958923155466365
Position 2435: 0.04358808897517324
Position 7331: 0.040060764537674286
Position 843: 0.024888553471882364
Position 7585: 0.021550285470298653
Position 3125: 0.020766643135146555
Position 7116: 0.020671533771348533
Position 2306: 0.017025657954388453
Position 3178: 0.016999597111451648
Position 4614: 0.015499466625274062
Position 6552: 0.01545395925278366
Position 3034: 0.014772306394167555
Position 6767: 0.013312425398768188
Position 440: 0.01297574806075883
Position 7248: 0.011721961698381434
Position 993: 0.010205052873980202
Position 3082: 0.009901478947339303
Position 3943: 0.009258971942835308
Position 7157: 0.008378257301618175
Position 3762: 0.006992363072596528
