Gene = ALG2
index = 73
Annotated 5SS: [410]
Annotated 3SS: [3119]
SMsplice 5SS: [410]
SMsplice 3SS: [3469]
top_k =  500
Partition function (log Z): -7.5514915655121335

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9666664697118499
Position 3656: 0.20846245091738314
Position 978: 0.17626058927314997
Position 2976: 0.04857692242931844
Position 3574: 0.028808304222275677
Position 2969: 0.023752963910343088
Position 263: 0.019435674568106846
Position 4017: 0.01447119399340067
Position 3674: 0.01314834926288887
Position 3045: 0.011831891506514387
Position 1218: 0.008355804009707465
Position 33: 0.006049948286244394
Position 694: 0.005959848623776966
Position 635: 0.005322720716160341
Position 3719: 0.004696172257844438
Position 110: 0.004312097676907639
Position 544: 0.0029031352601384852
Position 645: 0.002406403076360452
Position 1411: 0.0017587697918097932
Position 505: 0.001668554481809907
Position 400: 0.0015610641130518635
Position 927: 0.0014516612785228891
Position 395: 0.0012450436723095758
Position 3555: 0.0011768207969760128
Position 439: 0.0008701989501150402
Position 1240: 0.0005824727990782794
Position 1006: 0.0005606972483064402
Position 959: 0.0005419814705976804
Position 1960: 0.00048033934106280634
Position 1070: 0.0004755632038180323
Position 1796: 0.0003479047603357768
Position 683: 0.00032196410393572737
Position 2630: 0.00030781119385929945
Position 3776: 0.0002495636733985408
Position 2506: 0.00024699081058384873
Position 106: 0.00024027481748567424
Position 535: 0.00019239292771189867
Position 392: 0.00018229844464510219
Position 95: 0.00017885617962835602
Position 726: 0.00016355938186409568
Position 1251: 0.00010239686671666952
Position 2725: 7.920184389552787e-05
Position 2807: 7.685675238468834e-05
Position 40: 7.573662861974585e-05
Position 45: 6.627508927168318e-05
Position 1111: 5.861531640038321e-05
Position 2939: 4.1510332209456884e-05
Position 2625: 3.546162367608533e-05
Position 735: 2.165626926437793e-05
Position 237: 1.1764460791271248e-05
Position 575: 9.44219159785689e-06
Position 541: 7.848202955542018e-06
Position 137: 5.0281936517977605e-06
Position 335: 4.472899516844326e-06
Position 195: 3.5375346440707335e-06
Position 158: 2.208117009301099e-06
Position 385: 1.9464528427375634e-06
Position 675: 1.8682675013790414e-06
Position 556: 1.7327462591545883e-06
Position 193: 1.714575165560481e-06
Position 398: 1.5411458508052944e-06
Position 200: 1.394805246250445e-06
Position 115: 1.393126754818852e-06
Position 945: 7.491602468424641e-07
Position 559: 6.000235132602775e-07
Position 270: 4.533759425172061e-07
Position 623: 3.8695941091726865e-07
Position 606: 2.3312258637169057e-07
Position 1099: 1.8405779247650826e-07
Position 844: 1.7914236426603603e-07
Position 763: 1.5944446847573421e-07
Position 498: 1.5239976665485823e-07
Position 160: 1.487971128895898e-07
Position 1096: 1.3456883815869325e-07
Position 344: 1.2813036162165072e-07
Position 881: 1.1183793109100199e-07
Position 1885: 9.988815143035425e-08
Position 573: 5.727939989344752e-10
Position 323: 3.132562770935191e-10
Position 362: 4.738984465342062e-13
Position 590: 5.1879818844383135e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3469: 0.49083963024629396
Position 818: 0.3120089441557618
Position 4194: 0.20536568096619787
Position 3882: 0.11651275680917118
Position 2861: 0.10788674082954768
Position 3573: 0.096886268125364
Position 3119: 0.05356510615328288
Position 3712: 0.02199734849941565
Position 3921: 0.018600906084251294
Position 1182: 0.017108043357484858
Position 3138: 0.009190638872143945
Position 3192: 0.008974499307024255
Position 184: 0.007478930366803727
Position 573: 0.007389323332617121
Position 2457: 0.0064643087582040935
Position 4070: 0.00513545243226601
Position 3885: 0.005037658482650813
Position 1217: 0.004893987127516373
Position 1147: 0.004100955967525301
Position 1831: 0.003994425161663501
Position 4406: 0.0036648048049987792
Position 4361: 0.003472322720277591
Position 1344: 0.0033906594306939582
Position 4538: 0.0033811044474103386
Position 3739: 0.0033754537403712847
Position 619: 0.0025223790215630312
Position 855: 0.002428074184943869
Position 4038: 0.0024235364358063376
Position 3238: 0.0023736515322742594
Position 128: 0.002063921643767078
Position 3391: 0.00202449738208293
Position 514: 0.0018300132187487584
Position 2922: 0.001742557380216976
Position 3354: 0.0014083787602166727
Position 3684: 0.0013457948816911261
Position 3326: 0.0013238517962848792
Position 3975: 0.0010795337715572197
Position 1009: 0.0010744502443554727
Position 4474: 0.0010267409568018328
Position 2872: 0.0010124726461479805
Position 3846: 0.0009491772363945469
Position 3984: 0.0009072380283098509
Position 2876: 0.000893495876363529
Position 1669: 0.0008619234074036189
Position 3416: 0.0008410230331003412
Position 2394: 0.0008367333244493658
Position 3771: 0.000810879386811044
Position 3838: 0.0007913497998773587
Position 2095: 0.0007134758560677968
Position 3402: 0.0007030022298225254
Position 1959: 0.0006071574578175149
Position 2961: 0.0005872966961819661
Position 1703: 0.0005520409695028332
Position 3075: 0.0005462498377466767
Position 851: 0.0005126324513474022
Position 4238: 0.0005096392387761492
Position 1096: 0.0004941097515431186
Position 1185: 0.0004937181436765834
Position 4277: 0.00046345760045204986
Position 596: 0.00044982012017101563
Position 681: 0.00041912456519918606
Position 2042: 0.0004159741916568667
Position 3617: 0.00041556026797130214
Position 2151: 0.00040046302602517447
Position 954: 0.00039605149377257184
Position 2572: 0.00032292258025707975
Position 3507: 0.0003152337181215571
Position 1056: 0.00031306813918903346
Position 2055: 0.00030750916236625887
Position 385: 0.0002919172256167621
Position 1099: 0.00024080066345461042
Position 4274: 0.0002136330377055105
Position 1613: 0.00020381339412504364
Position 874: 0.00019982908780544775
Position 1449: 0.0001982616782071148
Position 2238: 0.0001661607198565131
Position 4385: 0.00016511358095748716
Position 2773: 0.00013015904184906474
Position 871: 0.0001269236660881663
Position 3030: 0.00012100087903398944
Position 1779: 0.00011716508337604705
Position 3543: 0.00011321199076546927
Position 2585: 0.00011059778202506222
Position 897: 9.629439926814271e-05
Position 1326: 9.00692640948631e-05
Position 590: 8.854206170818046e-05
Position 2506: 7.848610998640108e-05
Position 3000: 7.795691918385967e-05
Position 1274: 6.883897615073939e-05
Position 2548: 6.791981586675371e-05
Position 2092: 6.545477491879194e-05
Position 959: 6.424498230435937e-05
Position 1529: 6.361640393428521e-05
Position 634: 5.775020171915938e-05
Position 1893: 5.294120301572365e-05
Position 2192: 5.114614616313603e-05
Position 1855: 5.096757943076859e-05
Position 488: 4.215093339190688e-05
Position 198: 3.5906766471104635e-05
Position 1640: 3.5708357031393766e-05
Position 1452: 3.54584168723105e-05
Position 205: 1.7167415148949025e-05
Position 535: 1.1792888816887645e-05
Position 103: 1.070082237279761e-05
Position 249: 9.780759020197484e-06
