Gene = CCNH
index = 315
Annotated 5SS: [  342  1796  3730  5044  8176 11318 13626 17976]
Annotated 3SS: [ 1672  3655  4832  8011 11246 13513 17914 18534]
SMsplice 5SS: [  146   342  1796  2025  5044  7264  8176 11318 13626 17976]
SMsplice 3SS: [  238  1672  1942  4832  7124  8011 11246 13513 17866 18534]
top_k =  500
Partition function (log Z): 9.415609549625549

Sorted 5' Splice Sites (High to Low Probability):
Position 13626: 0.9988566262105858
Position 1796: 0.980201970554906
Position 342: 0.9628204428364938
Position 5044: 0.9294889009381122
Position 17976: 0.9238349768467125
Position 146: 0.8422188518053657
Position 11318: 0.819451667694932
Position 7264: 0.7255026421706557
Position 8176: 0.5789026351923576
Position 2025: 0.5405536277750659
Position 10236: 0.5294107232096572
Position 585: 0.4186263942910463
Position 18615: 0.2589875081868734
Position 3730: 0.15002196406256335
Position 10940: 0.14807259513698592
Position 14516: 0.14380977135935546
Position 12474: 0.14246396985028284
Position 17668: 0.12918864349624795
Position 11080: 0.12408010560633063
Position 10566: 0.12244939154783846
Position 2377: 0.12024225253250145
Position 4121: 0.11313209040666676
Position 140: 0.10473486179360425
Position 18470: 0.09870421697445653
Position 18365: 0.08782394460153926
Position 6907: 0.0829697374945474
Position 15709: 0.04342106895349875
Position 10645: 0.03749901658828305
Position 3932: 0.03718245125989177
Position 2020: 0.02993004861382501
Position 5351: 0.029347525206627312
Position 17275: 0.028771273238950283
Position 2343: 0.027947029049614516
Position 11489: 0.027370364583453773
Position 5250: 0.02498516574068713
Position 11877: 0.024326779467182848
Position 13443: 0.02362344255075601
Position 5477: 0.021913920735225988
Position 602: 0.02002004356665024
Position 10028: 0.01790220932393095
Position 751: 0.01676767588951763
Position 13782: 0.01620601803247644
Position 3734: 0.014278736063809033
Position 3850: 0.013481207722826126
Position 10674: 0.013233514980859378
Position 7399: 0.011347288335503296
Position 552: 0.01117325049791477
Position 818: 0.007285080939905693
Position 833: 0.006986730680600811
Position 18559: 0.0062831948997454454
Position 8953: 0.006151925144430747
Position 1478: 0.006112252116763722
Position 347: 0.004829715111642895
Position 7863: 0.004811768077780992
Position 2649: 0.0037802020262931724
Position 8451: 0.0036558816877077707
Position 60: 0.0032939827660634956
Position 18438: 0.0030379173375127996
Position 10094: 0.002617215092364482
Position 4459: 0.0023668107487116626
Position 1744: 0.0022046593961498645
Position 1104: 0.0018237881656489876
Position 8283: 0.0017995600306790949
Position 3657: 0.001647667715721025
Position 18477: 0.0016048846176213627
Position 570: 0.0015413943032586406
Position 7522: 0.001360665430562073
Position 152: 0.0013184608448634882
Position 773: 0.0013052831779418763
Position 4471: 0.0012418908483152547
Position 7290: 0.001240257964794619
Position 1295: 0.0011514021253292025
Position 1017: 0.001142541544676648
Position 26: 0.0011101426230438589
Position 7327: 0.0008689441499867361
Position 732: 0.0008335949571468826
Position 1390: 0.0007153819554633434
Position 7278: 0.0006684333968402297
Position 1349: 0.0006430285632986459
Position 993: 0.0004990199886778327
Position 1004: 0.00042477766314584237
Position 1521: 0.00042407989634576525
Position 1809: 0.0004042152822779926
Position 2175: 0.00037703988916626863
Position 5322: 0.000345977943181309
Position 498: 0.00026612687464426093
Position 13887: 0.00026521144716100034
Position 605: 0.00023592575697452882
Position 14645: 0.00022834653530178409
Position 75: 0.00019967043191676095
Position 13618: 0.00016592547875150706
Position 3551: 0.00010777040993906248
Position 81: 9.53502339760068e-05
Position 16520: 6.602095963784253e-05
Position 1758: 3.186778278030175e-05
Position 375: 2.6961682480283474e-05
Position 359: 2.6330396347788317e-05
Position 5055: 2.5265897394816866e-05
Position 3811: 2.4217739928304654e-05
Position 183: 2.412832133410312e-05
Position 460: 1.009716933574033e-05
Position 2329: 5.204940079052354e-06
Position 2424: 4.333571728337121e-06
Position 37: 2.005788965910744e-06
Position 3118: 1.375359365540083e-06
Position 955: 8.694809398474466e-07
Position 189: 7.847404986044296e-07
Position 843: 6.235020471909898e-07
Position 507: 5.980693922552537e-07
Position 589: 4.674376890634913e-07
Position 565: 4.1604832623021835e-07
Position 652: 3.943892274155046e-07
Position 503: 3.636714652320041e-07
Position 154: 2.9137293259588486e-07
Position 786: 2.573810237408992e-07
Position 367: 1.99897206977853e-07
Position 211: 8.716018772913164e-08
Position 238: 6.918994625957214e-08
Position 227: 3.977109610469247e-08
Position 1069: 2.7863998350577037e-08
Position 177: 2.1276459801989785e-08
Position 30: 6.221833987657264e-09
Position 241: 9.723199998743368e-10
Position 327: 6.1780687311805035e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13513: 0.9844003388994822
Position 4832: 0.9215421490897634
Position 1672: 0.9136769424496679
Position 7124: 0.6992740221074671
Position 18534: 0.6674893936995074
Position 238: 0.6627251190276711
Position 11246: 0.5648889138984963
Position 1942: 0.5356802147191282
Position 9994: 0.5136560530626686
Position 8011: 0.5010155253431845
Position 18712: 0.46820233946509987
Position 17866: 0.41670623719653854
Position 17914: 0.3978557516398635
Position 11222: 0.26234166929501446
Position 268: 0.2352015884036843
Position 460: 0.20104325441130985
Position 10777: 0.19312702133130952
Position 3655: 0.18337480574680648
Position 12373: 0.14246396985028284
Position 2281: 0.12900898358211332
Position 17575: 0.12097925279179166
Position 14487: 0.11802390802889635
Position 418: 0.11693566226061995
Position 17900: 0.0852579147731679
Position 6828: 0.08160813201175272
Position 11029: 0.07997248656250773
Position 18250: 0.07949658711403379
Position 10343: 0.07171572012223285
Position 5144: 0.07064347190442284
Position 482: 0.06553937489162558
Position 18193: 0.06378589925430742
Position 7980: 0.061157316794333276
Position 10554: 0.0566719166551591
Position 18173: 0.04900591366993139
Position 18139: 0.047205559177448154
Position 497: 0.04712568618327309
Position 4010: 0.041701306525289104
Position 1511: 0.041208249460181
Position 17173: 0.04018900830240976
Position 13363: 0.038503764359382985
Position 3889: 0.034020804248345554
Position 4028: 0.032550005757703594
Position 17775: 0.03229943172888583
Position 10322: 0.03215634719916381
Position 241: 0.0317474176428815
Position 10027: 0.03125649897247307
Position 15559: 0.02799712080321874
Position 1897: 0.0260630191041749
Position 1691: 0.02427099679545711
Position 11680: 0.024075645516151382
Position 3982: 0.02214885987411715
Position 7131: 0.01856535745706795
Position 18357: 0.01830109543893014
Position 14410: 0.018175016873346557
Position 18296: 0.017728115997541944
Position 8076: 0.015967610513049544
Position 13715: 0.014059778492445418
Position 10346: 0.012276796387340517
Position 11398: 0.011022758794530057
Position 7200: 0.01037422931611136
Position 17531: 0.010056350714050439
Position 15596: 0.009601425132417327
Position 7041: 0.008150730559003908
Position 547: 0.007963090797165224
Position 11421: 0.007621883139844087
Position 2263: 0.007569938582579453
Position 7833: 0.006948434922303181
Position 665: 0.00675332737572079
Position 15593: 0.006366614134794296
Position 18501: 0.006190289513657869
Position 8816: 0.006149279936453669
Position 1878: 0.005955582803236663
Position 14370: 0.005656060819270816
Position 4883: 0.005293208777055012
Position 3766: 0.005146865486668818
Position 1437: 0.005110676740446983
Position 3848: 0.00496299765554837
Position 662: 0.004937210482060175
Position 9797: 0.004871294970248853
Position 514: 0.0047600120661038196
Position 719: 0.004148145974863341
Position 196: 0.004085268513074317
Position 2553: 0.0037688103635861486
Position 14303: 0.0037604465010967155
Position 936: 0.0036619760272594876
Position 2221: 0.003470560683219645
Position 573: 0.0034022553645030405
Position 5317: 0.0030155730631567174
Position 634: 0.0030010624765885573
Position 4373: 0.002950982863825115
Position 2234: 0.00288771190396548
Position 7184: 0.0028829427649591922
Position 18118: 0.0027773196831439423
Position 1911: 0.0026512841770343866
Position 5012: 0.002647848567270094
Position 14633: 0.0026140163637827347
Position 3769: 0.002494764439929339
Position 17667: 0.002492041198359742
Position 8233: 0.002440821737628455
Position 1057: 0.0021181745571939984
Position 2210: 0.0019058369398351966
Position 1407: 0.001726208422637443
Position 7785: 0.0016401356780272923
Position 651: 0.00155914940061036
Position 2191: 0.0015041327191320153
Position 3624: 0.001471721299211764
Position 7441: 0.001359698843635527
Position 13717: 0.0013541858833312223
Position 16402: 0.0013053183442971977
Position 278: 0.0013047385373489487
Position 5298: 0.001268727033722841
Position 18465: 0.0012353842123225232
Position 16989: 0.001056021014464054
Position 3920: 0.0010167908929002332
Position 13743: 0.0009981468583280717
Position 1185: 0.0009912562915332394
Position 6871: 0.0009296194344162457
Position 1712: 0.0009281727464741907
Position 5181: 0.0009050128502450796
Position 1980: 0.0009027024848858849
Position 13847: 0.0008897900763593332
Position 316: 0.0008701996805007188
Position 4073: 0.0008306999076185045
Position 6887: 0.0008122698615492326
Position 1771: 0.0007153065541604369
Position 1599: 0.0006991172764355043
Position 1702: 0.0006797263082359108
Position 4326: 0.0006577187332018025
Position 698: 0.0006252030357623494
Position 367: 0.000622261213597335
Position 13951: 0.0005220623598553291
Position 16037: 0.0005080656928222727
Position 9829: 0.0005074433736459504
Position 272: 0.0004747946316710951
Position 1531: 0.00042490679181348583
Position 17125: 0.0004202835150010682
Position 14049: 0.00041273924515639775
Position 5203: 0.00030794879739561736
Position 5365: 0.0002977690658425609
Position 245: 0.0002579557044887693
Position 11698: 0.0002511339510314534
Position 636: 0.0002351856546170858
Position 15330: 0.00021676637943372708
Position 870: 0.0002034928899142532
Position 13807: 0.00020262995735412706
Position 248: 0.00019619481524050394
Position 14896: 0.00017991885164739805
Position 1349: 0.00017927306701288366
Position 5262: 0.00015408691093604722
Position 15267: 0.0001466977893946227
Position 2006: 0.00013827187439896201
Position 1253: 0.00013654805981273732
Position 3405: 0.0001328096133650214
Position 2069: 0.00012604952025844428
Position 1442: 0.00010209641632178926
Position 393: 9.860762033556305e-05
Position 14211: 8.939806832813873e-05
Position 486: 8.409895876503632e-05
Position 14463: 7.365093554184122e-05
Position 13884: 5.497563976561549e-05
Position 275: 5.186291886116541e-05
Position 1743: 5.14661571226639e-05
Position 2090: 3.799662360340402e-05
Position 1775: 3.423922377927873e-05
Position 13722: 2.194075595025697e-05
Position 1989: 1.8055093312345046e-05
Position 4630: 1.5813992049244384e-05
Position 4545: 1.5146409368193476e-05
Position 3520: 1.4065331289268557e-05
Position 14214: 1.3483023803460758e-05
Position 1832: 1.1119187907535673e-05
Position 3701: 9.608602552104217e-06
Position 165: 4.4316521442347165e-06
Position 8794: 2.6452079770770166e-06
Position 688: 1.7753442453621266e-06
Position 7398: 9.665869265453423e-07
Position 2980: 6.47928871972434e-07
Position 3037: 5.418528265614053e-07
Position 13104: 5.413572221635867e-07
Position 341: 5.027990067369487e-07
Position 578: 4.886867686433999e-07
Position 2231: 3.858078452169989e-07
Position 2889: 1.8557766700624335e-07
Position 786: 1.7741741393654598e-07
Position 802: 1.5880476682483748e-07
Position 745: 1.5629845007200548e-07
Position 390: 1.0531440276769844e-07
Position 2342: 1.042991131017282e-07
Position 324: 8.404000599632542e-08
Position 90: 8.212722004431918e-08
Position 559: 8.001964916067127e-08
Position 692: 7.620251734938315e-08
Position 552: 5.8841968311334684e-08
Position 286: 4.8722014526891904e-08
Position 702: 3.9543005579966785e-08
Position 944: 3.4073885256679396e-08
Position 605: 3.165134713110107e-08
Position 616: 2.680194662962348e-08
Position 121: 2.5847385153055863e-08
Position 581: 1.279572602219754e-08
Position 108: 9.209583683981087e-09
Position 583: 9.03925102894373e-09
Position 346: 8.389564124876571e-09
Position 132: 4.825546600703526e-09
Position 98: 1.4319967778054623e-09
