Gene = CCSAP
index = 316
Annotated 5SS: [   30   843 16204]
Annotated 3SS: [  427 15934 17529]
SMsplice 5SS: [ 279  843 1236]
SMsplice 3SS: [  731  1037 19282]
top_k =  500
Partition function (log Z): -11.170389565262608

Sorted 5' Splice Sites (High to Low Probability):
Position 843: 0.934447477592136
Position 279: 0.7964549437081262
Position 1236: 0.7114946331628628
Position 2699: 0.4086702607596112
Position 4906: 0.30371852581452136
Position 6657: 0.28220612731746975
Position 30: 0.19651048261963983
Position 2541: 0.17824051577369482
Position 1612: 0.15546521451080086
Position 541: 0.04780376516957383
Position 700: 0.040011275134583336
Position 6320: 0.024154662760502182
Position 8271: 0.021999260674528894
Position 7748: 0.015076517690483102
Position 7728: 0.013864036749619928
Position 2342: 0.013640370539965925
Position 6293: 0.012717030234270756
Position 6504: 0.009398672227612533
Position 888: 0.00599927566656492
Position 2333: 0.003958141389160601
Position 1248: 0.0036053401335891713
Position 494: 0.0036028358171849182
Position 2375: 0.0018258432017938156
Position 1676: 0.0018090247761636587
Position 505: 0.0014181780909545568
Position 3522: 0.0011284910115843688
Position 1632: 0.0008914603877838689
Position 5161: 0.0006362139795842701
Position 2371: 0.000394337054345488
Position 246: 0.0002096703793175454
Position 1380: 0.0001944549745102978
Position 664: 0.0001672096823950763
Position 424: 0.00011001150767385596
Position 265: 0.00010126152501794481
Position 1566: 9.35850989469013e-05
Position 356: 8.923368788147875e-05
Position 338: 8.753716179051597e-05
Position 1096: 4.830483025150257e-05
Position 1060: 3.3909355625089066e-05
Position 412: 2.845732511993635e-05
Position 158: 1.974272738634841e-05
Position 1357: 1.6294987857325062e-05
Position 148: 9.103992240914723e-06
Position 419: 7.368473262414373e-06
Position 670: 4.771991443878654e-06
Position 1002: 4.368180647433836e-06
Position 965: 2.8826983805985063e-06
Position 478: 2.1316128534427488e-06
Position 364: 1.7784554915828446e-06
Position 550: 1.7012811561977462e-06
Position 1089: 1.6280656295340372e-06
Position 728: 1.262760926476766e-06
Position 1038: 6.536364711650149e-07
Position 407: 5.88534702171114e-07
Position 1048: 5.231007049504995e-07
Position 1300: 3.927826170607896e-09
Position 1364: 3.88119632862869e-09
Position 673: 3.037558397039472e-11
Position 405: 2.2442839761582985e-12
Position 410: 2.1487097312071502e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 731: 0.843749012067537
Position 1037: 0.6651895726725932
Position 11603: 0.3965169618461841
Position 6591: 0.3705437968351925
Position 2626: 0.2747183886375027
Position 4793: 0.25935281610056604
Position 12694: 0.13325615430770463
Position 427: 0.11665304961725946
Position 1449: 0.09623649279669563
Position 6118: 0.08979709252556142
Position 2583: 0.08857111077735959
Position 13888: 0.07832055933458282
Position 2662: 0.061440736075013026
Position 2216: 0.05894459055200445
Position 2413: 0.057132850203140816
Position 7629: 0.04948391139027476
Position 2498: 0.04679289413676522
Position 4660: 0.0467325866162236
Position 1186: 0.04277307218044246
Position 1517: 0.04028173128203321
Position 13842: 0.028867028239812742
Position 6558: 0.026542808414526494
Position 8466: 0.021221080401567463
Position 1486: 0.01969189356450356
Position 5096: 0.01872417013982911
Position 8117: 0.0174271476463812
Position 8120: 0.017307280110159685
Position 12977: 0.01355615063750637
Position 996: 0.012605781736898804
Position 9063: 0.01213271108314803
Position 2389: 0.01200715468092626
Position 2459: 0.011210963994989439
Position 7479: 0.01067900348595117
Position 142: 0.010584457941874929
Position 787: 0.009520380736280904
Position 4643: 0.008743660054070682
Position 172: 0.007954585433111314
Position 733: 0.00719921489808691
Position 1586: 0.006739583717583345
Position 2226: 0.006718582269802045
Position 581: 0.006611621394286614
Position 972: 0.006271128919589749
Position 7341: 0.006191682191888277
Position 1750: 0.006023167551734919
Position 179: 0.005906802402746899
Position 206: 0.005350508336735986
Position 5718: 0.005073276438185328
Position 10423: 0.003991900062959491
Position 7259: 0.003940396191487252
Position 781: 0.0033408688341324323
Position 6291: 0.0032492930869883847
Position 2989: 0.003166724556885638
Position 3656: 0.003146554231892809
Position 2502: 0.002861746187019165
Position 2535: 0.0024255167203550638
Position 4456: 0.0021484906464739138
Position 1057: 0.0021111083157117124
Position 240: 0.0018725439381938932
Position 601: 0.0015936057941252316
Position 3731: 0.0015281773227473787
Position 784: 0.0014753705422418538
Position 2301: 0.0014244425818781456
Position 2834: 0.0013391653770453555
Position 4222: 0.0012991386013642145
Position 377: 0.0011784293647313536
Position 3235: 0.0011245677759571737
Position 2361: 0.0011054825682962335
Position 237: 0.0010514461559825098
Position 3340: 0.0009939423112767878
Position 745: 0.0009218114187027291
Position 148: 0.0008979078737180739
Position 5026: 0.0007548906542434763
Position 1519: 0.0005997011975036852
Position 203: 0.0005654362157595888
Position 4284: 0.0005458341836148863
Position 3766: 0.0004833074280032074
Position 2633: 0.00045007911303842393
Position 6104: 0.00031007356804635584
Position 3930: 0.000307767364756585
Position 5890: 0.00029791133721396453
Position 3618: 0.00028388424812583583
Position 748: 0.0002693808433812746
Position 1554: 0.0002537127522279149
Position 438: 0.00022795876596690812
Position 652: 0.00019502879134618566
Position 1336: 0.00018617235216426844
Position 2148: 0.00015444844971023306
Position 562: 0.00013884656313742095
Position 2117: 0.00013824227036748758
Position 751: 0.00012933487439337752
Position 668: 7.601255114826336e-05
Position 2243: 6.37016510754241e-05
Position 489: 6.101033087260429e-05
Position 460: 5.551707105002188e-05
Position 1398: 5.274860632443012e-05
Position 1774: 5.1332093640824664e-05
Position 1204: 4.595684285440079e-05
Position 1075: 3.195984376089805e-05
Position 523: 1.6369701996255002e-05
Position 811: 1.5879041923437654e-05
Position 499: 1.083465527211255e-05
Position 598: 1.0289443823025453e-05
Position 1404: 7.0329530681875355e-06
Position 442: 4.8167974942793055e-06
Position 1053: 4.2799550212064015e-06
Position 514: 4.095377251301882e-06
Position 670: 3.85874436665316e-06
Position 388: 3.441538737077457e-06
Position 1166: 3.1648740566016232e-06
Position 1089: 2.985290102718016e-06
Position 1225: 2.9209671757189862e-06
Position 796: 2.9186216965071587e-06
Position 1247: 2.710755303264775e-06
Position 526: 2.3314964204795847e-06
Position 538: 2.0888147050722503e-06
Position 445: 2.055534051969912e-06
Position 1527: 1.9668178613413588e-06
Position 826: 1.3691142312871382e-06
Position 541: 1.1277879178537064e-06
Position 1458: 1.1089242639937095e-06
Position 1206: 1.0257905981193291e-06
Position 1209: 1.0016257505459493e-06
Position 817: 8.826318087719559e-07
Position 1235: 7.433024959278667e-07
Position 842: 6.394410850669906e-07
Position 1001: 5.088882822947261e-07
Position 501: 3.010348723925107e-07
Position 1605: 1.9075695077996863e-07
Position 1362: 1.5076205534293222e-07
Position 1541: 1.23327372536977e-07
Position 283: 2.6668234858128284e-08
Position 505: 2.5324583636857034e-08
Position 882: 4.25650056801218e-09
