Gene = MED27
index = 830
Annotated 5SS: [   267   2467  65572 140528 186024 195851 216846]
Annotated 3SS: [  2321  65440 140433 185915 195808 216767 219235]
SMsplice 5SS: [   271   2467  18207  20437  36627  65572  66745  76079 100140 103929
 124725 124864 140528 186024 195851 202797 212797 216846]
SMsplice 3SS: [  2321  18111  20336  36509  65440  66656  75974  99989 103846 124601
 124807 140433 185915 195808 202705 212711 216767 219235]
top_k =  500
Partition function (log Z): -93.56628689011887

Sorted 5' Splice Sites (High to Low Probability):
Position 2467: 0.9850081612008895
Position 15645: 0.8881559937993363
Position 18207: 0.8751338619236477
Position 20437: 0.5335641691917867
Position 271: 0.5044548024694465
Position 267: 0.4731126107521146
Position 3054: 0.2950324551101773
Position 3120: 0.2017140123811533
Position 10761: 0.17995414833941895
Position 10428: 0.13692789300302022
Position 1270: 0.0884712667009852
Position 1916: 0.024991484333058936
Position 648: 0.013425622896808063
Position 576: 0.011111120217097476
Position 145: 0.010597667004205075
Position 2544: 0.010271623881050322
Position 82: 0.007753412545719392
Position 73: 0.005178651301416075
Position 3509: 0.004818922024769192
Position 2769: 0.004272305367723501
Position 9083: 0.004067611963598829
Position 1184: 0.003972372017757918
Position 1951: 0.002956211477438119
Position 6741: 0.002914310769058118
Position 292: 0.0016900199756888854
Position 2813: 0.0015808555457771892
Position 1296: 0.00135190424894994
Position 6114: 0.0012625588768922322
Position 7462: 0.0012492274204791833
Position 1120: 0.0012461578282866074
Position 1765: 0.0010303315539116635
Position 2478: 0.000992625539869853
Position 1609: 0.0008811434424942946
Position 1410: 0.0008777793010481115
Position 2666: 0.0008724770481731578
Position 514: 0.0007545067715957481
Position 250: 0.00038464379293753307
Position 587: 0.0003715001947133853
Position 1937: 0.0003117426258449074
Position 2347: 0.0002991368550891954
Position 4605: 0.00023283907457757693
Position 1970: 0.0001714603815669131
Position 2759: 0.00016034824536123257
Position 1249: 0.00014076537363527747
Position 623: 0.00013518562137997226
Position 1955: 0.0001248394072701566
Position 1003: 0.00011351539652735503
Position 1047: 0.00010366980846134103
Position 2717: 9.862234208307902e-05
Position 2010: 8.201631059140635e-05
Position 4224: 7.648424344447796e-05
Position 1311: 7.134731558400657e-05
