Gene = C1orf64
index = 192
Annotated 5SS: [150]
Annotated 3SS: [1682]
SMsplice 5SS: [150]
SMsplice 3SS: [1682]
top_k =  500
Partition function (log Z): -5.052731736973149

Sorted 5' Splice Sites (High to Low Probability):
Position 150: 0.9612246049516628
Position 1213: 0.4048730853070872
Position 1883: 0.27871259419740885
Position 1896: 0.08513967086320483
Position 853: 0.05018401698883425
Position 203: 0.02175125536754303
Position 1854: 0.020751204309687687
Position 696: 0.005098284489642351
Position 2038: 0.0042558711294565215
Position 2033: 0.00306644386858857
Position 787: 0.0029650656832537533
Position 683: 0.002763516389141061
Position 1849: 0.0026403495528182675
Position 2538: 0.002609913676716723
Position 264: 0.002352240239037701
Position 2318: 0.0022374928894888426
Position 463: 0.0019129137841566244
Position 1235: 0.0017494093807514527
Position 123: 0.0013946994402170016
Position 2382: 0.0006412957630143183
Position 518: 0.0005695308235359549
Position 3745: 0.00044576331048650365
Position 2090: 0.00037264317030600436
Position 1611: 0.0003074827371261037
Position 2094: 0.00030387472006184266
Position 1847: 0.0003032308973274681
Position 1580: 0.00024113052803306868
Position 1945: 0.0002277421362609177
Position 1820: 0.0001950790275561247
Position 420: 0.0001577861141532743
Position 337: 7.116453885391392e-05
Position 1362: 5.477784186202506e-05
Position 349: 1.302595208327417e-05
Position 522: 1.0740466030217494e-05
Position 208: 9.166204163654182e-06
Position 1291: 7.21251083966701e-06
Position 1285: 7.13622557328775e-06
Position 1157: 6.416987003356072e-06
Position 1252: 4.708016912380152e-06
Position 60: 4.4548148186670896e-06
Position 376: 2.928644136415415e-06
Position 461: 2.4473392838447016e-06
Position 1994: 2.3367333912710867e-06
Position 296: 2.3306380141927807e-06
Position 1423: 1.9045953227892229e-06
Position 414: 1.738283618738483e-06
Position 2088: 1.6696212710471656e-06
Position 76: 1.509990434315056e-06
Position 1064: 1.322918264817358e-06
Position 1389: 1.205541533638975e-06
Position 708: 1.1478335383842344e-06
Position 221: 9.921824405924375e-07
Position 271: 9.920331908039271e-07
Position 528: 1.2850972096494154e-07
Position 681: 1.1369722475126808e-07
Position 342: 2.6760941836923788e-09
Position 339: 6.84314077860358e-11
Position 13: 4.558398936391343e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1682: 0.8843743404628527
Position 1990: 0.44819139093842075
Position 1135: 0.10775977252020896
Position 1109: 0.08903138188796726
Position 1068: 0.06352023471570371
Position 1127: 0.03666870632589566
Position 1041: 0.030024553407221294
Position 945: 0.022653191742218505
Position 1095: 0.017839193756423406
Position 608: 0.017687634581072934
Position 2174: 0.014099420252991463
Position 659: 0.013070858876565367
Position 775: 0.01293794164099498
Position 3627: 0.0113389940970069
Position 741: 0.007583527595398375
Position 1038: 0.006654990726633043
Position 1197: 0.006437324274898515
Position 2473: 0.005017748127819844
Position 1775: 0.004938569326840641
Position 1139: 0.004296420969581684
Position 2645: 0.004172081245648863
Position 1004: 0.0036427681984193363
Position 3588: 0.003174934291246669
Position 728: 0.0031690909724308744
Position 1941: 0.003041293038971965
Position 974: 0.0029503002215166847
Position 3224: 0.0028453122229508596
Position 2557: 0.0026097190313497938
Position 721: 0.002337091302697444
Position 1152: 0.002332361920735673
Position 1201: 0.002097173252379755
Position 2101: 0.002074402863621756
Position 230: 0.0018536548033100712
Position 3823: 0.0016782330699698972
Position 1970: 0.0015970061988251163
Position 575: 0.0015003163965923204
Position 1762: 0.001143853188220192
Position 1759: 0.0010340384215697242
Position 2531: 0.0009953069127570165
Position 1993: 0.0009580881684490495
Position 2456: 0.0009075518898797877
Position 3780: 0.0008807385942354146
Position 3528: 0.0006116530477268799
Position 837: 0.0006099718760545919
Position 3744: 0.0005863635930694203
Position 1083: 0.0005433561196667902
Position 2619: 0.0005336915675840323
Position 3077: 0.0005267188584475842
Position 620: 0.000464873636148407
Position 2305: 0.00046317891908423435
Position 1796: 0.0003788129759943266
Position 1306: 0.0003588860595365766
Position 1958: 0.0003417788002151949
Position 3768: 0.00033108931453549304
Position 1389: 0.0002861780475363674
