Gene = LAX1
index = 765
Annotated 5SS: [ 479 5762 6302 6972]
Annotated 3SS: [5651 6190 6891 8698]
SMsplice 5SS: [ 479 5762 6302 6972]
SMsplice 3SS: [5651 6190 6891 8698]
top_k =  500
Partition function (log Z): 0.01722429287069227

Sorted 5' Splice Sites (High to Low Probability):
Position 6972: 0.9724073964203062
Position 6302: 0.9715272361765838
Position 5762: 0.9688464866927533
Position 479: 0.7376834073626425
Position 8762: 0.2723736386187495
Position 208: 0.21217579096098496
Position 9087: 0.05485414929356961
Position 265: 0.04253607794433078
Position 8755: 0.03996710302723277
Position 3420: 0.03172504271466018
Position 658: 0.0315861466581668
Position 496: 0.028417685112237887
Position 231: 0.02024503157455682
Position 6637: 0.017182227100448467
Position 4521: 0.016642442103799213
Position 4862: 0.016114849165971976
Position 3002: 0.013831064368846381
Position 8766: 0.01255667296885761
Position 3723: 0.009725665274265173
Position 4594: 0.009557733442940716
Position 7199: 0.007119151176450131
Position 8068: 0.006696260191331833
Position 6306: 0.005289452328838312
Position 3695: 0.005274330736118432
Position 3413: 0.0031327515024973714
Position 6069: 0.003009957696456939
Position 3638: 0.002733463127424245
Position 6558: 0.0026776711858774596
Position 4769: 0.0026595119268461296
Position 9024: 0.002366344606914572
Position 4907: 0.002298058660098183
Position 3336: 0.0020752982182723556
Position 5795: 0.002006864570465371
Position 3077: 0.001953169308481808
Position 8834: 0.0019097927311960868
Position 933: 0.001804822309654238
Position 2102: 0.0017896006285365198
Position 8088: 0.0017497365438668582
Position 5431: 0.00155253089044906
Position 1128: 0.0013424763645558235
Position 7778: 0.0012246641678313763
Position 6599: 0.0009577228609785533
Position 7880: 0.000952365081820494
Position 5974: 0.0008665999816161299
Position 9514: 0.0007847409054510463
Position 8624: 0.0007385151321741919
Position 8797: 0.0006707613300520801
Position 10262: 0.00046804972994866494
Position 6470: 0.0004530317024712858
Position 5784: 0.0003808083403975966
Position 6719: 0.0003701024396667809
Position 8399: 0.00035604452936935984
Position 7347: 0.00026628568047704554
Position 9063: 0.00022783784808965058
Position 8786: 0.00020488912184645687
Position 6421: 0.00019242357868049734
Position 9127: 0.00015954563040858347
Position 5773: 0.00011065346856778466
Position 6449: 0.00011013514343643542
Position 8372: 0.0001057047707522096
Position 7170: 8.698664705928857e-05
Position 187: 8.690944129903134e-05
Position 8308: 8.560745512396463e-05
Position 6910: 8.406863402915095e-05
Position 6677: 8.250072090215183e-05
Position 7242: 7.52012072045447e-05
Position 6560: 7.440451306705366e-05
Position 378: 7.16257559678335e-05
Position 6077: 7.150188577156636e-05
Position 6969: 7.018383327226571e-05
Position 240: 6.804111556178548e-05
Position 5982: 5.924416346081936e-05
Position 5713: 5.468033619758676e-05
Position 296: 5.444790385119968e-05
Position 6925: 4.882111817436179e-05
Position 108: 4.636079518179436e-05
Position 5984: 4.634675063726223e-05
Position 5989: 4.5726434784650126e-05
Position 6393: 4.451872283912918e-05
Position 7222: 4.3471133127988875e-05
Position 6359: 4.3262555889636426e-05
Position 161: 4.0993800483516487e-05
Position 6500: 3.686093237061283e-05
Position 8142: 3.658355228438542e-05
Position 8799: 3.5429256163862294e-05
Position 8049: 3.530439013620939e-05
Position 6534: 3.382813489505075e-05
Position 202: 3.359900079997017e-05
Position 6328: 3.3341476313185045e-05
Position 283: 2.5132039630123536e-05
Position 7379: 2.5074954007196955e-05
Position 7213: 2.4745089095626446e-05
Position 8367: 2.389938596645621e-05
Position 309: 2.1840239828803173e-05
Position 8220: 1.900821794811058e-05
Position 1583: 1.714069256566167e-05
Position 3703: 1.6183953934096863e-05
Position 3401: 1.0887104670821223e-05
Position 529: 8.562459166016334e-06
Position 6562: 7.372981521655737e-06
Position 883: 7.196641840338869e-06
Position 70: 6.833000203966161e-06
Position 235: 6.231004588715844e-06
Position 456: 5.108746739720993e-06
Position 440: 2.3982878747853586e-06
Position 397: 1.8649682708180763e-06
Position 222: 1.0102880793176839e-06
Position 82: 5.299765538266449e-07
Position 306: 5.200555343092407e-07
Position 93: 4.1987116974071514e-07
