Gene = RBM22
index = 1119
Annotated 5SS: [ 176  664 1866 2609 4317 4575 5602 7032 7889 8213]
Annotated 3SS: [ 609 1835 2475 4215 4401 5400 6866 7799 8080 9225]
SMsplice 5SS: [ 176 1866 2609 4317 4547 5602 7032 7889 8213]
SMsplice 3SS: [1724 2475 4215 4401 5400 6866 7799 8080 9225]
top_k =  500
Partition function (log Z): 15.57250846751818

Sorted 5' Splice Sites (High to Low Probability):
Position 4317: 0.990965937187924
Position 7032: 0.9909320523746235
Position 7889: 0.962154915382703
Position 176: 0.9570925053353943
Position 8213: 0.9115867885980566
Position 2609: 0.9026451536980589
Position 1866: 0.8156022637537438
Position 5602: 0.7056853622819496
Position 4547: 0.7013743244909382
Position 664: 0.33787397139474373
Position 6367: 0.24665423085978477
Position 9082: 0.19896388380301488
Position 1086: 0.18082311620429292
Position 7546: 0.11443156898381547
Position 831: 0.08330061604439294
Position 8435: 0.08251684668190364
Position 2032: 0.08157443564974112
Position 7314: 0.07437721570962197
Position 5574: 0.0697693179957426
Position 3534: 0.0635070711897452
Position 8304: 0.05334800917477159
Position 7231: 0.048315266950278206
Position 2151: 0.04200221846294152
Position 2859: 0.041434625564147745
Position 7566: 0.03973662845163908
Position 7735: 0.03806038310286356
Position 3394: 0.03139261648771322
Position 2561: 0.02810214124775042
Position 1870: 0.02536310280616758
Position 4534: 0.02519868620463097
Position 4892: 0.019482096261392752
Position 713: 0.018944434149086323
Position 6777: 0.018635483917642144
Position 1335: 0.01847616672526651
Position 2647: 0.016483488172338606
Position 1116: 0.015922901758045737
Position 1654: 0.014290258753504793
Position 4637: 0.013794665669577518
Position 2604: 0.013439726741052958
Position 7963: 0.013203873904413776
Position 8796: 0.012434594077747592
Position 1847: 0.012159325031774046
Position 1585: 0.009994676614162642
Position 7258: 0.009972537680896638
Position 2854: 0.009737055872529576
Position 4887: 0.009362930326023765
Position 853: 0.009225692089313557
Position 7702: 0.007733239056461485
Position 2956: 0.006851748147031987
Position 3811: 0.006677735488802387
Position 7447: 0.006510189551097848
Position 2360: 0.00587639552868522
Position 6997: 0.0052770084316811966
Position 6738: 0.004663178715205658
Position 2663: 0.003810127162307365
Position 7760: 0.00379011416170471
Position 4828: 0.003150571512265721
Position 3773: 0.0031138622403151083
