Gene = PRPF3
index = 1073
Annotated 5SS: [  117  3621  4415  7001 11314 11746 13788 16878 19029 22004 22813 23099
 24688 25043 27770]
Annotated 3SS: [ 3427  4283  6853 11229 11524 13480 16710 18948 21859 22712 22984 24568
 24958 27707 31383]
SMsplice 5SS: [  117  3621  4415  6187  7001 11314 11746 16878 19029 22592 22813 23037
 24688 25043 27770]
SMsplice 3SS: [ 3427  4283  6090  6853 11229 11524 16710 18948 22492 22712 22926 24568
 24958 27707 31383]
top_k =  500
Partition function (log Z): 19.22279206403389

Sorted 5' Splice Sites (High to Low Probability):
Position 22813: 0.9950055353225709
Position 4415: 0.9849646349091931
Position 27770: 0.9494489582018785
Position 11314: 0.9409287902405077
Position 24688: 0.9182116465327342
Position 11746: 0.8975227550281348
Position 3621: 0.8866597153319107
Position 16878: 0.8394473439537481
Position 7001: 0.8260427692884768
Position 117: 0.8250310202332487
Position 19029: 0.7339086804619573
Position 25043: 0.6575144979110455
Position 22592: 0.5633075798256357
Position 6187: 0.5394748867929148
Position 23037: 0.5124586711587663
Position 23099: 0.39349202289313806
Position 22004: 0.3674933239454841
Position 13788: 0.3639748895053673
Position 22620: 0.2159613906765344
Position 25053: 0.14672790152971116
Position 14904: 0.11172422713302048
Position 11705: 0.09297896097131333
Position 30568: 0.07764910716451612
Position 7942: 0.07424802286753392
Position 23079: 0.07134726628582812
Position 6529: 0.06871575863970247
Position 6950: 0.0677282848930252
Position 4020: 0.06140104932090491
Position 30597: 0.05877449099201114
Position 25086: 0.05577215186274271
Position 5624: 0.0504064873018615
Position 663: 0.04698564749200274
Position 3989: 0.03487624968624758
Position 758: 0.032971823950482565
Position 23820: 0.02977830419012197
Position 145: 0.02889122449878981
Position 23389: 0.020170334536099552
Position 27849: 0.02012188714421378
Position 3973: 0.018905253900465872
Position 11397: 0.017169974355380247
Position 352: 0.014963324772304734
Position 25240: 0.014446806226636215
Position 7851: 0.014417012209215478
Position 14888: 0.013518481756440479
Position 258: 0.013377804221159896
Position 4057: 0.012262332044952322
Position 28590: 0.011687803078516853
Position 22637: 0.01163539018340086
Position 17737: 0.010600934652521456
Position 357: 0.010349602868771146
Position 31451: 0.009826085159931322
Position 24672: 0.009779748446260379
Position 329: 0.0094812671862578
Position 54: 0.00886942594657971
Position 4533: 0.008434874013521538
Position 24282: 0.008230011300048004
Position 24648: 0.008116739802820466
Position 62: 0.007875293582267708
Position 1054: 0.007862372229630116
Position 1190: 0.006564044180372125
Position 246: 0.006020387810223638
Position 15953: 0.0058096702200300865
Position 1959: 0.005414483008299183
Position 1368: 0.004945506180896534
Position 7035: 0.004927955087045343
Position 30659: 0.0048756247104963435
Position 30782: 0.004817975626600227
Position 6779: 0.0044602488167475255
Position 69: 0.004333588713346604
Position 27774: 0.003965576452783736
Position 16097: 0.0034343178677629267
Position 11445: 0.003415217042144929
Position 15074: 0.003367932475480158
Position 241: 0.003193100079477303
Position 12274: 0.0027377918446729885
Position 25008: 0.002565248796767822
Position 24669: 0.0025377317442588695
Position 17380: 0.0025315638851615726
Position 13825: 0.002105537226108001
Position 7055: 0.0020027865141816394
Position 28143: 0.0019674503239618365
Position 12186: 0.0019125945442026548
Position 6191: 0.0018426140016105743
Position 9043: 0.0018190869816049496
Position 13960: 0.0017159219990828946
