Gene = CSF1
index = 413
Annotated 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
Annotated 3SS: [ 3625  5000  6659 11213 12532 14142 14513 18218]
SMsplice 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
SMsplice 3SS: [ 3625  5000  6659 11213 13426 14142 14513 18947]
top_k =  500
Partition function (log Z): 4.4689701885109905

Sorted 5' Splice Sites (High to Low Probability):
Position 11362: 0.9946274163547874
Position 3749: 0.9790342648402389
Position 430: 0.9732999785991897
Position 14196: 0.9434169761066461
Position 14570: 0.8612769996279168
Position 13558: 0.8602589377192696
Position 5064: 0.8163752271010408
Position 6831: 0.7899249393474169
Position 15034: 0.5243118084993352
Position 15349: 0.4884685110689504
Position 10985: 0.3735050550916822
Position 18479: 0.22105024578472274
Position 8876: 0.188581701501874
Position 13079: 0.1715842152385327
Position 12698: 0.16556920653648838
Position 4007: 0.14591971296174103
Position 4058: 0.1437198280460611
Position 41: 0.09660044519955807
Position 3506: 0.08524831989196645
Position 1419: 0.05980497458577093
Position 5504: 0.052888223698265166
Position 2873: 0.04620348270180355
Position 7276: 0.042318560861779354
Position 14209: 0.029262611540091445
Position 2688: 0.024374910585094917
Position 5170: 0.01699547772347702
Position 2305: 0.016845897001133984
Position 1424: 0.016289428851744493
Position 5787: 0.016209814616857544
Position 3146: 0.015923015017210423
Position 214: 0.015854966290143213
Position 122: 0.013945553290693911
Position 18646: 0.013619212418529173
Position 18738: 0.01122150095371162
Position 4923: 0.011209330281785114
Position 2764: 0.011110183896509017
Position 13096: 0.01065599378852804
Position 6299: 0.01030404856310474
Position 88: 0.010101657662312873
Position 7073: 0.009240678111980642
Position 18007: 0.009206920458231556
Position 19071: 0.009121598399582891
Position 1280: 0.008579672638043477
Position 5123: 0.008134700313225456
Position 90: 0.007212262969377936
Position 7297: 0.004962516646890853
Position 150: 0.0045498003117554415
Position 106: 0.004472369873910817
Position 100: 0.0038064936215152423
Position 2478: 0.003507181308758004
Position 13545: 0.0034304117734696386
Position 86: 0.0033044906230343756
Position 108: 0.0032362888656705772
Position 8128: 0.0032016445795407284
Position 7267: 0.003124029259098534
Position 110: 0.0027656104117342968
Position 18441: 0.0026973504894428632
Position 1229: 0.002681123197362594
Position 14442: 0.002644338088334494
Position 810: 0.0026328944124229155
Position 4530: 0.0026003647844239047
Position 7583: 0.0025867686584722773
Position 112: 0.0023397633940293685
Position 14887: 0.0022807940025198945
Position 7956: 0.002037888057381561
Position 104: 0.0019205443259867573
Position 7481: 0.0018119536065349666
Position 114: 0.0017960789000053998
Position 11673: 0.0016638340562654579
Position 389: 0.0016417283106782603
Position 2156: 0.0015684541927306179
Position 2537: 0.0014910267529060922
Position 116: 0.0014757078293126719
Position 126: 0.0014172411616854325
Position 3330: 0.0013938546047518722
Position 8071: 0.0013542558710601302
Position 4345: 0.0013377668875615607
Position 14539: 0.001205589260067506
Position 14742: 0.0011916412040945184
Position 118: 0.0010964989714208244
Position 1890: 0.001013666751493757
Position 128: 0.0009327274407114236
Position 73: 0.0009057137695515885
Position 2393: 0.0008959763145298545
Position 4504: 0.0008810636290532811
Position 294: 0.0008782541408089975
Position 4629: 0.0006680735619373198
Position 4961: 0.0006322777605036217
Position 1305: 0.0006032476133758202
Position 1898: 0.0005913619839430936
Position 3753: 0.0005397388803534363
Position 2104: 0.0005133089592232162
Position 13370: 0.0004842806753625723
Position 1998: 0.0004804763753776303
Position 14718: 0.00046561021096076
Position 13072: 0.0004499704013661961
Position 1935: 0.0004277823393738254
Position 94: 0.0004126768163049083
Position 13627: 0.0003837500585792389
Position 11424: 0.0003476706414801989
Position 7882: 0.00025432647567984667
Position 13105: 0.0002455145417656008
Position 18000: 0.00024290562212729672
Position 241: 0.00023271246593275184
Position 235: 0.0002219418732220404
Position 11669: 0.00018954040344656335
Position 11385: 0.00016308342744418355
Position 12926: 0.000131473269293703
Position 8920: 0.0001055809524529769
Position 5279: 9.755526970714419e-05
Position 3819: 8.456356503484188e-05
Position 15535: 7.952102387247075e-05
Position 92: 7.847239999833758e-05
Position 5118: 6.72814649540504e-05
Position 3689: 6.134390432294469e-05
Position 251: 4.696164042205895e-05
Position 14377: 4.064873968244265e-05
Position 5060: 3.9701492804626443e-05
Position 3702: 3.917451809735669e-05
Position 132: 2.1971078210895625e-05
Position 612: 2.171840470204754e-05
Position 1112: 1.849105223151506e-05
Position 130: 1.6996380928635306e-05
Position 2035: 1.023377105546069e-05
Position 5587: 7.440749205913451e-06
Position 5555: 6.69205576530997e-06
Position 5178: 6.315976377810441e-06
Position 197: 5.998022862176945e-06
Position 98: 4.69078253329702e-06
Position 1922: 4.680775401258188e-06
Position 120: 1.1467536422205483e-06
Position 1258: 9.782267209715088e-07
Position 15344: 6.011753697873036e-07
Position 179: 5.239317498741519e-07
Position 794: 1.4120192869209376e-07
Position 885: 9.771710630030922e-08
Position 1011: 4.301870070389959e-08
Position 785: 1.263989416366713e-09
Position 1707: 2.9704319749511866e-11
Position 1213: 1.0259789888142004e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11213: 0.9542527864449271
Position 3625: 0.9249494211036999
Position 13426: 0.7743654063354685
Position 5000: 0.7122004155417836
Position 14513: 0.672754882158389
Position 6659: 0.6380732845086677
Position 15159: 0.5176847882861815
