Gene = SLF1
index = 1272
Annotated 5SS: [  419 10578 10821 12397 25089 31251 33499 35075 36406 44005 45562 47678
 51933 52662 60609 68372 70323 71260 73310 73910]
Annotated 3SS: [10463 10744 12155 24925 31106 33354 34924 36282 43950 45402 47513 51803
 52495 60460 68225 70158 71125 73216 73726 76483]
SMsplice 5SS: [  419 10578 10821 12397 25089 36406 44109 45562 47678 51933 52662 60609
 65103 70323 71260 73310 73910]
SMsplice 3SS: [10463 10744 12155 24925 36282 43950 45402 47513 51803 52495 60460 64971
 70158 71125 73216 73726 77552]
top_k =  500
Partition function (log Z): -30.80029258482995

Sorted 5' Splice Sites (High to Low Probability):
Position 10578: 0.9892339664287332
Position 419: 0.9730912197071404
Position 10821: 0.919498024521654
Position 12397: 0.8897920739797991
Position 3347: 0.2683728821395822
Position 1675: 0.20258324084085702
Position 2107: 0.13544243720874818
Position 17710: 0.12782163840490793
Position 1825: 0.10530216968701872
Position 3567: 0.0785919883864223
Position 9084: 0.05921281767234157
Position 3479: 0.058782318837624255
Position 1477: 0.05812155464530071
Position 4986: 0.03992589574178185
Position 869: 0.03204760298601656
Position 222: 0.02551023340459877
Position 13956: 0.02445492099031398
Position 276: 0.018252825145018206
Position 11389: 0.01587972891058427
Position 20335: 0.014388741633012198
Position 14497: 0.010254226281558936
Position 1448: 0.009262707717512898
Position 3095: 0.006612763046338189
Position 10573: 0.005974608790107255
Position 2167: 0.005969845262338664
Position 626: 0.005206805961105325
Position 1172: 0.004977309755225198
Position 1437: 0.00449215307863089
Position 1813: 0.004473037990088883
Position 10785: 0.0042977321466956
Position 1470: 0.0029526547949796293
Position 17095: 0.002813932045940882
Position 12525: 0.0022902426231968397
Position 14531: 0.0017892836845348247
Position 2228: 0.0017698840942602025
Position 13973: 0.0016547413057759052
Position 1317: 0.0016066448174655694
Position 11380: 0.001571170100341367
Position 11522: 0.001493607008220379
Position 700: 0.001155903032933065
Position 1161: 0.0009497636725032386
Position 1041: 0.000889278528841973
Position 11513: 0.0005191671289049968
Position 11787: 0.0004419135601075316
Position 1627: 0.0003892262115282724
Position 169: 0.0003872350913812781
Position 539: 0.0003652460461422337
Position 11982: 0.00026708489760913747
Position 485: 0.00026165591012545066
Position 10876: 0.0002214044150904761
Position 11802: 0.00020405807607322505
Position 11685: 0.00014576487495848955
Position 139: 0.00014104524654608933
Position 622: 0.00012486217575128345
Position 2135: 0.00012370466266143078
Position 1427: 8.720741832847339e-05
Position 1450: 5.6162618201208915e-05
Position 27: 5.215505722246723e-05
Position 513: 3.276328831935013e-05
Position 1836: 3.124662495560451e-05
Position 1917: 2.395538678579703e-05
Position 934: 1.8745563624505372e-05
Position 12381: 1.7480975190899165e-05
Position 12350: 1.5135622840044512e-05
Position 1659: 1.3591700795018525e-05
Position 1200: 1.2836069423796317e-05
Position 346: 1.2336227944386723e-05
Position 784: 1.123300038533004e-05
Position 1401: 1.0462585304926007e-05
Position 1495: 9.219798848649041e-06
Position 1796: 8.85112252521117e-06
Position 899: 6.289967389131009e-06
Position 12719: 4.844803899923727e-06
Position 859: 4.603695567032375e-06
Position 10: 1.653999870029463e-06
Position 48: 1.3345864804593049e-06
Position 448: 1.2275442261000014e-06
Position 318: 3.1397983322903934e-07
Position 252: 2.6976654584473556e-07
Position 461: 2.6910013137620793e-07
Position 351: 2.2410953001267286e-07
Position 583: 2.2023350471724697e-07
Position 12: 8.432220537567974e-08
Position 552: 3.853903936617182e-08
Position 496: 2.3735561152399707e-08
Position 791: 1.3022177029825947e-08
Position 155: 1.3007663367604118e-08
Position 662: 1.2135247075254892e-08
Position 554: 8.46085041984007e-09
Position 446: 8.363120528804562e-09
Position 914: 8.099698910174925e-09
Position 469: 6.909623265352533e-09
Position 455: 5.0488666693491234e-09
Position 969: 1.1955101890301505e-09
Position 338: 3.062412200223719e-10
Position 365: 7.648785106241732e-11
Position 368: 6.046596417989184e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10463: 0.997333520617712
Position 12155: 0.8772337652988342
Position 10744: 0.49339476579943037
Position 10673: 0.41451024191394736
Position 1560: 0.27069857815072473
Position 3274: 0.22046857321220922
Position 22623: 0.1566157123188544
Position 2020: 0.1406452428792406
Position 3419: 0.13064163538494936
Position 14378: 0.11864336160537624
Position 18391: 0.11416753738336691
Position 17624: 0.09032303688510575
Position 1329: 0.0660274040477741
Position 17443: 0.06574360070788032
Position 20714: 0.05411191249659593
Position 25957: 0.050016699510566816
Position 3137: 0.04889166479673145
Position 26319: 0.04657753252835057
Position 15198: 0.03665769447767955
Position 11316: 0.03563487456279198
Position 16867: 0.035150814546355096
Position 8998: 0.03339175555277118
Position 15568: 0.03239841719211176
Position 13898: 0.031800387617101696
Position 4795: 0.030053385150403386
Position 8972: 0.025821062119570394
Position 1580: 0.02361653075901546
Position 16638: 0.023308216735107284
Position 15529: 0.021437170887588532
Position 17890: 0.01944987267228031
Position 16545: 0.01885084217394849
Position 12294: 0.01871253583979427
Position 20198: 0.018255048398090373
Position 800: 0.01736771782823087
Position 577: 0.016796288336231154
Position 326: 0.014778353899675247
Position 17695: 0.01418762614181521
Position 12524: 0.01391844688621126
Position 17984: 0.01317079211261744
Position 17860: 0.013104316250028355
Position 16243: 0.012048861947563431
Position 15795: 0.01144528857912981
Position 1717: 0.011412452695997756
Position 12139: 0.010816332441858983
Position 15615: 0.010514935852258548
Position 17939: 0.010372065497535414
Position 14235: 0.009405348777620512
Position 1068: 0.009177008953149511
Position 12113: 0.009053148911320752
Position 12595: 0.008537379220714977
Position 18225: 0.008156927105915203
Position 10697: 0.007574608335676416
Position 10772: 0.007362510737336174
Position 15292: 0.006284791611865911
Position 12565: 0.005129936378870889
Position 4605: 0.0049490140448595924
Position 2964: 0.0047579948736980225
Position 1626: 0.004566701876064596
Position 12192: 0.004522666754829813
Position 18739: 0.0043074549204358695
Position 17304: 0.004270857677657988
Position 3175: 0.004209291950574881
Position 13065: 0.004194101359270585
Position 15683: 0.004133922080582558
Position 20390: 0.004069243666536674
Position 16952: 0.0037827456804835234
Position 12487: 0.0037076913069099098
Position 1447: 0.0036499458889244275
Position 12254: 0.0035557371220308284
Position 739: 0.003456167305980326
Position 4584: 0.00300446491710854
Position 13789: 0.002716060348175491
Position 1955: 0.002688807765705362
Position 14053: 0.0025378178204522083
Position 16347: 0.0025259932059246417
Position 343: 0.002119555640361176
Position 14114: 0.002093975937157187
Position 13116: 0.0020902956337529627
Position 11701: 0.001996034819442892
Position 4723: 0.0019190316294103254
Position 12910: 0.0017283729518646253
Position 14398: 0.0016643491332011479
Position 16679: 0.001634716757140132
Position 14374: 0.0014850697665369024
Position 301: 0.0013410569710454784
Position 17798: 0.0013122307524412301
Position 11179: 0.001278703215048513
Position 1197: 0.0012060967203676724
Position 1723: 0.001176574830995137
Position 11020: 0.001149492393834204
Position 12329: 0.00113793199476123
Position 3008: 0.0010997624991840019
Position 15594: 0.0010595312695956564
Position 346: 0.0010411492418663487
Position 13196: 0.0010217982234240579
Position 17123: 0.0010143341430887375
Position 12951: 0.0009155098810670003
Position 395: 0.0008619217611683522
Position 17135: 0.0008614534580425845
Position 13822: 0.0008537431476510079
Position 14875: 0.0008240204351889259
Position 3437: 0.0008114596933628304
Position 13182: 0.0007908247770926408
Position 16565: 0.0007877358225787697
Position 1128: 0.0006207167654127341
Position 14188: 0.0006135671747565854
Position 2818: 0.0006094797833550092
Position 1743: 0.0005592386031783789
Position 15981: 0.0005492739053706909
Position 12694: 0.000511483386680614
Position 13235: 0.00042643371709387575
Position 934: 0.0003501851887573401
Position 1035: 0.0003472889292633074
Position 583: 0.00031118379094763983
Position 2903: 0.00027964689608147057
Position 14264: 0.0002626716197409567
Position 3158: 0.0002536627170834061
