Gene = XPA
index = 1575
Annotated 5SS: [  237  3709  7824 10262 12435]
Annotated 3SS: [ 3597  7717 10095 12316 21769]
SMsplice 5SS: [  237  3709  7824 12435 20929 21587 21869]
SMsplice 3SS: [ 3597  7717 12316 20846 21397 21769 21966]
top_k =  500
Partition function (log Z): 5.954793973727075

Sorted 5' Splice Sites (High to Low Probability):
Position 7824: 0.9850667343276781
Position 12435: 0.9769718825613762
Position 21869: 0.9653745686603549
Position 21587: 0.7169686958110896
Position 3709: 0.6363572164575825
Position 4152: 0.5818203765898461
Position 15158: 0.5773385481719939
Position 237: 0.5772700776224188
Position 20929: 0.5420752403727728
Position 3714: 0.3611435207179909
Position 13879: 0.27166856023755187
Position 134: 0.2465062130608088
Position 21595: 0.20910390657316175
Position 12754: 0.18665833891931968
Position 12640: 0.12136134867159853
Position 1473: 0.09866212805778958
Position 1568: 0.09599599050524091
Position 4983: 0.07080108778186338
Position 6490: 0.060719319162272425
Position 8607: 0.05262398753838469
Position 9021: 0.04273491765202049
Position 1260: 0.039870076226359956
Position 564: 0.037591340154176804
Position 12002: 0.03487630714044103
Position 21640: 0.034637057792829884
Position 144: 0.03305287849416656
Position 347: 0.03302218842721682
Position 2775: 0.03232637040081399
Position 14878: 0.03132948575581735
Position 5769: 0.030656084823662173
Position 9812: 0.030634647886682673
Position 6448: 0.02643093302233086
Position 4164: 0.02629380244888609
Position 10262: 0.024338660618395153
Position 6501: 0.02257635817085628
Position 16616: 0.019672715797674562
Position 547: 0.016795736166899486
Position 8440: 0.013852127563491294
Position 12428: 0.011474704389839618
Position 11705: 0.01090047006174636
Position 10298: 0.010081414698573885
Position 3543: 0.009511713857694898
Position 1419: 0.009029028800391907
Position 8938: 0.008796268827963506
Position 841: 0.007204795078987702
Position 24: 0.006987449587276832
Position 9784: 0.006704925485547985
Position 2011: 0.0066894659761398585
Position 2742: 0.006567621473629657
Position 7866: 0.0062376529197877015
Position 952: 0.005676879342738062
Position 6121: 0.004437342231948091
Position 12686: 0.00291383808886095
Position 10538: 0.002906609300973786
Position 4636: 0.002866290813669681
Position 5283: 0.0028372774976375037
Position 22191: 0.002502125079319214
Position 2970: 0.0021166089122251494
Position 21582: 0.0020294088435882725
Position 11918: 0.00199787240444423
Position 2747: 0.0017997946934851256
Position 4816: 0.001758163578266035
Position 4486: 0.0017097113326211904
Position 22064: 0.001666328025284962
Position 22176: 0.0016589430338483434
Position 4202: 0.0015594834665548256
Position 248: 0.001531669754017109
Position 1957: 0.0014277256553225234
Position 5327: 0.0013993496023871808
Position 3094: 0.0012082647236559638
Position 4196: 0.0010572443114880896
Position 4136: 0.0010292684530235098
Position 4105: 0.000880415551746393
Position 21915: 0.0007741154323135291
Position 21864: 0.0007163991238239818
Position 17926: 0.0006806015497901783
Position 5108: 0.0004486177044797773
Position 15727: 0.0004357564932162539
Position 6275: 0.000403654707345174
Position 1181: 0.0003893109759048537
Position 5916: 0.0003491252966958514
Position 3813: 0.0003341875780917135
Position 16244: 0.00033196357630202347
Position 3733: 0.0001759581191398959
Position 22195: 0.00016723731006216717
Position 8183: 0.00013228706004581053
Position 16620: 0.00010137369553569378
Position 22180: 5.6881225904429115e-05
Position 284: 2.4327964874360493e-05
Position 4359: 2.41621915859557e-05
Position 45: 1.2714857040956267e-05
Position 3693: 1.2696957202855276e-05
Position 351: 8.770159697900966e-06
Position 327: 4.843225250645183e-06
Position 311: 1.6908434277584933e-06
Position 18: 1.5813311293288577e-06
Position 353: 1.3204311643143782e-06
Position 549: 1.3059476860256035e-06
Position 21878: 7.799207220587202e-07
Position 54: 5.478697098454175e-07
Position 22042: 3.635996305725512e-07
Position 21831: 3.3037405366434403e-07
Position 332: 3.0683315600376164e-07
Position 566: 2.0216494241266673e-07
Position 596: 1.2396074029815106e-07
Position 22053: 1.2390955193188745e-07
Position 370: 8.415512612377124e-08
Position 28: 7.518759382880738e-08
Position 21885: 7.263010109425728e-08
Position 637: 3.109385305520641e-08
Position 441: 5.494813908609723e-09
Position 403: 2.8796240542629333e-09
Position 7840: 2.3640286940964105e-09
Position 300: 8.719280863837422e-10
Position 13: 4.6113247985972606e-10
Position 416: 6.824390391995046e-11
Position 8108: 2.935377554710464e-11
Position 433: 2.1287192239606119e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21769: 0.997883737282106
Position 7717: 0.9907713533249151
Position 12316: 0.9717845898260097
Position 3597: 0.9682171854407232
Position 21397: 0.9615562468817466
Position 20846: 0.5222820386431113
Position 4021: 0.3433073857174006
Position 14926: 0.33205641348480247
Position 21966: 0.2999936266880719
Position 3965: 0.26335085690766546
Position 13754: 0.26174718581293
Position 14951: 0.20931175729803544
Position 22154: 0.19233593923722694
Position 22020: 0.1389011661333366
Position 12569: 0.1272154178307741
Position 22353: 0.12191679958367149
Position 6331: 0.08520450670793525
Position 21946: 0.07794692023864914
Position 1383: 0.06632158852490348
Position 22331: 0.05768132744410899
Position 8502: 0.052816796840125024
Position 1367: 0.050553699530173
Position 14701: 0.04826021720973284
Position 12678: 0.04765640436608128
Position 12527: 0.04650018314995802
Position 12546: 0.044777111246136335
Position 22082: 0.039676520330679664
Position 4890: 0.0377913887359296
Position 11856: 0.036874179544885255
Position 2570: 0.036733176434354455
Position 10095: 0.03442007531696906
Position 21975: 0.028111983479716145
Position 6334: 0.02387407368179402
Position 5646: 0.0204449971862023
Position 20884: 0.01979320172966143
Position 16466: 0.019774089493210252
Position 12252: 0.018893355020457293
Position 4952: 0.018095038426945296
Position 429: 0.017278675821628682
Position 8937: 0.016836175760379445
Position 14873: 0.016594191816981605
Position 8868: 0.015998363922494607
Position 12596: 0.015961434496807793
Position 9514: 0.014488596305222215
Position 12580: 0.014292056917119326
Position 8325: 0.013580160237376997
Position 1288: 0.012554373293434196
Position 1391: 0.01150669603507551
Position 3618: 0.011313932901949748
Position 9692: 0.011303847246503837
Position 11534: 0.01090047006174636
Position 9652: 0.010806372605547919
Position 1165: 0.010372206199130962
Position 5671: 0.010211087637459867
Position 358: 0.010044975775073794
Position 22086: 0.007609916514959164
Position 4830: 0.007439937818806541
Position 3435: 0.007145557172609592
Position 3639: 0.006971459209091382
Position 1136: 0.006925788727131865
Position 13631: 0.006414328063704494
Position 1914: 0.006016667936530497
Position 8754: 0.005965633677917241
Position 8884: 0.005846341763109488
Position 12548: 0.005287410598832321
Position 3329: 0.0050489494173185
Position 5072: 0.004678664438970613
Position 12618: 0.003565972954542019
Position 1109: 0.0035106392275276363
Position 3302: 0.003463451876983786
Position 6042: 0.003302020018708386
Position 4764: 0.0032138071215086403
Position 1418: 0.002918886226041262
Position 10348: 0.002906609300973784
Position 1031: 0.0028974066346661703
Position 1059: 0.002817673927589188
Position 22385: 0.0027363899541261575
Position 4686: 0.00270295949453865
Position 14605: 0.0024454541182590667
Position 8895: 0.002357481136573871
Position 3994: 0.002308232680925582
Position 2830: 0.002116608912225148
Position 12658: 0.0021136623681834734
Position 467: 0.002030485238738487
Position 8546: 0.0019503683336538713
Position 4617: 0.0019112515059142557
Position 1890: 0.0019004296732128916
Position 3657: 0.0018909528942395895
Position 4852: 0.0018434478018810123
Position 4409: 0.001828421514755372
Position 13475: 0.001775193302635384
Position 8181: 0.0017395794993660069
Position 1169: 0.0017346916676510861
Position 13698: 0.0017318530582820023
Position 3969: 0.001694766311349312
Position 3542: 0.0016869822356702186
Position 1533: 0.0016591926438342243
Position 1319: 0.0016392691455888045
Position 21732: 0.0015578220677274724
Position 3642: 0.0012762745182806497
Position 2686: 0.0012253847155540628
Position 5822: 0.0011980321547816605
Position 21191: 0.0011900331758898071
Position 2630: 0.001159500883204145
Position 22006: 0.0011190754881554624
Position 2702: 0.001099859392545394
Position 12636: 0.0010534974886235546
Position 4362: 0.0010434208545940886
Position 4455: 0.0009890667387523315
Position 22053: 0.0008973600018694612
Position 21931: 0.0008840394766287683
Position 3038: 0.0008401379064510743
Position 22156: 0.0007982135100114467
Position 4089: 0.0007976108282722369
Position 1493: 0.0007673326995648738
Position 1502: 0.0007398367406040571
Position 9728: 0.0007300891690397078
Position 1092: 0.0007017069222083642
Position 17790: 0.0006806015497901782
Position 22092: 0.0005759494391268555
Position 21669: 0.0005497537793199065
