Gene = ECM1
index = 478
Annotated 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
Annotated 3SS: [1445 1575 1836 2016 2790 3371 4266 4639 5151]
SMsplice 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
SMsplice 3SS: [1445 1575 1836 2016 2790 3371 4266 4596 4873]
top_k =  500
Partition function (log Z): 12.451187604226476

Sorted 5' Splice Sites (High to Low Probability):
Position 1678: 0.9721650072924524
Position 1918: 0.9720676419664596
Position 1497: 0.9692113203258566
Position 4488: 0.966418522789917
Position 195: 0.886227710323859
Position 4728: 0.859774227216246
Position 3114: 0.8077777658855777
Position 3747: 0.6963523177413885
Position 2098: 0.5698419668535325
Position 2213: 0.4002438144861039
Position 2481: 0.1683238630303926
Position 110: 0.09356085378700894
Position 3025: 0.06249693757574711
Position 3846: 0.05817107303142995
Position 3119: 0.053431023681803226
Position 2576: 0.04478537852506156
Position 1019: 0.04289302580344562
Position 2970: 0.041493437769716354
Position 452: 0.03201702884448256
Position 2178: 0.03155445033417541
Position 1275: 0.02813009510749476
Position 2589: 0.018969418940325607
Position 2870: 0.018077926826234738
Position 1041: 0.012044384027153637
Position 5086: 0.011028989360838772
Position 1315: 0.009800220994151823
Position 3850: 0.008768814520646965
Position 5245: 0.008206417488112972
Position 5404: 0.007541548328841909
Position 4972: 0.0038273879763193884
Position 4210: 0.0035070000951288416
Position 1178: 0.003488298658304848
Position 3461: 0.0033598450553743355
Position 2959: 0.0027292905340269213
Position 1683: 0.0026548174764576635
Position 1750: 0.0024400944262678572
Position 865: 0.002367765380616458
Position 1011: 0.0019503610347046598
Position 465: 0.0018725970920412999
Position 1718: 0.0018257582386487258
Position 1062: 0.001460734590930228
Position 3161: 0.0013025294721803985
Position 4962: 0.0011592119132202787
Position 1032: 0.0011181485790408212
Position 2497: 0.0009863888039006942
Position 4230: 0.0008169065368582792
Position 1806: 0.0006784823390106059
Position 1221: 0.0006187754917640936
Position 4732: 0.0006068177859488511
Position 837: 0.0005072706308457029
Position 327: 0.0005059792615180628
Position 3434: 0.0004885575420919239
Position 778: 0.0004449325027002039
Position 5189: 0.0003212847566047374
Position 498: 0.00021079838791895786
Position 3397: 0.00019160350806338072
Position 490: 0.0001508302842859134
Position 505: 0.00013791539088035405
Position 3098: 0.00012495750229304893
Position 2967: 0.00010755624691494633
Position 225: 7.596679405194884e-05
Position 28: 6.973432475288393e-05
Position 456: 6.858358186333119e-05
Position 445: 5.507878757537818e-05
Position 2631: 4.380827218883642e-05
Position 2977: 4.002649388202391e-05
Position 100: 3.586778976563178e-05
Position 602: 3.277361450350636e-05
Position 3178: 2.856058365508203e-05
Position 152: 2.817249582012371e-05
Position 102: 2.7202412683515255e-05
Position 246: 2.565139535459546e-05
Position 3214: 2.1742692954864544e-05
Position 3124: 2.1135673464025378e-05
Position 802: 1.8220099454943848e-05
Position 286: 1.6522492673220327e-05
Position 2016: 1.4454277818844508e-05
Position 1706: 1.1983417860730633e-05
Position 1994: 1.1128748874093011e-05
