Gene = SURF4
index = 1357
Annotated 5SS: [  178  8836  9496 10110 11255]
Annotated 3SS: [ 8648  9418 10065 11067 12334]
SMsplice 5SS: [ 178 8836 9496]
SMsplice 3SS: [ 8704  9418 10065]
top_k =  500
Partition function (log Z): -1.803937399885816

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.9974759953072997
Position 8836: 0.9970604202164481
Position 9496: 0.9358479401639358
Position 10110: 0.741165149474581
Position 9151: 0.3497535243589228
Position 4799: 0.3315863058205712
Position 5219: 0.2826078488707898
Position 11255: 0.2774464150013007
Position 3509: 0.17288428566106004
Position 12524: 0.11612865377800341
Position 3292: 0.08360901706233062
Position 4775: 0.06413361881225207
Position 9340: 0.06223809708996381
Position 3804: 0.05734750083834061
Position 905: 0.04757151204899406
Position 861: 0.041292772797101834
Position 10820: 0.037347876075887104
Position 1301: 0.03685150148341896
Position 12997: 0.03542397772448638
Position 10344: 0.025681731559196945
Position 4745: 0.022729583618878273
Position 10252: 0.018616635241624362
Position 5716: 0.013959024508055704
Position 11030: 0.013814722143586384
Position 1881: 0.013282993836788184
Position 9682: 0.007316029105909728
Position 5560: 0.0059090044554146095
Position 10041: 0.004928018243868865
Position 9304: 0.003443549024315206
Position 4143: 0.0030853196963360847
Position 14095: 0.002811631412534037
Position 13218: 0.0024575763107748936
Position 1026: 0.0022954989232460126
Position 1894: 0.0020186457753582124
Position 62: 0.0018106276880175943
Position 10124: 0.0015038751226364613
Position 900: 0.0014692551915242954
Position 1227: 0.00138715537933663
Position 9456: 0.0012727450912487764
Position 10963: 0.0012663168983727934
Position 9006: 0.0012307887473213663
Position 957: 0.001070907363788819
Position 9674: 0.0010698375183695224
Position 9345: 0.0007714185827177535
Position 1405: 0.0007083464070096764
Position 3664: 0.0006874080795800971
Position 9125: 0.0004718217376224037
Position 9572: 0.00038725873744148177
Position 911: 0.00037828800669745824
Position 9133: 0.0003664425670069911
Position 853: 0.00033161376729120147
Position 8855: 0.00031259036528583225
Position 4371: 0.0002752863435525169
Position 2041: 0.00024803940822697786
Position 5256: 0.000155242378607413
Position 209: 0.00014391003733141443
Position 3233: 0.00011851729846057092
Position 9646: 9.586239748822941e-05
Position 10153: 8.966403149752667e-05
Position 8991: 8.730306790340476e-05
Position 9512: 4.361208244193914e-05
Position 4737: 3.7648380008364595e-05
Position 9538: 3.364308320511033e-05
Position 9995: 2.4103504868477922e-05
Position 504: 2.074013980764596e-05
Position 509: 2.030035170311312e-05
Position 10005: 1.1453669811249363e-05
Position 839: 8.228941193703632e-06
Position 749: 7.120958747102639e-06
Position 789: 6.68347680128334e-06
Position 799: 5.144947571464165e-06
Position 1437: 4.5017684970402106e-06
Position 241: 2.745621431686239e-06
Position 1160: 2.560533853313792e-06
Position 1147: 2.227235631017261e-06
Position 713: 1.638069750763018e-06
Position 555: 1.5630485377114307e-06
Position 1221: 1.0595942773875577e-06
Position 855: 9.535365670586335e-07
Position 729: 7.327573444472557e-07
Position 933: 7.279744464839263e-07
Position 1196: 7.188264220431639e-07
Position 629: 6.21996201884478e-07
Position 9731: 6.051487826923532e-07
Position 1224: 5.930512057805256e-07
Position 491: 5.613691866342995e-07
Position 1032: 5.027690457232234e-07
Position 466: 4.813486177919811e-07
Position 1035: 3.071449538923921e-07
Position 1029: 2.949866496770723e-07
Position 460: 2.0963528572612525e-07
Position 1187: 1.5051872966593312e-07
Position 1384: 1.492434618072065e-07
Position 1353: 1.208906112656433e-07
Position 365: 5.392870332637882e-08
Position 659: 1.9696452566756655e-08
Position 326: 1.0602285384645347e-08
Position 291: 1.039905112237387e-08
Position 499: 7.677043967448063e-09
Position 537: 5.6431025037149435e-09
Position 46: 2.8573372446362465e-09
Position 124: 6.64010457691189e-10
Position 565: 1.448085280957109e-13
Position 743: 4.628509886089411e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9418: 0.6943448458658793
Position 8704: 0.6457874014820579
Position 9963: 0.4575310823602516
Position 4675: 0.42131865197540763
Position 10065: 0.37689418250205037
Position 8964: 0.3473074664807888
Position 8741: 0.3443213115948527
Position 13131: 0.24004296635161926
Position 9390: 0.183629894456711
Position 13865: 0.17659625125527761
Position 5138: 0.17028972358715447
Position 11108: 0.15967549583422094
Position 12397: 0.11987752825848165
Position 3440: 0.10728912922258353
Position 11406: 0.10345283440509329
Position 11067: 0.10109573788951688
Position 5130: 0.09565246583396333
Position 710: 0.09392200157914841
Position 9307: 0.09362289768577095
Position 12334: 0.06379702310087083
Position 3176: 0.06306832462111574
Position 3321: 0.05368339521968261
Position 12813: 0.05299322319842471
Position 10152: 0.04712446048266344
Position 14028: 0.04501061158790529
Position 12750: 0.03969395472707694
Position 14293: 0.03488041586385702
Position 3620: 0.029958432548055126
Position 12374: 0.029780617051279802
Position 1108: 0.026617540220335627
Position 10938: 0.024756541814243724
Position 11430: 0.024434370228533515
Position 11895: 0.023332696950462167
Position 10644: 0.019213521850490786
Position 10638: 0.018787220575393143
Position 3218: 0.01844060695437512
Position 11105: 0.016937145473545506
Position 5598: 0.012662578763836344
Position 3775: 0.011970186225306175
Position 14635: 0.010677844292531198
Position 5080: 0.0105334602932497
Position 12204: 0.00960538234753308
Position 12470: 0.00950446033065561
Position 14568: 0.008808305469352143
Position 3649: 0.008280387903078125
Position 11014: 0.008265213791699337
Position 9285: 0.008100522798038565
Position 10266: 0.007505084715312628
Position 8969: 0.007268679579927608
Position 5347: 0.007205450199633971
Position 3726: 0.007134691967290956
Position 12201: 0.006677472075259661
Position 14233: 0.006556113755480385
Position 9443: 0.005970883394716202
Position 1540: 0.005531763011892112
Position 3372: 0.0051547656983682594
Position 12720: 0.004800197049045612
Position 9046: 0.004790301098348223
Position 9150: 0.004694386205497754
Position 9236: 0.004615058777404837
Position 8550: 0.0044546129500916505
Position 1764: 0.004366987938547143
Position 1565: 0.0037705292682753324
Position 10819: 0.00346198711658268
Position 9594: 0.0034130603773232775
Position 4997: 0.003185297763009297
Position 1220: 0.003168328886997761
Position 11878: 0.0031594660113833323
Position 995: 0.003063082974965026
Position 10251: 0.0029433097932991385
Position 3909: 0.002921048526816822
Position 10397: 0.0029171980668267557
Position 3406: 0.0029146020571481105
Position 3222: 0.002877047703894005
Position 8648: 0.00280973582035617
Position 9333: 0.0027181445931016555
Position 3274: 0.0026672989297591818
Position 12514: 0.002255436756694625
Position 1067: 0.002235235006523008
Position 9081: 0.0020254524638039758
Position 11758: 0.00187190147342486
Position 10134: 0.001801206559687046
Position 9923: 0.001745702473872241
Position 1178: 0.0017054938195094473
Position 9643: 0.001522872688579297
Position 10665: 0.0014775094852013985
Position 11714: 0.0011612738757109417
Position 10525: 0.001126462052821573
Position 9208: 0.0010778595619793815
Position 1094: 0.0009458733163081581
Position 1739: 0.0009152346931710917
Position 10377: 0.0009006391042245959
Position 9288: 0.0007505546604320771
Position 850: 0.0006190548323755965
Position 10770: 0.0005755878277516471
Position 9094: 0.0005101110070014203
Position 2952: 0.0003824485000287498
Position 9339: 0.0003181738192380187
Position 9187: 0.00031012912819551066
Position 1713: 0.00029920204740154464
Position 10543: 0.00028022033043179604
Position 4306: 0.0002752863435525169
Position 1710: 0.0002406379088565239
Position 9091: 0.00023590995217159983
Position 9970: 0.00023328498603068136
Position 3079: 0.00021406883909338265
Position 1323: 0.0002109619644645961
Position 9487: 0.0002100411882921553
Position 9577: 0.00020200505514143325
Position 4590: 0.0001957696782184929
Position 3102: 0.00018469834411121032
Position 3342: 0.00017532143246909082
Position 3083: 0.00017345337577205378
Position 10512: 0.00017327801195523776
Position 10227: 0.00016934058236312956
Position 4030: 0.00016427116951925918
Position 10986: 0.00016036038373974765
Position 1947: 0.00014777946434865584
Position 9019: 0.00014005253012825398
Position 1792: 0.00013229885720648365
Position 10005: 0.00012833621207710474
Position 9064: 0.00010201261211017896
Position 9546: 0.00010061578228620576
Position 1924: 0.00010025994387832218
Position 11244: 0.00010002558785982392
Position 839: 9.084067405594587e-05
Position 1367: 7.419072362210835e-05
Position 8978: 7.043030362074324e-05
Position 879: 5.963055527652166e-05
Position 2869: 5.753386037118373e-05
Position 638: 4.092131817271847e-05
Position 4953: 3.74614477662957e-05
Position 4812: 3.7417302338113574e-05
Position 1806: 3.5537241309531156e-05
Position 1252: 2.893853707542293e-05
Position 806: 2.5002578325684073e-05
Position 10583: 2.3635196337603104e-05
Position 10079: 2.1441145772843473e-05
Position 1043: 2.1174396981899096e-05
Position 10574: 2.0988853635796354e-05
Position 3330: 2.033553726922738e-05
Position 9806: 1.8466318244054142e-05
Position 10570: 1.6195125988329537e-05
Position 10028: 1.4118441958626732e-05
Position 1114: 1.2845467445289742e-05
Position 300: 1.1906822655803873e-05
Position 9882: 1.1237056119285398e-05
Position 8384: 1.0894928153798035e-05
Position 896: 1.0121033531361398e-05
Position 1591: 9.448645486634803e-06
Position 1294: 6.228517526066541e-06
Position 9786: 4.733010477252691e-06
Position 669: 3.0725611347860083e-06
Position 9903: 2.656642922675505e-06
Position 1003: 1.6089950440256268e-06
Position 365: 1.1568798372224663e-06
Position 853: 1.109280768700613e-06
Position 9854: 1.008467923952002e-06
Position 675: 6.612724769847036e-07
Position 940: 6.402315802176745e-07
Position 340: 3.71736201121297e-07
Position 860: 2.845557423962864e-07
Position 1180: 1.856177418590332e-07
Position 789: 1.0696966425436396e-07
Position 640: 9.178796895520656e-08
Position 423: 8.473016822056397e-08
Position 440: 7.90177157369787e-08
Position 592: 7.449174831261327e-08
Position 1227: 5.103591030997809e-08
Position 957: 3.582503369513363e-08
Position 1112: 3.276339671009865e-08
Position 962: 3.1819302835628653e-08
Position 444: 3.0281836564049245e-08
Position 1025: 1.7527627085768366e-08
Position 302: 1.2500196985519534e-08
Position 823: 9.74185760778065e-09
Position 9845: 7.897913004608878e-09
Position 645: 7.248340691129356e-09
Position 395: 5.815350460147285e-09
Position 817: 2.2568153082952195e-10
Position 258: 2.003975455038888e-10
Position 918: 1.5708731849418852e-10
Position 241: 1.1061836402972997e-10
