Gene = BCL10
index = 129
Annotated 5SS: [ 795 6473]
Annotated 3SS: [6183 9107]
SMsplice 5SS: [ 795 5982 6473]
SMsplice 3SS: [5882 6183 7875]
top_k =  500
Partition function (log Z): -9.234786071890731

Sorted 5' Splice Sites (High to Low Probability):
Position 795: 0.8433720500081469
Position 6473: 0.7974727814857572
Position 5982: 0.5030116322077328
Position 569: 0.1372458160214415
Position 160: 0.12708432355235175
Position 3902: 0.11385559068530289
Position 3952: 0.10274189619988904
Position 2147: 0.0815426340538716
Position 1928: 0.06290720673784334
Position 4001: 0.055103583132130686
Position 2519: 0.04431958732600953
Position 7616: 0.03376143296598002
Position 8194: 0.03203693756932806
Position 192: 0.026539576788994674
Position 1291: 0.018782655680321222
Position 1681: 0.015543195038466651
Position 6359: 0.01353364649660887
Position 9013: 0.011632455824341324
Position 896: 0.009927393374541007
Position 5996: 0.009085202245177901
Position 3547: 0.008757148332478759
Position 5974: 0.008675486719054958
Position 9296: 0.007723759231536838
Position 2257: 0.005347367954343314
Position 359: 0.00531255948336806
Position 2766: 0.004603309175703973
Position 8199: 0.004485526691943265
Position 2121: 0.0027834687317438026
Position 9417: 0.002585483507362139
Position 6127: 0.002584185571514284
Position 2647: 0.002457141873475723
Position 1362: 0.0022588307376524143
Position 71: 0.002215007845497048
Position 2296: 0.002207180242052264
Position 2810: 0.002152757265744456
Position 57: 0.001743658505034259
Position 8187: 0.0017297681162469763
Position 7681: 0.001533178201529883
Position 4090: 0.001352583402341387
Position 4642: 0.0012237429965266623
Position 2664: 0.0009412174609948519
Position 1870: 0.0008976226590451106
Position 799: 0.000833119011799132
Position 1686: 0.0007768576230310067
Position 3146: 0.0006214584213198173
Position 1820: 0.0006066319022940298
Position 994: 0.0005316886241964707
Position 520: 0.000443440896112163
Position 7714: 0.0004267695587643589
Position 134: 0.000323551389216551
Position 47: 0.0003022274718484229
Position 783: 0.00027706527895706134
Position 124: 0.0002718064783164956
Position 2600: 0.0002388472046747205
Position 95: 0.00010236514034836909
Position 1850: 9.471805914992512e-05
Position 1192: 8.336286357136781e-05
Position 65: 7.987218237338756e-05
Position 332: 7.37368611668201e-05
Position 61: 6.884643703594851e-05
Position 108: 6.09081430463993e-05
Position 457: 5.6713062199098374e-05
Position 1441: 3.901818348354793e-05
Position 2275: 3.630392801336507e-05
Position 1596: 3.622000948505861e-05
Position 582: 2.9294149088125303e-05
Position 1609: 2.868746227271628e-05
Position 28: 2.8330472243882547e-05
Position 2129: 2.2283419107084822e-05
Position 23: 1.8949187952473888e-05
Position 31: 1.813468440537212e-05
Position 43: 7.509382666225951e-06
Position 1518: 7.440354400559281e-06
Position 7642: 5.975262132111439e-06
Position 39: 5.7213627869053896e-06
Position 79: 3.665928829069163e-06
Position 55: 2.9442659997593892e-08
Position 83: 2.522890541866863e-08
Position 216: 2.2910956315244982e-08
Position 81: 2.230320110063505e-08
Position 18: 1.9772234224999713e-08
Position 395: 6.624305463866921e-09
Position 75: 4.391609435410246e-09
Position 449: 2.8616897936670872e-09
Position 45: 8.878374922689228e-10
Position 1409: 9.595964974356014e-11
Position 912: 9.582441172874902e-11
Position 63: 4.232100716934556e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6183: 0.8369274621124311
Position 5882: 0.4638298773613953
Position 7875: 0.33693159180044263
Position 9107: 0.26139545822702115
Position 3761: 0.2499345109042387
Position 659: 0.12310779410065652
Position 2064: 0.0928006740672948
Position 9695: 0.08614301960750788
Position 2382: 0.07586632327171797
Position 8081: 0.06677003927002699
Position 7385: 0.04875323623683222
Position 8823: 0.042717632926533446
Position 5731: 0.039177341987994066
Position 1777: 0.03100411516196031
Position 714: 0.02755005542145738
Position 1685: 0.027378049450025848
Position 3790: 0.026510926900192723
Position 10220: 0.021969351058219837
Position 5839: 0.021438523226749863
Position 9140: 0.018080301663283543
Position 10385: 0.015345496901947406
Position 8324: 0.013550511783868267
Position 1502: 0.013339980473642389
Position 9377: 0.012804481681681584
Position 9293: 0.012777044397890876
Position 9342: 0.012359236334346758
Position 717: 0.011299559743370107
Position 9802: 0.009548848679605607
Position 10216: 0.008821025313835638
Position 9967: 0.008763055676490154
Position 1870: 0.007342837716820228
Position 9732: 0.005696797854487403
Position 7820: 0.005436675803646076
Position 3830: 0.005435076584135182
Position 8106: 0.005220332798376452
Position 3328: 0.004655466266224976
Position 9165: 0.004339069751434834
Position 5913: 0.004204971272261876
Position 6558: 0.00399608406946993
Position 7289: 0.003505993041637996
Position 3357: 0.0034316715757073866
Position 6143: 0.0029451162569886294
Position 8399: 0.0026464218185649024
Position 1596: 0.0025539361052301195
Position 8349: 0.0024925945952086444
Position 523: 0.0022326694905398375
Position 677: 0.0019529956104359202
Position 2191: 0.0018841214655021343
Position 307: 0.0016231789207729625
Position 692: 0.001577509559227645
Position 673: 0.0012995633373769921
Position 8710: 0.001266896116339037
Position 1727: 0.0012571007696615248
Position 1980: 0.00121983946387119
Position 6533: 0.0012184594692237194
Position 6686: 0.0012051681215168215
Position 2583: 0.0011479767375507145
Position 9771: 0.0010388683742183229
Position 1147: 0.0010177323069745223
Position 2430: 0.0009966062216465966
Position 4544: 0.0009718017454042879
Position 9438: 0.000889597894004499
Position 1414: 0.0008874313367307223
Position 2677: 0.0008090334084342314
Position 599: 0.0008069404381653657
Position 6538: 0.0007821295226794031
Position 7416: 0.0007675388513377124
Position 7684: 0.0007616882866601875
Position 666: 0.0007238374056733999
