Gene = HEG1
index = 644
Annotated 5SS: [  384 26764 28754 35167 36697 43336 45520 46254 50694 53702 54107 58270
 65015 65172 78100 82228]
Annotated 3SS: [26469 28450 34827 36360 41967 45402 46133 50589 53642 53945 58134 64971
 65133 78011 82052 85156]
SMsplice 5SS: [  384  5372 13213 28754 34956 35167 45520 46254 49957 50694 58270 65015
 65172 78100 87461]
SMsplice 3SS: [ 5255 13125 28450 34827 35049 45402 46133 49855 50589 58134 64971 65133
 78011 87336 89000]
top_k =  500
Partition function (log Z): -37.19617303795403

Sorted 5' Splice Sites (High to Low Probability):
Position 13213: 0.9864912531883884
Position 384: 0.8327703666972378
Position 5372: 0.7370839123777486
Position 9020: 0.5390470400130765
Position 10813: 0.5202632386251542
Position 772: 0.24563960012120337
Position 2200: 0.2379447651986097
Position 1312: 0.2159401904261354
Position 3138: 0.16668901413157258
Position 3984: 0.1463667907255204
Position 13432: 0.09458409843675435
Position 2362: 0.08779285143596963
Position 2150: 0.07507479948856007
Position 10268: 0.06855568340816035
Position 2254: 0.05007716683095648
Position 10192: 0.04978387336495145
Position 8077: 0.02890628048134649
Position 4349: 0.02740542733385173
Position 11935: 0.024184184402329115
Position 2461: 0.02181060259427095
Position 2191: 0.014836905873847544
Position 9323: 0.011358792024646389
Position 9011: 0.011005596117221185
Position 537: 0.009502632147852397
Position 14724: 0.007623140686018316
Position 1659: 0.007558201124697223
Position 4469: 0.007472944795099565
Position 1940: 0.005481987454097671
Position 7594: 0.0053969077445464335
Position 13484: 0.004310075413225119
Position 2283: 0.003458085746409392
Position 2274: 0.0033950684913334216
Position 14645: 0.0033058265175115384
Position 850: 0.0025699643150321905
Position 14546: 0.0025130448875110996
Position 8504: 0.0020666658250199296
Position 8187: 0.0016510828414562687
Position 388: 0.0015049854647983065
Position 2084: 0.001448265668563635
Position 17257: 0.001203230179641176
Position 1853: 0.0007745940269862362
Position 1403: 0.0007575497872607442
Position 1991: 0.0007476055093955392
Position 43: 0.0006837590464521201
Position 1874: 0.0006339299820163173
Position 3275: 0.0003406675585519981
Position 1698: 0.0003365886735745455
Position 2110: 0.00031786561402429974
Position 2097: 0.00026924347142170415
Position 2630: 0.00026188824820135167
Position 906: 0.00024955999975514456
Position 529: 0.00021905805390040842
Position 1825: 0.00019397178485507837
Position 1501: 0.00019225106470894464
Position 630: 0.00014729990457136753
Position 1246: 0.00012781999326873692
Position 575: 7.840674132757303e-05
Position 462: 6.613852570992924e-05
Position 491: 5.526446558546101e-05
Position 513: 3.740763752167271e-05
Position 637: 3.671230373978167e-05
Position 8091: 3.3621958004427166e-05
Position 880: 3.245408840993538e-05
Position 2301: 2.1608071519344714e-05
Position 7660: 1.8815859004262668e-05
Position 7958: 1.63019480404174e-05
Position 920: 1.4985564489689724e-05
Position 1979: 1.224175317761993e-05
Position 417: 9.925398678076808e-06
Position 1009: 7.546320422065805e-06
Position 432: 4.930777193819669e-06
Position 1070: 3.5740199585589297e-06
Position 1068: 2.0839866473620704e-06
Position 1286: 1.3349473599503732e-06
Position 1194: 8.569079388833971e-07
Position 834: 8.525666368806694e-07
Position 421: 8.463162078822359e-07
Position 577: 5.737180162213102e-07
Position 511: 3.6861894161364053e-07
Position 1277: 3.4597340124339944e-07
Position 727: 2.6879210665657317e-07
Position 1471: 2.3326061971993301e-07
Position 91: 2.296769238321826e-07
Position 1337: 2.2193050447765012e-07
Position 912: 5.672555193464895e-08
Position 558: 3.6375070676644033e-08
Position 1723: 2.274021802799602e-08
Position 115: 9.539644024959547e-10
Position 734: 6.086846893547646e-10
Position 62: 9.172619643024263e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13125: 0.8137083334357825
Position 5255: 0.7371283737235284
Position 28450: 0.5881611686534155
Position 10426: 0.5225193709701503
Position 8877: 0.511840696989236
Position 2062: 0.3566332484560118
Position 26469: 0.24995893085293444
Position 1216: 0.19196318640841126
Position 12899: 0.17406594066661257
Position 3912: 0.13347871132313902
Position 10127: 0.11863688359352925
Position 13332: 0.10418921147760934
Position 3067: 0.09173225204041817
Position 3049: 0.07305072679110897
Position 2251: 0.0679860480972271
Position 19646: 0.05392000030602872
Position 8857: 0.03863934094300508
Position 17152: 0.037697197082210095
Position 2190: 0.031999659362425645
Position 610: 0.026512918741066222
Position 11762: 0.024839749928247404
Position 672: 0.02215933735484088
Position 2235: 0.02047703622552691
Position 8019: 0.0193587516190819
Position 14600: 0.01815966486520432
Position 1032: 0.017831113523284925
Position 4223: 0.016839001625447988
Position 9204: 0.01562653826615256
Position 723: 0.014476737333144592
Position 459: 0.011934061729916155
Position 7952: 0.011450445686854358
Position 1820: 0.011258957072498414
Position 2361: 0.010280798485474937
Position 21641: 0.00985577923399452
Position 4076: 0.009270381973168342
Position 21163: 0.00912573326802169
Position 756: 0.008343288132464615
Position 3948: 0.00758691150404158
Position 20378: 0.006249911749211377
Position 1075: 0.005319658365350357
Position 3889: 0.0053149718010445735
Position 734: 0.005285988355463821
Position 1583: 0.0049464858126947
Position 4431: 0.0045639979610556805
Position 4079: 0.004276233751781408
Position 2393: 0.004124108769927629
Position 14433: 0.0033482104814032128
Position 14017: 0.003234403323079014
Position 18999: 0.0032095273715241545
Position 558: 0.003003487813305726
Position 7537: 0.002777971928876884
Position 7392: 0.002637751674673816
Position 19755: 0.002545889996178278
Position 14360: 0.002202018294526233
Position 8416: 0.0020666658250199296
Position 12448: 0.0020307203930631152
Position 3005: 0.0019111496492775187
Position 1498: 0.0017030798118226184
Position 489: 0.0015877694768111294
Position 11602: 0.0015509536993607586
Position 18054: 0.0015217192856276773
Position 17677: 0.0013053137071460128
Position 14281: 0.0009142537321825148
Position 1870: 0.0008163415802375442
Position 14976: 0.0007700226675404769
Position 14146: 0.000729143121188817
Position 1549: 0.0007121768535660456
Position 14401: 0.0007095223804786035
Position 15287: 0.0006523332074929899
Position 13379: 0.0006518931892890347
Position 14193: 0.0006102811449158942
Position 1458: 0.0006024414121038736
Position 1194: 0.0003870837879596229
Position 540: 0.0003866317353622699
Position 1224: 0.0003154011573101934
Position 813: 0.00031039398199037157
Position 822: 0.0002891449901020583
Position 465: 0.0002597423372072833
Position 16142: 0.00023518262261861765
Position 12146: 0.00020941701143082478
Position 1873: 0.00019437021390925944
Position 1732: 0.00015191844199179363
Position 2922: 0.00015169694424443928
Position 13885: 0.00010842905290236867
Position 3244: 0.00010503270958942223
Position 1479: 9.953485780759072e-05
Position 1639: 8.378585372957905e-05
Position 1511: 8.224751013952853e-05
Position 1983: 6.747745208443852e-05
Position 771: 6.68436626872932e-05
Position 3172: 5.820233630629874e-05
Position 694: 5.722085359144059e-05
Position 1324: 5.467933834912258e-05
Position 1012: 4.5902260128402903e-05
Position 677: 4.5301604905750516e-05
Position 2422: 4.5069786564169285e-05
Position 7762: 3.481573191797523e-05
Position 3219: 3.386422363417434e-05
Position 2559: 3.2994127661970726e-05
Position 1500: 3.201385729201e-05
Position 777: 3.152421062169804e-05
Position 1743: 2.9733352767667516e-05
Position 1846: 2.3954079180969166e-05
Position 7105: 2.3500189956492547e-05
Position 527: 2.2138291718261994e-05
Position 685: 1.7157978773190584e-05
Position 4654: 1.6855548692814207e-05
Position 1441: 1.435273268093817e-05
Position 2365: 1.3035099215049797e-05
Position 9262: 1.2437486572569797e-05
Position 8736: 9.81395652116306e-06
Position 6154: 7.91731850637192e-06
Position 839: 7.763823844731189e-06
Position 309: 6.108629688190736e-06
Position 1034: 4.878242561905503e-06
Position 1039: 4.862619311370399e-06
Position 369: 3.1262422291208703e-06
Position 3310: 2.311154036279199e-06
Position 2199: 1.8660714623863265e-06
Position 2797: 1.253670824832977e-06
Position 315: 1.1897288673838266e-06
Position 893: 8.761925903310053e-07
Position 572: 6.412952078626388e-07
Position 544: 4.358293752512315e-07
Position 232: 3.782437092134981e-07
Position 280: 2.560891624059182e-07
Position 846: 1.6976401484414322e-07
Position 256: 1.5280794555105156e-07
Position 1263: 1.1677130782616199e-07
Position 1298: 1.1389061562268418e-07
Position 1277: 6.490194920155827e-08
Position 857: 6.443717394154797e-08
Position 329: 4.015560493729353e-08
Position 1403: 2.867020311481725e-08
Position 1356: 2.5894806587791538e-08
Position 1114: 1.8912079404934843e-08
Position 195: 4.070915999857342e-09
Position 1281: 3.5638465741100347e-09
Position 250: 3.4969895626050077e-09
Position 226: 1.790582809352422e-09
Position 215: 1.340433914639117e-09
Position 1246: 7.309822990262487e-10
Position 343: 4.338528750913784e-10
Position 371: 2.1642295457946814e-10
Position 417: 1.9608877553177817e-10
Position 238: 2.165654739780177e-11
Position 935: 1.8784446533117355e-11
Position 378: 4.326218961291101e-12
Position 325: 1.6760597272592656e-12
Position 392: 2.718969994140742e-13
Position 394: 1.221890767941505e-13
Position 388: 2.7028470450132523e-15
