Gene = HMMR
index = 658
Annotated 5SS: [  189  3405  4253  7199  9280 10722 10914 12704 13008 13656 15123 18251
 22239 22623 22818 23696 30003]
Annotated 3SS: [ 3305  4172  7150  9090 10634 10812 12628 12828 13506 14907 18133 22091
 22469 22717 23518 29839 30561]
SMsplice 5SS: [  189  3405 10722 10914 12704 13008 18251 22239 22623 22818 30003]
SMsplice 3SS: [ 3305 10634 10795 12628 12828 18133 22091 22469 22717 29839 30561]
top_k =  500
Partition function (log Z): 5.3935000645436695

Sorted 5' Splice Sites (High to Low Probability):
Position 22818: 0.9923923269383804
Position 3405: 0.9885928373440205
Position 22623: 0.9839043377932818
Position 10722: 0.8612495385727729
Position 30003: 0.8466414807206775
Position 189: 0.7978003336463658
Position 10914: 0.7676239329032548
Position 22239: 0.7345955869405882
Position 18251: 0.7057863489261893
Position 13008: 0.6897333028852528
Position 12704: 0.6834275431868744
Position 9280: 0.6343124482216128
Position 4253: 0.5773707471603796
Position 15123: 0.41554064086905196
Position 13656: 0.36564176644309315
Position 18382: 0.29385790458017513
Position 7199: 0.27628112571066177
Position 15532: 0.25573378837629235
Position 10918: 0.1812349876302878
Position 23696: 0.17887759430880604
Position 193: 0.16467900782985354
Position 29131: 0.12797735361820242
Position 25529: 0.12674376131940107
Position 8025: 0.0652824288164108
Position 1373: 0.05605617696416758
Position 14737: 0.04191819370873758
Position 7386: 0.034703394827928453
Position 30691: 0.030210996599319438
Position 24671: 0.024670329316377276
Position 12240: 0.014898057589690188
Position 446: 0.013237736798086493
Position 4601: 0.011654794103104672
Position 11209: 0.011584791839945721
Position 3925: 0.01101985425454855
Position 11670: 0.009654569681647981
Position 24830: 0.009594033275961143
Position 10742: 0.00915373548682113
Position 24701: 0.00910133915629818
Position 6771: 0.006467434753374158
Position 12267: 0.005963913518837527
Position 1312: 0.0052445503590614635
Position 8169: 0.004865278625398143
Position 70: 0.004828584327460291
Position 32: 0.004077336602191821
Position 494: 0.0036538893502695725
Position 6351: 0.003400345679655843
Position 12311: 0.0032955900310500763
Position 30611: 0.0027960028001208287
Position 287: 0.0027354477598288385
Position 23116: 0.0027203690469957804
Position 3835: 0.002616804293773758
Position 12085: 0.0025455129125097893
Position 4311: 0.0024316489734392526
Position 3641: 0.002383999243060606
Position 25507: 0.0021516732138814154
Position 6799: 0.002059753311674749
Position 932: 0.0019199252583070043
Position 3023: 0.001829578982898241
Position 29964: 0.0016572663149112062
Position 3431: 0.0015937528993898423
Position 3456: 0.0015143903718280605
Position 905: 0.0014980407964728614
Position 3935: 0.0014291901520588185
Position 772: 0.0013289629322036343
Position 513: 0.0011969530460305558
Position 4352: 0.0011926371780028153
Position 1030: 0.001151352472481604
Position 13422: 0.001046340725274808
Position 22959: 0.001009193744968193
Position 1656: 0.0008243914679010202
Position 18543: 0.000652844795892818
Position 12716: 0.0006517334716618839
Position 22234: 0.0005927923295124596
Position 1303: 0.0005633505890874185
Position 2064: 0.000558370543869841
Position 3: 0.0005379861016740746
Position 2762: 0.0005087516391739666
Position 1516: 0.0005032088346234207
Position 22822: 0.0004401960747504683
Position 1624: 0.00041559129629471065
Position 3107: 0.00039928362331624915
Position 4289: 0.00035666283854429736
Position 36: 0.00032260260802875247
Position 20309: 0.00026696168115479546
Position 23153: 0.00023552846713105867
Position 3885: 0.00021934658334410212
Position 2220: 0.00021648033712519328
Position 23262: 0.00021326277943693915
Position 2096: 0.00021224432266630095
Position 18498: 0.00019174109023769518
Position 22826: 0.00018092773024160197
Position 3685: 0.00016968196854387775
Position 1352: 0.00016628586700746038
Position 1380: 0.00015154458907665457
Position 490: 0.0001497378395759887
Position 3365: 0.0001496738088089551
Position 3554: 0.00013479038732330519
Position 1253: 0.000128891226449332
Position 3436: 0.00012611588925660235
Position 1018: 0.00012593578521904452
Position 19594: 0.0001239055570849314
Position 4047: 0.000117558724162574
Position 2113: 8.897658250236917e-05
Position 1576: 7.016223190041487e-05
Position 2214: 6.331150463326911e-05
Position 616: 6.306341313534236e-05
Position 2995: 6.131726158509943e-05
Position 1863: 5.3062220406394126e-05
Position 546: 4.779939325278503e-05
Position 4340: 4.742235540301435e-05
Position 18940: 4.2943492934748574e-05
Position 2415: 4.101815523932776e-05
Position 3045: 3.883451061977808e-05
Position 3930: 3.5906466927711514e-05
Position 4359: 3.1337956252956696e-05
Position 45: 3.0143885686924527e-05
Position 307: 2.852716630585744e-05
Position 1471: 2.8342355857149626e-05
Position 679: 2.383457972402486e-05
Position 22833: 2.26789988845753e-05
Position 2145: 2.260624794847645e-05
Position 2521: 2.1171788486249838e-05
Position 29922: 1.8856024155133088e-05
Position 1357: 1.4887342358077233e-05
Position 22769: 7.1452864044930336e-06
Position 22774: 5.84983754462234e-06
Position 6022: 5.567806157040449e-06
Position 4232: 5.011368958341676e-06
Position 4333: 4.594059969191136e-06
Position 19947: 3.968325951988012e-06
Position 145: 2.9006243313940376e-07
Position 121: 2.7695586823670654e-07
Position 742: 1.0216773776861753e-07
Position 94: 5.357777450682817e-08
Position 77: 3.7951315499118576e-08
Position 97: 5.714838586915219e-09
Position 111: 5.213268444324375e-09
Position 105: 1.7918645731910435e-09
Position 137: 7.514370672183365e-10
Position 21705: 3.6652536930075603e-10
Position 343: 7.74512306690531e-12
Position 392: 1.3092591751758159e-13
Position 555: 2.8857070769056302e-15
Position 403: 1.77108297181088e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22717: 0.9958560416764893
Position 3305: 0.9789726118015517
Position 29839: 0.8559845341774853
Position 18133: 0.8441627377822565
Position 22469: 0.7396705531242224
Position 22091: 0.735188379270101
Position 10634: 0.6522302177371543
Position 30561: 0.648296577547225
Position 12828: 0.6243935126151267
Position 12628: 0.6173486214052959
Position 10795: 0.5117961892368785
Position 10812: 0.430252229134404
Position 4172: 0.4226003292563874
Position 9090: 0.3468036877475776
Position 9108: 0.2811057113188538
Position 13506: 0.2736753124135167
Position 15372: 0.2557337883762924
Position 22563: 0.24424493569802427
Position 14907: 0.22523642288948578
Position 7150: 0.20702543547986646
Position 10595: 0.18597888259955722
Position 23518: 0.17619541379585565
Position 14852: 0.15816351072971715
Position 30447: 0.15680461426925585
Position 18194: 0.15548151572410845
Position 4122: 0.14099711109927165
Position 25431: 0.11675846674242617
Position 28985: 0.10011485116434721
Position 30854: 0.08718979108834612
Position 12639: 0.05928763448077375
Position 7913: 0.05181521125723912
Position 30528: 0.05004044457121516
Position 13480: 0.04422752269431828
Position 24639: 0.03982922570323193
Position 12795: 0.03862710190045468
Position 14666: 0.03699940685645924
Position 10592: 0.03559483929988353
Position 13509: 0.03453222902672319
Position 1337: 0.03171167461356999
Position 28820: 0.02878440626198082
Position 15024: 0.026077005533228333
Position 7041: 0.02260218019057185
Position 6997: 0.022045247403638335
Position 12839: 0.020516863780630747
Position 7282: 0.01711596128569359
Position 7153: 0.016977142802399953
Position 30348: 0.016216617697577873
Position 12188: 0.015309610302428854
Position 1298: 0.014373713912014814
Position 4223: 0.014352991770187527
Position 7130: 0.013199984551012268
Position 7873: 0.01161565674903116
Position 3323: 0.01071628959055427
Position 30058: 0.01064619646694809
Position 7024: 0.009401443754200635
Position 31156: 0.008483959308169135
Position 6598: 0.007433940171570948
Position 30211: 0.007422205273258762
Position 3765: 0.007219959873331996
Position 13554: 0.007149870608954929
Position 11064: 0.006897505960979039
Position 8000: 0.006716839435538677
Position 14812: 0.006063701716620688
Position 12403: 0.005916130452997283
Position 25507: 0.005891421561629202
