Gene = RP11-96L14.7
index = 1182
Annotated 5SS: [205 666]
Annotated 3SS: [ 485 1222]
SMsplice 5SS: [205 666]
SMsplice 3SS: [ 485 1615]
top_k =  500
Partition function (log Z): -6.10760113973495

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9874361301069949
Position 666: 0.6328332253819525
Position 1284: 0.2814342024275532
Position 11: 0.25384030506333993
Position 1109: 0.05085450578584974
Position 52: 0.029667980089512196
Position 1379: 0.028297015225148842
Position 1115: 0.026717966083458732
Position 670: 0.024923167124595358
Position 499: 0.020105136470753196
Position 600: 0.014095390013356607
Position 41: 0.008395590683750122
Position 1438: 0.007993070119035396
Position 492: 0.006720547187272281
Position 1808: 0.006572056588955706
Position 629: 0.002436235201536213
Position 1430: 0.001941133373749041
Position 1418: 0.0016120016669009271
Position 1590: 0.0015697053106413185
Position 1367: 0.0012440678833881876
Position 615: 0.0007848256631436772
Position 1676: 0.000592729802618026
Position 225: 0.0003771689587953776
Position 334: 0.00028780880804068516
Position 209: 0.0001219228900041481
Position 185: 0.0001124112366300873
Position 196: 2.2038558720171042e-05
Position 34: 8.776138551405295e-06
Position 387: 6.072171607056457e-06
Position 1406: 4.675645367129313e-06
Position 113: 2.1187284918612934e-06
Position 354: 1.1470146228572165e-06
Position 105: 8.092778658339141e-07
Position 268: 7.572315924397906e-07
Position 45: 6.323618857310243e-07
Position 148: 9.447433169223702e-09
Position 381: 3.54704091139628e-09
Position 73: 2.7407421836552085e-09
Position 87: 1.3064149043126756e-09
Position 292: 1.1444966927926125e-09
Position 198: 5.5365341266070144e-11
Position 89: 1.9310241696361597e-11
Position 297: 2.4449911653983923e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 485: 0.6679519632251516
Position 1615: 0.49253502590836856
Position 1222: 0.4170475761752891
Position 131: 0.1924876887406617
Position 1015: 0.08482383121060008
Position 1098: 0.07377935041915545
Position 401: 0.06845285406876056
Position 73: 0.06139589335823918
Position 1470: 0.036085518925856694
Position 97: 0.03219109564047309
Position 444: 0.029656614995020144
Position 1378: 0.025724671594463604
Position 2214: 0.02265436051085302
Position 979: 0.01632043642292463
Position 491: 0.015291429620351224
Position 1493: 0.013681894500356702
Position 1180: 0.013319115666337396
Position 316: 0.012025719649951559
Position 1986: 0.011841808387082577
Position 1675: 0.011279962142866107
Position 1942: 0.010749989810010909
Position 1161: 0.01012860041951319
Position 534: 0.0070157001337931785
Position 961: 0.006639183488367597
Position 1643: 0.006120932114878363
Position 1046: 0.005337694729807188
Position 1476: 0.0049072572147894206
Position 284: 0.004253228281223295
Position 596: 0.004205820808984146
Position 1409: 0.004080985256377344
Position 720: 0.0038371262069769423
Position 781: 0.0029576451197727274
Position 1367: 0.0027736141540043733
Position 802: 0.002735327318530542
Position 1915: 0.0025771756967212594
Position 1017: 0.002150485698617657
Position 736: 0.0014399071907257668
Position 1051: 0.0011859010694486257
Position 1540: 0.001094567224753203
Position 2169: 0.0010647798455691942
Position 1236: 0.001056834645696745
Position 373: 0.0009938850289280847
Position 1946: 0.0009139142460622242
Position 549: 0.0006502652721216647
Position 1136: 0.0005193779839545227
Position 877: 0.00036044349448677114
Position 313: 0.00034176562339292474
Position 415: 0.0003399757882125114
Position 288: 0.0003224205922839796
Position 462: 0.0002730342202169624
Position 1245: 0.0002257928596058603
Position 733: 0.0001840823966246045
Position 1127: 0.0001704303862102005
Position 637: 0.00013483063829606805
Position 1024: 0.00010649207802776746
Position 1108: 0.00010070732548458924
Position 139: 9.921792060113178e-05
Position 919: 6.662224537763789e-05
Position 1114: 6.093515946492154e-05
Position 934: 5.8492907260219515e-05
Position 263: 3.6131367750661564e-05
Position 509: 3.4555027318441695e-05
Position 906: 2.7322448354209123e-05
Position 513: 2.6845158268019453e-05
Position 608: 2.1411131795666064e-05
Position 148: 2.000139358408346e-05
Position 555: 1.9272628697552427e-05
Position 204: 1.6666821182155135e-05
Position 807: 1.3562538738470415e-05
Position 320: 4.9854806032707185e-06
Position 1735: 3.220844967097189e-06
Position 640: 1.7426728268979135e-06
Position 495: 1.691836666843357e-06
Position 143: 1.392948352588961e-06
Position 515: 9.832093368031854e-07
Position 523: 6.43828111292849e-07
Position 644: 3.0270284065231025e-07
Position 326: 2.3121457510483117e-07
Position 345: 5.90334238868944e-08
Position 537: 3.030431285190463e-08
Position 642: 2.462363736225258e-08
Position 334: 7.343078586387608e-09
Position 338: 3.875426047180694e-09
Position 209: 2.347142817195232e-09
