Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  500
Partition function (log Z): -35.18126857555008

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9779664170907811
Position 287: 0.8026731911249056
Position 664: 0.25059267592468426
Position 2784: 0.21322778076644092
Position 628: 0.10168666335435611
Position 657: 0.050348212027655444
Position 1065: 0.04960520852855724
Position 7796: 0.040105340313829604
Position 1155: 0.029143890202970882
Position 680: 0.024526144136927622
Position 645: 0.024152192691262835
Position 4000: 0.02165443484061778
Position 1213: 0.018269099918491
Position 43: 0.018058540505944968
Position 910: 0.015580003015292922
Position 293: 0.014848999706741238
Position 152: 0.011062230342098035
Position 4117: 0.006974540703083084
Position 148: 0.006097568091829789
Position 3504: 0.005725414788479624
Position 66: 0.005581881380358285
Position 1074: 0.0030247432625028726
Position 233: 0.0028521308942740234
Position 50: 0.002834452290438494
Position 10529: 0.0027877854900245805
Position 1152: 0.002769820458578955
Position 668: 0.0027358223899212725
Position 2136: 0.0026091300534285262
Position 1806: 0.002563023422392171
Position 150: 0.002069492812969975
Position 16: 0.0019410700020535416
Position 917: 0.0018632175696862287
Position 3215: 0.0017122026545228596
Position 1753: 0.001466310070703379
Position 1445: 0.0014252172737390454
Position 841: 0.0012972604413926214
Position 181: 0.0012925219636398706
Position 7057: 0.0011610872664699053
Position 2405: 0.0011067989950833425
Position 4466: 0.0010492821854746358
Position 1109: 0.0009989157338589755
Position 1118: 0.0008822769806879351
Position 396: 0.0008636537792864508
Position 6694: 0.0007490831245786709
Position 913: 0.0007439306954405445
Position 5980: 0.0005876222118130151
Position 447: 0.0005035066653156884
Position 961: 0.00045255696820660436
Position 4062: 0.000429606287803584
Position 4774: 0.00040750787751238945
Position 77: 0.0003872249751555983
Position 2015: 0.00037437999199391
Position 715: 0.0003586772903800361
Position 482: 0.00035840746850336874
Position 7: 0.00033197863031417355
Position 21: 0.0003223131611739174
Position 767: 0.00029286938362309403
Position 687: 0.00021281364447602646
Position 387: 0.00020684426012464174
Position 131: 0.00012424774539139633
Position 47: 0.00010887659551593262
Position 172: 8.07974655313108e-05
Position 360: 2.956846124493267e-05
Position 81: 2.1323508484771296e-05
Position 199: 1.614706468367394e-05
Position 3219: 1.0253122017931327e-05
Position 1583: 7.79701357174871e-06
Position 35: 7.766347467415974e-06
Position 1557: 6.526639714929089e-06
Position 480: 5.459343052221753e-06
Position 259: 4.532702048687152e-06
Position 3366: 3.131518504794035e-06
Position 495: 1.4195203732489513e-06
Position 557: 1.1746474662555549e-06
Position 1494: 1.0299272397303524e-06
Position 1351: 1.0031567594624433e-06
Position 1531: 9.73218921904382e-07
Position 3086: 7.833431152847838e-07
Position 140: 4.700472899894705e-07
Position 117: 3.389930656599116e-07
Position 1378: 3.091609442358062e-07
Position 639: 2.775559889628733e-07
Position 1488: 2.2584951642166e-07
Position 1409: 2.1507772123284992e-07
Position 1318: 3.4434973031593e-08
Position 570: 8.186016501964708e-09
Position 193: 6.87429647460383e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.9731680944359876
Position 2653: 0.2055427118468145
Position 11168: 0.1858267088853675
Position 562: 0.1721434980335362
Position 351: 0.1427433751266817
Position 7695: 0.12693751489197252
Position 15535: 0.09798450868378139
Position 10507: 0.0695977886018663
Position 1605: 0.06154462292948043
Position 4876: 0.055937718860437795
Position 6938: 0.04833523633721025
Position 6451: 0.04806738190666034
Position 3288: 0.044725678359224065
Position 1005: 0.03477915610995077
Position 13458: 0.02786595278134556
Position 729: 0.0265480668612142
Position 10107: 0.02621699881792479
Position 6834: 0.024276533704583797
Position 3935: 0.023415254030745365
Position 12898: 0.02215501951905703
Position 12707: 0.022048531401566273
Position 542: 0.020110887918913096
Position 9435: 0.01987129506809688
Position 432: 0.017008444296356076
Position 15113: 0.015587554668578906
Position 2930: 0.015068069458880094
Position 4296: 0.014843241187634368
Position 620: 0.009952196839086349
Position 5877: 0.009907220704466356
Position 9876: 0.00960561095380007
Position 599: 0.009303225551462022
Position 1212: 0.009296572211804296
Position 13482: 0.008099970584243213
Position 811: 0.007059053144098958
Position 1809: 0.006385698262346533
Position 6447: 0.0060197287501234575
Position 884: 0.005852219685916741
Position 3817: 0.005228139448573099
Position 9147: 0.00490089602905688
Position 766: 0.004591892683906986
Position 6934: 0.004507668784937302
Position 10071: 0.004328554983993273
Position 1485: 0.004108634843239634
Position 2558: 0.004053796824657085
Position 584: 0.004007992105515236
Position 1742: 0.003511291726187516
Position 5233: 0.003423534204742511
Position 2625: 0.0032579712192259353
Position 11443: 0.003085802075832233
Position 8774: 0.002971711435783957
Position 4524: 0.0027487495261797586
Position 3173: 0.0026093953407721705
Position 6958: 0.0026041957120302717
Position 3115: 0.0023660402258742276
Position 10717: 0.002219734346951753
Position 2497: 0.002063297391212029
Position 8211: 0.0020631172113671262
Position 10233: 0.0019416914826219567
Position 7661: 0.001865568665396822
Position 3999: 0.0018250341269088104
Position 2687: 0.0016590416585378007
Position 2029: 0.001467176444897857
Position 3850: 0.0014229399726472334
Position 5657: 0.0014227740669856517
Position 1338: 0.0014045066406577814
Position 4496: 0.0014010279982498016
Position 7096: 0.0013143946852891132
Position 6471: 0.0012620843315254702
Position 9119: 0.0012233667807328994
Position 3598: 0.0012123261866245829
Position 2328: 0.001211078794601643
Position 8815: 0.0011563475159785486
Position 8818: 0.0011497761506176496
Position 5683: 0.001050295170601625
Position 8722: 0.0010473562876806089
Position 3982: 0.001010830570237963
Position 4465: 0.0009948582115522561
Position 6638: 0.0009570105546202654
Position 2234: 0.0009493679715180767
Position 8236: 0.0007793348162265395
Position 4102: 0.0007350605352716338
Position 3093: 0.0007293088395626496
Position 5510: 0.0007219333031351203
Position 4844: 0.0007182228667697384
Position 1091: 0.0006974175977326187
Position 1354: 0.0006936744366292387
Position 1243: 0.0006286490464790807
Position 1527: 0.000553117562784103
Position 1609: 0.0005491968402582164
Position 3712: 0.0005170997023866698
Position 1872: 0.0005060335459522807
Position 4183: 0.0004678686534889077
Position 1942: 0.0004667815807252312
Position 207: 0.0004338031719149236
Position 2947: 0.0004228333625808815
Position 4164: 0.00041917303155640864
Position 4052: 0.00039835507339311676
Position 2271: 0.0003675535066146666
Position 4266: 0.00035644884329560895
Position 2728: 0.00032359834232263034
Position 927: 0.00028362410764552927
Position 2816: 0.00028221410476042487
Position 1074: 0.000247970199336545
Position 2102: 0.00024696724154465457
Position 1930: 0.0002456402588547973
Position 1048: 0.00022774843175138313
Position 1780: 0.00019973021919620487
Position 740: 0.00018918751475366355
Position 949: 0.00018869332100663973
Position 1894: 0.00017924659756768044
Position 1488: 0.000160527089850993
Position 454: 0.00014175990580396347
Position 1114: 0.00013213194154258154
Position 209: 9.954695758421253e-05
Position 2291: 8.484229513423165e-05
Position 1218: 7.820152722491945e-05
Position 2041: 6.0870622399300764e-05
Position 2276: 5.231296117364064e-05
Position 1625: 5.214034982025403e-05
Position 2014: 5.031055318234101e-05
Position 2302: 3.942400063551268e-05
Position 3096: 3.576753340295023e-05
Position 931: 3.562827424310847e-05
Position 229: 3.4908133961632584e-05
Position 2524: 2.7094900838630327e-05
Position 2255: 1.7575314680904547e-05
Position 2775: 1.1509339782465454e-05
Position 1984: 1.1233262791331175e-05
Position 250: 9.951086915902628e-07
Position 148: 9.075333220942191e-07
Position 515: 8.944593612000362e-07
Position 706: 5.984705975224374e-07
Position 168: 4.899182356496959e-07
Position 219: 3.768972765558754e-07
Position 935: 3.571899993669958e-07
Position 223: 3.4441917135879116e-07
Position 273: 2.779877813980007e-07
Position 190: 1.6570552037979477e-07
Position 636: 1.1916352497552688e-07
Position 442: 7.017358964394303e-08
Position 266: 4.5844428580185694e-08
Position 510: 4.510345664983831e-08
Position 367: 2.1159358744679735e-08
Position 162: 1.7972370085656315e-08
Position 1703: 1.533566430884049e-08
Position 570: 1.5183148017657403e-08
Position 237: 1.230726063192655e-08
Position 264: 4.782853113885128e-09
Position 158: 4.537467392391034e-09
Position 276: 2.7186810396552833e-09
Position 286: 2.026278676888905e-10
Position 296: 1.0075425503191793e-11
