Gene = NUDT2
index = 973
Annotated 5SS: [  94 9342 9661]
Annotated 3SS: [ 9206  9517 13617]
SMsplice 5SS: [  94 6836 9342 9661]
SMsplice 3SS: [ 6722  9206  9517 13617]
top_k =  500
Partition function (log Z): -5.615020961235745

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.9641677958588211
Position 6836: 0.832134960678085
Position 9661: 0.6437551865484848
Position 9342: 0.6381860837772347
Position 3262: 0.5303224435091946
Position 3470: 0.3438862992187599
Position 9933: 0.31099016643980515
Position 5441: 0.27410972616600265
Position 13503: 0.11220174096036976
Position 5469: 0.10768587686213318
Position 5445: 0.1037682210779996
Position 4561: 0.08916004811853406
Position 2091: 0.05023394286831642
Position 2100: 0.03613016104622853
Position 66: 0.0232712780108628
Position 5249: 0.017969901387069085
Position 9780: 0.017851683481578885
Position 8634: 0.016720640304626038
Position 349: 0.015591430533896819
Position 234: 0.015341039086091367
Position 3304: 0.01428420123129383
Position 1784: 0.010204600174634164
Position 8129: 0.01005192999761283
Position 8481: 0.009560842382975065
Position 4357: 0.009445558260250876
Position 2078: 0.008400417336853925
Position 622: 0.0075489034705220484
Position 9309: 0.007548551367428874
Position 2043: 0.006529660666763082
Position 13462: 0.006489478742896998
Position 1870: 0.005372693087001727
Position 4950: 0.0050982389042202895
Position 229: 0.004759936269675231
Position 1467: 0.004540670250247413
Position 8064: 0.004076545658579671
Position 2521: 0.003095891897361764
Position 2785: 0.0029464646906547202
Position 12539: 0.002809328041285923
Position 249: 0.002701762211888808
Position 1120: 0.002378703357821115
Position 302: 0.0023406494516858872
Position 10196: 0.002258240177528326
Position 2619: 0.0021511837737964276
Position 683: 0.002114337497925448
Position 4812: 0.0020721238547767628
Position 4392: 0.001984224011493797
Position 4798: 0.0019050549496704879
Position 715: 0.0018907763147873193
Position 4425: 0.001882995890469313
Position 2817: 0.0012914324338495764
Position 5275: 0.001194951231426776
Position 3390: 0.0005830991393021887
Position 2147: 0.000411694718996996
Position 386: 0.00040812811067290477
Position 4257: 0.00023256798197897606
Position 1580: 0.00022653897992862176
Position 2546: 0.00020411848481878395
Position 3162: 6.532256502866177e-05
Position 5835: 5.283223606979535e-05
Position 3898: 4.6767440205424915e-05
Position 1790: 2.3297658631800995e-05
Position 7179: 1.3851522706698742e-05
Position 98: 5.091499581948792e-06
Position 18: 2.6542048068252153e-06
Position 380: 1.7941540023785576e-06
Position 184: 9.547326365647924e-07
Position 45: 4.248609433503833e-07
Position 53: 3.6067945448188774e-07
Position 604: 1.9894762501101665e-07
Position 222: 1.7503945430190686e-07
Position 236: 1.4663164899420167e-07
Position 43: 9.450800156706686e-08
Position 1273: 7.842651911923547e-08
Position 59: 6.791424055766798e-08
Position 332: 4.723831551818341e-08
Position 436: 3.530601462088391e-08
Position 545: 3.1708924907746395e-08
Position 353: 2.9848619498081405e-08
Position 338: 2.7134125830526757e-08
Position 125: 3.5412320842921884e-09
Position 273: 1.5650169979292202e-09
Position 326: 7.961198574417543e-10
Position 281: 6.483050362402994e-10
Position 132: 5.590179952894637e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13617: 0.8914902850853413
Position 6722: 0.8251233704477527
Position 9206: 0.6554171966977609
Position 9517: 0.5599727413242794
Position 5353: 0.488405839216678
Position 3187: 0.40058496548348677
Position 3161: 0.22051922930925832
Position 9810: 0.21241272380981688
Position 3371: 0.15488341057195187
Position 13414: 0.12205220293524088
Position 9524: 0.11104663056501737
Position 9861: 0.09208058290989055
Position 3420: 0.07445872185719714
Position 4223: 0.07025532544874709
Position 2000: 0.06294811534890843
Position 3375: 0.030803676536903867
Position 4424: 0.030617669896075422
Position 193: 0.028544217942880788
Position 8357: 0.027670170226304205
Position 13091: 0.02435038014848009
Position 1946: 0.022438499837418448
Position 8016: 0.016147997608670833
Position 1968: 0.012672451886909655
Position 5189: 0.012297497488868232
Position 12024: 0.010755011889472772
Position 7517: 0.008980688697813707
Position 9266: 0.00833337962856349
Position 507: 0.008235918052512293
Position 9571: 0.007821953227082842
Position 6370: 0.006994405806256395
Position 9660: 0.005883091039531698
Position 4703: 0.005735294133354381
Position 3137: 0.0044689830901547736
Position 2483: 0.0042736925149275485
Position 1750: 0.004175708518966689
Position 1678: 0.0037418360550858583
Position 12385: 0.0036674144043826913
Position 5007: 0.0036159114801476346
Position 10029: 0.0033655328182104144
Position 7944: 0.003293049230497439
Position 5246: 0.0032519991191313565
Position 10449: 0.0032377238208025805
Position 1652: 0.002663697369171981
Position 1702: 0.002616496563210963
Position 1637: 0.0025712211790994044
Position 1341: 0.002461731243453296
Position 4853: 0.0020997913785184476
Position 2408: 0.001993113617490124
Position 1207: 0.0018767130343745487
Position 1972: 0.00187451509929187
Position 9447: 0.0018242488046869862
Position 10056: 0.001807005445940122
Position 4335: 0.0016538776277492217
Position 4831: 0.001583731885968696
Position 533: 0.0015595884096586419
Position 3307: 0.0015210143983677396
Position 3140: 0.001245512461699008
Position 10002: 0.0010749880581630302
Position 480: 0.0010658155319061772
Position 2756: 0.001038727417695518
Position 265: 0.001034954711099206
Position 4400: 0.0009285690379536187
Position 2587: 0.0009277733112898593
Position 7056: 0.0009246060295677449
Position 10473: 0.0008626363988508957
Position 7538: 0.0008356986473402384
Position 8168: 0.0007891276410241321
Position 2677: 0.0006402038470674303
Position 7513: 0.0005421556364791642
Position 1074: 0.0004791964355554695
Position 3194: 0.0004521041556291147
Position 964: 0.0004313006626722097
Position 8250: 0.0003852881529636419
Position 991: 0.0003716062188350218
Position 6419: 0.000367125536995109
Position 2026: 0.00036694429181602947
Position 2003: 0.00036287818048175483
Position 2534: 0.00032021283890743414
Position 1620: 0.0002690715756339708
Position 1027: 0.00026703101420484486
Position 539: 0.00025634734193790516
Position 2917: 0.0002541470637308858
Position 436: 0.00025189865383588996
Position 4537: 0.00023904614314344198
Position 4264: 0.00023051573023160924
Position 1898: 0.0002127112749119385
Position 2030: 0.00019845936280857643
Position 3709: 0.00019697540614364473
Position 2598: 0.00018537460015769305
Position 2455: 0.00016165570249043095
Position 1044: 0.00013739139637464762
Position 2932: 0.0001260474736330236
Position 1950: 0.00012376228595899417
Position 2348: 0.00011841011901122111
Position 2623: 0.00011505991645964542
Position 10088: 0.00011201786876608836
Position 649: 9.566355789563126e-05
Position 5788: 8.957641005363856e-05
Position 222: 7.457131779004051e-05
Position 5582: 7.212133709165348e-05
Position 1172: 6.400853043702754e-05
Position 1712: 5.634047375360505e-05
Position 1100: 5.169244113264188e-05
Position 229: 4.921133114269249e-05
Position 482: 2.929988618139446e-05
Position 542: 1.197774653603714e-05
Position 3425: 7.394686270336406e-06
Position 5815: 6.672855587598587e-06
Position 1806: 5.6692709584776495e-06
Position 1824: 3.802341589338917e-06
Position 1755: 3.7376138403548905e-06
Position 1752: 2.6889162585713607e-06
Position 1390: 2.5234021664938836e-06
Position 1561: 2.365078093004818e-06
Position 1597: 2.3537568645244837e-06
Position 1309: 2.2421762447533e-06
Position 1224: 2.142815623602792e-06
Position 1720: 1.686766698762787e-06
Position 4241: 1.6222029388487306e-06
Position 616: 1.515233063463039e-06
Position 998: 1.4179858346084713e-06
Position 243: 1.299625043497425e-06
Position 1362: 1.1883324150111091e-06
Position 1494: 1.175357087471491e-06
Position 338: 9.80548833013031e-07
Position 1466: 9.77568694937563e-07
Position 1358: 9.533673881214563e-07
Position 1489: 6.421182948403242e-07
Position 297: 5.683832239700075e-07
Position 870: 5.609094861221623e-07
Position 994: 5.554604408272514e-07
Position 132: 4.779465085881311e-07
Position 1085: 4.372899179590395e-07
Position 971: 4.3081184896529607e-07
Position 1015: 4.2937238655291734e-07
Position 248: 3.6360208939164665e-07
Position 1352: 1.9902272623642085e-07
Position 125: 9.291454459761726e-08
Position 825: 8.535136679865925e-08
Position 1426: 3.398568718442752e-08
Position 1218: 1.4370813337959476e-08
Position 779: 1.208620325919216e-08
Position 273: 1.0543097960059929e-08
Position 294: 8.084591823997131e-09
Position 596: 6.446888371062328e-09
Position 368: 5.956785808879336e-09
Position 602: 5.1933324064451215e-09
Position 666: 5.152502702956025e-09
Position 347: 2.2159692031694777e-09
Position 203: 4.668736322321256e-10
Position 201: 4.513681440633138e-10
Position 233: 3.93577526617425e-10
Position 301: 2.0688793404118055e-10
Position 137: 1.9250895435767997e-10
Position 108: 1.2904679970977184e-10
Position 145: 9.582480785135556e-12
Position 317: 6.6766636005248e-13
Position 370: 5.552097069706364e-13
