Gene = ASB17
index = 99
Annotated 5SS: [  541 10352]
Annotated 3SS: [10071 13272]
SMsplice 5SS: [  386   541 10352]
SMsplice 3SS: [  450 10071 13272]
top_k =  500
Partition function (log Z): -6.369034705559832

Sorted 5' Splice Sites (High to Low Probability):
Position 10352: 0.8800470793889713
Position 541: 0.7851745530967151
Position 386: 0.6492338611221385
Position 2589: 0.48717294062407596
Position 165: 0.29526754188426757
Position 307: 0.2490359069208031
Position 11457: 0.0823616496506261
Position 12873: 0.05707475213668101
Position 1414: 0.05175925774808403
Position 5018: 0.0513871216600825
Position 11685: 0.03691406256433391
Position 10244: 0.022751749414188373
Position 246: 0.02146915912605644
Position 4585: 0.01740667137334649
Position 2010: 0.015630168895867647
Position 11425: 0.012926321286653664
Position 1989: 0.012715225045493434
Position 93: 0.01229236000953459
Position 13129: 0.012137899288750139
Position 10304: 0.007944464124805877
Position 645: 0.006834984054176211
Position 456: 0.003733121201434873
Position 1512: 0.0021744440632889997
Position 1317: 0.002077550169893293
Position 1823: 0.001968952096960338
Position 144: 0.0019168240324800817
Position 1457: 0.0015271999433580598
Position 1133: 0.0010982974523482648
Position 1626: 0.0006611707466875877
Position 1300: 0.0006524573633131398
Position 519: 0.0004753782657588547
Position 134: 0.0004314343063381158
Position 49: 0.0003760404743370363
Position 76: 0.00016564743366256627
Position 3662: 0.00010022144487869815
Position 17: 4.615921372751623e-05
Position 40: 2.834627896457441e-05
Position 23: 2.429472741393187e-05
Position 218: 2.3890719864708987e-05
Position 324: 2.2844209060667622e-05
Position 250: 2.0448353634053465e-05
Position 122: 1.81030981520041e-05
Position 162: 1.2867302091833373e-05
Position 264: 6.837389605717611e-06
Position 594: 3.974690424339679e-06
Position 516: 3.7687536511407387e-06
Position 724: 3.275817056434826e-06
Position 625: 2.482402635385556e-06
Position 903: 2.3058859214664474e-06
Position 177: 1.1960802779203686e-06
Position 390: 1.1014644354502029e-06
Position 311: 9.566437009266451e-07
Position 238: 7.127911954567078e-07
Position 1026: 6.973023556281906e-07
Position 936: 6.328870469987137e-07
Position 419: 5.666012345763675e-07
Position 66: 3.07763753862829e-07
Position 44: 2.7980267501941767e-07
Position 1281: 2.3621132768760329e-07
Position 417: 2.193441662115794e-07
Position 359: 1.3426447537259843e-07
Position 599: 5.0677391319941894e-08
Position 433: 2.990515614310803e-08
Position 779: 1.2334306139633555e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 450: 0.6111301485502312
Position 10071: 0.6092659504801239
Position 13272: 0.575078310428758
Position 2484: 0.43980097919475347
Position 10133: 0.29789234720964214
Position 11236: 0.19025528823578725
Position 13066: 0.14662055271174607
Position 285: 0.10864384209697744
Position 455: 0.07230852374662851
Position 11284: 0.05402498336899609
Position 1212: 0.053453314023133636
Position 344: 0.05225873434131117
Position 4861: 0.05140773776844397
Position 238: 0.05024109897227757
Position 276: 0.04911081626855665
Position 487: 0.04834665841431767
Position 12732: 0.04447123415224442
Position 12232: 0.04005402168669335
Position 2510: 0.021965503350053723
Position 4387: 0.018203499672292407
Position 12597: 0.015818351301184162
Position 250: 0.015372020645147264
Position 2342: 0.014726425616045813
Position 10687: 0.013212115185459656
Position 10337: 0.013153358613240868
Position 12816: 0.013139306997452953
Position 10446: 0.013130981980910587
Position 11259: 0.011855339565443842
Position 11129: 0.011080802991384696
Position 490: 0.011001779046696815
Position 2385: 0.010126197736116721
Position 13373: 0.00997466079259914
Position 12330: 0.009141073363513422
Position 1838: 0.008122798388799526
Position 1782: 0.007041644877274627
Position 1809: 0.007006953765861962
Position 13278: 0.00660171341348074
Position 1253: 0.0058011486758159725
Position 12432: 0.004615032099529179
Position 1868: 0.004596304510579845
Position 12201: 0.004326012630446499
Position 2670: 0.004165077706114651
Position 5929: 0.003274581194051523
Position 371: 0.0029025493609691534
Position 12492: 0.002264510878755569
Position 10630: 0.0021141901828385305
Position 10844: 0.002095570704406645
Position 11906: 0.00200917468220305
Position 2423: 0.0016233222463360323
Position 5293: 0.0013122876025623215
Position 11971: 0.0012867142730478404
Position 1552: 0.0011902444607206713
Position 8475: 0.0011691230214832167
Position 11070: 0.0010745928554696648
Position 568: 0.0010594342211367412
Position 386: 0.0010562534553241092
Position 1941: 0.0010439910495393986
Position 992: 0.0008660457841514652
Position 10671: 0.0008564042057560026
Position 186: 0.0008192020296878011
Position 10537: 0.0007872940391771401
Position 9424: 0.0007336767078027478
Position 390: 0.0005311706125680447
Position 306: 0.0005089708318507742
Position 225: 0.00046224076491526366
Position 513: 0.0004536292332545854
Position 1299: 0.0004282064324491298
Position 1822: 0.00039132618500153563
Position 1924: 0.00034049885899677335
Position 8823: 0.0003210959196274208
Position 122: 0.0002874975123082462
Position 8890: 0.0002755803751193479
Position 1877: 0.00026130769659646547
Position 5966: 0.0002591728779632438
Position 1778: 0.00023849257128560696
Position 1555: 0.00019181575723244896
Position 7029: 0.0001463227440633045
Position 1695: 0.0001411896270892967
Position 1843: 0.00012443975885714927
Position 1053: 0.0001136447472539539
Position 3603: 0.00011296782213855956
Position 6431: 9.728348600401195e-05
Position 958: 9.701933548887801e-05
Position 630: 8.284645074110037e-05
Position 2852: 8.087372651607658e-05
Position 1616: 7.942291922273139e-05
Position 169: 7.818353819686839e-05
Position 771: 7.411891110392607e-05
Position 1370: 7.366866313669284e-05
Position 1528: 7.1085422251129e-05
Position 1983: 6.152488088668695e-05
Position 2697: 5.717221195967118e-05
Position 6986: 5.2657958139079166e-05
Position 1147: 4.986618591561641e-05
Position 1885: 4.973714850066082e-05
Position 3424: 4.902136893303179e-05
Position 4168: 4.897441561563114e-05
Position 1383: 4.798677515618446e-05
Position 1590: 4.141566434488376e-05
Position 1698: 3.650195123154773e-05
Position 1386: 3.350052441920317e-05
Position 3310: 3.240806257510049e-05
Position 509: 2.954559780212646e-05
Position 540: 2.8470412345121247e-05
Position 183: 2.541819065151059e-05
Position 2914: 2.1485443906171074e-05
Position 2538: 1.6061912611594423e-05
Position 2946: 9.47158019869448e-06
Position 1025: 4.663902920440176e-06
Position 1069: 3.78995723664872e-06
Position 497: 2.997516397417951e-06
Position 890: 2.9143773235282813e-06
Position 516: 2.3578950666096833e-06
Position 1289: 2.355839452047381e-06
Position 597: 2.296257959242736e-06
Position 1031: 1.345943627184127e-06
Position 936: 1.1339717050411872e-06
Position 1576: 9.515687267084968e-07
Position 1015: 4.293473964287438e-07
Position 1344: 2.4324344365355077e-07
Position 816: 2.152283738833257e-07
Position 783: 1.6665136522449174e-07
Position 753: 1.60018761715195e-07
Position 134: 4.4470473410413306e-08
Position 93: 2.697485274512493e-08
Position 85: 3.0175495629775804e-09
Position 144: 2.3254205037687215e-09
Position 592: 2.191582958981155e-09
Position 574: 2.8547264412319406e-11
