Gene = SMIM4
index = 1285
Annotated 5SS: [302]
Annotated 3SS: [3818]
SMsplice 5SS: [169]
SMsplice 3SS: [3818]
top_k =  500
Partition function (log Z): -7.881878647985469

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.7049477376956015
Position 2784: 0.36488884880172195
Position 302: 0.2763869641001729
Position 2722: 0.07814152172332132
Position 3905: 0.043051930780861065
Position 3723: 0.022705798449634985
Position 2273: 0.01871802255963372
Position 3549: 0.017199576986417896
Position 4646: 0.016197890115207565
Position 803: 0.01342454548425593
Position 570: 0.012232613110030538
Position 2883: 0.011333196870983492
Position 637: 0.01000872329384548
Position 277: 0.009440370287362112
Position 2853: 0.005825779441375389
Position 3371: 0.005434671034994316
Position 2754: 0.005076020778997613
Position 466: 0.004384734987202143
Position 2395: 0.0038547991179826136
Position 1594: 0.0036743391172954537
Position 1265: 0.0031715503367918518
Position 3177: 0.0029080600655966506
Position 3491: 0.002838428760467289
Position 5089: 0.0027339493057607703
Position 2582: 0.0018711369641709688
Position 52: 0.0018350045562091576
Position 3727: 0.0017556079598463115
Position 352: 0.0017473237037707557
Position 2799: 0.0015020326614262104
Position 3196: 0.0014628016299461704
Position 2860: 0.001284895122348373
Position 2476: 0.0010003642831612673
Position 1239: 0.0009504403740837971
Position 760: 0.0009358803344966916
Position 3426: 0.000903319520328761
Position 306: 0.0008975063478184168
Position 222: 0.0006086754640604229
Position 58: 0.0005990937535319186
Position 3357: 0.0005207311369591956
Position 2981: 0.0004687630009818303
Position 2892: 0.00043857633832868737
Position 2176: 0.00033028235096524487
Position 190: 0.0003128462803237129
Position 3497: 0.00029469137569116484
Position 1216: 0.00022621655485433815
Position 1221: 0.00021464268532840437
Position 283: 0.00017958265135211256
Position 624: 0.0001668013449143979
Position 1743: 0.00016157343018292287
Position 2370: 0.00015816291306232436
Position 2759: 0.00013212320822146323
Position 314: 8.849924580360903e-06
Position 1487: 8.812618199236439e-06
Position 1654: 6.9297679114472e-06
Position 1693: 6.554182099762682e-06
Position 1613: 6.393764319636337e-06
Position 2092: 5.924569970715037e-06
Position 2636: 5.747186547289587e-06
Position 444: 5.3587184478114835e-06
Position 144: 4.872916127669356e-06
Position 791: 4.685991716512947e-06
Position 422: 4.1694827148130155e-06
Position 495: 4.136197103475528e-06
Position 1298: 3.2900019011707985e-06
Position 83: 3.19366815787667e-06
Position 94: 1.3383607209784637e-06
Position 43: 1.0293563867596291e-06
Position 108: 5.057480540972147e-07
Position 614: 1.7977730741241405e-07
Position 261: 1.632423171291233e-07
Position 153: 1.4070365599962848e-07
Position 241: 1.2187709398529598e-07
Position 4: 8.488318686027589e-08
Position 578: 6.588564478070485e-08
Position 115: 2.0398632798235093e-08
Position 326: 1.9071494240213354e-08
Position 375: 1.0805165348056015e-08
Position 320: 9.042620775047973e-09
Position 20: 1.2559776846652309e-09
Position 427: 5.779925042781487e-10
Position 120: 2.94586459652667e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3818: 0.7052204061454608
Position 2694: 0.28157101723006106
Position 2682: 0.08359973779525347
Position 337: 0.059453256331107165
Position 4880: 0.05337020213946322
Position 3834: 0.04363296419381909
Position 4943: 0.04321262253557356
Position 4250: 0.03704615847073348
Position 3425: 0.03636799169199049
Position 2634: 0.033474669837706444
Position 2450: 0.028877813781286798
Position 4861: 0.02608164373121225
Position 516: 0.020360119220617496
Position 4503: 0.019556039960140794
Position 3629: 0.014462375681514606
Position 3058: 0.01356808004008995
Position 2644: 0.01249886141082504
Position 3958: 0.011634939221710942
Position 2291: 0.011071342840239813
Position 4486: 0.00962127414735014
Position 2673: 0.009298635970142296
Position 741: 0.008548403453400799
Position 1901: 0.007615617823897603
Position 2174: 0.007126506651571641
Position 2808: 0.0068022503730761465
Position 5202: 0.005898460942146428
Position 3977: 0.00555632671804844
Position 4128: 0.004312424664144401
Position 3992: 0.004019029520290178
Position 2119: 0.0037745952909799636
Position 1482: 0.003756596424808298
Position 4529: 0.0037432201923844797
Position 3295: 0.0032961378817221634
Position 2514: 0.00287488763584514
Position 2454: 0.002780289121973709
Position 4216: 0.0023630738132976686
Position 2701: 0.002216592160120991
Position 4288: 0.0020693762035242508
Position 2697: 0.0019093258612180469
Position 3605: 0.0018981638765775777
Position 1067: 0.0017441173990670738
Position 4399: 0.001708696897996865
Position 2133: 0.001476386767529966
Position 539: 0.0014141572197868422
Position 3309: 0.001373226774124638
Position 3215: 0.001357595198287283
Position 3760: 0.0013452496112120887
Position 2566: 0.0013432137798229963
Position 384: 0.0009885435430248245
Position 1064: 0.0009427575263661165
Position 2232: 0.0008657218108723682
Position 5031: 0.0007569277809785281
Position 4960: 0.0006729098821581621
Position 469: 0.0006217489301608641
Position 4357: 0.0006155049915798699
Position 778: 0.000585280715398719
Position 2040: 0.0005719121586382131
Position 4157: 0.0004637049841839912
Position 409: 0.00045081906470407216
Position 4414: 0.00043608041740324645
Position 4454: 0.00040114776514750615
Position 2091: 0.00034212987116456273
Position 3934: 0.00034170461379879735
Position 1441: 0.00027491187099512354
