Gene = RFC4
index = 1132
Annotated 5SS: [  271  2113  5579  9161 12038 13892 14206 14971 16370 16554]
Annotated 3SS: [ 1970  5499  9080 11917 13747 14084 14844 16288 16439 16630]
SMsplice 5SS: [  271  5579  9161 12038 13892 14206 14971 16370 16554]
SMsplice 3SS: [ 5499  9080 11917 13772 14084 14844 16288 16439 16630]
top_k =  500
Partition function (log Z): 8.530017452688858

Sorted 5' Splice Sites (High to Low Probability):
Position 14206: 0.991840001027291
Position 12038: 0.9634790857968609
Position 14971: 0.9573629017296138
Position 16554: 0.92940266727168
Position 5579: 0.8998750051854183
Position 9161: 0.8808813509942981
Position 13892: 0.8692778505865864
Position 271: 0.8475488983159598
Position 16370: 0.7606458737789711
Position 2113: 0.7103986313011407
Position 1136: 0.20900779940952358
Position 15806: 0.20044835212648346
Position 1140: 0.17301003452218097
Position 8082: 0.15024716399090934
Position 9698: 0.1354856337034992
Position 13670: 0.13443613718434935
Position 406: 0.13172169330608913
Position 8063: 0.11578655052541516
Position 8126: 0.0938974305165081
Position 12182: 0.09106144930827027
Position 5332: 0.06346428123011819
Position 9678: 0.055416849597450774
Position 2419: 0.05478113210228007
Position 3615: 0.054031594839595284
Position 8094: 0.05007412590619848
Position 5893: 0.03755899081811754
Position 12596: 0.03388565613084217
Position 15408: 0.032947458548033125
Position 5414: 0.026806875930805732
Position 10423: 0.025111116124287743
Position 8437: 0.018548131205294863
Position 9381: 0.017641946833835194
Position 10419: 0.01714966652845068
Position 15429: 0.015523401762530536
Position 3895: 0.012815289923464248
Position 15736: 0.012332627948654255
Position 16562: 0.011027066762481772
Position 626: 0.00944314393941733
Position 16558: 0.009039572843876091
Position 8425: 0.00790645581473363
Position 12544: 0.007665370029251005
Position 16289: 0.007167719381490642
Position 11532: 0.005310373526818681
Position 1275: 0.005254562503071855
Position 5407: 0.004714239596892855
Position 4003: 0.004642712278605272
Position 16235: 0.0041835568007760875
Position 377: 0.003694816089755142
Position 13884: 0.0033997735442878934
Position 1052: 0.0030811937490442835
Position 14680: 0.0027600051791218027
Position 13190: 0.0026737984339401184
Position 13154: 0.0022173585483216862
Position 15123: 0.002175645756482873
Position 12247: 0.002133942782595294
Position 13548: 0.002115713128872698
Position 1442: 0.002059692768248947
Position 15473: 0.0018956157083060239
Position 13876: 0.001795613558446782
Position 802: 0.00138092394021781
Position 200: 0.0011887186390477271
Position 1480: 0.0010696059722225977
Position 166: 0.00106728389973259
Position 469: 0.0009688378380501156
Position 474: 0.0008936709775535845
Position 989: 0.0007184730825568072
Position 304: 0.0006731071628232724
Position 14369: 0.0006138545071788735
Position 14595: 0.0005845259713354419
Position 12228: 0.000582823812393962
Position 1910: 0.0005668247606071186
Position 1514: 0.00046470641122198014
Position 1168: 0.0003664665832479292
Position 16375: 0.00033045225820552734
Position 967: 0.00027645162219985375
Position 14950: 0.0002607625554208248
Position 2064: 0.00025866264131618174
Position 14516: 0.00021407467216669814
Position 12042: 0.00021322478015392706
Position 2596: 0.00020014794433451032
Position 14927: 0.00019325391029028141
Position 85: 0.0001869340296330264
Position 343: 0.0001569929482594272
Position 13888: 0.00015620075342217806
Position 119: 0.00015258721871625735
Position 2001: 0.00014470101709205039
Position 186: 0.0001090641009733323
Position 14977: 7.212657119538866e-05
Position 253: 7.177043728768837e-05
Position 536: 7.074553402518752e-05
Position 790: 6.846289689203396e-05
Position 584: 6.651713107009381e-05
Position 544: 6.240048600699212e-05
Position 14286: 4.2894654279814355e-05
Position 2102: 4.007008898146801e-05
Position 14757: 3.615276140983134e-05
Position 2055: 3.0009296226405717e-05
Position 275: 2.518260087203133e-05
Position 14198: 2.0952802937087257e-05
Position 16728: 2.0693106572991907e-05
Position 16: 1.8754069109892116e-05
Position 15831: 1.2186447047261329e-05
Position 839: 1.0880615251650505e-05
Position 265: 1.0417506599496238e-05
Position 15070: 8.004721275125157e-06
Position 72: 5.186017262562193e-06
Position 870: 4.368941391003483e-06
Position 592: 4.009446842953138e-06
Position 9: 3.2251322039921084e-06
Position 227: 2.611674470757316e-06
Position 178: 2.59547443525331e-06
Position 173: 2.3519633125856284e-06
