Gene = AL161450.1
index = 53
Annotated 5SS: [  13 6821]
Annotated 3SS: [6786 7398]
SMsplice 5SS: [325]
SMsplice 3SS: [5068]
top_k =  500
Partition function (log Z): -14.319109405228362

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.44233106025628066
Position 2945: 0.31012443763276726
Position 13: 0.18233952148696803
Position 1906: 0.12428643449800299
Position 578: 0.10606591201012791
Position 294: 0.10360948247229503
Position 226: 0.06272601776026603
Position 4993: 0.02983185236946289
Position 3109: 0.021548975459549646
Position 3138: 0.015234294852787593
Position 5161: 0.015180952905373683
Position 729: 0.01200190950765124
Position 4649: 0.00988024990390433
Position 1171: 0.009671138037665382
Position 1278: 0.007972182108104828
Position 564: 0.00485443732750159
Position 5391: 0.004842981799831335
Position 2521: 0.004483153663499399
Position 3104: 0.004238648337917595
Position 2823: 0.00388693837184495
Position 4394: 0.002487230951151533
Position 5006: 0.001090464376683425
Position 2001: 0.0008135229651668583
Position 2398: 0.0007468539688912624
Position 2642: 0.0006359984295291052
Position 740: 0.0006185244159781518
Position 768: 0.0005533830752180071
Position 1918: 0.0004946436492558241
Position 423: 0.000491739423054301
Position 305: 0.00037550082630512927
Position 1181: 0.00036888367382372666
Position 4334: 4.476710735592292e-05
Position 155: 3.485775351395411e-05
Position 1231: 2.0442199030185435e-05
Position 200: 1.8215547542273265e-05
Position 561: 7.609396654166722e-06
Position 1282: 6.232055927190033e-06
Position 2074: 5.536410571692839e-06
Position 417: 4.435967015357494e-06
Position 307: 1.280935486602232e-06
Position 234: 3.1111466980649335e-07
Position 220: 1.7363984634880695e-08
Position 1039: 9.223887227278803e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2768: 0.2341891090131711
Position 5068: 0.23092141342214012
Position 7080: 0.15462139254929322
Position 4768: 0.10722986498494837
Position 2847: 0.10602457993797879
Position 2487: 0.059493409791365096
Position 4245: 0.05152341252273946
Position 3034: 0.04770323055760918
Position 6030: 0.047176302113669355
Position 6929: 0.04117268370482002
Position 4013: 0.038034690636158636
Position 6281: 0.03366072452246011
Position 7223: 0.032435674378337574
Position 3189: 0.027110326149203803
Position 5046: 0.026634145303658117
Position 1804: 0.023979464217873253
Position 446: 0.020938817502921446
Position 1840: 0.012095650663943965
Position 4116: 0.01095175458133805
Position 5284: 0.010822322074305847
Position 5365: 0.010087200865145347
Position 5754: 0.009922990772298463
Position 4450: 0.00946862829437926
Position 1626: 0.008845328280959333
Position 5223: 0.008762238532314776
Position 2520: 0.007948895746812833
Position 2890: 0.006540534440986476
Position 226: 0.006197298326112791
Position 1753: 0.006125776071093032
Position 6128: 0.005847481554370653
Position 4303: 0.005477278878413366
Position 2727: 0.004732427670624746
Position 6229: 0.004574537517803444
Position 1534: 0.004426046463275884
Position 2785: 0.0037371096095929076
Position 4472: 0.003603153578343728
Position 5160: 0.0034620106720986117
Position 1854: 0.0033861487889789146
Position 5226: 0.0032257419445634937
Position 2271: 0.0032116247340511993
Position 4788: 0.0031593588297519548
Position 2736: 0.0029288655305199644
Position 475: 0.0028443034421736426
Position 1311: 0.002587546778853866
Position 2575: 0.0024887936107692047
Position 1823: 0.0022301626827874827
Position 2638: 0.0021391419397950207
Position 4044: 0.0020991906332287324
Position 5024: 0.0019856958707884175
Position 1983: 0.0019640975143489425
Position 1936: 0.0018223727385150508
Position 4729: 0.001667800847842656
Position 2113: 0.0015855056414864565
Position 1722: 0.0014373858067108316
Position 317: 0.0013603982627607347
Position 1281: 0.001314359111958324
Position 900: 0.001269900111760846
Position 203: 0.0012561068444497685
Position 670: 0.001172065641027828
Position 3984: 0.0011713020631278046
Position 854: 0.0011169846874733108
Position 3361: 0.0009753067444304587
Position 1808: 0.0009014238114991691
Position 484: 0.000772472582477064
Position 2353: 0.0005821683593316035
Position 1315: 0.0005604848328099688
Position 1137: 0.0005242731999403607
Position 646: 0.0005227186780068704
Position 4420: 0.0005166316421777285
Position 2549: 0.0004746986640074531
Position 3137: 0.0003460445628050925
Position 1181: 0.00030374711369481435
Position 607: 0.0002638159141184879
Position 967: 0.0002499267107571803
Position 981: 0.0002113990424218536
Position 947: 0.00016813931711599954
Position 2971: 0.000132806919688627
Position 690: 0.00011864461119780549
Position 230: 8.837963195962332e-05
Position 1585: 7.449150262482432e-05
Position 1560: 7.191859990533901e-05
Position 1901: 4.882005530083666e-05
Position 1687: 3.89464352242645e-05
Position 1579: 3.314797894113395e-05
Position 3084: 2.4188787604298582e-05
Position 2235: 9.182129573849777e-06
Position 448: 7.427527935722611e-06
Position 1631: 4.208803354969928e-06
Position 1876: 2.2330813817908966e-06
Position 1474: 2.650184227734287e-07
Position 1882: 1.5372514107022175e-07
Position 1121: 1.2907612199424722e-07
Position 1198: 7.827073588840838e-08
