Gene = CENPL
index = 345
Annotated 5SS: [  207 13001 16866 21170]
Annotated 3SS: [12825 16613 20626 23612]
SMsplice 5SS: [  207 13001]
SMsplice 3SS: [12825 23612]
top_k =  500
Partition function (log Z): -8.926402145315322

Sorted 5' Splice Sites (High to Low Probability):
Position 13001: 0.996171200854027
Position 207: 0.8428273031251334
Position 20667: 0.5387585076299582
Position 21170: 0.4892390344404486
Position 16866: 0.22796806918296036
Position 20230: 0.18015909357756504
Position 20212: 0.17156136554593052
Position 6141: 0.1408122667828122
Position 23884: 0.10655421563505385
Position 4079: 0.10262800201342126
Position 590: 0.09422658876058967
Position 17694: 0.08024935768550095
Position 19890: 0.07311427781003524
Position 945: 0.05175535086303207
Position 6328: 0.04300663406257286
Position 10925: 0.04057160212952533
Position 12508: 0.03998459615875813
Position 19894: 0.02866536837714082
Position 2503: 0.02266560964422806
Position 20172: 0.02095325384769724
Position 297: 0.020146399608134018
Position 8009: 0.01720222755105842
Position 21694: 0.01648416295151292
Position 20237: 0.016360432414048425
Position 1783: 0.015081272336029069
Position 5021: 0.013505576047565247
Position 12196: 0.013099327855263632
Position 19903: 0.012356991925994884
Position 20428: 0.011339902231036474
Position 56: 0.010714269900043838
Position 10693: 0.009063669812848202
Position 21387: 0.008627232549723599
Position 23862: 0.008290240550352664
Position 17674: 0.008185974360126
Position 11148: 0.006456334407749292
Position 4667: 0.006417538489505626
Position 15649: 0.006114025321475341
Position 10256: 0.006050979042755391
Position 8930: 0.005888890413799961
Position 21726: 0.0036665760119941526
Position 18575: 0.00355439428853227
Position 18500: 0.0026615980710039105
Position 15324: 0.0025710737792107776
Position 17740: 0.0017694313789213198
Position 12932: 0.0016513372390875778
Position 14062: 0.0010036354738086055
Position 14445: 0.000815378304623427
Position 16447: 0.0007290197579139944
Position 5653: 0.0005679872324839195
Position 360: 0.0005267405316654476
Position 3075: 0.0003828645815715405
Position 2435: 0.0003013608184411563
Position 1851: 0.00012963227901686814
Position 3013: 0.00010745199791337474
Position 226: 6.166269045813994e-05
Position 179: 3.9585488656952936e-05
Position 220: 3.448545886873682e-05
Position 1440: 2.804537421534944e-05
Position 757: 2.384044211471119e-05
Position 636: 1.9341532207223936e-05
Position 1362: 1.368354161922122e-05
Position 655: 1.3116446253802683e-05
Position 1101: 8.894751385748702e-06
Position 1163: 7.226677281613109e-06
Position 267: 6.025565288678979e-06
Position 1391: 4.995393664586848e-06
Position 1610: 4.9196272426183135e-06
Position 614: 3.3555895777653327e-06
Position 817: 3.1338340929309226e-06
Position 643: 1.804601945770935e-06
Position 561: 1.7997998962969788e-06
Position 390: 1.6887034390456023e-06
Position 291: 1.4697066870913848e-06
Position 332: 8.709185327595531e-07
Position 248: 7.89688858527025e-07
Position 349: 4.964121735175786e-07
Position 382: 3.864377432804591e-07
Position 569: 1.9443584067942007e-07
Position 259: 1.7883676889341674e-07
Position 768: 1.5520542440609292e-07
Position 619: 1.2790879899574482e-07
Position 465: 1.2711628876796155e-07
Position 441: 1.2409701422702566e-07
Position 374: 1.1315197126310316e-07
Position 262: 4.106675594259831e-09
Position 92: 3.938856590374059e-09
Position 164: 3.627218554141312e-09
Position 12: 3.4763454496776602e-09
Position 264: 2.026109307567483e-09
Position 5: 9.66664724457539e-10
Position 122: 4.0351975605302585e-10
Position 3: 2.3687359919603074e-10
Position 24: 1.189433824472063e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12825: 0.9671828845723677
Position 23612: 0.8952503106508835
Position 20626: 0.589560415110552
Position 20058: 0.42280554118784763
Position 21084: 0.2837324402831652
Position 20943: 0.13842085067559
Position 19748: 0.11616416367419052
Position 3981: 0.09918373838994503
Position 16613: 0.08371391147349948
Position 17555: 0.08202738641865134
Position 16821: 0.07775202761384044
Position 6062: 0.06996322100674697
Position 23973: 0.06049655968591236
Position 20832: 0.054080957799453024
Position 24006: 0.053192571098918534
Position 21540: 0.04062303680981803
Position 12260: 0.03998994383413652
Position 16702: 0.03747642463156535
Position 10643: 0.036203051751356435
Position 16754: 0.029582667981207643
Position 6239: 0.02842299295415148
Position 6032: 0.02380140312922928
Position 12846: 0.021551605155005694
Position 2400: 0.020272167256723234
Position 6116: 0.015988133940475838
Position 7749: 0.015565761450336217
Position 6086: 0.014684118078845136
Position 1695: 0.013837489363571844
Position 12044: 0.013099327855263632
Position 4925: 0.011279117328681079
Position 5991: 0.010701177621876754
Position 21321: 0.010297620588317551
Position 10850: 0.009794611747140127
Position 6019: 0.009627209014166952
Position 12829: 0.009149368552301846
Position 911: 0.00738243567584975
Position 22116: 0.007097453458122199
Position 15514: 0.00627233272983282
Position 10148: 0.006050979042755391
Position 18368: 0.005820579992071551
Position 4570: 0.005596628237286406
Position 17575: 0.005067686756704739
Position 17551: 0.005024004368358186
Position 6134: 0.004823203809623281
Position 5997: 0.004708585808004647
Position 8767: 0.004463636126236679
Position 783: 0.004438788967903279
Position 749: 0.003699371838096275
Position 10604: 0.0036500330313482023
Position 10924: 0.0035018771156653684
Position 21596: 0.0031390166207239884
Position 683: 0.0031051429178613975
Position 11053: 0.0029584035498745145
Position 15177: 0.002705514465393105
Position 2404: 0.002065672282999332
Position 20603: 0.0019392563804254573
Position 7968: 0.0016134780359357756
Position 8843: 0.0014259901046352883
Position 13222: 0.001398912875875737
Position 14165: 0.001378976818987439
Position 1711: 0.0011588722311039964
Position 24184: 0.001155325400575512
Position 5828: 0.0010977747009091427
Position 22112: 0.001035350652197668
Position 4961: 0.0010261254241659883
Position 3995: 0.0008778419933480632
Position 4544: 0.0008224690593398209
Position 16141: 0.0007654483903780016
Position 18412: 0.0007643263886720538
Position 660: 0.0007117838188943848
Position 3875: 0.000695676865304562
Position 4905: 0.0006917927399971425
Position 3805: 0.0005761297879352883
Position 2358: 0.0005002994012186686
Position 4903: 0.0004996167390916933
Position 840: 0.0004888158591955932
Position 3930: 0.0004884622801948102
Position 5532: 0.00045106013143482405
Position 13830: 0.0004067970098261802
Position 3950: 0.00035639171576807346
Position 3884: 0.00035007725604992623
Position 13778: 0.0003333838642791585
Position 359: 0.0003188061038740884
Position 13892: 0.0002988656343244812
Position 2889: 0.00028909090764884805
Position 14539: 0.0002560143582969958
Position 13108: 0.0002336975157500741
Position 17954: 0.00021002084191455063
Position 1635: 0.00017677944465060232
Position 13929: 0.00016878594000819522
Position 21431: 0.00015187496338410733
Position 2950: 0.0001440104433663928
Position 809: 0.00012575743554459962
Position 18629: 0.00010231734677523701
Position 13659: 9.92850306044812e-05
Position 15725: 9.646904005862158e-05
Position 13242: 9.257171934450324e-05
Position 5578: 9.033319596053773e-05
Position 18086: 8.597598289000296e-05
Position 19692: 6.705627830384709e-05
Position 19104: 6.60150901080475e-05
Position 14617: 6.464529530673103e-05
Position 465: 5.363386280546689e-05
Position 3857: 5.217233496937239e-05
Position 2189: 5.1857463592781055e-05
Position 3776: 4.812914411908643e-05
Position 377: 4.768331119604957e-05
Position 2925: 4.55666882944018e-05
Position 15729: 3.286817383803477e-05
Position 7822: 2.680735264169299e-05
Position 5472: 2.6791950056026744e-05
Position 2328: 2.6415932473735353e-05
Position 14563: 2.615510965331845e-05
Position 17343: 2.456856702313383e-05
Position 421: 2.3126989315800663e-05
Position 2128: 2.1991461077242504e-05
Position 13218: 2.128032571318239e-05
Position 13618: 2.109578479883726e-05
Position 764: 1.6019191657693094e-05
Position 15799: 1.494091203502764e-05
Position 755: 1.3987393704370856e-05
Position 1431: 1.317620034833427e-05
Position 1622: 1.304902390499495e-05
Position 15749: 1.2608360748546167e-05
Position 4759: 1.1965871204011701e-05
Position 13080: 1.1108586941478397e-05
Position 846: 1.02780176149757e-05
Position 751: 9.73173263482939e-06
Position 419: 9.40211343819926e-06
Position 2707: 9.186194904308093e-06
Position 1655: 8.461547028866414e-06
Position 2082: 8.400155682053247e-06
Position 2275: 7.961831195874555e-06
Position 501: 7.240381393633604e-06
Position 2195: 7.150875658176464e-06
Position 332: 6.509134228018938e-06
Position 6263: 5.152734139190353e-06
Position 7571: 4.637856246251403e-06
Position 9188: 4.3185442767629195e-06
Position 2105: 4.053793656547314e-06
Position 2760: 3.61054898520443e-06
Position 478: 3.4566313810858886e-06
Position 296: 2.8658571878211364e-06
Position 883: 2.6008965893898784e-06
Position 1451: 2.2317143285485055e-06
Position 6912: 1.7978707261757412e-06
Position 1482: 1.5378729790704143e-06
Position 486: 1.309937206861765e-06
Position 868: 1.3045638345984964e-06
Position 879: 1.1446326667767988e-06
Position 8102: 8.641765287159558e-07
Position 8045: 4.7059750085574895e-07
Position 7401: 3.970640899567583e-07
Position 5064: 2.9995583106058605e-07
Position 3147: 1.1666042172442073e-07
Position 2692: 1.0557748556144695e-07
Position 2609: 1.0441458806038649e-07
Position 3074: 9.830957739655533e-08
Position 3365: 7.258983385977105e-08
Position 1127: 4.7058189202529496e-08
Position 3669: 1.6867171274243245e-10
