Gene = DLEC1
index = 449
Annotated 5SS: [  432  6489 20648 23164 23597 24715 45041 46243 47173 49184 53676 54563
 55867 56742 57533 58071 58433 58698 61221 68533 69311 70358 71077 72543
 73157 75256 75849 77454 77685 77896 78098 78407 78820 81405 82577 82990]
Annotated 3SS: [ 6337 20536 22963 23375 24635 44952 46068 47035 49090 53584 54399 55673
 56682 57363 57976 58301 58538 61080 68378 69199 70226 70893 72471 73004
 75136 75777 77247 77567 77769 78002 78321 78600 81242 82422 82865 83083]
SMsplice 5SS: [  432 10120 12322 20648 23164 45041 47173 49184 53676 58071 58433 58698
 61221 68533 69669 73157 75849 77896 78820 82577 82990]
SMsplice 3SS: [10013 12188 20536 22963 44952 47035 49090 53584 57976 58301 58598 61080
 68378 69598 73066 75777 77769 78706 82422 82865 83083]
top_k =  500
Partition function (log Z): -32.419125166240576

Sorted 5' Splice Sites (High to Low Probability):
Position 432: 0.9771965578659656
Position 20648: 0.9589677689865438
Position 10120: 0.8703094347088753
Position 12322: 0.6698643853804302
Position 23164: 0.6371391299260485
Position 20005: 0.46521392717268795
Position 15645: 0.4148527236180361
Position 10776: 0.32209141796385116
Position 6489: 0.3200750572711735
Position 20911: 0.3049442668213876
Position 6868: 0.2910463330334
Position 23597: 0.23473319966422737
Position 19990: 0.19945270184070732
Position 11360: 0.12289451046786377
Position 10115: 0.10338991604367556
Position 9449: 0.06076367748843144
Position 8976: 0.05975947078248405
Position 9341: 0.05348461692545801
Position 7340: 0.05303967543254825
Position 22367: 0.042453879129744916
Position 15286: 0.038460835049011315
Position 6111: 0.03666275072358416
Position 6662: 0.03158097040230766
Position 10840: 0.023178700884445437
Position 8761: 0.02244284345061947
Position 15458: 0.01994241687300664
Position 506: 0.019863680686505954
Position 24715: 0.01958834502605465
Position 2429: 0.018871305719412625
Position 6290: 0.017219656321213236
Position 8791: 0.013520088679248029
Position 8803: 0.012783407428707134
Position 4122: 0.011296599458487365
Position 10092: 0.01003486008243864
Position 1249: 0.009746904340129241
Position 13443: 0.009695492641214666
Position 17939: 0.008486204720742012
Position 16500: 0.006685274755238664
Position 21096: 0.00639040451449536
Position 7150: 0.005870326670156057
Position 17850: 0.004526176173893301
Position 12964: 0.003486117989806875
Position 11332: 0.00340536770360947
Position 13407: 0.003384259368438138
Position 13519: 0.0031485029137459
Position 464: 0.002665232028142567
Position 4133: 0.0025305812901477236
Position 1778: 0.0022880617387125743
Position 2216: 0.002027920376727276
Position 6478: 0.0018673534323651484
Position 21086: 0.001865069251918916
Position 6264: 0.0018088696857524228
Position 6668: 0.0014539157007268375
Position 19994: 0.0013981359864185102
Position 116: 0.0010864249026800118
Position 7870: 0.0006964739671996129
Position 89: 0.0006495754585498319
Position 7874: 0.0006335387701787681
Position 6899: 0.00026822557341596117
Position 50: 0.0002613235606373999
Position 6884: 0.00021080685357136313
Position 7200: 0.00019760665965487645
Position 8713: 0.000180165860152644
Position 357: 0.00013520674412544615
Position 146: 8.96488105891468e-05
Position 640: 4.5452803475906615e-05
Position 1000: 3.329054930612619e-05
Position 1283: 2.3125568609265077e-05
Position 4652: 2.1519623269994767e-05
Position 4221: 2.0974085204088975e-05
Position 155: 8.416663892588926e-06
Position 410: 2.5729091130503124e-06
Position 491: 2.0858022301897047e-06
Position 539: 1.143952384247415e-06
Position 74: 9.46121375658385e-07
Position 565: 6.967933419873783e-07
Position 781: 4.807681604193987e-07
Position 342: 4.666927078541208e-07
Position 262: 4.1477453882642294e-07
Position 472: 3.398952258283092e-07
Position 15: 2.685468229552659e-07
Position 789: 1.8998880091796858e-07
Position 443: 1.776800768716345e-07
Position 965: 1.6645942981415842e-07
Position 9: 1.555494824840274e-07
Position 453: 8.05856002138034e-08
Position 59: 5.795504488876467e-08
Position 1084: 5.0198942195017994e-08
Position 241: 4.82417982690121e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 20536: 0.9589677689865459
Position 10013: 0.9263476800299282
Position 19905: 0.6741638021768351
Position 22963: 0.46523894456429477
Position 12188: 0.42637216370032927
Position 15577: 0.41145919717963997
Position 6337: 0.31060777450271937
Position 10611: 0.26921421963667924
Position 20826: 0.24634737394081196
Position 6763: 0.2450699255487363
Position 23000: 0.22440849873056065
Position 12185: 0.21284186384192527
Position 21998: 0.20255737634551302
Position 24635: 0.19119585476909687
