Gene = AL596220.1
index = 63
Annotated 5SS: [ 59 145]
Annotated 3SS: [  96 1757]
SMsplice 5SS: [126]
SMsplice 3SS: [554]
top_k =  500
Partition function (log Z): -13.067251529396906

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.7070533777520362
Position 145: 0.09746541972400992
Position 469: 0.06949557091006062
Position 474: 0.03941188244239265
Position 780: 0.030641834097524415
Position 141: 0.020968945033373626
Position 137: 0.01919418152101313
Position 584: 0.01817241649853168
Position 832: 0.012981962702892104
Position 1158: 0.0023274321363373667
Position 669: 0.0021769538921646943
Position 811: 0.0010025182685735633
Position 277: 0.0009079734191727535
Position 1072: 0.0005400918809808001
Position 6: 0.0002557394505483148
Position 877: 0.00016639354043676544
Position 413: 1.0030326713659394e-06
Position 201: 5.526054399323305e-07
Position 494: 5.447444680426719e-07
Position 457: 3.736351083622462e-07
Position 696: 3.1480672057630757e-07
Position 343: 2.517271401327003e-07
Position 927: 2.4948852204439864e-07
Position 332: 2.275074798660991e-07
Position 176: 1.393841235973038e-07
Position 322: 1.354295515500467e-07
Position 206: 8.878441776925445e-08
Position 4: 6.526423099623785e-08
Position 68: 4.3956503480971584e-08
Position 502: 3.492799570504177e-08
Position 526: 3.3617373934014277e-08
Position 149: 1.7441658092027776e-08
Position 164: 3.285088742922195e-09
Position 181: 2.645675326149686e-09
Position 510: 1.1992635526184927e-09
Position 352: 6.883633966508457e-10
Position 159: 5.242974534888536e-10
Position 516: 4.497713796021041e-10
Position 186: 6.549832941067501e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 554: 0.352537499154813
Position 493: 0.19888470784406279
Position 194: 0.138307370779044
Position 379: 0.06570370717391458
Position 1024: 0.05108650713552204
Position 1320: 0.038096104659411344
Position 1389: 0.024839370533298596
Position 576: 0.02343889520182564
Position 1302: 0.01873862291671194
Position 335: 0.017798009908151613
Position 1417: 0.01626885668713921
Position 877: 0.011863879176236405
Position 199: 0.008868280864258298
Position 1178: 0.007931487146284628
Position 583: 0.007715621528811789
Position 1324: 0.005782547725371444
Position 1157: 0.005018611903836767
Position 360: 0.003536631624654697
Position 728: 0.0033179754117390018
Position 402: 0.0024948713924153477
Position 341: 0.002259285674367784
Position 998: 0.002121501470469238
Position 701: 0.0015583599834357326
Position 705: 0.0013624116989897034
Position 427: 0.001046714746250144
Position 312: 0.0008733298393773386
Position 244: 0.0008022478797441144
Position 218: 0.0007410815520634812
Position 687: 0.0007396994881928851
Position 1152: 0.0007182327299857533
Position 1071: 0.0006795592064422501
Position 886: 0.0005186182266327349
Position 1055: 0.00047014884303940655
Position 800: 0.0004591446766749541
Position 337: 0.0004501008778050085
Position 280: 0.000389806144612121
Position 624: 0.0003831892647649314
Position 629: 0.0003626502948773595
Position 277: 0.00033588194961399893
Position 1192: 0.00026884100440104384
Position 174: 0.0002526784283408076
Position 1235: 0.0002468554137179375
Position 910: 0.00023693209386821168
Position 1483: 0.00023625202851288034
Position 769: 0.00022615383032746487
Position 413: 0.000221511739320234
Position 1434: 0.00021842009317486223
Position 1534: 0.0002150188115722142
Position 672: 0.00019600055204694184
Position 1029: 0.00019180333811277497
Position 716: 0.00016890328875140859
Position 1264: 0.00016776098738446627
Position 1593: 0.00015910641077174028
Position 1635: 0.00014900091732460404
Position 230: 0.00014821803808352826
Position 755: 0.0001369864597840022
Position 831: 0.00012248274903306014
Position 1189: 0.00012057626004352617
Position 505: 9.220758563903433e-05
Position 1590: 9.116361786079488e-05
Position 1518: 8.789480753507412e-05
Position 1117: 8.540030596144985e-05
Position 881: 7.865821677534513e-05
Position 473: 7.321363488918856e-05
Position 669: 6.719380886071397e-05
Position 626: 1.8012408594714752e-06
Position 735: 6.968476614100193e-07
Position 292: 6.895715800304891e-07
Position 237: 6.136815478209959e-07
Position 760: 4.480022384687972e-07
Position 447: 4.163216815960841e-07
Position 1057: 3.6130258372023904e-07
Position 386: 3.358216728371568e-07
Position 220: 1.6120354850405847e-07
Position 201: 1.357076280762618e-07
Position 206: 1.2215976878149916e-07
Position 789: 1.0673097280735452e-07
Position 170: 4.488021229581172e-08
Position 451: 3.028685401526182e-08
Position 457: 2.5565610757175418e-08
Position 465: 1.8623210597881754e-08
Position 510: 6.868983939168136e-09
Position 149: 4.317787990327993e-09
Position 81: 1.5511254407759735e-09
