Gene = ADPRHL2
index = 35
Annotated 5SS: [ 241 2466 2951 3220 3648]
Annotated 3SS: [2368 2742 3034 3546 4221]
SMsplice 5SS: [ 241 2466 2951 3648]
SMsplice 3SS: [2368 2742 3546 4221]
top_k =  500
Partition function (log Z): 2.6433147615525927

Sorted 5' Splice Sites (High to Low Probability):
Position 2466: 0.9725563168910404
Position 241: 0.8621500753068463
Position 2951: 0.8605756626944921
Position 3648: 0.8429118901698981
Position 503: 0.5608861868251248
Position 3220: 0.3642686374134449
Position 3238: 0.1775041552916926
Position 3251: 0.1735162793202807
Position 1115: 0.16512521155636897
Position 2892: 0.08680153770788802
Position 229: 0.04106855216580098
Position 1306: 0.028991807076692855
Position 4640: 0.0272956135422372
Position 1066: 0.022986398358857348
Position 61: 0.02244433818432584
Position 4045: 0.020321641828962723
Position 2500: 0.017420647547829893
Position 176: 0.01620210265864699
Position 1074: 0.012077164328504775
Position 4422: 0.009501018372413926
Position 3189: 0.008290331889341432
Position 601: 0.005245404274241879
Position 3224: 0.004651297945995183
Position 3199: 0.004031895661703465
Position 1017: 0.003896914144363183
Position 3652: 0.0038158978416667454
Position 1263: 0.00332037944027865
Position 3617: 0.0031482006376535167
Position 4354: 0.003004227581543837
Position 1024: 0.0026713333909290362
Position 1045: 0.0024556494132554926
Position 486: 0.0020695962913996175
Position 3255: 0.001924934119925567
Position 4099: 0.0018978275857470094
Position 2903: 0.0018502180701007011
Position 1093: 0.0018282446980830654
Position 2449: 0.0017773257541470245
Position 530: 0.0017456427942741143
Position 1523: 0.001609517268681854
Position 4542: 0.0014246784125745958
Position 2624: 0.001421167933768039
Position 3019: 0.0012456894046184537
Position 324: 0.0008934894158033089
Position 1351: 0.0007469653579763239
Position 1243: 0.0007323653089706117
Position 876: 0.0006582121974593427
Position 3695: 0.0006016405381212342
Position 3547: 0.0005977177392229576
Position 918: 0.0004626999846058422
Position 708: 0.0003228308006604915
Position 1258: 0.00032234515429348075
Position 261: 0.0003124877033834883
Position 798: 0.0002882823714669429
Position 3656: 0.00028645705113242723
Position 3247: 0.0002750935340771386
Position 4248: 0.00022924758112646032
Position 2942: 0.00021267983968292222
Position 2784: 0.00021244806409344708
Position 317: 0.00019206423153464826
Position 271: 0.00013170742419908095
Position 840: 8.180209715536843e-05
Position 818: 7.695291277417398e-05
Position 2006: 7.579820746756664e-05
Position 1240: 7.13412279228177e-05
Position 2829: 6.005275256033134e-05
Position 2478: 5.039632001716781e-05
Position 2508: 3.358950315559188e-05
Position 2330: 2.1349320983210326e-05
Position 3245: 1.774234266569754e-05
Position 199: 1.72338243250296e-05
Position 636: 1.6670695147149497e-05
Position 135: 1.2941843055617469e-05
Position 180: 1.0766302656973864e-05
Position 2413: 1.0686212895947239e-05
Position 192: 9.211702280098336e-06
Position 712: 5.885407347998256e-06
Position 165: 3.1516071077335886e-06
Position 3635: 2.487680316901685e-06
Position 403: 1.9212277079669175e-06
Position 426: 1.3690675153196784e-06
Position 8: 3.013505401959696e-07
Position 661: 1.9020111246433015e-07
Position 698: 1.7672977497393658e-07
Position 651: 1.0114878415093537e-07
Position 479: 4.3525471454744734e-08
Position 18: 3.814432142991283e-08
Position 581: 3.021475400727102e-08
Position 2707: 1.9262751139638356e-08
Position 2933: 1.8674302335440177e-08
Position 2931: 1.7747323798200565e-08
Position 507: 1.2176018915049447e-08
Position 488: 4.235549888026151e-09
Position 397: 2.5641051634818473e-09
Position 523: 4.6241302115727145e-11
Position 187: 5.029345288933135e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2368: 0.97240868721465
Position 2742: 0.9520577933927746
Position 4221: 0.827660490982066
Position 3546: 0.7490146697669599
Position 3127: 0.4557223062242404
Position 378: 0.2404255138628911
Position 423: 0.23483210101847563
Position 3055: 0.11279853392499886
Position 1004: 0.10941175526154623
Position 3100: 0.07331166351170508
Position 4886: 0.07234762182957766
Position 3034: 0.06667844935275531
Position 3363: 0.04459649851388901
Position 4502: 0.0387920216750913
Position 818: 0.03483600338828662
Position 1205: 0.03311564153259236
Position 3479: 0.024970981253204363
Position 3313: 0.024896121650477627
Position 706: 0.02429930074485104
Position 3900: 0.02380211877047835
Position 3512: 0.02122974303190379
Position 876: 0.020750924138052376
Position 2998: 0.019341293968503225
Position 3693: 0.01835095189734938
Position 2371: 0.01569342361581098
Position 152: 0.01274169759217918
Position 382: 0.011926998015321598
Position 3807: 0.009939305806678105
Position 361: 0.008881010662589004
Position 942: 0.008199806425672937
Position 4318: 0.005606826712635303
Position 4421: 0.005485326084153314
Position 2571: 0.004973900393982968
Position 4660: 0.004929408260704982
Position 3001: 0.0048549588011643574
Position 4728: 0.004752685311008354
Position 3963: 0.003893366067212266
Position 1065: 0.003874743938279273
Position 3405: 0.003822191769817956
Position 484: 0.003643678833819632
Position 2386: 0.0034336017224292094
Position 892: 0.0032015446445104135
Position 4005: 0.0031961097541360786
Position 3018: 0.002914915699630607
Position 743: 0.0028411757759804423
Position 4244: 0.0027328673334430335
Position 3446: 0.002496619402794667
Position 4541: 0.0022997993473127558
Position 569: 0.0022803138633080955
Position 3923: 0.002267291848454476
Position 2697: 0.0018013810168286252
Position 5015: 0.0011533067503482237
Position 4175: 0.0011328861901680047
Position 1253: 0.0011096377420394626
Position 4365: 0.0010291796058683642
Position 823: 0.0009349404627438062
Position 4505: 0.0008828758850852182
Position 3935: 0.0008145518186427572
Position 363: 0.0007459240815252907
Position 3157: 0.0006879155699478141
Position 462: 0.0005921817507142288
Position 3371: 0.00047469060346091264
Position 4562: 0.00046553899294846405
Position 2812: 0.0004332884805804199
Position 393: 0.00040216404469288415
Position 3813: 0.00038661340718152705
Position 1016: 0.0003548277347886384
Position 541: 0.00034192057398466135
Position 3778: 0.0003338417825759385
Position 1211: 0.00033142882624815023
Position 2860: 0.00032905618717262147
Position 1333: 0.00031962892892351376
Position 3844: 0.00027133345069152513
Position 197: 0.00024854888952736205
Position 180: 0.0002441907588138182
Position 3015: 0.00023005706403147615
Position 2302: 0.00022712290880833093
Position 4890: 0.00022348261804709392
Position 708: 0.00020253726104791538
Position 3835: 0.00019932960279095706
Position 338: 0.00019235787258733563
Position 1226: 0.00018686567858168217
Position 4044: 0.0001594985493595005
Position 403: 0.00015071172371100902
Position 2809: 0.0001450999354049141
Position 3768: 0.00014213534136038253
Position 3711: 0.00012996785897558037
Position 2928: 0.00012150841346380069
Position 1182: 0.00011825109622244149
Position 2752: 0.0001071209362474772
Position 546: 0.00010591235324026054
Position 2574: 0.00010540501665772457
Position 4483: 0.0001016820042111416
Position 388: 9.717860162187658e-05
Position 2669: 8.783669871742962e-05
Position 507: 8.218249601179752e-05
Position 1857: 7.579820746756664e-05
Position 2873: 7.343300457134551e-05
Position 2418: 7.081651508411259e-05
Position 947: 6.425924474385505e-05
Position 347: 4.772091010405984e-05
Position 2795: 3.705711728669103e-05
Position 2174: 2.9920709258282285e-05
Position 2775: 2.528579034422267e-05
Position 2931: 1.917892004013376e-05
Position 3216: 1.8395576783350437e-05
Position 2891: 1.709034894570174e-05
Position 2845: 1.5679686336645544e-05
Position 199: 9.116732908407714e-06
Position 523: 6.596222380552102e-06
Position 2699: 1.971847870661212e-06
Position 3320: 1.925967010516088e-06
Position 530: 1.464969542641758e-06
Position 397: 1.3145511313068277e-06
Position 2629: 9.93097335890366e-07
Position 2755: 9.87530922585597e-07
Position 586: 2.192625206388119e-07
Position 589: 1.2534214366535987e-07
Position 229: 9.599242717344628e-08
Position 240: 9.236509429039655e-08
Position 233: 7.093439268951699e-08
Position 607: 6.04407449176944e-08
Position 261: 4.641661300505015e-08
Position 206: 2.6832529419135637e-08
Position 102: 2.4353678440314226e-08
Position 283: 1.2766202064971526e-08
Position 290: 6.28395963861202e-09
Position 300: 5.412307499760014e-09
Position 265: 4.2082259128005484e-09
Position 2277: 1.3375237337005368e-09
Position 2064: 1.2723693681582328e-09
Position 267: 3.3074267179235004e-11
Position 279: 1.3764501760585919e-11
