Gene = COMMD10
index = 394
Annotated 5SS: [   103   2597   6199   7710  49188 206586]
Annotated 3SS: [  2505   6087   7553  49076 206525 207459]
SMsplice 5SS: [   103   2597   6199   7710  49188  62196  86667 133371]
SMsplice 3SS: [  2505   6087   7553  49076  62113  86552 133171 203260]
top_k =  500
Partition function (log Z): -85.75229574563602

Sorted 5' Splice Sites (High to Low Probability):
Position 7710: 0.9353130925997072
Position 6199: 0.9142825558521052
Position 2597: 0.8532079142811074
Position 103: 0.8509493891068065
Position 14185: 0.5042212435913292
Position 5421: 0.3539894522523781
Position 11644: 0.25228663759007974
Position 6505: 0.19019774320187482
Position 3607: 0.15667485224950883
Position 2861: 0.13666478686128908
Position 12774: 0.1324168133426072
Position 14991: 0.12582796102483898
Position 13751: 0.10825662870768801
Position 13976: 0.10769294132846444
Position 8448: 0.1017916411982993
Position 4273: 0.09135167712614964
Position 7705: 0.06295723390002007
Position 2834: 0.05683550463147862
Position 452: 0.050802489583870694
Position 7081: 0.046306540904150935
Position 492: 0.03935611201414178
Position 340: 0.031486347534260016
Position 4232: 0.023049338121653426
Position 5654: 0.022041872340349628
Position 478: 0.021703906174693494
Position 7065: 0.020615141997665364
Position 7144: 0.015250562393329935
Position 4317: 0.014593290197599787
Position 773: 0.013895646404081223
Position 3632: 0.012806380266302183
Position 7324: 0.011370483446519225
Position 1036: 0.010908775870134804
Position 2312: 0.010428973985120146
Position 1342: 0.008981128237567073
Position 6295: 0.007765329331285788
Position 5596: 0.006501732564067968
Position 588: 0.006400362923531355
Position 2906: 0.006228752413668737
Position 2732: 0.005978301053971746
Position 210: 0.005766773849768308
Position 344: 0.004719620748163933
Position 128: 0.004620236774139314
Position 3147: 0.004268709904867458
Position 4127: 0.004065422620800714
Position 11464: 0.0037819748671659406
Position 1971: 0.003256410334198531
Position 6509: 0.003240000542708966
Position 1409: 0.0025786785076731002
Position 400: 0.0019065540884281981
Position 12245: 0.0018971265388668499
Position 12098: 0.0018966332492679262
Position 1034: 0.0017126426919140316
Position 4788: 0.0017037407109470942
Position 265: 0.0016383012772870653
Position 1749: 0.0016276942913447201
Position 7000: 0.0014575601938222676
Position 5416: 0.001217993974402449
Position 1156: 0.0010469274881341167
Position 8292: 0.000987915947504589
Position 322: 0.0009422561928055615
Position 562: 0.0007875409728930024
Position 2340: 0.0006668952179726587
Position 4690: 0.000439273518437144
Position 8107: 0.00041432103399595047
Position 6029: 0.0001934732532429254
Position 2745: 0.00010295868905719807
Position 3121: 9.309027541911796e-05
Position 220: 6.654245296594457e-05
Position 230: 6.0206577413081615e-05
Position 829: 3.347194646330278e-05
Position 114: 3.165643778908588e-05
Position 225: 2.9889979844451346e-05
Position 417: 2.4767254940785742e-05
Position 243: 2.2552788149968697e-05
Position 374: 1.9212634376171986e-05
Position 359: 1.8236223911459696e-05
Position 299: 1.4574028790867935e-05
Position 592: 1.3662956314331995e-05
Position 279: 1.3048029153050284e-05
Position 521: 1.2333686965358622e-05
Position 672: 9.191112364062208e-06
Position 616: 6.7363773960494245e-06
Position 18: 6.440233779182961e-06
Position 853: 5.874967873275881e-06
Position 472: 5.684917210100481e-06
Position 215: 5.044256044516846e-06
Position 695: 4.263990277973863e-06
Position 386: 4.248939636029666e-06
Position 803: 3.5996101907025847e-06
Position 821: 3.515837334796172e-06
Position 310: 2.443079121287188e-06
Position 68: 1.954828030094192e-06
Position 795: 1.9520406406271383e-06
Position 2848: 1.9494809814748095e-06
Position 2778: 1.6750307198419558e-06
Position 681: 1.5656042671395718e-06
Position 45: 1.3663500105596246e-06
Position 655: 1.178491304311926e-06
Position 369: 9.31731836945053e-07
Position 444: 5.093110963212668e-07
