Gene = EXO1
index = 514
Annotated 5SS: [  174   848  1037  2407  4232  5302  9303 10539 12525 13323 18876 24099
 31164 33838 37328]
Annotated 3SS: [  550   931  2228  4111  5177  9164 10325 12336 13225 18649 23851 30568
 33735 37133 41284]
SMsplice 5SS: [  174  2407  3923  4232  5302  9303 10326 10539 13097 18552 18876 30694
 37328]
SMsplice 3SS: [ 2228  3772  4111  5177  9164 10221 10449 12989 18404 18649 30568 37133
 41284]
top_k =  500
Partition function (log Z): -0.05797857018051955

Sorted 5' Splice Sites (High to Low Probability):
Position 13097: 0.9622820471875221
Position 4232: 0.9601104723270248
Position 10539: 0.9545911393191961
Position 5302: 0.8883484350132151
Position 2407: 0.8398647196452782
Position 9303: 0.8093659232950087
Position 18876: 0.7038501259239464
Position 3923: 0.6062583322899279
Position 174: 0.602269676228548
Position 18552: 0.5881362042550016
Position 13323: 0.5178274271545095
Position 24099: 0.5094150020243063
Position 6733: 0.43370029037289953
Position 848: 0.425234407463753
Position 10326: 0.37244937896829106
Position 3958: 0.30710675796293097
Position 12525: 0.29749158689349603
Position 21030: 0.26741019435165525
Position 6835: 0.25204775900291576
Position 206: 0.14958202490033684
Position 18753: 0.12942458412281713
Position 12547: 0.12280659781871886
Position 1712: 0.11933196947702726
Position 1037: 0.11496938808605894
Position 2321: 0.10441819630951482
Position 6602: 0.09531687780927595
Position 5293: 0.08342944050629947
Position 9442: 0.07864476026302791
Position 11790: 0.06709275086112117
Position 487: 0.06600476102740306
Position 16326: 0.06415273719287372
Position 4461: 0.06310168179903264
Position 10298: 0.0586492153572586
Position 9565: 0.05696431987501062
Position 7795: 0.055677739847524034
Position 4949: 0.05046340902888676
Position 93: 0.046657395228853094
Position 14851: 0.04498456565034344
Position 377: 0.043863096861685866
Position 23974: 0.041612248405699576
Position 7366: 0.03578456167440316
Position 3214: 0.035395273047105186
Position 5500: 0.033724682139723045
Position 21: 0.03271816524305504
Position 2391: 0.03019999487539929
Position 5889: 0.027812982032395135
Position 2528: 0.026005524845481468
Position 15914: 0.024510206115839518
Position 3524: 0.020115020034760508
Position 7590: 0.018871849861493352
Position 24296: 0.017442491914328964
Position 12790: 0.016843996413026308
Position 6944: 0.01536016609408666
Position 6926: 0.014380410759554792
Position 15174: 0.014362761942977281
Position 4275: 0.013747641830732446
Position 16023: 0.01277326397702356
Position 10908: 0.012670467434304696
Position 338: 0.01158171531004169
Position 6265: 0.01127506086261972
Position 12776: 0.010526112044346662
Position 3247: 0.010434606344045605
Position 13854: 0.009230565063201019
Position 9683: 0.008629601915734121
Position 9688: 0.008030524541714233
Position 776: 0.00714279972416168
Position 12582: 0.006844979905303998
Position 6552: 0.0067752948061347885
Position 633: 0.006596539980663888
