Gene = DAG1
index = 425
Annotated 5SS: [  353 42117]
Annotated 3SS: [41715 62093]
SMsplice 5SS: [  640 42117 62307]
SMsplice 3SS: [42021 62093 65971]
top_k =  500
Partition function (log Z): -35.54246420441806

Sorted 5' Splice Sites (High to Low Probability):
Position 640: 0.6603044959874229
Position 353: 0.42862899108747354
Position 8203: 0.39571057784243596
Position 1731: 0.34034556161945545
Position 8198: 0.04930125640930555
Position 809: 0.04399665157725187
Position 1005: 0.027818771325489947
Position 1274: 0.0261975633154157
Position 8208: 0.014362947386384087
Position 312: 0.01343446138813589
Position 112: 0.012920127378019366
Position 2371: 0.010300805955993341
Position 2039: 0.008567903883750571
Position 646: 0.006964449243250793
Position 899: 0.00613162297564868
Position 3344: 0.006113710894607919
Position 2187: 0.0035856859934469184
Position 7144: 0.003075843058996642
Position 587: 0.0021208371517334166
Position 151: 0.0017256456404253367
Position 333: 0.0006900427233122947
Position 70: 0.0004569000393513917
Position 656: 0.00040018922722331635
Position 114: 0.00024076418985702135
Position 1572: 0.00022940827843446202
Position 618: 0.00011002789627518419
Position 303: 7.22912810066314e-05
Position 697: 4.77143799149565e-05
Position 830: 2.0562379467926015e-05
Position 1871: 1.8328867191925075e-05
Position 683: 1.4742620286006975e-05
Position 131: 1.3292611971912813e-05
Position 173: 1.094745677525955e-05
Position 662: 8.271679603575663e-06
Position 97: 7.714421114636718e-06
Position 196: 4.824008573531042e-06
Position 667: 4.291417328707629e-06
Position 40: 3.751783235252051e-06
Position 508: 2.753110899632987e-06
Position 15: 2.257565384751416e-06
Position 297: 2.104542299785507e-06
Position 650: 2.0246679458229437e-06
Position 482: 1.5420553604960622e-06
Position 589: 1.4387956592156365e-06
Position 1829: 1.3809667825617776e-06
Position 1276: 1.1638247097748195e-06
Position 36: 1.0878723544109832e-06
Position 499: 1.0851418600937829e-06
Position 248: 9.751769806784458e-07
Position 49: 3.8669423047959495e-07
Position 492: 1.0906077284543107e-07
Position 524: 1.0569725901299434e-07
Position 26: 8.634533947041738e-08
Position 6: 8.061741274808916e-08
Position 702: 7.092406016671915e-09
Position 33: 1.943551709992416e-11
Position 183: 9.326632843432484e-13
Position 357: 5.417273949524146e-15

