Gene = RPN1
index = 1206
Annotated 5SS: [  310  5931 13051 18902 20899 24117 24976 25316 28686]
Annotated 3SS: [ 5865 12743 18691 20705 24016 24836 25195 28439 30255]
SMsplice 5SS: [  310  5931 12840 13051 18902 24117 24976 25316 28686]
SMsplice 3SS: [ 5865 12743 12924 18691 24016 24836 25195 28439 30255]
top_k =  500
Partition function (log Z): 10.995429057123161

Sorted 5' Splice Sites (High to Low Probability):
Position 25316: 0.9996760306590674
Position 24976: 0.9791156510584875
Position 24117: 0.969087766854625
Position 5931: 0.9640357396012836
Position 18902: 0.9486292208606658
Position 310: 0.8763643022006543
Position 13051: 0.8282984890085276
Position 28686: 0.6118880502943577
Position 5678: 0.5139179741733546
Position 20899: 0.4283810408263593
Position 12840: 0.37577767185259225
Position 24436: 0.3020696658025389
Position 6315: 0.23851807705475084
Position 20913: 0.14050862327722
Position 30593: 0.11526094676580698
Position 193: 0.11084505645263654
Position 26495: 0.0979617221880157
Position 28467: 0.09194662224800161
Position 28550: 0.06693801903322392
Position 26136: 0.06464988850538259
Position 6798: 0.06310487406620965
Position 9844: 0.05861368048538681
Position 516: 0.0576787361515586
Position 6151: 0.05603958399157128
Position 24521: 0.041039894353690924
Position 16254: 0.04100772292180118
Position 24580: 0.04063440438533361
Position 17387: 0.037228898458921605
Position 3805: 0.03526356352171089
Position 10866: 0.029378777980420122
Position 3799: 0.025830798093439574
Position 5902: 0.022976904489114734
Position 6461: 0.020044449378352164
Position 1125: 0.019640645866967364
Position 18777: 0.019430709845098797
Position 6500: 0.01942977854611535
Position 1778: 0.019386003943724486
Position 15874: 0.015897936767976482
Position 8788: 0.01582690749563295
Position 29815: 0.014785962191061243
Position 24949: 0.014492105291852811
Position 26215: 0.013203072258744909
Position 4865: 0.01160214372427229
Position 28627: 0.011308211011009628
Position 5924: 0.01082448292895019
Position 29600: 0.00934714503899713
Position 2414: 0.009000412316201
Position 3841: 0.008880304893362239
Position 1985: 0.008141438695469533
Position 1633: 0.007847080075735542
Position 24484: 0.007499148773713873
Position 11521: 0.007346410977346545
Position 25926: 0.007288195535459314
Position 25892: 0.006244992914825903
Position 1960: 0.006052365769289878
Position 16324: 0.005964260238767085
Position 30469: 0.005373088274722839
Position 29472: 0.005126802527383368
Position 25559: 0.004753759553631136
Position 20323: 0.004631725596105563
Position 30435: 0.0043793012242737475
Position 1715: 0.004163496247653269
Position 30357: 0.003854629075600705
Position 5291: 0.0034582161976708424
Position 27083: 0.0029879655337715664
Position 30171: 0.002316128790215198
