Gene = HENMT1
index = 647
Annotated 5SS: [  160  1259  3672  5537  6407 10093 10912]
Annotated 3SS: [ 1159  3542  5423  6271  9912 10733 12130]
SMsplice 5SS: [ 1259  3672  6407 10093 10912]
SMsplice 3SS: [ 3542  6271  9912 10733 12130]
top_k =  500
Partition function (log Z): -4.265447727052134

Sorted 5' Splice Sites (High to Low Probability):
Position 3672: 0.937986129985223
Position 10912: 0.8928535958049353
Position 1259: 0.845175058193613
Position 10093: 0.6566176350979225
Position 6407: 0.6131327012730702
Position 160: 0.36582367250966896
Position 1013: 0.3556815830158399
Position 3416: 0.28914963178587094
Position 5537: 0.20333600470005095
Position 589: 0.128263963479533
Position 4986: 0.07080564781787674
Position 4921: 0.056347880797773246
Position 11782: 0.04937651340810737
Position 1900: 0.04438651380436484
Position 4748: 0.04332802428714248
Position 5226: 0.03952431881655776
Position 19: 0.03670637570393101
Position 11784: 0.03343138187595947
Position 460: 0.03202718171397506
Position 6004: 0.02510729519646577
Position 91: 0.021988865062954985
Position 10823: 0.0181249665430084
Position 1920: 0.01696985261610592
Position 896: 0.014305589340958392
Position 1383: 0.013231303633416482
Position 12224: 0.012561603420490293
Position 6177: 0.012265128475157889
Position 8877: 0.009266640692524884
Position 1123: 0.008752053027571744
Position 1427: 0.006893891037412249
Position 6216: 0.0067590924754341265
Position 2047: 0.0065370370616252595
Position 1581: 0.005728821154328516
Position 3676: 0.005024846439479231
Position 497: 0.004737466370394407
Position 9237: 0.004143196710216268
Position 7000: 0.004061087432136454
Position 11175: 0.003704332562760046
Position 8804: 0.0036772899588983434
Position 4873: 0.0036343650826667633
Position 1003: 0.0033651946993159747
Position 10925: 0.003208854413832225
Position 9032: 0.002781299704532272
Position 11220: 0.002546227876934336
Position 700: 0.0021641019067981243
Position 501: 0.0021543491799247013
Position 11270: 0.002124961178040335
Position 169: 0.0020201737406774977
Position 4877: 0.0019231385625198755
Position 10916: 0.0018595295130781027
Position 9313: 0.001856771348515555
Position 3885: 0.001754966223542881
Position 150: 0.001623338591172151
Position 3444: 0.0016029963021402024
Position 10979: 0.0015679009378695154
Position 12335: 0.0014319311897212053
Position 1069: 0.0013244940152810658
Position 134: 0.0012750225820280525
