Gene = PRKRIP1
index = 1072
Annotated 5SS: [  515  2180 12053 12426 32641 33802 35752 40787 43602]
Annotated 3SS: [ 2057 11925 12314 32079 33722 35650 40700 43536 61116]
SMsplice 5SS: [  310   515  2180 12053 12426 16721 31993 32227 33802 35752 40787 43602]
SMsplice 3SS: [  397  2057 11925 12314 16587 31822 32079 33722 35650 40700 43536 61116]
top_k =  500
Partition function (log Z): 5.946306010616846

Sorted 5' Splice Sites (High to Low Probability):
Position 40787: 0.993164016300144
Position 2180: 0.992677761610584
Position 35752: 0.9773634121546871
Position 43602: 0.9701969810637467
Position 515: 0.9688488549395565
Position 12426: 0.9683104169792309
Position 31993: 0.9469326896404109
Position 310: 0.93695694405199
Position 32227: 0.9144907822810655
Position 12053: 0.8779538085547823
Position 16721: 0.796149247534219
Position 33802: 0.6924192168635415
Position 3621: 0.4111104204862705
Position 37322: 0.23079957586572525
Position 41026: 0.20871382451851483
Position 44066: 0.15933710887434238
Position 37340: 0.14783917026785015
Position 18887: 0.1274303353838585
Position 967: 0.11658807423032716
Position 49395: 0.07915607553973479
Position 12203: 0.06473671522868714
Position 47175: 0.050043154339026286
Position 42854: 0.0451999951929589
Position 7444: 0.044739754482730244
Position 12049: 0.04173388957510036
Position 39922: 0.03335939187940444
Position 12399: 0.03168958302076925
Position 3810: 0.026903455417533532
Position 42386: 0.02285917027845818
Position 35756: 0.019962768132052246
Position 819: 0.017889497012355798
Position 36599: 0.015506178318876943
Position 51192: 0.015042947739900645
Position 38900: 0.01270039009370328
Position 305: 0.011761121190454762
Position 39940: 0.006816743823713145
Position 40841: 0.006779504547500147
Position 36529: 0.006576763254143128
Position 40983: 0.006139039106113416
Position 42119: 0.0059306789456382
Position 150: 0.00587512140851468
Position 37501: 0.005828000914952238
Position 2002: 0.005724412866245328
Position 46929: 0.0055869296033592315
Position 47330: 0.005481735330083104
Position 1060: 0.004141083875461525
Position 1786: 0.003545131045799739
Position 12016: 0.0028625325842877416
Position 46918: 0.0024398716575959934
Position 35796: 0.002195415332626749
Position 2239: 0.001996465060370455
Position 16551: 0.0016007974037184824
Position 37606: 0.0015175636397914904
Position 10315: 0.0012653784099881718
Position 37375: 0.001218077365954126
Position 16763: 0.0010946962810279431
Position 44160: 0.0009903802088454647
Position 1000: 0.000790945966894502
Position 745: 0.000781336718404354
Position 1912: 0.0007720306260389364
Position 6927: 0.0007487661386768815
Position 5722: 0.0007423306860343807
Position 44061: 0.0006339756707667676
Position 226: 0.0005555383971196167
Position 45509: 0.000539006724512552
Position 984: 0.0005095749883023484
Position 408: 0.0005073166034484826
Position 44157: 0.00047562203702678315
Position 890: 0.0004421025975685471
Position 271: 0.0004262334177440918
Position 269: 0.000416095436644917
Position 3257: 0.0003752193146276227
Position 823: 0.00030685160190039077
Position 135: 0.00030625557293796754
Position 1092: 0.00027301589718790577
Position 123: 0.0002580556122055052
Position 971: 0.0002113838272860532
Position 567: 0.0002001459603895569
Position 996: 0.0001698383449352474
Position 2058: 0.00015789433532578396
Position 14: 0.00014176248256933747
Position 556: 0.00012187620354209317
Position 1293: 0.00010834447400214261
Position 2495: 0.0001031150163010562
Position 42527: 0.00010018765304644169
Position 2896: 8.134448793218742e-05
Position 424: 6.44677673832509e-05
Position 2614: 5.9971366674781825e-05
Position 718: 5.3649221130056493e-05
Position 178: 4.8687125322567844e-05
Position 1818: 4.6130217734011173e-05
Position 2889: 4.325044463637471e-05
Position 2656: 4.24556501085424e-05
Position 2795: 3.102219113154908e-05
Position 40807: 2.7071886114823094e-05
Position 273: 1.9406833639121838e-05
Position 1445: 1.7025516394198446e-05
Position 3184: 1.3263610893216917e-05
Position 2359: 1.3194178817985512e-05
Position 368: 1.0478507375109602e-05
Position 3470: 1.032680024355585e-05
Position 229: 5.853810757619616e-06
Position 413: 4.545812256348782e-06
Position 69: 3.5384039940118667e-06
Position 3625: 2.4380467554742098e-06
Position 526: 1.465668070109977e-06
Position 772: 5.998937558820394e-07
Position 3646: 4.4155696350667095e-07
Position 519: 3.308205746967567e-07
Position 51: 7.692014811165571e-08
Position 275: 7.507818746119752e-08
Position 561: 3.7377017206679685e-08
Position 485: 3.6911244151411305e-08
Position 571: 2.7926775000044625e-08
Position 588: 1.984050577760927e-08
Position 586: 1.090386212043641e-08
Position 637: 7.212931509367855e-09
Position 299: 5.7401441682509015e-09
Position 2145: 4.521287200434313e-09
Position 604: 4.4652916469773126e-09
Position 569: 4.219688992908168e-09
Position 2198: 3.7167639675401857e-09
Position 2121: 3.2945815347411362e-09
Position 650: 1.0186689836102277e-09
Position 2184: 9.978329635851038e-10
Position 30: 1.0097769812083383e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 35650: 0.9995215956193664
Position 40700: 0.9965855646925741
Position 12314: 0.99464833648598
Position 31822: 0.9469326896404109
Position 397: 0.9154480444978151
Position 32079: 0.9144907822810655
Position 11925: 0.9104490753228431
Position 16587: 0.7769647470253185
Position 43536: 0.7631434538116074
Position 33722: 0.6924192168635415
Position 2057: 0.39508486375573365
Position 37256: 0.38096790361594307
Position 2076: 0.3250365463022612
Position 2120: 0.26633086754678975
Position 3529: 0.22509549127455092
Position 57257: 0.20232276031924687
Position 43909: 0.1916605335913249
Position 40887: 0.18571156630008936
Position 43447: 0.18558818496243795
Position 61116: 0.18188790651245537
Position 52534: 0.1706919995891002
Position 3491: 0.12661149059447893
Position 18818: 0.11984769127101201
Position 48068: 0.09661443581027747
Position 49235: 0.08606271704918331
Position 44792: 0.07013675825124426
Position 871: 0.0566465303958083
Position 47050: 0.054840551993083055
Position 47941: 0.045990148321506996
Position 799: 0.04445762896544452
Position 39844: 0.0401761357031176
Position 42683: 0.03883281001544869
Position 11967: 0.03472382959727899
Position 3424: 0.03378686409041156
Position 12185: 0.03199084703506654
Position 49779: 0.030489309240283327
Position 51090: 0.02623159375827656
Position 47073: 0.025015798798667308
Position 43501: 0.022425868294067258
Position 3691: 0.02162293517744683
Position 53752: 0.020733146828537136
Position 46886: 0.01967466268060264
Position 36470: 0.019166787634864197
Position 3515: 0.01824638502656635
Position 42239: 0.016697592239582757
Position 7165: 0.01650596037924718
Position 49450: 0.01539024502048929
Position 16596: 0.014664502532828992
Position 40964: 0.013828945587953681
Position 668: 0.01378295448473257
Position 12154: 0.012451144530830202
Position 40928: 0.011702242962421915
Position 648: 0.011572386178002846
Position 48420: 0.011012878861087054
Position 7235: 0.01040343296752233
Position 49296: 0.009704032533644984
Position 49255: 0.008941940328611269
Position 849: 0.008522048675562652
Position 1721: 0.008330637058630165
Position 7322: 0.007483796133056795
Position 38706: 0.007289478013890246
Position 16408: 0.007041645745098062
Position 7185: 0.006877549178971405
Position 45394: 0.006748245209314365
Position 37143: 0.006234484438330498
Position 38835: 0.005410912079813033
Position 43930: 0.005399721316143009
Position 3456: 0.005167046499495671
Position 371: 0.004693145496996909
Position 42302: 0.004637521296892199
Position 40902: 0.00452414695575673
Position 2098: 0.004369706144214168
Position 49536: 0.004200090887107614
Position 45988: 0.003956989857014523
Position 42766: 0.003870847921785796
Position 18828: 0.0037750106398513734
Position 7325: 0.003469015823932542
Position 40603: 0.003385186061566513
Position 3711: 0.002952568131519267
Position 36503: 0.0029161539381558693
Position 12231: 0.0027916435841148176
Position 51828: 0.002636444891414225
Position 44049: 0.0025312621161342093
Position 936: 0.002418518018635547
Position 41924: 0.002370740410213682
Position 772: 0.00236922102716197
Position 43978: 0.002357577584350547
Position 46231: 0.0023473029377695624
Position 46651: 0.0023436602951209325
Position 3687: 0.002326785482622884
Position 420: 0.002316272344287815
Position 402: 0.002191467841242063
Position 42576: 0.002189163476968052
Position 43540: 0.00218130504637937
Position 18760: 0.0021102555090652887
Position 46274: 0.002072224589322765
Position 1907: 0.001910791412675284
Position 44402: 0.001781415412046886
Position 18634: 0.0016973779639297627
Position 42251: 0.0016438508839990477
Position 45372: 0.0015642068947348256
Position 47509: 0.0015459350853711648
Position 3358: 0.0014606362770189965
