Gene = QRFP
index = 1106
Annotated 5SS: [ 236 1116]
Annotated 3SS: [ 830 2973]
SMsplice 5SS: [236 436]
SMsplice 3SS: [340 830]
top_k =  500
Partition function (log Z): -7.45830745153132

Sorted 5' Splice Sites (High to Low Probability):
Position 1116: 0.7208197415537697
Position 236: 0.6733606288121144
Position 436: 0.4931687062477863
Position 249: 0.17024761432522856
Position 166: 0.10339514134027641
Position 403: 0.098598163499229
Position 2914: 0.08225910410142373
Position 1659: 0.027959260043984194
Position 1682: 0.022974452917524587
Position 657: 0.018051646721533886
Position 419: 0.015294977205242692
Position 661: 0.014421175449833313
Position 443: 0.012384412427763527
Position 2445: 0.011911782166800357
Position 240: 0.009747687996389318
Position 413: 0.008171635886814854
Position 1936: 0.006584564779357001
Position 710: 0.005849922687261243
Position 939: 0.00501879514495147
Position 705: 0.003205820688989689
Position 670: 0.003161176885349287
Position 1977: 0.002344080120659261
Position 557: 0.0019529949233211732
Position 748: 0.0017821194769147264
Position 510: 0.0014985809331646025
Position 2977: 0.0014448663707982447
Position 522: 0.0012725902298926486
Position 2372: 0.0012552551829889838
Position 741: 0.0011989179058552605
Position 178: 0.0010517588713375668
Position 1728: 0.0009660799509006232
Position 2406: 0.0004463456993855025
Position 781: 0.0003859507504123851
Position 584: 0.0002830914928258533
Position 891: 6.461711156320612e-05
Position 134: 5.146999449033572e-05
Position 300: 3.618397993530764e-05
Position 380: 3.4471210404777364e-05
Position 305: 3.005659671319532e-05
Position 612: 2.3225409254825167e-05
Position 1425: 1.7471925841861933e-05
Position 873: 1.4985751566120553e-05
Position 665: 1.3816686403023365e-05
Position 153: 1.380494017940591e-05
Position 610: 1.0806461838999376e-05
Position 180: 7.68223399479373e-06
Position 868: 6.437778990537836e-06
Position 1735: 5.517211346340966e-06
Position 1569: 4.874959038508936e-06
Position 59: 1.9852204672098743e-06
Position 297: 3.7538433371607447e-08
Position 79: 3.578079276900181e-08
Position 280: 5.624688236501023e-09
Position 287: 8.308483864252908e-10
Position 340: 2.568653897691348e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 340: 0.6394314458735996
Position 830: 0.4360904062812904
Position 917: 0.21750297672527857
Position 1852: 0.17955228469332776
Position 1493: 0.17504583109417307
Position 3044: 0.1546350860501758
Position 855: 0.10471214814248113
Position 2709: 0.08348999280430026
Position 2973: 0.08251015161165981
Position 3184: 0.06857405402477
Position 2444: 0.06591776978993398
Position 2494: 0.04437134059811768
Position 528: 0.028183976364221992
Position 895: 0.024496636047568302
Position 1259: 0.01768532499456296
Position 3458: 0.016766844562872578
Position 1531: 0.016728656026277853
Position 1764: 0.015569473084592797
Position 2295: 0.0144854802788764
Position 937: 0.01195904331801561
Position 801: 0.009553095197513966
Position 3047: 0.009211435848843711
Position 2313: 0.008454002270816106
Position 3947: 0.008280843415168987
Position 2169: 0.007931969405147699
Position 1560: 0.007714140253693806
Position 3188: 0.006199650966889779
Position 2823: 0.006021180352771797
Position 2716: 0.004659056222249696
Position 1412: 0.004142620147858656
Position 3227: 0.0041291899135020545
Position 3668: 0.003980934829058698
Position 1000: 0.0033866412995127637
Position 2339: 0.003269105468035604
Position 2713: 0.0029030486942348997
Position 3827: 0.0027922428101898036
Position 4027: 0.002759427398583616
Position 400: 0.002651419253809056
Position 835: 0.0022817918623750546
Position 1297: 0.002255577115639669
Position 997: 0.0017743451630008356
Position 1039: 0.0016757985704087069
Position 1868: 0.0015496243598439523
Position 2336: 0.0015342812033286002
Position 1610: 0.0015313250274753222
Position 2213: 0.001491265234604166
Position 1477: 0.0012591896401476664
Position 4088: 0.001148438215470391
Position 1949: 0.0011133294622596144
Position 287: 0.0010934980962058925
Position 3198: 0.000785867611165924
Position 297: 0.0007360224893015559
Position 1501: 0.0007237567008663105
Position 3294: 0.0007136663342383956
Position 3246: 0.0007126882315123899
Position 2650: 0.000578614464195383
Position 1873: 0.0005563477346872468
Position 4057: 0.0004916340517479011
Position 2461: 0.00041493737056653394
Position 2210: 0.00038243980376612683
Position 637: 0.00037488191371648564
Position 2091: 0.0003085822525294822
Position 345: 0.0002559647881814763
Position 571: 0.00023577889174536686
Position 1143: 0.00020467827678996
Position 579: 0.00018890196052168145
Position 366: 0.00017318654286380716
Position 465: 8.646584614988798e-05
Position 556: 7.714422947908032e-05
Position 1059: 7.679080546209999e-05
Position 1032: 4.8626964545448705e-05
Position 1072: 3.2461732625453643e-05
Position 703: 3.2040765147150315e-05
Position 1044: 2.7511055599253078e-05
Position 1054: 2.372111893504778e-05
Position 369: 2.370091004046693e-05
Position 349: 2.143483966712338e-05
Position 422: 1.7575514607692183e-05
Position 872: 1.2155430501667329e-05
Position 372: 1.1992167763940365e-05
Position 1102: 4.033580389407953e-06
Position 419: 3.739348974034252e-06
Position 434: 2.8417652032076956e-06
Position 537: 2.492884577500521e-06
Position 649: 2.4764012922737426e-06
Position 660: 1.8907093867068747e-06
Position 402: 1.2256010783037097e-06
Position 709: 3.601394743147459e-07
Position 770: 2.594403776688319e-07
Position 739: 1.3260304927869346e-07
Position 272: 4.467870009664e-08
Position 233: 2.511077452919656e-08
Position 374: 1.3903378611568611e-08
Position 222: 1.1150403525628856e-08
Position 219: 1.007847363470845e-08
Position 239: 9.852002391491372e-09
Position 253: 1.1691695461377668e-09
Position 165: 4.784610425421868e-10
Position 126: 1.5696508118382915e-10
Position 187: 1.4162361590406464e-10
Position 139: 2.014764816273205e-12
Position 134: 1.7758091126359557e-12
Position 178: 5.249752060303461e-13
Position 153: 4.871086417012022e-13
Position 146: 3.417993689842456e-13
