Gene = ZBBX
index = 1587
Annotated 5SS: [    55    664   6596   7468  11841  14416  19627  20432  29882  46475
  52360  58185  62814  63297  64552  66328  74659  81997  98064 137797]
Annotated 3SS: [   508   6513   7350  11726  14324  19577  20321  29785  46315  52184
  58063  62703  63195  64471  66184  74350  81842  97805 137657 139381]
SMsplice 5SS: [    55    664   7468  11841  14416  14730  20432  29882  34773  39756
  46475  48737  52360  58185  62814  63297  64151  64552  74659  81997
  98064 110817 111203]
SMsplice 3SS: [   508   7350  11726  14324  14606  20321  29785  34682  39511  46315
  48611  52184  58063  62703  63195  64004  64471  74350  81842  97805
 110739 111015 128380]
top_k =  500
Partition function (log Z): -7.770115719468008

Sorted 5' Splice Sites (High to Low Probability):
Position 29882: 1.000000000000009
Position 11841: 0.9999369211747433
Position 39756: 0.9958126297976451
Position 52360: 0.9901809354272533
Position 62814: 0.988811671152642
Position 14416: 0.9805691334085294
Position 664: 0.9762234562477425
Position 63297: 0.9638432300440187
Position 58185: 0.933871238286612
Position 46475: 0.9306765712501046
Position 64552: 0.9294034062239749
Position 55: 0.9277273274419524
Position 74659: 0.8755285496496041
Position 64151: 0.8104821166113457
Position 20432: 0.7910344681477177
Position 34773: 0.7148031875465942
Position 7468: 0.7106578223120604
Position 14730: 0.6662959606936691
Position 48737: 0.6395257459540793
Position 75961: 0.5308521996756034
Position 55646: 0.47361288503441734
Position 66328: 0.36955028984654664
Position 37442: 0.3399649220861862
Position 13522: 0.30701262901467197
Position 37555: 0.2879832243458278
Position 11614: 0.25735748602861197
Position 68403: 0.1985364480681053
Position 81997: 0.17526259937869135
Position 20436: 0.16569910904598462
Position 63541: 0.1556237431280375
Position 52825: 0.14241526562910117
Position 64213: 0.12831157323622447
Position 995: 0.11129814594203966
Position 41239: 0.11096202261355145
Position 35279: 0.10654981159759414
Position 77567: 0.1059328811026998
Position 75162: 0.09242069945209634
Position 75979: 0.08671032983905555
Position 7965: 0.07561627275534738
Position 38674: 0.07135807591204006
Position 58865: 0.0697743693202785
Position 34317: 0.06908861859328409
Position 35428: 0.06773049355597932
Position 18493: 0.0664073764581126
Position 12667: 0.06614164618473992
Position 14695: 0.06612664251610335
Position 30973: 0.0631400924647054
Position 1191: 0.06279975537884393
Position 15028: 0.06222479311219736
Position 38452: 0.05884213571855254
Position 1525: 0.05275328256532017
Position 34411: 0.048196280249798
Position 18282: 0.046698274268566826
Position 70339: 0.04516534796417678
Position 56731: 0.04483951920737724
Position 55500: 0.04335376037648447
Position 20396: 0.04326642280630615
Position 37506: 0.04318827471340152
Position 38676: 0.039347438489166116
Position 64405: 0.03916499715465764
Position 63844: 0.038642592734718005
Position 19627: 0.03854504932853176
Position 61227: 0.03572840129371009
Position 29042: 0.035347075604547085
Position 4955: 0.03531176047948175
Position 34348: 0.034770293738543456
Position 10579: 0.034237016974950546
Position 1513: 0.0299107022406373
Position 12623: 0.029614658527109834
Position 65676: 0.028168436000633307
Position 55601: 0.025596840228300638
Position 61437: 0.025504309893513606
Position 62579: 0.025199726078840422
Position 55629: 0.024310186358539536
Position 49238: 0.023845016633970217
Position 16736: 0.02366022617336493
Position 16943: 0.022761922725355786
Position 10554: 0.021253363844098826
Position 16717: 0.021008004671194104
Position 6596: 0.02096140463879046
Position 10711: 0.020258097473673076
Position 24359: 0.019887513843180625
Position 60746: 0.018783532256324342
Position 75094: 0.018255048291052563
Position 35081: 0.018186045382613907
Position 16703: 0.017823662270330866
Position 4401: 0.01744075188271674
Position 63851: 0.016983702122631956
Position 54013: 0.01639747978803293
Position 59199: 0.0153442572643345
Position 68980: 0.014684209295179941
Position 10880: 0.014035759997208954
Position 3998: 0.013794642399733157
Position 4585: 0.013750284240700386
Position 34813: 0.012259734252592983
Position 61308: 0.011917699286187848
Position 50303: 0.01125048477935553
Position 59624: 0.010325392688755916
Position 17879: 0.00980763694333754
Position 16822: 0.009516223965924928
Position 9808: 0.009398276712120627
Position 10214: 0.008917528184659438
Position 10013: 0.007666758136593687
Position 58904: 0.007659158289887229
Position 68321: 0.006934542554815965
Position 16806: 0.006591559888484357
Position 302: 0.006590432816972013
Position 35588: 0.006535379742780882
Position 68362: 0.006223321179258101
Position 63149: 0.006212374305070692
Position 35565: 0.00610496578129953
Position 58684: 0.006061730334843038
Position 136: 0.005780177131799665
Position 53212: 0.005472265764320513
Position 55319: 0.0045746898155570185
Position 668: 0.004438072649326831
Position 29: 0.004102368106770336
Position 16864: 0.0037104667641313436
Position 47978: 0.0033663484630233834
Position 3216: 0.0032662134929223943
Position 63196: 0.0030781119933047138
Position 48051: 0.0027014708056339967
Position 16869: 0.002545302745398584
Position 34297: 0.00241231479912734
Position 3419: 0.0023928381550489377
Position 13133: 0.002369232448027264
Position 570: 0.00211849313002389
Position 16070: 0.0020029918668124985
Position 1385: 0.001884568777037799
Position 8048: 0.0018844112980394138
Position 62769: 0.0018068203027317381
Position 53230: 0.0017393925644513639
Position 54831: 0.0017045162044455665
Position 36267: 0.0016925717966866868
Position 54954: 0.001507548357969216
Position 393: 0.0014059637394166482
Position 673: 0.001024820707410496
Position 16990: 0.000954058996824477
Position 1308: 0.000728004004197233
Position 69659: 0.0005763893564794387
Position 63884: 0.0004479190364611174
Position 63649: 0.00038761359253790175
Position 185: 0.0003663633358727428
Position 74: 0.00035806393353606685
Position 390: 0.0002683062467330279
Position 212: 0.0002445490431403225
Position 94: 0.00023872704736147343
Position 582: 0.00023372048828590835
Position 47: 0.00022583656476153442
Position 214: 0.00022140456469126738
Position 355: 0.00020958722584544785
Position 26: 0.00020571563732358475
Position 132: 0.00020381858869234745
Position 62: 0.00020105960237625065
Position 63818: 0.00015130972820303124
Position 63504: 0.000147017631072525
Position 1014: 0.00013939682458390942
Position 14563: 0.00012716832962820612
Position 2177: 0.00010647931046457555
Position 15435: 9.486751746267484e-05
Position 369: 9.252684387398178e-05
Position 59: 8.861488162327604e-05
Position 58729: 8.527507067690457e-05
Position 63301: 6.163419983437467e-05
Position 3520: 6.08531893708259e-05
Position 3524: 5.613559159228623e-05
Position 63853: 4.8900077544789454e-05
Position 14356: 4.6997129776143415e-05
Position 14476: 4.129435893011581e-05
Position 102: 4.11176973862816e-05
Position 14368: 4.0403970728552987e-05
Position 2848: 3.786049490949253e-05
Position 1869: 3.724621268273586e-05
Position 1145: 3.7047861893042735e-05
Position 1301: 3.62872161520459e-05
Position 63309: 3.082964343451698e-05
Position 3037: 2.9011241880590644e-05
Position 13009: 2.5436044703095634e-05
Position 1576: 2.3817547886032298e-05
Position 2825: 2.0384163954471144e-05
Position 3987: 2.0301924043488645e-05
Position 906: 1.6965518252847227e-05
Position 1086: 1.4217348427810023e-05
Position 447: 1.330319015567824e-05
Position 288: 9.635086877382307e-06
Position 650: 8.084438229241025e-06
Position 66: 6.8937715464480684e-06
Position 1186: 6.570302287346613e-06
Position 1114: 4.105532466638403e-06
Position 623: 3.1738646012878045e-06
Position 779: 3.0622288980362044e-06
Position 1079: 2.9637616232401717e-06
Position 795: 2.426515862007918e-06
Position 64994: 2.257304433353386e-06
Position 589: 1.5135598366767958e-06
Position 740: 1.0082422757688417e-06
Position 65016: 8.998862702944927e-07
Position 678: 7.586374112768039e-07
Position 714: 7.466561245791635e-07
Position 13100: 4.943924187747857e-07
Position 12691: 4.690271727753224e-07
Position 64765: 1.9612740445028027e-09
Position 245: 3.993629821563876e-10
Position 527: 7.448768732495339e-11
Position 505: 6.896096161594679e-11
Position 617: 5.749718603087654e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 29785: 1.0000000000000093
Position 20321: 0.9999669565313791
Position 11726: 0.9998963609791008
Position 62703: 0.9906184914553785
Position 52184: 0.9901809354272535
Position 64004: 0.9458621241994795
Position 58063: 0.9338712382866121
Position 46315: 0.9306765712501046
Position 63195: 0.903156902804461
Position 64471: 0.8446466500678479
Position 508: 0.7795398939436631
Position 86405: 0.7332709811686557
Position 7350: 0.6920197054543916
Position 37335: 0.6711364211454156
Position 74350: 0.6236442043734826
Position 14606: 0.5998303142096814
Position 48611: 0.5822552276252433
Position 39511: 0.5686209867385784
Position 75868: 0.5515450567935396
Position 55523: 0.5122984251470754
Position 14324: 0.4505843683578127
Position 34682: 0.43428335958813463
Position 14274: 0.4290599875275293
Position 74353: 0.34545867625528015
Position 34537: 0.29270077734206884
Position 11496: 0.257398046224255
Position 39667: 0.24329562103840208
Position 68200: 0.21239218791803421
Position 13376: 0.20878119170693354
Position 81842: 0.18423569423088798
Position 66206: 0.1815983405720388
Position 34210: 0.15390709350957443
Position 14561: 0.1466864274320774
Position 77462: 0.13674418574309952
Position 555: 0.11840527818413527
Position 66209: 0.1166112284112356
Position 41069: 0.11096202261355143
Position 38520: 0.11070551440120605
Position 39560: 0.10955168163619086
Position 75815: 0.10422306193366768
Position 52704: 0.10405593053821617
Position 16618: 0.09722272507642381
Position 14248: 0.09110522065554018
Position 826: 0.08727525697010624
Position 64375: 0.08509403299960323
Position 74995: 0.08487467690150612
Position 35040: 0.08329270936264645
Position 7877: 0.07739463144262679
Position 12543: 0.07492785031580748
Position 39615: 0.07434434038447288
Position 58771: 0.07141673455143113
Position 66184: 0.06906823052683535
Position 18228: 0.060358558796001514
Position 84356: 0.060259408356746216
