Gene = TRIP13
index = 1485
Annotated 5SS: [  448  2310  4152  7907  8789 11578 14551 15432 15819 19354 21935 23331]
Annotated 3SS: [ 2143  4021  7850  8697 11504 14486 15344 15711 19199 21821 23260 24364]
SMsplice 5SS: [  448  1078  2310  4152  8789 11325 11578 14487 14958 15432 15819 19354]
SMsplice 3SS: [  923  2143  4021  8697 11119 11504 14366 14742 15344 15711 19199 21821]
top_k =  500
Partition function (log Z): 16.392388793615815

Sorted 5' Splice Sites (High to Low Probability):
Position 8789: 0.999929687200046
Position 15819: 0.9991679480503552
Position 4152: 0.9958460383099551
Position 19354: 0.9735558383695597
Position 448: 0.9586185308942697
Position 2310: 0.9143333964204596
Position 15432: 0.9117753260547113
Position 11578: 0.8579865772192029
Position 11325: 0.7941768181203278
Position 24509: 0.6870385979694128
Position 14487: 0.6550459876806444
Position 21935: 0.6400751344267115
Position 24325: 0.5895993369061878
Position 23331: 0.5334450452222808
Position 1078: 0.5098387247599981
Position 7907: 0.5071359639987751
Position 4351: 0.44452725292646633
Position 15644: 0.4024581143119167
Position 14958: 0.35659313966407763
Position 8172: 0.3429055423911544
Position 2578: 0.2976742848242092
Position 19956: 0.23123032359089962
Position 16101: 0.22928066174947942
Position 14860: 0.1996158310460812
Position 10141: 0.19609482623223218
Position 22278: 0.16914910598622876
Position 14953: 0.1605885475341881
Position 14551: 0.12255637438114882
Position 3248: 0.10468464405514513
Position 7411: 0.08335684100425203
Position 21743: 0.06638055085738598
Position 968: 0.05028236932846616
Position 1073: 0.04385533819097362
Position 8609: 0.03735438068893429
Position 4355: 0.03734069166393848
Position 23972: 0.03674065323749495
Position 9655: 0.03550677656843983
Position 9766: 0.028475439353972815
Position 15065: 0.025440016212830176
Position 24280: 0.0234383208581429
Position 20836: 0.020286423228063934
Position 4527: 0.0201684784540336
Position 1844: 0.020105016811474485
Position 14883: 0.019151402270314196
Position 23775: 0.018456412180464742
Position 16688: 0.01781323054189616
Position 16909: 0.01730380356063796
Position 16875: 0.016372968701537954
Position 16974: 0.013818068134301285
Position 25135: 0.013175600449126723
Position 20005: 0.013163551978674748
Position 11689: 0.011775216162500836
Position 4507: 0.01158374068180164
Position 24224: 0.010845315907044885
Position 11588: 0.010297441593976185
Position 8206: 0.010161846703928385
Position 21341: 0.009747481807554892
Position 214: 0.009058640707968264
Position 4415: 0.00881807186794025
Position 22816: 0.0087173468670688
Position 2295: 0.008576670215576725
Position 428: 0.008290387340213716
Position 12781: 0.008198271993729536
Position 24204: 0.008032858097128273
Position 225: 0.007758184080653817
Position 19962: 0.007509746991828906
Position 22056: 0.006900809760073264
Position 23924: 0.006415956943885491
Position 2470: 0.004824458089319443
Position 2879: 0.004782724827166638
Position 11337: 0.004242620294432047
Position 23630: 0.004152191176656419
Position 20856: 0.004054981553461302
Position 25028: 0.003962438723685504
Position 9968: 0.0038953444237391586
Position 22364: 0.0036785384421269907
Position 957: 0.003565362612624979
