Gene = MGST3
index = 842
Annotated 5SS: [  433 19104 20227 21175 23491]
Annotated 3SS: [18979 20152 21116 23417 24506]
SMsplice 5SS: [  104  4962 15872 19104 20227 21175]
SMsplice 3SS: [ 4865 15707 18979 20152 21116 24506]
top_k =  500
Partition function (log Z): -2.180272490725333

Sorted 5' Splice Sites (High to Low Probability):
Position 19104: 0.9931685009254211
Position 4962: 0.9823386841715015
Position 20227: 0.973347042440498
Position 21175: 0.8668573576838373
Position 104: 0.5679740408649997
Position 433: 0.5384550014275998
Position 16157: 0.4011550082901034
Position 15872: 0.3879350945299532
Position 15793: 0.31472846946006716
Position 21445: 0.284560728314164
Position 1282: 0.2613202692824849
Position 23491: 0.1312133153592989
Position 3813: 0.10770281496469057
Position 4576: 0.0983851323555324
Position 1300: 0.0714156598045371
Position 4620: 0.055827695180468186
Position 19501: 0.05194579952253249
Position 895: 0.05191899369688005
Position 21656: 0.05036700620178033
Position 2268: 0.03984701758344945
Position 9757: 0.03407452325828057
Position 1549: 0.026477077981629783
Position 14178: 0.024633069837368442
Position 1473: 0.024370218862812924
Position 19609: 0.018257492704627325
Position 20695: 0.01736006643406726
Position 1477: 0.014425408821862289
Position 19791: 0.013891346498403349
Position 21532: 0.013131282924440222
Position 20267: 0.01247174177603745
Position 20766: 0.011563832224224425
Position 939: 0.009077500315851353
Position 20771: 0.008612173650298472
Position 4119: 0.008556566243554229
Position 1195: 0.008278599320915936
Position 21867: 0.006183578552690595
Position 424: 0.004140991642865179
Position 21403: 0.004123595294798708
Position 20681: 0.00396507443684103
Position 22278: 0.0034319216071005223
Position 20812: 0.0028430714812463995
Position 8207: 0.0021422156721007278
Position 23369: 0.0019091340847934768
Position 8389: 0.0018280858978349183
Position 20602: 0.001776701776040496
Position 24194: 0.0015231732798625236
Position 21688: 0.001305874339268167
Position 20550: 0.0012190938787372874
Position 21191: 0.0011921917233160783
Position 9142: 0.0011317034104946712
Position 916: 0.0010169616464722555
Position 20372: 0.0010158577783105772
Position 23208: 0.0009274820537099851
Position 1414: 0.0009030998702791881
Position 21935: 0.0008695996908236686
Position 24560: 0.0008241381287363817
Position 22925: 0.0007914148562565683
Position 317: 0.00045797125721237894
Position 22294: 0.00044486925448686965
Position 9270: 0.00032192843649429185
Position 8365: 0.00030200250492392006
Position 20607: 0.0002854302923855159
Position 24597: 0.00021676798093402328
Position 21629: 0.0002139458788087206
Position 45: 0.0002099514545175063
Position 3565: 0.00020545259766248787
Position 1016: 0.00020372872526274325
Position 702: 0.00020079607356266268
Position 572: 0.00019716531199727953
Position 24602: 0.00019385705418087007
Position 123: 0.0001696336388735489
Position 2046: 0.00010868406430716717
Position 870: 5.343146047679316e-05
Position 186: 5.012893231508799e-05
Position 21210: 3.599120157674167e-05
Position 157: 1.6734840464812752e-05
Position 81: 1.5652930400175775e-05
Position 852: 1.2093719078335346e-05
Position 639: 6.261759632946763e-06
Position 888: 5.583821368446515e-06
Position 993: 3.7675452746384312e-06
Position 1080: 3.35593276348941e-06
Position 252: 3.334490608762673e-06
Position 879: 3.056427092481432e-06
Position 1327: 3.0538467764548094e-06
Position 1064: 2.8649203071401534e-06
Position 643: 2.2026513693371536e-06
Position 680: 2.126466305178579e-06
Position 437: 1.2039666568495654e-06
Position 416: 6.427489593749733e-07
Position 634: 3.3283342374409586e-07
Position 73: 6.358159368361009e-08
Position 242: 5.2591505570239114e-08
Position 167: 1.0326349885434903e-08
Position 303: 7.111730386514866e-09
Position 6: 4.901879977800559e-10
Position 397: 3.6709482612710175e-13
Position 402: 8.208151994326856e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18979: 0.9931685009254212
Position 4865: 0.8717984612572529
Position 20152: 0.8495338375038671
Position 24506: 0.8346827453327025
Position 21116: 0.7283843391618514
Position 15707: 0.7026635639900202
Position 16038: 0.4011550082901034
Position 1098: 0.24891625543095314
