Gene = ZC3HC1
index = 1595
Annotated 5SS: [  231  2419 10501 11988 22550 25294 27189 27941 29133]
Annotated 3SS: [ 2306 10349 11903 22421 25138 26944 27727 28925 32718]
SMsplice 5SS: [  231  7824 11988 22550 27189 27941]
SMsplice 3SS: [ 7660 11903 22421 27087 27727 28925]
top_k =  500
Partition function (log Z): -1.8636286932115587

Sorted 5' Splice Sites (High to Low Probability):
Position 11988: 0.9999656100334551
Position 27941: 0.9737020481629499
Position 27189: 0.9405139430307284
Position 231: 0.9015376886713208
Position 7824: 0.890786129340822
Position 22550: 0.7425703990429995
Position 29133: 0.6788054126996873
Position 25294: 0.48451649041675676
Position 6136: 0.3425071705513984
Position 10501: 0.2683095949161261
Position 2526: 0.260716858486132
Position 827: 0.22031007784172035
Position 1009: 0.20745202708456578
Position 2478: 0.12594456621698655
Position 28729: 0.12178833068484299
Position 3047: 0.03972805574837789
Position 10512: 0.037814845715557224
Position 28679: 0.03712144248489879
Position 8159: 0.03587296067978105
Position 28275: 0.032825647895304275
Position 8300: 0.031123483714587386
Position 6652: 0.02452555641724904
Position 32863: 0.023822477078082886
Position 7183: 0.022952448431086604
Position 28529: 0.021305361694328923
Position 28315: 0.019145554251456025
Position 27881: 0.019120243251542338
Position 28595: 0.019044325445729697
Position 1537: 0.013559156079010504
Position 6068: 0.013166024962759154
Position 30849: 0.013036423240560181
Position 98: 0.013029828905696183
Position 6234: 0.01193843962102956
Position 28705: 0.009890411059744128
Position 1556: 0.008148395472452906
Position 2771: 0.007835311992733142
Position 2667: 0.007329962025787275
Position 28592: 0.007225897666963378
Position 32993: 0.005929555529096667
Position 464: 0.005482303954033125
Position 30020: 0.00395168605943071
Position 21612: 0.0034073897653862906
Position 28287: 0.0027836918989061713
Position 5504: 0.0027805535603299073
Position 28473: 0.002550394328782809
Position 28669: 0.002211291419457255
Position 28322: 0.0018122298028058347
Position 29614: 0.0017545992492704243
Position 30667: 0.0015328556447917958
Position 12717: 0.001460796801524352
Position 2438: 0.001425955297327293
Position 763: 0.001340477689866112
Position 599: 0.001161361962502747
Position 118: 0.0011121843452068744
Position 254: 0.0010160752955881655
Position 1653: 0.00096128138394247
Position 28620: 0.0008424057692470351
Position 30088: 0.0007862030704532506
Position 657: 0.00075656399991067
Position 1756: 0.0006295013481349898
Position 29184: 0.0006277671481885648
Position 28517: 0.0006111704592386423
Position 28349: 0.0005497136492666761
Position 1142: 0.00048316256728325876
Position 28700: 0.00044597793079640254
Position 2127: 0.00040911902282339156
Position 1546: 0.0003264431523546836
Position 299: 0.00032449990068339225
Position 1174: 0.0002940641012837753
Position 718: 0.00020350039033208145
Position 319: 0.00019515896561266802
Position 476: 0.00018360063703416337
Position 1341: 0.00016602831580320838
Position 2001: 0.0001511310796164724
Position 1533: 0.0001016162409701511
Position 2005: 6.101055900410415e-05
Position 2051: 4.8179972530380474e-05
Position 243: 4.065813730187728e-05
Position 29954: 3.5737787202630596e-05
Position 812: 3.504199650850336e-05
Position 2587: 3.2869140347327435e-05
Position 309: 2.988369869260102e-05
Position 28986: 2.8974888716250708e-05
Position 2581: 2.7515084846419553e-05
Position 140: 2.170036189091814e-05
Position 1298: 1.8313203057668017e-05
Position 235: 1.2057855276592684e-05
Position 124: 9.918010733850929e-06
Position 2546: 7.1622710080304075e-06
Position 791: 6.0352958352361704e-06
Position 145: 4.902102233336488e-06
Position 489: 3.2665275046118752e-06
Position 29153: 2.5655486646475895e-06
Position 847: 1.5192104246702291e-06
Position 111: 4.730313720574049e-07
Position 292: 3.3001732984337116e-07
Position 335: 6.837847959432046e-08
Position 36: 5.170101065283997e-08
Position 261: 2.4635559814743415e-09
Position 148: 1.7430481100519856e-09
Position 223: 7.573828631043555e-10
Position 371: 3.011066362787567e-10
Position 629: 9.399450712430746e-11
Position 408: 1.5743995287251213e-11
Position 410: 1.2572219454338735e-11
Position 379: 3.853977643892868e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 27727: 0.991140929024044
Position 11903: 0.9440470242680858
Position 27087: 0.9221481985790453
Position 7660: 0.8907861293408221
Position 28925: 0.8468685644847568
Position 22421: 0.7425703990429995
Position 25138: 0.4845164904167568
Position 5962: 0.3607870792277676
Position 10365: 0.3061244406316833
Position 2306: 0.3036954714123688
Position 32718: 0.23441951092725277
Position 30732: 0.20421711957700883
Position 28428: 0.1890674994327032
Position 699: 0.09549810092444268
Position 29282: 0.08107826186871996
Position 898: 0.069102262241187
Position 930: 0.06727583392686669
Position 30809: 0.04971481938220622
Position 32979: 0.04724986168024959
Position 962: 0.045962040901207486
Position 28235: 0.04301839179788114
Position 29899: 0.04150553261088014
Position 8019: 0.04084634169637405
Position 2331: 0.039117713822853284
Position 28577: 0.03734964850713711
Position 30634: 0.035437202911879614
Position 2748: 0.035253987906934466
Position 745: 0.03335659852687322
Position 32763: 0.027747754755016056
Position 29307: 0.02603337244578588
Position 2465: 0.02517855448527975
Position 7015: 0.022952448431086594
Position 6593: 0.02273798244114785
Position 8181: 0.021780868405943857
Position 11836: 0.020049793778103023
Position 26944: 0.01836574445168314
Position 30084: 0.017929504097828047
Position 2432: 0.017905018016308755
Position 1385: 0.015684006229237865
Position 11818: 0.0151396795245709
Position 31846: 0.014724998238860894
Position 11878: 0.01461764308681589
Position 28964: 0.014143150423921662
Position 33121: 0.013189665971122116
Position 28190: 0.011918534417269075
Position 2611: 0.011890361221565712
Position 33077: 0.011661348509262606
Position 748: 0.008858332504519128
Position 30788: 0.007148838793987564
Position 6176: 0.006824555907419585
Position 28390: 0.006690195788312923
Position 11867: 0.006111469375878968
Position 715: 0.00607587068999219
Position 1486: 0.006064441492252755
Position 416: 0.005591869227613314
Position 7973: 0.004369234292050533
Position 30279: 0.004311540624924312
Position 2879: 0.004232800796426068
Position 28164: 0.004199377759179763
Position 718: 0.0036449331964021566
Position 27783: 0.003553744071832586
Position 28522: 0.0034698541755763977
Position 21475: 0.0034073897653862906
Position 874: 0.0032484979146508767
Position 30770: 0.003156313782100479
Position 29686: 0.0029033331936257445
Position 29595: 0.0028909866389733585
Position 823: 0.0026245040501411535
Position 2898: 0.0026197310804095078
Position 611: 0.002599930958661137
Position 28617: 0.0024895096517227847
Position 28134: 0.0022711359647534604
Position 29445: 0.002216971062941641
Position 31904: 0.002202402988057001
Position 430: 0.0021768983719435593
Position 2287: 0.0021543412417819926
Position 31762: 0.0020831838393946603
Position 29758: 0.002082772999057574
Position 31250: 0.001959384548805326
Position 5412: 0.0018080024930656185
Position 6527: 0.0017875739761011868
Position 352: 0.001630310108111559
Position 31370: 0.0015987550009542867
Position 30923: 0.0013862626603124992
Position 30189: 0.0013070866698393713
Position 599: 0.0012945663301121328
Position 29229: 0.001214572648065245
Position 1530: 0.0012035339606354962
Position 578: 0.0010187554634780809
Position 12598: 0.0010083507964486734
Position 5362: 0.0009725510672642909
Position 563: 0.0009312675804129336
Position 29494: 0.0009167240762723933
Position 29629: 0.0008992705222098815
Position 31207: 0.000832908670516867
Position 335: 0.0008171638118874709
Position 28550: 0.0008140046309164807
Position 762: 0.0007388248629224094
Position 560: 0.0006222062884585172
Position 28210: 0.00048731715895145185
Position 1975: 0.00047897023152625927
Position 30000: 0.0004399053555916746
Position 1107: 0.0004353994484517331
Position 28942: 0.00043037047850367474
Position 2310: 0.0003259658860795637
Position 621: 0.0003236595444176436
Position 633: 0.00031214820724546465
Position 28155: 0.00028743542785099183
Position 701: 0.00028269531059893797
Position 12594: 0.00025049602921019146
Position 29055: 0.0002325663340987717
Position 2841: 0.00020829931284959097
Position 29848: 0.00020224223663501068
Position 2190: 0.0001892091984835776
Position 1590: 0.00017159045226175778
Position 12531: 0.00016474448260829315
Position 629: 0.0001471881368052249
Position 1607: 0.00012416105631304932
Position 2916: 0.00011456389913145891
Position 1635: 0.00011154843643231953
Position 772: 0.0001093620252539595
Position 645: 0.00010834930418359544
Position 1723: 0.00010227170533679797
Position 653: 9.884318202865631e-05
Position 2573: 8.94060193182773e-05
Position 29037: 8.460322228965914e-05
Position 28073: 7.923718402020303e-05
Position 464: 7.021037556542832e-05
Position 1396: 6.599918236954847e-05
Position 826: 6.197898101510454e-05
Position 1430: 6.067626723572723e-05
Position 186: 5.060369451741855e-05
Position 174: 5.029594006386186e-05
Position 902: 4.860668002656876e-05
Position 678: 4.857421924171944e-05
Position 1860: 4.0707872092665615e-05
Position 2001: 4.0098500792396404e-05
Position 1555: 4.001042022253227e-05
Position 12618: 3.720549325719474e-05
Position 900: 3.438868924120916e-05
Position 979: 3.2247850771815774e-05
Position 28885: 3.0455438261115183e-05
Position 2335: 2.8661019938906112e-05
Position 163: 2.0031732231016165e-05
Position 1775: 1.9823893150614356e-05
Position 214: 1.9109218618396775e-05
Position 2402: 1.7228943457737707e-05
Position 160: 1.7087791370212475e-05
Position 663: 1.5153881976003589e-05
Position 1236: 1.4449448450939857e-05
Position 1824: 1.2780610309193363e-05
Position 670: 1.2136187091921737e-05
Position 2353: 1.2100684487615936e-05
Position 1007: 8.479187512568692e-06
Position 2513: 8.25233476727367e-06
Position 2614: 6.588981103582813e-06
Position 193: 6.435143118948057e-06
Position 362: 4.086027625897105e-06
Position 469: 3.387435752490817e-06
Position 12109: 1.1937024294466008e-06
Position 489: 1.151887772678146e-06
Position 755: 9.890379376801861e-07
Position 216: 9.307778332594623e-07
Position 471: 7.289024093223749e-07
Position 12134: 2.674356554571435e-07
Position 220: 1.9734356232854756e-07
Position 1028: 1.489822065907591e-07
Position 999: 1.4866133822446288e-07
Position 1242: 2.675868875659303e-08
Position 308: 2.110958246866635e-08
Position 1428: 2.1108700994332173e-08
Position 1001: 1.4692826319816756e-09
Position 268: 1.2522864973003711e-09
Position 198: 4.54279677005248e-10
Position 145: 1.6584151350592965e-10
Position 121: 1.036337407570643e-10
Position 109: 2.2555812819907226e-12
Position 148: 1.420310074187894e-12
Position 275: 8.193176066284258e-13
Position 278: 7.459443159942506e-13
Position 235: 2.5814519724874404e-13
Position 132: 7.477097860543407e-14
Position 243: 6.830442280597278e-14
Position 102: 6.038762176176454e-14
Position 289: 5.924658806703618e-14
