Gene = URM1
index = 1537
Annotated 5SS: [   97  6788 16579 17991]
Annotated 3SS: [ 6716 16496 17941 18346]
SMsplice 5SS: [   97  6788 16579 17991]
SMsplice 3SS: [ 6675 16496 17941 18346]
top_k =  500
Partition function (log Z): 0.24039393087875283

Sorted 5' Splice Sites (High to Low Probability):
Position 97: 0.9945827506943904
Position 16579: 0.9930547735087732
Position 6788: 0.9810837145171067
Position 1253: 0.4681847631395567
Position 17991: 0.40383228617120465
Position 826: 0.2436397316782332
Position 12616: 0.237237643043682
Position 13497: 0.2218256882622564
Position 2316: 0.21558088845022147
Position 18145: 0.17039754668938595
Position 13327: 0.16379760039416097
Position 3022: 0.16113972661396592
Position 16405: 0.07634728957040464
Position 14522: 0.07424691513675687
Position 14022: 0.06715727121019606
Position 13279: 0.06461884275034518
Position 16167: 0.06399489047057598
Position 13509: 0.06183639244543559
Position 12948: 0.05994164481401062
Position 659: 0.059792989120783485
Position 3881: 0.053114071953001364
Position 943: 0.05063794716203152
Position 18211: 0.047822863460995194
Position 3434: 0.04167380805328205
Position 18492: 0.029362976755998197
Position 10721: 0.023861043133751345
Position 974: 0.020850413549787512
Position 3965: 0.020674865824696385
Position 5510: 0.020115765960407015
Position 19135: 0.020019455858319473
Position 14057: 0.018710586810588126
Position 12940: 0.018038774815766205
Position 9128: 0.01714233242959269
Position 3601: 0.0154391534011026
Position 13333: 0.011379358294349214
Position 1687: 0.011023799416276323
Position 8778: 0.010023126319575857
Position 18088: 0.00921083928557801
Position 2421: 0.007740346058355283
Position 16610: 0.006546213570068789
Position 2299: 0.0057122767167943405
Position 13354: 0.004893440571662338
Position 17039: 0.0043441581295395075
Position 16786: 0.003941500554175591
Position 10873: 0.0030754590038612564
Position 18348: 0.0024397523836926496
Position 18205: 0.002299346122227138
Position 978: 0.002093706624852437
Position 17179: 0.0020584552622881173
Position 2650: 0.002026927105651509
Position 2233: 0.0017883860340625797
Position 1961: 0.001468587392929937
Position 951: 0.0014161262505099769
Position 712: 0.001311144509313148
Position 16897: 0.001155978906345622
Position 2687: 0.0009795264930628164
Position 16958: 0.0009714725723086726
Position 588: 0.0009112642628111633
Position 717: 0.0008719698673150811
Position 18596: 0.0008694880057525299
Position 8736: 0.0007463864476470734
Position 76: 0.0006246603353989741
Position 2451: 0.0005771299006332491
Position 86: 0.0005445252988737655
Position 213: 0.0004832060167160507
Position 617: 0.0002809257057713893
Position 517: 0.0002634824748731037
Position 918: 0.00021363883516876858
Position 8853: 0.0001549055762994397
Position 621: 0.0001444366766714095
Position 953: 0.00014289723628537038
Position 265: 0.00012991604952436152
Position 2746: 0.0001197985236792701
Position 955: 0.00011789256458076276
Position 357: 0.00011057477971836918
Position 957: 0.0001065448015609848
Position 959: 0.00010424236715419974
Position 961: 9.382344283354128e-05
Position 4676: 5.694214385694215e-05
Position 1716: 3.3068294074315005e-05
Position 2938: 2.499375466310269e-05
Position 91: 1.742357382209593e-05
Position 908: 1.6651085760272314e-05
Position 654: 1.5997107662831585e-05
Position 366: 7.834677179771964e-06
Position 25: 5.509034741665111e-06
Position 136: 3.5022366950120426e-06
Position 536: 2.8908820756845555e-06
Position 330: 2.597444046795371e-06
Position 1204: 2.5693206666695257e-06
Position 1224: 2.205275304163089e-06
Position 196: 1.92688739387298e-06
Position 1208: 1.8835081059482084e-06
Position 120: 1.4191623895720428e-06
Position 493: 1.1240744009519431e-06
Position 277: 9.84283222346482e-07
Position 16648: 6.129782049714168e-07
Position 759: 5.345430240680478e-07
Position 360: 5.081653087737659e-07
Position 273: 3.7994108122038183e-07
Position 508: 3.3562008914282637e-07
Position 35: 2.858068928943662e-07
Position 423: 2.6997262150554866e-07
Position 80: 2.623045925689507e-07
Position 168: 1.994120207058976e-07
Position 529: 1.5155004609809987e-07
Position 320: 1.0765815815847379e-07
Position 239: 1.0090113394683536e-07
Position 252: 9.231279115271241e-08
Position 204: 5.907083700046046e-08
Position 139: 6.873555181513007e-09
Position 350: 4.349783906314455e-09
Position 101: 3.595150006062188e-09
Position 198: 3.21799417392695e-09
Position 337: 3.8310388703485994e-11
Position 789: 3.4070155091175554e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16496: 0.9990943495672618
Position 18346: 0.7733543658111023
Position 17941: 0.6073981031349645
Position 13182: 0.5100473699856133
Position 6675: 0.4918845511589658
Position 6716: 0.4891991633581409
Position 1123: 0.2480709975763358
Position 576: 0.24006902694169668
Position 12499: 0.19416801643490447
Position 2876: 0.16116472036862903
Position 2117: 0.12245656469713734
Position 1005: 0.11101694525221555
Position 12787: 0.07798041962977684
Position 16263: 0.0771976630709824
Position 14406: 0.07424691513675687
Position 646: 0.06905291932828936
Position 825: 0.06560058795028285
Position 16022: 0.06399489047057598
Position 13933: 0.05758408503591986
Position 1168: 0.05578214444312013
Position 3775: 0.0488877946921995
Position 2188: 0.04823463261133466
Position 19282: 0.04751439184244354
Position 2137: 0.04209327523916955
Position 13905: 0.028283772984864328
Position 19023: 0.027536098338890126
Position 3352: 0.025947554799253186
Position 16830: 0.024576332787828066
Position 10642: 0.024012941148531877
Position 18743: 0.023582563459372735
Position 12581: 0.021404793717132543
Position 5419: 0.02011576596040702
Position 13273: 0.018303952732596343
Position 3800: 0.017730543062197998
Position 16706: 0.017562701211766573
Position 8956: 0.017142332429592694
Position 1222: 0.016550531447326367
Position 17655: 0.01562844880355901
Position 18042: 0.014605567174062138
Position 12375: 0.014445700755901578
Position 18068: 0.014220724342963986
Position 18539: 0.012708640367179247
Position 2164: 0.01242732783662019
Position 18978: 0.011051919259374958
Position 8680: 0.01092441834352237
Position 973: 0.010656448478637524
Position 3158: 0.010077214865201195
Position 17859: 0.009391617813432613
Position 1416: 0.0090606773755368
Position 20285: 0.009039145264720825
Position 16771: 0.008510792969879161
Position 20011: 0.008404383522706662
Position 18109: 0.007842068464549826
Position 12456: 0.007219132135743425
Position 3448: 0.006922796834823636
Position 3239: 0.006893131472856908
Position 1147: 0.006683600116805262
Position 17787: 0.006504411160854796
Position 18925: 0.005997345558296196
Position 18491: 0.005881264135339657
Position 18892: 0.005209424203303349
Position 2237: 0.005009228446475819
Position 3600: 0.004981533174905749
Position 19666: 0.004848318245626195
Position 1065: 0.004830792756760037
Position 846: 0.004554562915209459
Position 18981: 0.004450860619900353
Position 19772: 0.004290020180488451
Position 20387: 0.0042477413371947905
Position 3429: 0.004219177043865493
Position 612: 0.00353766900044911
Position 18236: 0.0030449017753682805
Position 3130: 0.003044548519334636
Position 17616: 0.002762560345142561
Position 1135: 0.0025310740622256703
Position 17817: 0.0024929440242925423
Position 595: 0.002278968619719495
Position 17394: 0.0022603592650615625
Position 3681: 0.002189066848394491
Position 18144: 0.0021763361193118226
Position 1245: 0.002143860183316967
Position 10580: 0.00208643508781055
Position 19057: 0.0020118590967996924
Position 2496: 0.0018728722961722174
Position 1506: 0.0016439719702888841
Position 17092: 0.00157812567744618
Position 16878: 0.001465865752358839
Position 16849: 0.0011217634615176655
Position 16725: 0.0010469307125641986
Position 19885: 0.0010252376784823016
Position 516: 0.0009336428839605954
Position 18252: 0.0009160155034115338
Position 1028: 0.000847415231102638
Position 10769: 0.0008371259012701829
Position 539: 0.00082307091772032
Position 1900: 0.0007171729762569423
Position 16970: 0.0006514016075555717
Position 16653: 0.00062011376692072
Position 2618: 0.0005841130130285948
Position 617: 0.0005282018899465183
Position 2493: 0.0004903296949499781
Position 18257: 0.0004886712363441228
Position 2285: 0.0003199202253417811
Position 16798: 0.0003000627673235228
Position 2412: 0.0002783572932756538
Position 2037: 0.00026443633329835116
Position 1799: 0.00024115008762850415
Position 1744: 0.0002323238781296045
Position 1686: 0.000198571735682178
Position 740: 0.00019409660259392598
Position 1365: 0.00018051762695003054
Position 918: 0.00016956696670217307
Position 695: 0.00016525464576600188
Position 2034: 0.0001412081727569857
Position 350: 9.992441988210245e-05
Position 2197: 9.642809450105728e-05
Position 490: 9.319255238965152e-05
Position 2282: 9.158265518040923e-05
Position 2058: 8.536168924770757e-05
Position 1816: 8.130184187675971e-05
Position 706: 7.981958398721886e-05
Position 2537: 7.958134099641116e-05
Position 1172: 5.960286567577396e-05
Position 4646: 5.694214385694215e-05
Position 16238: 5.4995863683307894e-05
Position 1380: 4.694728070645552e-05
Position 204: 4.510534726630307e-05
Position 265: 4.112954383193246e-05
Position 288: 3.89118122409059e-05
Position 493: 3.8113578078142415e-05
Position 1478: 3.739377427516578e-05
Position 759: 3.429130766527096e-05
Position 1248: 3.3166963837815015e-05
Position 1527: 3.0304997510638536e-05
Position 1393: 2.8482505431756716e-05
Position 1034: 2.455915742634693e-05
Position 1622: 2.023455697470845e-05
Position 776: 1.8233243693564575e-05
Position 654: 1.635608537819208e-05
Position 712: 1.5518613251423014e-05
Position 1010: 1.344797407566584e-05
Position 862: 1.1061064538296175e-05
Position 781: 8.572004881371329e-06
Position 3302: 8.537919049602058e-06
Position 658: 8.123043400641975e-06
Position 768: 8.01768462902296e-06
Position 17751: 7.538495572367142e-06
Position 727: 6.271196587096443e-06
Position 1924: 6.227411882202062e-06
Position 1229: 5.321598992896056e-06
Position 742: 4.3199247620188835e-06
Position 717: 3.483157109749457e-06
Position 681: 3.3972487981101973e-06
Position 234: 2.5905912673843908e-06
Position 799: 1.7867203466134252e-06
Position 290: 1.3730238904933305e-06
Position 443: 1.159781002376129e-06
Position 373: 1.1366418654971073e-06
Position 546: 5.684201655395256e-07
Position 664: 3.573037013281405e-07
Position 977: 3.0054051830982955e-07
Position 621: 2.8709525684632606e-07
Position 942: 1.946723371101742e-07
Position 851: 1.8606129251171477e-07
Position 1547: 1.1035613261613489e-07
Position 269: 6.89583988501769e-08
Position 1312: 6.451304828074468e-08
Position 1530: 6.185794289277656e-08
Position 370: 4.324608122122562e-08
Position 217: 2.3485048851702405e-08
Position 436: 1.6119304300951128e-08
Position 356: 1.3874517138288283e-08
Position 377: 1.2967177796543419e-08
Position 237: 1.2916394220618648e-08
Position 149: 5.248335249219743e-09
Position 450: 2.654323180590882e-09
Position 239: 2.4577172957266092e-09
