Gene = FNDC9
index = 561
Annotated 5SS: [181]
Annotated 3SS: [2177]
SMsplice 5SS: [ 181  872 1446]
SMsplice 3SS: [ 767 1318 2177]
top_k =  500
Partition function (log Z): -5.559620278796771

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.8907911537544749
Position 1446: 0.7083477136352273
Position 872: 0.48230417918986923
Position 2344: 0.3852518019413985
Position 341: 0.08127141831772158
Position 2417: 0.06892899839042763
Position 2659: 0.062290818195980646
Position 3098: 0.057807198862110255
Position 1024: 0.04752074371287672
Position 2061: 0.04522412069761787
Position 393: 0.033749540806587014
Position 3667: 0.018484845633532403
Position 2197: 0.012150660934706868
Position 502: 0.009887169689363633
Position 993: 0.008635857726941198
Position 2592: 0.008182184493796738
Position 2801: 0.006387773959700394
Position 887: 0.004733372583161695
Position 1760: 0.00418234576649857
Position 491: 0.004004456349994491
Position 29: 0.0032375838654654272
Position 3249: 0.002365049590315953
Position 2655: 0.0022447631237638294
Position 447: 0.0018133237626351511
Position 1804: 0.0015392875044561692
Position 3043: 0.0015121496994319507
Position 2503: 0.000750779756526194
Position 2909: 0.0007324913503672974
Position 1047: 0.0006911478943533256
Position 1919: 0.0004523252425509362
Position 2368: 0.0004081090717128229
Position 2235: 0.00040421422871397014
Position 1241: 0.0003942552984194102
Position 1608: 0.0002867581178980296
Position 1818: 0.00018415203422676333
Position 1245: 0.00012598085815757284
Position 1500: 0.00011590524631592252
Position 1944: 0.00010837218788898681
Position 1037: 9.069625198276801e-05
Position 903: 8.3542449591611e-05
Position 582: 7.383358543233433e-05
Position 651: 6.174802387461444e-05
Position 2096: 5.1405795730456055e-05
Position 1425: 4.711035826119182e-05
Position 548: 4.502520145050824e-05
Position 1453: 4.0080701815405984e-05
Position 567: 3.9708896855121486e-05
Position 1209: 3.891909910450084e-05
Position 2108: 2.9854200263384986e-05
Position 1783: 2.6666025838535984e-05
Position 405: 2.267376962325017e-05
Position 1404: 1.8458953497493772e-05
Position 562: 1.816918815495191e-05
Position 264: 1.6175168604061563e-05
Position 1555: 1.5731707790133637e-05
Position 3231: 1.2004046937546544e-05
Position 621: 6.114944513387961e-06
Position 557: 6.0992418634785405e-06
Position 63: 5.987179218997902e-06
Position 331: 5.8899023180903355e-06
Position 586: 5.521998848743185e-06
Position 536: 5.155565727064892e-06
Position 740: 4.899787669407216e-06
Position 546: 4.039913497625225e-06
Position 383: 1.5861648689977184e-06
Position 1284: 5.582904733838574e-07
Position 1333: 2.5771921386264743e-07
Position 1371: 2.51488555814759e-07
Position 1278: 2.3677301910716683e-07
Position 48: 1.713430135414932e-07
Position 61: 8.358521478450278e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2177: 0.7197649080792726
Position 1318: 0.6344053520610565
Position 767: 0.4554538153542237
Position 3934: 0.12073919399895218
Position 2441: 0.10406631035370184
Position 2978: 0.09244321756557239
Position 2560: 0.07911463783347425
Position 3714: 0.0761671545633066
Position 3357: 0.06695114919862483
Position 3041: 0.0588352983029113
Position 817: 0.058042972047765075
Position 2324: 0.04784510415409403
Position 2586: 0.04600015843462582
Position 3470: 0.041719021532666045
Position 2282: 0.03690851179114001
Position 1959: 0.036146996037463935
Position 3474: 0.03456438610041592
Position 1859: 0.024330543594646654
Position 1332: 0.022532062546325976
Position 1360: 0.019888928046335
