Gene = ACKR1
index = 24
Annotated 5SS: [ 164 1674]
Annotated 3SS: [ 973 2153]
SMsplice 5SS: [ 257 1674]
SMsplice 3SS: [1552 2386]
top_k =  500
Partition function (log Z): -8.905059583741936

Sorted 5' Splice Sites (High to Low Probability):
Position 1674: 0.9161516228455365
Position 257: 0.7057178003877496
Position 2141: 0.12666498259302508
Position 12: 0.07938041417131335
Position 1328: 0.0765708570556364
Position 2293: 0.07175268130083326
Position 287: 0.05989772481146304
Position 2224: 0.04260776881651906
Position 2205: 0.04085297784719925
Position 2540: 0.03914124868959656
Position 329: 0.03878233424528718
Position 1385: 0.03124383975713455
Position 280: 0.02782147656132954
Position 1519: 0.016543939209554156
Position 644: 0.016449219097289986
Position 2257: 0.015571652306753033
Position 2494: 0.013716304997839142
Position 2347: 0.011857491148509583
Position 604: 0.006501088276043296
Position 2839: 0.004693545668039741
Position 498: 0.0033196899105709166
Position 2185: 0.0020655394071838434
Position 1678: 0.0019714862944822504
Position 2803: 0.001611060975172979
Position 1175: 0.0014308227295395037
Position 201: 0.0010479882318130296
Position 852: 0.0006447021829678283
Position 2928: 0.00055156165651434
Position 2226: 0.0005041345713760149
Position 738: 0.0003977391929331087
Position 748: 0.0003590405905501333
Position 112: 0.00030161172436312766
Position 568: 0.0002921551324526933
Position 575: 0.00028858130849975666
Position 1648: 0.00025803372013774497
Position 509: 0.00024460140816695965
Position 1027: 0.00013154961621073403
Position 2013: 0.00011462807426990837
Position 712: 0.00010873279074646343
Position 415: 0.00010169634877791201
Position 16: 9.030865377778013e-05
Position 1880: 6.481900174688643e-05
Position 14: 2.4878159574905876e-05
Position 53: 4.151945454427666e-06
Position 2616: 8.766848121166928e-07
Position 55: 5.717505957721077e-07
Position 223: 1.968156055126716e-07
Position 453: 1.2152449537722246e-07
Position 225: 1.1145209796662777e-07
Position 365: 9.285637693236733e-08
Position 2118: 8.431565105709444e-08
Position 464: 5.71550056319539e-08
Position 386: 4.293775965178152e-08
Position 1041: 8.570679292052146e-09
Position 1036: 7.965583334166112e-09
Position 688: 4.072529980817912e-09
Position 704: 2.0456532205675536e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1552: 0.8240626855256415
Position 2386: 0.3571083998476283
Position 2153: 0.2235161029214008
Position 2103: 0.14422409205002584
Position 1962: 0.12903424682071662
Position 2405: 0.09420608564430574
Position 2244: 0.09306724027713965
Position 2913: 0.06911752167427268
Position 96: 0.06218592618793303
Position 3102: 0.04380619530947957
Position 2969: 0.027055390639093086
Position 1987: 0.026746756461596986
Position 2038: 0.02658168794129279
Position 1572: 0.026344197294956576
Position 2695: 0.02442949441378464
Position 2972: 0.021576834277071105
Position 1938: 0.015265204734529752
Position 1594: 0.015010712114411351
Position 1811: 0.01263367378737567
Position 1154: 0.012629264775237889
Position 1274: 0.010619775939367382
Position 1599: 0.009206681932572593
Position 1210: 0.008807026582738804
Position 1744: 0.00866383277023633
Position 1840: 0.007009659993445117
Position 2487: 0.006592309822929875
Position 3062: 0.005870052309013776
Position 1459: 0.0057672663239206985
Position 1428: 0.005097071584037797
Position 1884: 0.00478327970057769
Position 2435: 0.0031538139310237543
Position 2338: 0.003108990406363164
Position 1423: 0.0030786504970546857
Position 784: 0.0030261195184402706
Position 1880: 0.0030251172779808388
Position 2599: 0.0027387233344399377
Position 2731: 0.0025391023768354553
Position 1236: 0.002350181057528123
Position 631: 0.0019673862390484844
Position 152: 0.0018178030510716838
Position 1944: 0.0016722365944626574
Position 473: 0.0014702816595464835
Position 1672: 0.001095527240813808
Position 1487: 0.0008747011697243928
Position 2106: 0.0007505965793782587
Position 2932: 0.0006251372287516347
Position 1082: 0.0004782374090704786
Position 279: 0.0004079186145307497
Position 3000: 0.000407798938842756
Position 2355: 0.000359280422592542
Position 2521: 0.00035885716203805075
Position 2250: 0.00019995754763762683
Position 1294: 0.00016604518254755362
Position 1618: 0.00016536847187405238
Position 644: 0.00016014378646458455
Position 1091: 0.0001547527212589279
Position 999: 0.00015327877142494342
Position 602: 0.00012559136354125028
Position 453: 7.095493266603693e-05
Position 804: 6.417452521055644e-05
Position 1504: 5.750971444339116e-05
Position 117: 5.3191930880207443e-05
Position 529: 4.494863147040868e-05
Position 1438: 4.141126416005538e-05
Position 1160: 2.5097268072227065e-05
Position 947: 1.9262097581371104e-05
Position 302: 1.2118009228654487e-05
Position 1351: 8.088150828905534e-06
Position 1463: 1.9561077157577776e-06
Position 1021: 3.628687208986988e-07
Position 398: 2.141337950483812e-07
Position 191: 2.1184075911469096e-07
Position 108: 2.0567606607257545e-07
Position 347: 1.895879806353526e-07
Position 325: 1.5413308597855812e-07
Position 129: 1.3525353541073327e-07
Position 384: 9.080914058647577e-08
Position 900: 5.449025373585127e-08
Position 715: 2.4770207049087934e-08
Position 712: 2.2198523017962895e-08
Position 154: 5.2417277959249e-09
Position 173: 5.05819615167639e-09
Position 353: 1.2483161118970522e-09
Position 328: 9.93888386931504e-10
Position 509: 6.039362036524697e-10
Position 356: 5.887929691821031e-10
Position 163: 3.854183823834813e-10
Position 491: 2.5589958499399573e-10
Position 607: 2.454182428494078e-10
Position 223: 2.229465257445987e-10
Position 239: 1.108957503499618e-10
