Gene = ABHD10
index = 3
Annotated 5SS: [ 169 2933 7341 8017]
Annotated 3SS: [ 2748  7228  7878 12341]
SMsplice 5SS: [ 169 3623 7341 8017]
SMsplice 3SS: [ 3487  7228  7878 12341]
top_k =  500
Partition function (log Z): 2.0391415075886647

Sorted 5' Splice Sites (High to Low Probability):
Position 8017: 0.9991831107943477
Position 169: 0.9899865868152712
Position 7341: 0.9203419767811432
Position 3623: 0.8385438379442057
Position 2933: 0.5425369402476897
Position 5476: 0.3394928290659475
Position 11717: 0.33781611525540584
Position 5869: 0.2377873233707719
Position 1857: 0.22045604932167986
Position 3198: 0.21199900752760445
Position 5413: 0.205718825782242
Position 3171: 0.16794337912728247
Position 7680: 0.13645432569648075
Position 7528: 0.08702978362618738
Position 8682: 0.08016198628788121
Position 10271: 0.059305162880548205
Position 4699: 0.05724006600672079
Position 9437: 0.05102276517946823
Position 7043: 0.04220936456095836
Position 7068: 0.03949560777348925
Position 5863: 0.031427659609040585
Position 10149: 0.029502432221533002
Position 5520: 0.019960061222605574
Position 7357: 0.01863598554668276
Position 13540: 0.01797105373400473
Position 11739: 0.017023926192741422
Position 2262: 0.016683175215026602
Position 12704: 0.01326133654795711
Position 8972: 0.011707545278228718
Position 5404: 0.008632344578465963
Position 9089: 0.0077872872284574625
Position 7261: 0.007622177199450133
Position 5668: 0.00745840268137587
Position 4431: 0.006607354354289089
Position 10344: 0.006566958028123812
Position 11607: 0.00647011843816479
Position 12367: 0.006260769635814346
Position 2875: 0.005834144664241024
Position 7570: 0.004450717588084772
Position 827: 0.004437495216613156
Position 1521: 0.0042139102923344825
Position 11723: 0.0033274462933941635
Position 7374: 0.0032755178645289193
Position 2219: 0.0028687455910250477
Position 869: 0.002634399595926301
Position 10457: 0.002476371076025549
Position 223: 0.002436702646444386
Position 244: 0.0018324206043030167
Position 5430: 0.0017754881699093492
Position 13570: 0.0015902170304216514
Position 63: 0.0012368418130163101
Position 3013: 0.0009316810655066122
Position 4767: 0.000856248910868225
Position 3304: 0.0008130452598229485
Position 8716: 0.0007921213132362658
Position 2128: 0.0006884730419856691
Position 2038: 0.000638215116109553
Position 1869: 0.0006272199993008079
Position 7663: 0.000590745318460236
Position 332: 0.0005682229778714244
Position 1976: 0.0005276754022786041
Position 2392: 0.0005152344101150105
Position 3405: 0.0005150401378614348
Position 190: 0.0005147321267339277
Position 2917: 0.0004994492155966103
Position 3076: 0.0004915606328841936
Position 3669: 0.0004189451918690064
Position 7: 0.000316994686187852
Position 967: 0.00031564027733173
Position 9897: 0.0002926311749209712
Position 175: 0.000284041409270231
Position 158: 0.00026841305090116095
Position 7496: 0.0002327436169548087
Position 1160: 0.0001990895391857423
Position 4915: 0.0001817481169537914
Position 2969: 0.0001686006792190135
Position 262: 0.00016748592886445932
Position 473: 0.00014658461662391553
Position 218: 0.00013178255200727208
Position 400: 9.402572473904716e-05
Position 815: 8.88870290137468e-05
