Gene = SPINK14
index = 1315
Annotated 5SS: [  67 1241 4638]
Annotated 3SS: [1196 4500 5619]
SMsplice 5SS: [  67 4638]
SMsplice 3SS: [4500 5619]
top_k =  500
Partition function (log Z): -8.266177185550875

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8291358327288871
Position 1241: 0.4851974705506875
Position 4638: 0.36890674051555855
Position 2355: 0.22654477230203132
Position 599: 0.14573689819369048
Position 4669: 0.1024672446102516
Position 2385: 0.08875950734481614
Position 816: 0.055607389883269055
Position 4850: 0.021578061922248516
Position 2447: 0.018370473565623397
Position 2473: 0.012563644648108557
Position 4623: 0.010754264693328805
Position 1641: 0.00959651801453661
Position 5451: 0.009299676031215169
Position 4303: 0.008444022620379793
Position 2616: 0.007420067402098346
Position 1804: 0.007109202631826217
Position 3168: 0.006045177366764074
Position 5158: 0.004406129267398277
Position 3086: 0.003826122588232476
Position 3487: 0.0036017300263386114
Position 279: 0.003579267920655546
Position 2506: 0.002431039182193647
Position 71: 0.00214820310183864
Position 5273: 0.0018697074424204223
Position 4642: 0.0018202686575179384
Position 1363: 0.0010853443631316981
Position 4715: 0.0010426551353286673
Position 1809: 0.0009025356977694906
Position 4443: 0.0008481612010123012
Position 1022: 0.0007414191147295454
Position 586: 0.000712430428212117
Position 1517: 0.0006152039985098799
Position 4536: 0.0006103889503598553
Position 730: 0.0005375733360289697
Position 4522: 0.0005127135161443297
Position 805: 0.0002992983767568491
Position 4627: 0.0002394210013317556
Position 4673: 0.00022899882310064415
Position 2603: 0.00021338186596785543
Position 606: 0.00021036823514168824
Position 1828: 0.00010214743643523528
Position 982: 6.514397496379257e-05
Position 612: 4.721568830771761e-05
Position 1064: 4.280591420782114e-05
Position 185: 3.233726487725488e-05
Position 83: 3.0728839588058556e-05
Position 370: 2.9698603538733455e-05
Position 298: 2.9607782582712767e-05
Position 110: 2.2532610374592534e-05
Position 224: 2.1549680270536225e-05
Position 18: 1.9279594872076687e-05
Position 328: 1.6203980214896804e-05
Position 869: 1.5718349156269473e-05
Position 232: 1.5585286054308395e-05
Position 952: 1.2172012839812392e-05
Position 915: 9.27727974385864e-06
Position 261: 9.153886024877687e-06
Position 925: 4.47460580199503e-06
Position 1333: 3.780375762637981e-06
Position 425: 3.7749686695101485e-06
Position 96: 3.7241181811946234e-06
Position 398: 3.6519326923522667e-06
Position 387: 3.185801604616268e-06
Position 54: 2.942376034822928e-06
Position 183: 2.846563637713769e-06
Position 998: 2.3555652246516013e-06
Position 1394: 5.539198146351121e-07
Position 1172: 5.12348384996948e-07
Position 408: 1.4083374528398503e-07
Position 212: 8.908027092771973e-08
Position 153: 7.07941280708949e-08
Position 222: 2.371331955348507e-08
Position 316: 2.073155147544437e-08
Position 32: 1.1730208875272734e-08
Position 1186: 9.797400382139971e-09
Position 56: 6.818632584873494e-09
Position 679: 3.3184390561839626e-09
Position 214: 3.0735406919524842e-09
Position 818: 6.198902657350426e-10
Position 704: 5.145385268155047e-11
Position 665: 3.992681751398851e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.8054182370518058
Position 4500: 0.5968651496635782
Position 1139: 0.40373940221677496
Position 2267: 0.22868023971481882
Position 2318: 0.07633423414869436
Position 717: 0.05552163234673225
Position 2147: 0.04663064419713306
Position 1196: 0.041209546262390644
Position 4144: 0.022056946951947688
Position 5201: 0.015141469774888838
Position 4849: 0.013948405420895088
Position 4715: 0.013677615105410802
Position 4688: 0.011307132053326811
Position 1159: 0.010147459390839287
Position 1117: 0.009346379445246649
Position 5140: 0.00831838411828003
Position 2981: 0.008082701337143044
Position 1621: 0.006917270698031613
Position 900: 0.006113118218883273
Position 4168: 0.005543787022181598
Position 3457: 0.004445221849500889
Position 220: 0.004007670870881573
Position 2472: 0.0037020143100007976
Position 1267: 0.0036980694600464757
Position 3964: 0.0036378196531428333
Position 1971: 0.0035911178255953265
Position 1202: 0.0031680588536033933
Position 1657: 0.0028557735609643594
Position 5058: 0.0027642415304134295
Position 1565: 0.002681802066490994
Position 3826: 0.0021305550020518905
Position 482: 0.001984570078742795
Position 3321: 0.0016697814508748474
Position 2013: 0.0016661154793086764
Position 2741: 0.0016186458027093779
Position 4957: 0.001586274598459734
Position 3077: 0.0014484048379891467
Position 1332: 0.0010194309943962006
Position 3997: 0.0009344941675872343
Position 1505: 0.0008937757611719699
Position 3690: 0.0008650052625432454
Position 5376: 0.0007868229331388045
Position 5640: 0.0007821851587793388
Position 2161: 0.0007033373193877661
Position 2026: 0.0005890279287057215
Position 2574: 0.0005886072666875593
Position 1019: 0.0005428406212152356
Position 3739: 0.00052873843694704
Position 1346: 0.0005078465012014281
Position 3585: 0.0004771027004385015
Position 1684: 0.0004562795731085737
Position 2441: 0.00039285959271388835
Position 1629: 0.00037547558467602104
Position 3560: 0.00037021874827047093
Position 517: 0.00033516332100991134
Position 1428: 0.0003324781976763032
Position 1354: 0.0003033476177062982
Position 2121: 0.00029598398478126173
Position 1468: 0.00025252507319719134
Position 4321: 0.0002320766828727126
Position 4204: 0.00019990820762171138
Position 1454: 0.00018302585079706072
Position 3994: 0.0001720325131021592
Position 1903: 0.0001701962110648363
Position 2553: 0.00015130115266592329
Position 722: 0.00014924515598137284
Position 3872: 0.000148871984021574
Position 259: 0.0001348458626673606
Position 3795: 0.00012716222850469726
Position 1660: 0.00012565118400822655
Position 1394: 9.801782755051301e-05
Position 2790: 8.106549921384489e-05
Position 1645: 7.386739064809505e-05
Position 661: 7.076903048635124e-05
Position 298: 5.499111399065373e-05
Position 1516: 4.887665649550197e-05
Position 982: 4.0281883445687315e-05
Position 1575: 3.4165399538415965e-05
Position 1402: 2.6659594789709876e-05
Position 1145: 2.6593006772695073e-05
Position 719: 2.567813203467362e-05
Position 1600: 2.1547865142761957e-05
Position 1240: 2.145736677116923e-05
Position 423: 2.0158602047338465e-05
Position 570: 1.3505960231349566e-05
Position 519: 1.0366467239988403e-05
Position 1525: 1.006358496309313e-05
Position 278: 9.553812585646157e-06
Position 222: 8.664883603140277e-06
Position 490: 8.550372568795276e-06
Position 2288: 8.506275769371791e-06
Position 795: 8.387531438190005e-06
Position 952: 6.21049538167387e-06
Position 2097: 5.427629561583708e-06
Position 2280: 5.28893337257779e-06
Position 556: 5.186771804305063e-06
Position 2086: 4.736188962103914e-06
Position 619: 3.855026495604501e-06
Position 492: 3.825225267142967e-06
Position 488: 3.6512632579022228e-06
Position 484: 3.6044843518627366e-06
Position 486: 3.2928763241014215e-06
Position 576: 3.257845593656973e-06
Position 768: 2.8238999884711864e-06
Position 641: 2.6201820428445154e-06
Position 306: 2.53137974993452e-06
Position 815: 1.564056186660074e-06
Position 612: 1.468270532798841e-06
Position 1703: 1.2029344146808587e-06
Position 396: 1.0405726764497836e-06
Position 857: 7.517938343287024e-07
Position 733: 7.283673778188408e-07
Position 261: 5.782842263461633e-07
Position 908: 5.517688814088733e-07
Position 875: 4.999490675992131e-07
Position 925: 3.987561135539443e-07
Position 1209: 3.978597072248246e-07
Position 598: 3.180414666686511e-07
Position 998: 2.3957106992972177e-07
Position 425: 2.375489240318048e-07
Position 387: 2.0958415745376018e-07
Position 968: 1.8868638027345993e-07
Position 745: 1.445294602722735e-07
Position 663: 1.1643989909893785e-07
Position 753: 1.0349894308817361e-07
Position 579: 9.768914344962223e-08
Position 1028: 1.2842005590682352e-08
Position 931: 9.183404641503162e-09
Position 500: 1.9988731500713314e-09
Position 138: 1.6317352452944004e-09
Position 398: 1.2595062155727669e-09
Position 760: 1.1063307182931152e-09
Position 1700: 1.0319464891375143e-09
Position 1715: 9.721567761841958e-10
Position 737: 8.598990827272152e-10
Position 134: 7.550871001099548e-10
Position 1487: 7.040090772923127e-10
Position 747: 6.663098500480399e-10
Position 1508: 5.903031655249056e-10
Position 136: 1.6993836446657626e-10
