Gene = TRIM42
index = 1484
Annotated 5SS: [  532  5121 10504 13154]
Annotated 3SS: [ 4422  9682 12928 22848]
SMsplice 5SS: [  532 10504 13154]
SMsplice 3SS: [10348 12928 22848]
top_k =  500
Partition function (log Z): -4.5451876417624195

Sorted 5' Splice Sites (High to Low Probability):
Position 10504: 0.9917496133445216
Position 532: 0.9009110415919154
Position 16084: 0.6669692007760547
Position 13154: 0.5803061889807016
Position 13196: 0.2696120975819345
Position 2674: 0.2457469077311102
Position 10132: 0.24289099796423372
Position 11074: 0.15309822649907912
Position 18044: 0.11834934320491489
Position 3705: 0.1097984504333719
Position 15164: 0.10420153026625237
Position 12804: 0.09871655916438525
Position 22443: 0.09870850156230998
Position 14373: 0.07169354520437524
Position 10810: 0.055007376915814324
Position 4502: 0.054776867008753435
Position 3745: 0.05432015864685469
Position 417: 0.05086096968528563
Position 18471: 0.049630938696109225
Position 13103: 0.04315204198430506
Position 12822: 0.040656367807348305
Position 18475: 0.03746247627486537
Position 14364: 0.036619904552901296
Position 139: 0.03323657071794594
Position 2735: 0.03202791137917861
Position 11493: 0.030232545604321277
Position 10682: 0.02845132898313107
Position 5121: 0.028322254034195894
Position 9882: 0.02829504627512248
Position 4463: 0.02814814877502382
Position 174: 0.02750673321615154
Position 16930: 0.0271666500402213
Position 13161: 0.026940994886608345
Position 19204: 0.02353575367764854
Position 16019: 0.020284522127743652
Position 13694: 0.018399252048776932
Position 205: 0.017738791152788546
Position 14930: 0.01675008746837316
Position 23: 0.012712352307023595
Position 18746: 0.011032577417638325
Position 11057: 0.010717644027906804
Position 16858: 0.010499178106641673
Position 17378: 0.01027429025943083
Position 18036: 0.008389964164678966
Position 16371: 0.00827917240922103
Position 1487: 0.007833907111622568
Position 1994: 0.007592565698848104
Position 22976: 0.007116632211197392
Position 10836: 0.006459558526986013
Position 13010: 0.004481811359425951
Position 182: 0.004220768198670671
Position 2196: 0.0035410384525937978
Position 23000: 0.0034083632768973785
Position 10513: 0.003007654950268982
Position 11447: 0.002562643234512329
Position 14885: 0.0022025969503938598
Position 619: 0.0016357377977268184
Position 2006: 0.0015509114528863086
Position 1050: 0.0014428151911152387
Position 1477: 0.0011687880361124473
Position 12785: 0.0010898050833552963
Position 10561: 0.0010387280899636325
Position 171: 0.000807420527142021
Position 10294: 0.0007317589555855004
Position 3700: 0.0006766694031547061
Position 3551: 0.0006668240681907017
Position 4651: 0.0005068456921331216
Position 16015: 0.0004246447793097111
Position 3675: 0.00041395110078083184
Position 10422: 0.0003211093289454477
Position 4472: 0.00028386558721146615
Position 4616: 0.0002782457466866584
Position 3798: 0.00026714457526670816
Position 682: 0.0002526700197175895
Position 131: 0.00016646154041971946
Position 4190: 0.00013681597549561857
Position 1492: 0.00013151674785019684
Position 2621: 0.00011661171587967424
Position 3434: 0.00010149430151687157
Position 1989: 8.899250401980319e-05
Position 4576: 7.153962265966057e-05
Position 1068: 4.775736278330209e-05
Position 702: 4.2756641936914516e-05
Position 3370: 4.219521562829568e-05
Position 4359: 4.184736354427509e-05
Position 250: 3.563087673431779e-05
Position 2924: 2.625277598310324e-05
Position 157: 2.0654773565348082e-05
Position 3057: 1.6624324273160704e-05
Position 225: 1.5156914377869892e-05
Position 909: 1.389884891535117e-05
Position 797: 1.3136246224127805e-05
Position 43: 1.1327217211843835e-05
Position 343: 1.0550004643186e-05
Position 1361: 1.0362219035040204e-05
Position 1986: 1.0263625376774329e-05
Position 1743: 9.202993033799585e-06
Position 1925: 7.082620107547469e-06
Position 10485: 6.908569680146505e-06
Position 222: 4.57667787689396e-06
Position 38: 1.8036762512451776e-06
Position 274: 1.3550772731067505e-06
Position 261: 9.210898186262382e-07
Position 360: 8.81061786827421e-07
Position 240: 8.09203629863155e-07
Position 265: 5.440337118710462e-07
Position 209: 3.270047551763405e-07
Position 243: 6.399490317124956e-08
Position 421: 5.5234290264905124e-08
Position 385: 3.979902642678907e-08
Position 216: 1.0523770361555003e-08
Position 744: 4.4122921791227395e-09
Position 552: 3.347231029321916e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10348: 0.9949971931581688
Position 12928: 0.9167243114306074
Position 22848: 0.8924869355068513
Position 15919: 0.425677806273865
Position 15966: 0.2684150521431331
Position 17968: 0.15775628326374722
Position 3607: 0.14893836314297965
Position 10947: 0.1479674679240024
Position 9936: 0.11482333556582365
Position 2620: 0.10203583517657303
Position 22376: 0.09870850156230998
Position 10603: 0.09784377420700938
Position 18393: 0.09115475489659074
Position 9734: 0.088180769139747
Position 2553: 0.08442775410624921
Position 4422: 0.08403882039972546
Position 2569: 0.08394035300450423
Position 12665: 0.07902633356942014
Position 15012: 0.07246237661771544
Position 10120: 0.07004051961458259
Position 12662: 0.06165312474298676
Position 14204: 0.05234524033634026
Position 16730: 0.04624976030757573
Position 14255: 0.04028949608937545
Position 19172: 0.038443174549656615
Position 14852: 0.029559470014543253
Position 11303: 0.02711602285687986
Position 326: 0.021877312865703696
Position 14929: 0.020922641744116982
Position 4798: 0.017504854746562996
Position 3523: 0.015638978296169195
Position 18645: 0.015450819866974313
Position 14301: 0.014844110555329616
Position 13622: 0.013851070401941563
Position 290: 0.013652930774674525
Position 21341: 0.013633071973470495
Position 1924: 0.012218744368511286
Position 17284: 0.01027429025943083
Position 23076: 0.008918775577416299
Position 21069: 0.008391140342942418
Position 4923: 0.00818139984519385
Position 16174: 0.005986434798591617
Position 274: 0.005105891930475402
Position 21506: 0.0038218558002381447
Position 1325: 0.003691969510321636
Position 10632: 0.0036796957696601904
Position 235: 0.003632718777911721
Position 13088: 0.003334575349491895
Position 12950: 0.0033207128737448538
Position 13176: 0.002807974620700527
Position 421: 0.0027200433105540444
Position 4968: 0.002635999442439082
Position 2633: 0.0026202301231075986
Position 11435: 0.002482357619725554
Position 434: 0.0023737657749898235
Position 13671: 0.0022269920506303767
Position 10851: 0.002216353796192979
Position 10915: 0.0018994443604272535
Position 11332: 0.0017806063922641128
Position 14271: 0.001655009358633404
Position 2402: 0.0016494375777775677
Position 16245: 0.0016384550359407678
Position 23065: 0.0016062199106784644
Position 2474: 0.0015666967677294022
Position 11382: 0.001445578498051779
Position 17890: 0.0014454448088585664
Position 20676: 0.0013546316835340876
Position 12970: 0.0013427606032559312
Position 2372: 0.0012893918301662
Position 20756: 0.001281446432632657
Position 1290: 0.001214027713005884
Position 3484: 0.0010899091281153313
Position 438: 0.0010615902676862072
Position 1233: 0.0010424732285717361
Position 14683: 0.0009195375193751646
Position 20138: 0.0009087986296217399
Position 13376: 0.0008916886439306304
