Gene = SRRM1
index = 1335
Annotated 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12118 17788 18385 19793
 23914 26576 27304 28584]
Annotated 3SS: [ 2971  3654  5846  6958  8396  9421  9900 11842 17706 18297 19647 23802
 26110 27107 28373 29169]
SMsplice 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12112 12827 17788 18385
 19793 23914 27304 28584]
SMsplice 3SS: [ 2971  3654  5846  6958  8486  9421  9900 11842 12639 17706 18297 19647
 23802 27107 28373 29169]
top_k =  500
Partition function (log Z): 35.52126214743713

Sorted 5' Splice Sites (High to Low Probability):
Position 3062: 0.9955164194774867
Position 6018: 0.9887827261648647
Position 9617: 0.983179301441603
Position 3778: 0.9771437733458285
Position 17788: 0.9730126254045666
Position 10021: 0.954530651139712
Position 19793: 0.9278208985911512
Position 12827: 0.9157838310566664
Position 23914: 0.9152258157452676
Position 7075: 0.8605965003813624
Position 27304: 0.8461583893830262
Position 18385: 0.82329152888317
Position 28584: 0.786287054545226
Position 336: 0.5850063090924582
Position 12112: 0.49521615597107554
Position 20213: 0.46917005364928926
Position 13090: 0.43787153663789136
Position 381: 0.36096009565659576
Position 4691: 0.3407961605929586
Position 8944: 0.28083930078020597
Position 12118: 0.23860562285550366
Position 2400: 0.22809360499124112
Position 1118: 0.17981655242667463
Position 7616: 0.1747333940012142
Position 11959: 0.16327757981104932
Position 890: 0.16203544500593436
Position 27581: 0.15755893490947354
Position 7699: 0.14558235699494385
Position 10365: 0.13271239682593763
Position 18394: 0.12236731500900964
Position 1635: 0.11281357883659716
Position 7111: 0.10871499807301074
Position 11274: 0.10264069368063504
Position 8563: 0.09984313879510727
Position 8815: 0.08271793460515163
Position 4197: 0.07897265254479592
Position 2865: 0.07643065258522952
Position 8605: 0.07530603173850621
Position 2110: 0.0593832358881387
Position 4138: 0.05726538641044723
Position 11332: 0.055960211426974577
Position 4265: 0.05493361116209034
Position 24110: 0.05140690600365414
Position 17903: 0.04662052339561157
Position 15610: 0.046351062795764716
Position 8884: 0.04574785382018151
Position 10013: 0.04545563145195151
Position 14292: 0.04173512309699093
Position 2134: 0.03378723811602563
Position 14411: 0.03165376136817477
Position 29072: 0.030950732818791103
Position 643: 0.030202554878998752
Position 597: 0.02768943406874063
Position 17177: 0.027356963575143473
Position 6646: 0.027017660894739955
Position 27607: 0.020422977819045052
Position 721: 0.018936799856982905
Position 27793: 0.018517301691023853
Position 25593: 0.0176885810823356
Position 896: 0.017017858483076284
Position 16343: 0.015741267210604204
Position 361: 0.015562883968739012
Position 1017: 0.014772308405041517
Position 2409: 0.014462065938725023
Position 2457: 0.013728394031268
Position 3971: 0.01240290099488454
Position 29295: 0.012236607710460512
Position 10390: 0.012070540524836148
Position 2904: 0.01138055418064858
Position 2833: 0.011266630459949079
Position 2753: 0.011173585065036962
Position 27807: 0.009899364580938187
Position 26698: 0.009421942705087082
Position 6575: 0.008394245758965862
Position 15615: 0.008380005591384009
Position 11319: 0.00837715426835051
Position 28080: 0.007763560707862203
Position 10297: 0.0077300210369094435
Position 28883: 0.007636089937262621
Position 505: 0.0073853679673811954
Position 12387: 0.007215764660886163
Position 19708: 0.007060411105052927
Position 20099: 0.006702323335770272
Position 18847: 0.006697001495734464
Position 66: 0.006630384846447462
Position 1852: 0.006534174449847242
Position 27879: 0.006493987311206246
Position 5122: 0.006142479986474971
Position 5743: 0.0060855887873576455
Position 29309: 0.005980152013373949
Position 10898: 0.005816280290917795
Position 391: 0.005801468281874611
Position 5711: 0.00559154965604501
Position 1903: 0.005219695145073672
Position 11052: 0.005119328634180848
Position 18442: 0.004746255833338278
Position 6708: 0.004578256359499477
Position 18030: 0.00445072679708538
Position 1897: 0.004444135622714695
Position 1847: 0.004387738026774589
Position 2907: 0.0043300810212115095
Position 2349: 0.003999288106939237
Position 18212: 0.003841079496172858
Position 2677: 0.003360703581762274
Position 2037: 0.003242774969669814
Position 2720: 0.003125491256931571
Position 977: 0.0026452190647761604
Position 2810: 0.002637776838165466
Position 6291: 0.0025409887746729435
Position 25708: 0.0024565972882314648
Position 12203: 0.0024250159870125632
Position 8907: 0.002329585709532836
Position 2189: 0.0023138119197427453
Position 1595: 0.002302678720762345
Position 29031: 0.002115116493447625
Position 28802: 0.002041337015922552
Position 29257: 0.0019655717192406754
Position 2429: 0.001655653870599806
Position 3772: 0.0015349921296784255
Position 3333: 0.0013997133324424901
Position 11963: 0.0013939640867654778
Position 19016: 0.0013365545284961266
Position 20053: 0.001289497399790287
Position 7814: 0.0011347041309969432
Position 9272: 0.0011292645226843646
Position 4903: 0.0010808891026714167
Position 11059: 0.0009840510212281788
Position 6084: 0.0009808824821428688
Position 19986: 0.0009681753267460794
Position 1029: 0.0009210225978651299
Position 4526: 0.0009182030203695318
Position 6658: 0.0009097155184834557
Position 3082: 0.0008975628892014711
Position 5277: 0.0008361487770427984
Position 19830: 0.000822157209082667
Position 28623: 0.0008116771168092096
Position 17818: 0.0008067923228485012
Position 8969: 0.0007597549718510009
Position 761: 0.0007512324193689894
Position 561: 0.0007449619506433036
Position 8995: 0.0007182490550009146
Position 12834: 0.0007105989445329167
Position 12727: 0.0007036309782427444
Position 12711: 0.0006976260132503396
Position 27420: 0.000660917141856124
Position 6246: 0.0006521617885405795
Position 4566: 0.0006139233015512465
