Gene = RSRC1
index = 1215
Annotated 5SS: [   156  16444  18137  97391 192221 249054 355149 431344 437633]
Annotated 3SS: [ 16247  18010  97216 192183 249001 355079 431236 437479 438327]
SMsplice 5SS: [    95  16444  18137  30992  35690  57063  57431  65631  97391 114621
 117429 125044 162431 176982 185987 192221 249054 254578 314355 322447
 326175 346978 355149 370324 376834 398602 425284 425479 431344 437636]
SMsplice 3SS: [ 16247  18010  30889  35558  56949  57168  65526  97249 114525 117254
 124878 162313 176896 185900 192183 249001 254353 314194 322291 326104
 346876 355079 370200 376625 398509 425206 425391 431236 437479 438327]
top_k =  500
Partition function (log Z): -178.59193760829945

Sorted 5' Splice Sites (High to Low Probability):
Position 18137: 0.9999446909926449
Position 16444: 0.9509263470482398
Position 30992: 0.7592946847708472
Position 22438: 0.7042206962762082
Position 35690: 0.6950485852639005
Position 374: 0.5946366397657762
Position 22056: 0.5571268212861749
Position 95: 0.5214394262754835
Position 156: 0.31739947836344595
Position 34991: 0.3167657815678395
Position 5288: 0.27612729393394975
Position 5902: 0.22702339446873313
Position 31025: 0.195965878493066
Position 27164: 0.19120848423381348
Position 32433: 0.15282266743401263
Position 25857: 0.09118759649817455
Position 6525: 0.08792176191933893
Position 19242: 0.08453478998017513
Position 6545: 0.060988123130055506
Position 32522: 0.03287378512996382
Position 4343: 0.02334353301545992
Position 24912: 0.0204388715670829
Position 26409: 0.01897423700297525
Position 23046: 0.018490563776348848
Position 19584: 0.018238075208932444
Position 37275: 0.016155127707890144
Position 4357: 0.015302326100939241
Position 2117: 0.013734187761778616
Position 5029: 0.010149403804324891
Position 1404: 0.004607343819977398
Position 3975: 0.004572807575764716
Position 4369: 0.004517163844677534
Position 2386: 0.004161362507533395
Position 2937: 0.004141233492352012
Position 18799: 0.0025016657469053775
Position 18985: 0.0020951788757972056
Position 3805: 0.00153742046511154
Position 18792: 0.0015054101541209209
Position 4345: 0.0013936267199319364
Position 418: 0.0012992824540350118
Position 22756: 0.0003981486633853428
Position 181: 0.0003628120050968889
Position 18715: 0.000290097999819574
Position 4089: 0.00022725175975545043
Position 48: 0.00022685149774207114
Position 20676: 0.00015820262580605729
Position 21804: 0.00014808348277233112
Position 22540: 9.530581637310911e-05
Position 21160: 8.306772071818894e-05
Position 39: 7.081352543111301e-05
Position 1822: 2.7385259471033245e-05
Position 1064: 1.8549195438264013e-05
Position 1645: 1.3832011656568347e-05
Position 18444: 1.240677871000148e-05
Position 18742: 9.802473884254471e-06
Position 99: 7.398623768155146e-06
Position 160: 6.008931744585834e-06
Position 1896: 5.516097575640446e-06
Position 287: 4.2960435151164395e-06
Position 131: 3.3827415570370985e-06
Position 2511: 3.215936792170631e-06
Position 667: 1.3990800156124606e-06
Position 650: 9.669166326893666e-07
Position 623: 8.368515615572768e-07
Position 20149: 7.169990162547222e-07
Position 1039: 6.88805060625417e-07
Position 20622: 6.401580772436971e-07
Position 20531: 5.151528413031249e-07
Position 20585: 4.7474555160506173e-07
Position 812: 1.3193798484531855e-07
Position 20: 1.1340224413034557e-07
Position 356: 7.676870353882341e-08
Position 873: 3.219821712698889e-08
Position 1015: 1.0315704509423496e-08
Position 691: 8.447651661954452e-09
Position 23: 4.0149904039223873e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18010: 0.9962542565010034
Position 16247: 0.950926347048234
Position 30889: 0.9430691755705267
Position 35558: 0.799110153624547
Position 22293: 0.5585092732395037
Position 252: 0.34576454863325473
Position 34833: 0.3414382177664651
Position 32338: 0.270968386754222
Position 21965: 0.22820790508617228
Position 5816: 0.2270233944687344
Position 37551: 0.16564399339681485
Position 21803: 0.1644737198370541
Position 46241: 0.16366041898866268
Position 21952: 0.1526506337280571
Position 5150: 0.12253685144008092
Position 27100: 0.11966743085209026
Position 22383: 0.1067337248784992
Position 25794: 0.0913090443532691
Position 5058: 0.08744859394865978
Position 42352: 0.0825949836654403
Position 39223: 0.08239636861213012
Position 6440: 0.08076184577263747
Position 19149: 0.07226660563245957
Position 283: 0.06145789134372419
Position 6292: 0.05761680993349202
Position 36826: 0.049129247538087215
Position 26914: 0.04552719149916678
Position 4178: 0.04407099429057503
Position 36481: 0.04032701048995975
Position 22266: 0.03923739939416479
Position 30855: 0.03516542506435465
Position 35873: 0.03324752732726194
Position 5086: 0.029931208884577405
Position 5178: 0.02914296365234926
Position 38553: 0.028255635958451764
Position 26860: 0.026113623970107944
Position 39740: 0.023415686799203708
Position 22853: 0.0208509573451798
Position 24814: 0.020438871567083197
Position 37165: 0.020425751579225576
Position 37023: 0.019752677627480696
Position 26153: 0.01897423700297525
Position 34194: 0.018525255978813264
Position 19494: 0.01225979332087807
Position 21738: 0.011912488513136721
Position 36397: 0.011072569768130192
Position 6364: 0.01053122934326442
Position 4820: 0.01014940380432475
Position 286: 0.009032767014542677
Position 210: 0.008080363579692702
Position 37395: 0.007952576695442493
Position 5258: 0.0070676760082836396
Position 36367: 0.007003229680467632
Position 19008: 0.0063101120477359355
Position 19441: 0.006057993741244144
Position 2098: 0.006018215754743663
Position 19174: 0.00507374604950634
Position 1956: 0.004911141874519251
Position 31818: 0.00402146581981638
Position 33799: 0.003806501644361253
Position 17898: 0.0037024518036787497
Position 37250: 0.003439441752032203
Position 34156: 0.0034130383274861105
Position 18610: 0.003330497264877733
Position 207: 0.0031193742644616967
Position 317: 0.0027643455859904004
Position 33225: 0.0027270298040269884
Position 2209: 0.00262460833852141
Position 1270: 0.0024048082959951655
Position 2699: 0.002230362448903554
Position 2030: 0.002059304562124562
Position 3824: 0.0019585363616751264
Position 18831: 0.0019238150767198045
Position 3711: 0.0019177044084712383
Position 2868: 0.001579131090895216
Position 334: 0.0015498552900331843
Position 34770: 0.0014846792340789258
Position 1909: 0.0014336057039454704
Position 304: 0.001303188138403987
Position 1334: 0.0011936568413864865
Position 185: 0.0011234280459161716
Position 24348: 0.0010895998004292048
Position 3738: 0.0009550000099345958
Position 18927: 0.000941238718419371
Position 3949: 0.0007771750778921004
Position 1092: 0.0007079444629883623
Position 22657: 0.000594381939556644
Position 21075: 0.0005007312247296992
Position 3768: 0.00045963163931537706
Position 18677: 0.00045517732909469526
Position 25146: 0.0003579033479478461
Position 2318: 0.0003574816305625306
Position 4221: 0.00035265697101393285
Position 28499: 0.0003270413445335161
Position 300: 0.00031946941679491104
Position 25023: 0.00031690186789878894
Position 31229: 0.0003121231272100461
Position 3978: 0.0003098604073736293
Position 18711: 0.0002932535824992588
Position 2882: 0.0002927956946338304
Position 314: 0.000288589681472972
Position 307: 0.00022672372365281626
Position 320: 0.0001953071354657754
Position 23000: 0.0001904178411646101
Position 310: 0.00018416609721656627
Position 18984: 0.0001832457208266505
Position 18622: 0.00016508736913336029
Position 2152: 0.00014377108480683316
Position 20424: 0.0001308973775694603
Position 1304: 0.00012788839734867034
Position 1911: 0.00011820973085213317
Position 20530: 0.00011213964445170392
Position 1362: 0.00010790510197431684
Position 18560: 0.00010031255666585876
Position 3900: 9.233696553133437e-05
Position 25127: 8.633868646485454e-05
Position 22902: 8.115198497502304e-05
Position 1669: 7.023368775524039e-05
Position 21697: 6.727549533710211e-05
Position 1655: 6.449255490850477e-05
Position 23212: 6.427402291793811e-05
Position 23942: 6.191117747231299e-05
Position 298: 4.4457834591286724e-05
Position 24582: 4.204558265102835e-05
Position 24991: 3.893115269432757e-05
Position 22691: 3.8360113601178186e-05
Position 20878: 3.4947690703241586e-05
Position 2711: 3.42699202118784e-05
Position 24351: 3.127932160827069e-05
Position 2304: 3.061668817263505e-05
Position 21227: 2.4601172931040856e-05
Position 2226: 2.39571772767797e-05
Position 2229: 2.295685803749304e-05
Position 2064: 2.273032578231557e-05
Position 1298: 2.230120188571567e-05
Position 2078: 2.1936317768001645e-05
Position 1344: 2.1671296787462434e-05
Position 1108: 2.0479509631245474e-05
Position 20119: 1.7636305494332737e-05
Position 19764: 1.5052965709097458e-05
Position 18426: 1.4491108058406794e-05
Position 21403: 1.4305867118809296e-05
Position 22568: 1.3915402976555162e-05
Position 18286: 1.2271232793714969e-05
Position 21327: 1.1970920125533788e-05
Position 19583: 9.680298218327383e-06
Position 872: 7.251071175477568e-06
Position 950: 7.212361079828668e-06
Position 1547: 7.095586214630667e-06
Position 2497: 4.901033387353319e-06
Position 21194: 3.754059149406937e-06
Position 1536: 3.5919025544381448e-06
Position 523: 2.6864004144860095e-06
Position 2468: 2.486591568648558e-06
Position 341: 2.416088776058134e-06
Position 1591: 2.369517977937961e-06
Position 20215: 2.2812065690903406e-06
Position 18246: 1.155128363915517e-06
Position 1508: 1.0136479372680356e-06
Position 326: 9.855251053164052e-07
Position 1283: 9.005765936457402e-07
Position 2054: 8.870549093377118e-07
Position 1463: 8.359675355840529e-07
Position 1598: 8.216240282735516e-07
Position 918: 6.703951224147088e-07
Position 160: 5.881784579455307e-07
Position 2420: 5.026495437497351e-07
Position 212: 4.688753515707918e-07
Position 880: 4.61509717720907e-07
Position 138: 4.4568194864481784e-07
Position 1172: 4.2372015555073496e-07
Position 359: 4.090538512094292e-07
Position 1564: 3.510581823067239e-07
Position 1505: 3.2653583781587113e-07
Position 22144: 3.036541835529853e-07
Position 981: 2.94662526450583e-07
Position 328: 2.811501983044681e-07
Position 3563: 2.3334985819281596e-07
Position 2116: 2.282674266536055e-07
Position 20070: 1.9969803431389144e-07
Position 503: 1.8749912769545734e-07
Position 1791: 1.56406866680069e-07
Position 1559: 1.3796506777839343e-07
Position 1175: 1.328546960144657e-07
Position 19521: 1.3159012357435512e-07
Position 1714: 1.2288347556542732e-07
Position 1389: 1.1947980999666272e-07
Position 884: 9.49120674065078e-08
Position 1789: 8.857537788054533e-08
Position 20038: 8.435081745848601e-08
Position 331: 6.446772685178559e-08
Position 1444: 6.154328712077802e-08
Position 1182: 3.921053849595848e-08
Position 356: 3.2415081148928045e-08
Position 673: 2.6640471536956152e-08
Position 7345: 2.5752474280887914e-08
Position 338: 2.499503213074904e-08
Position 555: 2.3441707150639752e-08
Position 1025: 1.9112539118853826e-08
Position 295: 1.5807760768093485e-08
Position 550: 1.536492602168847e-08
Position 548: 1.3926099688480017e-08
Position 345: 1.34146989157797e-08
Position 1300: 8.891620110352873e-09
Position 1027: 7.247838549214337e-09
Position 670: 6.20183201264759e-09
Position 362: 5.139225315093671e-09
Position 347: 4.046390881149739e-09
Position 371: 2.0376337722821675e-09
Position 623: 5.586144229361566e-10
Position 650: 3.374337086611739e-10
Position 353: 2.7256703307968676e-10
Position 581: 2.5338365706082703e-10
Position 350: 1.854414897448952e-10
Position 146: 3.6575711998621237e-16
Position 365: 8.863259789943164e-17
Position 85: 1.92587184415088e-18
