Gene = PEX10
index = 1014
Annotated 5SS: [ 181 2201 4120 5852 6088]
Annotated 3SS: [2119 3712 5675 5951 6736]
SMsplice 5SS: [ 181 2201 3920 4120 5852 6088]
SMsplice 3SS: [2119 3712 4022 5675 5951 6736]
top_k =  500
Partition function (log Z): 5.581586167619148

Sorted 5' Splice Sites (High to Low Probability):
Position 5852: 0.9591445995333117
Position 181: 0.9378478917480215
Position 6088: 0.9117660930153739
Position 3920: 0.7772164567033648
Position 4120: 0.7183239429345621
Position 2201: 0.5834028859184011
Position 1993: 0.40958206777980966
Position 5216: 0.2172324299548715
Position 4116: 0.20481461024119652
Position 4970: 0.19708178839688428
Position 2311: 0.1693934919485407
Position 4716: 0.16523157715077638
Position 6818: 0.10120148496029727
Position 2894: 0.07628770734763811
Position 3266: 0.07289983562287781
Position 2339: 0.06431456269486704
Position 1543: 0.05602067978759267
Position 3805: 0.05543474252965346
Position 1902: 0.04520364981474163
Position 604: 0.03924524584594083
Position 3300: 0.03369475184521633
Position 6924: 0.03097381887551533
Position 6234: 0.030087750117639794
Position 4903: 0.027510062161028106
Position 136: 0.026133405964783172
Position 6439: 0.023950108918552735
Position 1952: 0.023619966565071576
Position 6093: 0.022803940943629464
Position 509: 0.020602691513685795
Position 6208: 0.017039639881820175
Position 2120: 0.013759894918326344
Position 2718: 0.013716134386736323
Position 99: 0.013218018288068461
Position 6200: 0.012157193524836612
Position 556: 0.011334803068316515
Position 2484: 0.010909085906529484
Position 465: 0.008875802754308063
Position 3735: 0.008071608960187234
Position 7036: 0.0061019143525890725
Position 2552: 0.005834472812693425
Position 3754: 0.005518301807943405
Position 372: 0.0044234550381787455
Position 2763: 0.004115313574912046
Position 5439: 0.003727789069729232
Position 1699: 0.0036275844920711856
Position 2285: 0.0028833364128527487
Position 609: 0.0020351136212454135
Position 6897: 0.001982294965056912
Position 125: 0.001820739778639687
Position 341: 0.0017440750410187206
Position 1192: 0.0012149697153824275
Position 4898: 0.001022722373044616
Position 2152: 0.001019132529204041
Position 3305: 0.0010149646484402903
Position 7541: 0.001010659762727771
Position 2903: 0.00099536751665795
Position 1491: 0.0009890781059527583
Position 6120: 0.0009489554411311759
Position 2556: 0.0009444701502114123
Position 2017: 0.0008933145054059505
Position 7215: 0.0008364056691740353
Position 678: 0.0007904196657956296
Position 5856: 0.0007095487992774692
Position 956: 0.0006790823336445575
Position 1303: 0.0005567408681112332
Position 2316: 0.0004522654529853762
Position 1955: 0.00044714096730408536
Position 568: 0.000442849132985638
Position 5783: 0.0004247144765903806
Position 1809: 0.00042057660105273014
Position 6238: 0.00036259682156038106
Position 2867: 0.00032835851277457774
Position 3887: 0.00030727158316950565
Position 1765: 0.000290888147502036
Position 2261: 0.0002896646875554918
Position 7441: 0.00026411827422502895
Position 6249: 0.00015869361042498856
Position 511: 0.00014783317303477503
Position 1260: 0.00014369647003559317
Position 1946: 0.00014347719278436116
Position 5108: 0.00010449510402804011
Position 6162: 8.457304727308108e-05
Position 1794: 6.955270974170894e-05
Position 7532: 5.981062767914222e-05
Position 1108: 5.044165815834031e-05
Position 1599: 3.9848042681897054e-05
Position 5317: 3.4082274906061683e-05
Position 526: 3.112211179803559e-05
Position 258: 1.2181990527328441e-05
Position 6602: 7.410651824581583e-06
Position 271: 6.98180063074707e-06
Position 6245: 3.511818582920033e-06
Position 226: 2.5116016760188176e-06
Position 249: 2.4755082144679592e-06
Position 6075: 2.4633423709597527e-06
Position 415: 1.7328081846503635e-06
Position 6868: 1.6821861236773908e-06
Position 260: 1.081881232567359e-06
Position 251: 4.537059266959604e-07
Position 265: 3.717910121208983e-07
Position 307: 3.322415534305419e-07
Position 22: 6.166020821628915e-08
Position 228: 6.097729205307355e-08
Position 262: 2.1150953274458147e-08
Position 723: 1.914214933771824e-08
Position 426: 1.6962630021546525e-08
Position 4: 8.576591407649738e-09
Position 14: 2.821834008125199e-10
Position 284: 2.1262085369221532e-10
Position 204: 2.1192286026831372e-11
Position 28: 1.7012647615555844e-11
Position 37: 5.6474140655765165e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5951: 0.9937183246775133
Position 6736: 0.9916477848619235
Position 3712: 0.9081786236298696
Position 5675: 0.7899979116132991
Position 4022: 0.7619253261749656
Position 2119: 0.6994485981448026
Position 1852: 0.2795747139467812
Position 1723: 0.16020697991229138
Position 4610: 0.15581448340501292
Position 4800: 0.14713204052801063
Position 5047: 0.13535022171129998
Position 2073: 0.12680370144575362
Position 5160: 0.07258329960538884
Position 3164: 0.07023938436372508
Position 5618: 0.062069714270953494
Position 5689: 0.0595342461286745
Position 2627: 0.05946917325005463
Position 4865: 0.04302507163011862
Position 4044: 0.04185668801755193
Position 7679: 0.040586481186164834
Position 3134: 0.03493434263220178
Position 7115: 0.031746130480203985
Position 454: 0.0295532726824486
Position 7321: 0.028498417853343113
Position 5780: 0.0267686719487962
Position 371: 0.023804614760555395
Position 1826: 0.023517191069207025
Position 4026: 0.0223346366573327
Position 5615: 0.02119655187666714
Position 6306: 0.020828320412445672
Position 508: 0.019261097107445405
Position 3984: 0.018255966280957717
Position 1460: 0.015096422658847922
Position 1414: 0.014447047273202512
Position 1404: 0.013757825251940987
Position 4661: 0.013609294520906264
Position 1621: 0.0135862676085002
Position 4834: 0.012330859612522125
Position 6987: 0.012172719786723931
Position 2426: 0.011916425066026118
Position 2200: 0.010020406267483394
Position 2749: 0.009641588202379262
Position 7087: 0.009625036948918642
Position 4820: 0.009187304690767941
Position 3903: 0.009171070755717785
Position 7039: 0.007636444446966305
Position 2632: 0.007263424216599091
Position 2797: 0.007048831280239323
Position 4642: 0.005382539800982252
Position 5164: 0.00521842273331103
Position 2587: 0.005113215621833941
Position 5052: 0.0037958811049448884
Position 3987: 0.0035339127924247232
Position 1930: 0.003186085967517865
Position 336: 0.002979441152188781
Position 2462: 0.0029396734568228476
Position 6763: 0.0028945684057140814
Position 1702: 0.002772899769015181
Position 1374: 0.0026509471778012944
Position 4889: 0.002510111989671412
Position 6403: 0.0023408165719812
Position 2822: 0.002255745162619464
Position 3864: 0.00212807151456159
Position 7371: 0.002121882217416827
Position 3677: 0.0019119226247868173
Position 3221: 0.0017899428574383123
Position 6649: 0.001741081581406476
Position 7629: 0.0015583726715310445
Position 6894: 0.0015491457474105638
Position 2568: 0.0014660502286303037
Position 7514: 0.0012970790446193317
Position 7594: 0.0012640547563354484
Position 1401: 0.0012083166759411942
Position 4580: 0.001207698757888924
Position 4567: 0.0011955448171973723
Position 6928: 0.001170405161349826
Position 426: 0.0011680379727197206
Position 459: 0.0011577321229685887
Position 4564: 0.0011558046340613068
Position 6959: 0.0010658659315200677
Position 1421: 0.0010369083677082699
Position 5367: 0.0009647247284404628
Position 6359: 0.0009348480075573806
Position 1699: 0.0009297931291828869
Position 5305: 0.000924363303113303
Position 5484: 0.0007124128605921852
Position 7709: 0.000695648182455971
Position 1790: 0.0006545332857761562
Position 2087: 0.0006308116018626878
Position 1919: 0.0006041848043121325
Position 6427: 0.000574559262072082
Position 7265: 0.0005519936049371741
Position 2377: 0.0005454395805704638
Position 7440: 0.0005382562668849376
Position 5964: 0.0005372667721293511
Position 7348: 0.0005352085659147068
Position 1466: 0.0005155794860172943
Position 6225: 0.0005063377669666698
Position 1072: 0.0004888422907073353
Position 3265: 0.00048417000061578425
Position 1859: 0.00044746917305728485
Position 307: 0.0004230980560095533
Position 2075: 0.00040350444136644486
Position 3937: 0.00039071631190851685
Position 4714: 0.00038970471675055034
Position 6009: 0.0003785352897047429
