Gene = HPS3
index = 663
Annotated 5SS: [  357 10915 11605 11797 15963 21097 24065 25632 27948 29263 30696 32750
 33295 34366 37657 38400]
Annotated 3SS: [10419 11432 11710 15769 21014 23909 25522 27765 29081 30461 32563 33105
 34257 37449 38308 42510]
SMsplice 5SS: [  357  4194 11797 15963 21097 27948 32750 33295 34366 38400 40142 40990]
SMsplice 3SS: [ 4034 11710 15769 21014 27765 32614 33105 34136 38304 39983 40886 43718]
top_k =  500
Partition function (log Z): 5.706767017634057

Sorted 5' Splice Sites (High to Low Probability):
Position 27948: 0.9889525154948473
Position 21097: 0.9836575483406488
Position 33295: 0.9774120812937525
Position 11797: 0.9519329856636678
Position 357: 0.9461014554253852
Position 38400: 0.9402284284659708
Position 32750: 0.9380018293377556
Position 34366: 0.9068533825782344
Position 15963: 0.7715242224464317
Position 4194: 0.6967183459786606
Position 40142: 0.6908987605253976
Position 40990: 0.6890064779792705
Position 30926: 0.5841870720446884
Position 11605: 0.4229857975799376
Position 42641: 0.26578457714525056
Position 22897: 0.23520792606704952
Position 22871: 0.212969643634802
Position 24065: 0.20799039536795316
Position 30696: 0.20105982996178742
Position 37657: 0.1779619099990278
Position 25632: 0.17532085368690656
Position 3111: 0.17135449310806875
Position 10516: 0.17098955123812318
Position 1502: 0.15988586210763436
Position 825: 0.12991244701960766
Position 18759: 0.10861074714579311
Position 19346: 0.1055701011055662
Position 21567: 0.10548419494789969
Position 33656: 0.09104410038872436
Position 40760: 0.08651644810360938
Position 3427: 0.0860096266150738
Position 43026: 0.07354179961923382
Position 15991: 0.06893677620937587
Position 5799: 0.05359144730629587
Position 28184: 0.04871462996966311
Position 11835: 0.04388205921941865
Position 31514: 0.04193523139493058
Position 35437: 0.04129127218943179
Position 20656: 0.041198837733527505
Position 38675: 0.03602950250521881
Position 553: 0.03424232622359683
Position 5062: 0.03227193991346295
Position 39747: 0.032213821219317706
Position 20469: 0.026634198515928013
Position 10915: 0.02576234664564308
Position 39659: 0.022000873127072957
Position 304: 0.021797286649756612
Position 40154: 0.021339290836717286
Position 10512: 0.019396282166937368
Position 5570: 0.017722807095721813
Position 28558: 0.016591690082741795
Position 43126: 0.01443880300011755
Position 26618: 0.013139523280327338
Position 36354: 0.01312772455572293
Position 1500: 0.012805005548615104
Position 75: 0.01233962861255306
Position 870: 0.01224267021470257
Position 737: 0.012135728175639337
Position 22854: 0.01199088428452313
Position 32825: 0.011989602936679037
Position 714: 0.011325903884808622
Position 12716: 0.010625080439712477
Position 5541: 0.0081296488826582
Position 13146: 0.007669584597141788
Position 13301: 0.007651181359490335
Position 13982: 0.00666506306034445
Position 3065: 0.006563814043482085
Position 5259: 0.006444442842836463
Position 10985: 0.006119592894064081
Position 182: 0.006115988585827052
Position 7171: 0.005721236640937645
Position 39050: 0.004880151036479754
Position 32996: 0.004809737515131025
Position 3570: 0.004585257702235615
Position 11877: 0.00379140419652206
Position 2423: 0.0036513946568723947
Position 1495: 0.00334058024519059
Position 26840: 0.0031527095980762106
Position 30276: 0.0028498490047411383
Position 23226: 0.0020287959844678296
Position 33978: 0.0019320104647217017
Position 260: 0.0017375075011123715
Position 23583: 0.0016176594468947138
Position 36227: 0.0015441560153972693
Position 4155: 0.0014965168501308022
Position 3951: 0.0011470680426130396
Position 3068: 0.0008807587304105924
Position 24121: 0.000816886649396032
Position 34900: 0.0007779800498821363
Position 35032: 0.0007273408360619051
Position 2202: 0.0006942387304657997
Position 36036: 0.0005029608914185545
Position 33680: 0.00037431129400438985
Position 24473: 0.000314772856814948
Position 33700: 0.0003025317792252496
Position 211: 0.0002281057690362752
Position 361: 0.00021154194830861397
Position 1267: 0.00015420258283577556
Position 34416: 0.0001355435438884985
Position 58: 9.090488320956552e-05
Position 143: 8.111252256693716e-05
Position 755: 7.945504536671482e-05
Position 1263: 7.53746299886472e-05
Position 86: 7.004565244618112e-05
Position 866: 4.512488222819525e-05
Position 33405: 4.470227963141331e-05
Position 4906: 4.37371999968264e-05
Position 36038: 2.4366797674374985e-05
Position 172: 2.2611513504466305e-05
Position 185: 1.8455779961952326e-05
Position 494: 1.6166251697929853e-05
Position 329: 1.2558146237540847e-05
Position 34667: 1.108378720982133e-05
Position 166: 9.146815148517205e-06
Position 27: 4.727283398995059e-06
Position 484: 2.9128003959302774e-06
Position 34608: 2.799305582773873e-06
Position 151: 2.6414999136156897e-06
Position 331: 2.2647847985428728e-06
Position 34582: 2.2094252545738334e-06
Position 534: 2.2003879099009256e-06
Position 829: 2.1932852188939537e-06
