Gene = PEX1
index = 1013
Annotated 5SS: [  225  6430  9537 10391 11256 14684 16952 17588 19203 21538 22284 23800
 25491 26642 27025 28828 31819 34045 34239 35579 37260 38818 39239]
Annotated 3SS: [ 6285  9452 10275 10488 14563 16827 17483 19119 21404 22186 23628 25335
 26451 26857 28692 31753 33901 34134 35401 37028 38619 39107 40989]
SMsplice 5SS: [  225  6430  9537 14684 16952 21538 22284 25491 26642 27025 28828 34045
 34313 35579]
SMsplice 3SS: [ 6285  9452 14563 16827 21404 22186 25335 26451 26857 28692 33901 34134
 35401 40989]
top_k =  500
Partition function (log Z): 11.994045643399394

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.979884334357823
Position 16952: 0.9697251320174808
Position 21538: 0.9312534716935561
Position 28828: 0.8721586922542328
Position 14684: 0.8653833530307687
Position 26642: 0.8201836416094278
Position 25491: 0.814125914222419
Position 6430: 0.7717386345069298
Position 34313: 0.743843410264008
Position 9537: 0.7408559764315709
Position 22284: 0.726338346375653
Position 34045: 0.6819345575668022
Position 27025: 0.6487551876602912
Position 683: 0.5726760027508663
Position 19203: 0.5139108659802551
Position 10391: 0.5105789165554122
Position 31402: 0.39533442201486907
Position 37260: 0.3470385207860321
Position 36657: 0.341487518870201
Position 17705: 0.3394184936578399
Position 3727: 0.31545548334143164
Position 31819: 0.2876500566780441
Position 24387: 0.22092462532800133
Position 17588: 0.21824556955125166
Position 9371: 0.21810026850285857
Position 23800: 0.20414616445905104
Position 27119: 0.19816177444385547
Position 34239: 0.19478904769081368
Position 9572: 0.17973938958568933
Position 32136: 0.1763488890314782
Position 13094: 0.1577893739817362
Position 26969: 0.14002072350540468
Position 35680: 0.13784294418036594
Position 28104: 0.13401151750871315
Position 28786: 0.11021485699880448
Position 35583: 0.09601124102108861
Position 39239: 0.08762447773083386
Position 22295: 0.08012395042423318
Position 28243: 0.07666985640425561
Position 24536: 0.0743250690384376
Position 31430: 0.07122432534523149
Position 5667: 0.06946419768908574
Position 32216: 0.06621066119398637
Position 14730: 0.05843757235326029
Position 17649: 0.05674561551770359
Position 8570: 0.05448436601032138
Position 21551: 0.050028551447285796
Position 41060: 0.042642241847183904
Position 24392: 0.04219786517508294
Position 35483: 0.04089705544342041
Position 24361: 0.03569822427226365
Position 36052: 0.03418026361251919
Position 13080: 0.03413774971759551
Position 31845: 0.03335010290099956
Position 18833: 0.02704006453522685
Position 25240: 0.026204510108194603
Position 37363: 0.02607501019259128
Position 35628: 0.024501079345242902
Position 25460: 0.023490983489542906
Position 27465: 0.02009664280028189
Position 34726: 0.017803777981596085
Position 13765: 0.017246551989141004
