Gene = NGLY1
index = 939
Annotated 5SS: [  292  4978 19486 32454 43975 46218 47548 49680 51233 54419 63538]
Annotated 3SS: [ 4862 19239 32287 43751 46095 47401 49568 51067 54232 63359 63915]
SMsplice 5SS: [  292  4978 25099 32454 36304 43975 44142 46218 49680 63538]
SMsplice 3SS: [ 4862 24980 32287 36186 43751 44069 46095 49568 63359 63915]
top_k =  500
Partition function (log Z): -33.08198573905122

Sorted 5' Splice Sites (High to Low Probability):
Position 6796: 0.6988320152458558
Position 4978: 0.6447407508534965
Position 4064: 0.46642354904836697
Position 292: 0.44792797996931083
Position 5962: 0.3452473361562103
Position 5851: 0.2729229040856898
Position 319: 0.20049634970410438
Position 659: 0.1558221347570334
Position 589: 0.062093125799375676
Position 19486: 0.05176103506703374
Position 327: 0.04939718854469583
Position 814: 0.04744657205276321
Position 5945: 0.04254736236693044
Position 79: 0.012418440340487074
Position 4982: 0.012202311051426383
Position 307: 0.012000410818412065
Position 947: 0.010912174837722765
Position 331: 0.010854727025902585
Position 5668: 0.009663470782944873
Position 6546: 0.007228444322082873
Position 2030: 0.007136384232128087
Position 5039: 0.003935894509263059
Position 2157: 0.0038144096668084526
Position 8441: 0.0027509231705228876
Position 6785: 0.0027480101653552715
Position 4416: 0.0014373067675467859
Position 6349: 0.0010251397336603451
Position 6985: 0.0010097712404502806
Position 1126: 0.000679419687446906
Position 7598: 0.0006761938112297748
Position 4771: 0.00028281281505576725
Position 438: 2.930693171239039e-05
Position 549: 2.0714974216372733e-05
Position 5790: 1.9399411408054273e-05
Position 70: 1.4478367252469847e-05
Position 1379: 1.098233799370732e-05
Position 1291: 6.845906591888657e-06
Position 966: 5.796912598852071e-06
Position 1010: 5.776052386716148e-06
Position 111: 5.614816839393696e-06
Position 754: 5.483384360337085e-06
Position 787: 5.186071231560699e-06
Position 1753: 4.19760570807429e-06
Position 1145: 3.2546877455447153e-06
Position 424: 3.0299388976696502e-06
Position 1116: 2.889837871233215e-06
Position 690: 2.1079186944105637e-06
Position 540: 1.48216281767668e-06
Position 772: 5.901867976793459e-07
Position 348: 4.1439696052595303e-07
Position 514: 3.1714788591273497e-07
Position 109: 2.7245179424240143e-07
Position 503: 1.4607864972202006e-07
Position 368: 1.0555626172140871e-07
Position 517: 9.106132387559691e-08
Position 477: 8.529710759782158e-08
Position 738: 6.551971170929622e-08
Position 534: 5.574297042584479e-08
Position 811: 4.033934630270774e-08
Position 559: 2.832426438309137e-08
Position 986: 1.0467430961774275e-08
Position 199: 1.966770232462365e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5710: 0.6222929130906243
Position 4862: 0.5748755997404299
Position 6675: 0.36772380808919175
Position 3948: 0.35349552465337664
Position 6647: 0.3454259184128154
Position 16904: 0.31400453210557727
Position 20436: 0.17587904758012904
Position 16672: 0.11359612523152414
Position 19239: 0.08426098866186846
Position 3953: 0.066077476746316
Position 4922: 0.0614725229715716
Position 7717: 0.04486057752995056
Position 6158: 0.029917788360100072
Position 7115: 0.028692735959154225
Position 8635: 0.02858285720577099
Position 5944: 0.026255402334217626
Position 10374: 0.02506839818581515
Position 14596: 0.02497677884339189
Position 5567: 0.022930466742566904
Position 15156: 0.022106379651349872
Position 6183: 0.020552856800072915
Position 15130: 0.0203295567573405
Position 9884: 0.017599291038839688
Position 3992: 0.016673176309726014
Position 3866: 0.016176114124190972
Position 9271: 0.014478397254687329
Position 1857: 0.010171317399982878
Position 5881: 0.00980159861912471
Position 3780: 0.009036729751010086
Position 4886: 0.008366754676893203
Position 6766: 0.008132201629876828
Position 4720: 0.007101786363872846
Position 15935: 0.007078477732711251
Position 4741: 0.007046633007500828
Position 5554: 0.006726796230073565
Position 7493: 0.004660846784005822
Position 7305: 0.004408038895882038
Position 1436: 0.004099072946470917
Position 8301: 0.0033963806922046188
Position 5776: 0.003306410588489271
Position 9080: 0.0032340984558354106
Position 534: 0.0031482566258142232
Position 7066: 0.0031138735253059087
Position 3730: 0.0027708651081334813
Position 4348: 0.002602149119851524
Position 9332: 0.0024383486746771404
Position 4937: 0.0024155794963513374
Position 514: 0.002061261406084298
Position 9289: 0.0020590257631651274
Position 3918: 0.001999613674242622
Position 8832: 0.0018457431509261801
Position 6885: 0.001824427896569828
Position 8122: 0.0018131237256671265
Position 9013: 0.001804518500102392
Position 8166: 0.0017971591229973523
Position 7692: 0.001391847017222386
Position 2047: 0.0013480225521941454
Position 6348: 0.0012986135524725175
Position 7755: 0.0012525911153184657
Position 4319: 0.0011264685910901812
Position 4909: 0.001117314212007772
Position 7239: 0.0011111540741062294
Position 8403: 0.001089889738814308
Position 642: 0.0010263881842484163
Position 406: 0.001000126768019459
Position 5722: 0.0008663225670895567
Position 1931: 0.000684917589288705
Position 872: 0.0006744406333887885
Position 6373: 0.0006426487055034732
Position 5183: 0.0005446767494878687
Position 990: 0.0004954926887900665
Position 9010: 0.00048670758077603383
Position 3756: 0.0003922739821095065
Position 357: 0.00037716433652186553
Position 888: 0.00035052827791637754
Position 385: 0.0002921337975276857
Position 5160: 0.00026674551084841065
Position 499: 0.00025430611101391273
Position 1472: 0.00024224613600010066
Position 7369: 0.00022913827439340634
Position 735: 0.00022016253639727714
Position 7476: 0.00019198998156393494
Position 538: 0.00018165070436441865
Position 456: 0.00015543989694880483
Position 1092: 0.00013489709515992167
Position 5961: 0.00011137470075822447
Position 2093: 8.837361684714507e-05
Position 2052: 7.162709919898884e-05
Position 4228: 6.14279614458773e-05
Position 1007: 4.5498982133657317e-05
Position 8197: 4.0523444881104915e-05
Position 588: 3.945639400872635e-05
Position 935: 3.723624159721672e-05
Position 1190: 1.7853172565546796e-05
Position 6849: 1.6183396553360035e-05
Position 1226: 1.3546219156937891e-05
Position 1863: 1.0719990978014319e-05
Position 494: 7.755998509313948e-06
Position 4688: 4.503931823310108e-06
Position 882: 9.26270781000825e-07
Position 777: 6.747472029094706e-07
Position 703: 6.050392235939048e-07
Position 1027: 5.470522907532387e-07
Position 568: 3.5453482113543814e-07
Position 444: 2.6370721521934133e-07
Position 392: 2.22699840502985e-07
Position 559: 1.7939582142546712e-07
Position 738: 1.6396292122684726e-07
Position 379: 1.264575999200691e-07
Position 420: 1.1898603893631052e-07
Position 477: 1.0141943479014137e-07
Position 708: 9.133982643861488e-08
Position 1072: 7.318851320791325e-08
Position 503: 6.56740708491708e-08
Position 583: 5.3769573115644406e-08
Position 607: 4.818427595116825e-08
