Gene = RPL35A
index = 1202
Annotated 5SS: [ 235  992 1325 4161]
Annotated 3SS: [ 948 1171 4015 5762]
SMsplice 5SS: [ 235 1325 4161]
SMsplice 3SS: [1171 4015 5762]
top_k =  500
Partition function (log Z): -3.5774765770392722

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.8697455412307779
Position 4161: 0.8395021267718272
Position 1325: 0.7851766309487586
Position 992: 0.272798266475055
Position 1342: 0.18654461193486963
Position 3674: 0.17769382564513939
Position 5608: 0.14798143665156935
Position 313: 0.09022879202522584
Position 3908: 0.06858046420120771
Position 897: 0.05476959733435882
Position 4101: 0.01306249925969894
Position 2639: 0.011935297905740628
Position 2051: 0.011565447984102107
Position 1040: 0.01141552874117564
Position 284: 0.010380314540287308
Position 3920: 0.00933975756035832
Position 2634: 0.007416239704184431
Position 773: 0.005281748962558267
Position 3916: 0.005049002361668842
Position 60: 0.004931381797477558
Position 280: 0.0035484501354475866
Position 4165: 0.003127288371631423
Position 3642: 0.002808474479669447
Position 1255: 0.0027898059972805605
Position 1101: 0.002339279795554711
Position 11: 0.002331626562783752
Position 1090: 0.001791526191081639
Position 2020: 0.0017624254128930904
Position 5662: 0.0012800804181956455
Position 4214: 0.0009881375268855248
Position 2035: 0.0009381000549732304
Position 1107: 0.0008695692650572313
Position 246: 0.0007274730997190742
Position 4865: 0.0006171646449658492
Position 5553: 0.0005027211716198828
Position 5173: 0.0004687893356128884
Position 485: 0.0004276397121431936
Position 317: 0.0003830689896756302
Position 614: 0.00033880839757342667
Position 4840: 0.00029181990482155743
Position 616: 0.0002767277880818576
Position 436: 0.00024336564836982815
Position 1079: 0.0001936069372722245
Position 1023: 0.0001328150266835369
Position 445: 7.627511009037822e-05
Position 91: 7.604762492650835e-05
Position 811: 6.755026016776403e-05
Position 386: 6.504517371381252e-05
Position 398: 6.438977672274773e-05
Position 239: 4.520473395703149e-05
Position 14: 3.975495518640848e-05
Position 491: 3.061510790299776e-05
Position 908: 2.7257675093365274e-05
Position 744: 2.683613424325406e-05
Position 1027: 2.4024476405997923e-05
Position 1034: 1.6706326463792257e-05
Position 352: 1.6160237979617693e-05
Position 405: 8.409513454645236e-06
Position 489: 6.107015056803954e-06
Position 918: 5.575122849439843e-06
Position 1308: 3.44442611837732e-06
Position 1346: 3.425294442205082e-06
Position 2080: 1.6735791463459711e-06
Position 511: 4.696646548453346e-07
Position 325: 4.396347594101875e-07
Position 78: 4.017473211150662e-07
Position 66: 3.3868464093421213e-07
Position 3: 3.2456615694694364e-07
Position 400: 2.8170683718897174e-07
Position 167: 1.9953305271400372e-07
Position 496: 4.654253964566087e-08
Position 469: 3.252026479272462e-08
Position 557: 9.865876110163662e-09
Position 115: 2.2537499571475626e-09
Position 157: 8.525742676383622e-10
Position 126: 4.2001625523514406e-10
Position 229: 1.457614169839657e-10
Position 306: 5.495505585762352e-11
Position 294: 5.423791871990293e-11
Position 537: 3.287663198246867e-11
Position 566: 2.8333657664740627e-11
Position 526: 2.6375146547324024e-11
Position 479: 2.1302126985796288e-11
Position 288: 6.827808875769856e-15
Position 200: 5.359795205056536e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.9573280253190859
Position 4015: 0.8415192756464527
Position 5762: 0.8021403607450215
Position 948: 0.1624770496719059
Position 5512: 0.1348463460737424
Position 3815: 0.06103456772072966
Position 5713: 0.05898026119225507
Position 725: 0.05790945164899338
Position 744: 0.057326349390231596
Position 3565: 0.05585658473296032
Position 632: 0.04457556293839467
Position 3527: 0.04338994777688582
Position 3831: 0.030753404263797777
Position 3543: 0.028655107710592882
Position 3500: 0.02741910976655975
Position 3619: 0.02636347823353984
Position 6301: 0.023311104345957265
Position 2531: 0.02076161158482994
Position 5838: 0.017885364561677955
Position 6154: 0.014910356077174239
Position 5006: 0.010389505838750271
Position 5302: 0.008893899149825283
Position 1254: 0.008665781071194091
Position 4093: 0.008577100842512408
Position 5527: 0.00682186468862534
Position 5096: 0.006450227175404007
Position 1205: 0.005453834999459457
Position 1895: 0.004507135462816696
Position 4731: 0.004255593692198783
Position 4543: 0.0039848443152554185
Position 1921: 0.0039671784034976945
Position 1963: 0.0038753565491250453
Position 5326: 0.003477305615998156
Position 5241: 0.003364484233053315
Position 2552: 0.0032943155504830406
Position 5458: 0.0028345888961080015
Position 5552: 0.002671710475172201
Position 3889: 0.002621531693129898
Position 4391: 0.002563642203986169
Position 3981: 0.0024065030005240686
Position 91: 0.00210144092357488
Position 4567: 0.002077438419556265
Position 686: 0.002074006339862899
Position 2527: 0.002045576891044995
Position 5952: 0.0019492523654054419
Position 5078: 0.0019466245052077945
Position 6231: 0.0015880345196814464
Position 4782: 0.0015620153049677025
Position 753: 0.0014296389453303468
Position 1756: 0.0014173204220073194
Position 1225: 0.001392758991202606
Position 5892: 0.0013693657750125494
Position 3394: 0.001306977991666841
Position 772: 0.0012396704229584955
Position 4295: 0.0011895723968601485
Position 5244: 0.0011218795154846063
Position 873: 0.0009689514117663224
Position 3800: 0.0009573759718559629
Position 1031: 0.0009031750417105126
Position 4371: 0.0008120841122389356
Position 6351: 0.0007919058627333218
Position 5461: 0.0007891821250615389
Position 6582: 0.0007691402973849313
Position 593: 0.0007340554650556447
Position 5169: 0.0007233497277124212
Position 5115: 0.0007069679522774502
Position 1136: 0.0007037054947834374
Position 5656: 0.0006689911234259293
Position 4954: 0.000586165626676215
Position 4054: 0.000579094523822093
Position 6006: 0.0005767360930745211
Position 860: 0.0005722745603945226
Position 1792: 0.0005659120153404565
Position 136: 0.0005262512471867794
Position 181: 0.00040588146615517894
Position 537: 0.00038443540785842865
Position 1184: 0.0003819628679605429
Position 5779: 0.00037203435239498454
Position 2205: 0.0003628695853278405
Position 4618: 0.00035293344009983276
Position 1010: 0.00034832110391643184
Position 496: 0.0003482908873558323
Position 6470: 0.0003423096930367819
Position 579: 0.00033404673476959684
Position 3457: 0.00033143115578031387
Position 5621: 0.00032351869219553566
Position 5217: 0.00029513858106841275
Position 4983: 0.00027976441156584884
Position 652: 0.000263349335458936
Position 4641: 0.00023166673423478522
Position 4136: 0.00021129950824277038
Position 4940: 0.00018268028303234304
Position 4120: 0.00017986130814448044
Position 4235: 0.00014979225171549333
Position 359: 0.00013310101300090816
Position 1984: 0.0001301070978759502
Position 3218: 0.0001200545435831384
Position 3360: 0.00010746431606912426
Position 4448: 0.00010441657943442951
Position 760: 9.602873861504542e-05
Position 5268: 9.052073082936989e-05
Position 2890: 8.307133643958292e-05
Position 2079: 8.032245337892462e-05
Position 3244: 7.696813477578031e-05
Position 445: 6.487207268507314e-05
Position 2113: 5.414984692833165e-05
Position 2019: 5.230701153075197e-05
Position 335: 4.994629120894705e-05
Position 4465: 4.8597889131851325e-05
Position 566: 4.809740871828813e-05
Position 2039: 4.427512843449635e-05
Position 975: 4.217390280563746e-05
Position 991: 3.772463960128629e-05
Position 133: 3.6743453624975545e-05
Position 1236: 3.658184800212653e-05
Position 325: 3.1239383600610346e-05
Position 2768: 2.4763876975873163e-05
Position 3065: 2.476321048738356e-05
Position 2866: 2.3914275787902127e-05
Position 362: 2.265919933764426e-05
Position 157: 2.0192157718593406e-05
Position 1601: 2.0158183117268706e-05
Position 697: 1.7286139898008536e-05
Position 306: 1.5576954772873804e-05
Position 1411: 1.4648335849109465e-05
Position 422: 1.244213762737638e-05
Position 3642: 1.2441298842051808e-05
Position 1269: 1.0490553482526182e-05
Position 888: 7.633520943919515e-06
Position 234: 7.032283961046948e-06
Position 1812: 6.987920033607514e-06
Position 1897: 6.900166849958111e-06
Position 164: 4.499989573610785e-06
Position 364: 3.901474769588303e-06
Position 3834: 3.7436522483649796e-06
Position 150: 2.4623914690414193e-06
Position 1278: 1.0423166515683749e-06
Position 1740: 7.786871739385985e-07
Position 1829: 6.299072388414138e-07
Position 2002: 4.243955369470271e-07
Position 373: 3.682461423196651e-07
Position 1987: 3.37723610955305e-07
Position 1978: 3.1308112451615424e-07
Position 1742: 3.0804392743294104e-07
Position 98: 1.5372840934195844e-07
Position 1121: 1.4754959699549727e-07
Position 110: 1.389670853639533e-07
Position 511: 1.0032212535065649e-07
Position 1317: 4.5504344126482274e-08
Position 283: 1.813795118660914e-08
Position 1117: 1.6134850275122135e-08
Position 244: 1.4790668453399286e-08
Position 469: 1.1389338698821455e-08
Position 239: 7.061879741613558e-09
Position 607: 3.919531482245382e-09
Position 368: 1.891492746419257e-09
Position 699: 6.626414447267505e-10
Position 507: 3.58368118677952e-10
