Gene = TADA3
index = 1371
Annotated 5SS: [ 532 1488 3035 3239 5549 5742 7432 8720]
Annotated 3SS: [ 1253  2783  3132  5406  5637  7321  8533 12197]
SMsplice 5SS: [  532   773  1488  3035  3239  5333  5549  5742  7432  8720 12359]
SMsplice 3SS: [  616  1365  2783  3132  5207  5406  5637  7321  8533 12197 12465]
top_k =  500
Partition function (log Z): 12.680755308201118

Sorted 5' Splice Sites (High to Low Probability):
Position 5742: 0.9999802813258702
Position 5549: 0.9986738140710583
Position 3239: 0.8913353684778101
Position 532: 0.7743141664519027
Position 3035: 0.7741802930882714
Position 12359: 0.7521132922920214
Position 5333: 0.7371666804493496
Position 8720: 0.727243454298066
Position 1488: 0.7104836673006447
Position 7432: 0.6714805674298825
Position 773: 0.4059945243954359
Position 807: 0.2902998375688233
Position 10505: 0.23181980424663823
Position 8877: 0.18754797963090006
Position 358: 0.1812107052413105
Position 5068: 0.1503053243211456
Position 7200: 0.10357982298922389
Position 1344: 0.09122973316848974
Position 702: 0.08917360946045746
Position 8143: 0.08713547174789281
Position 3290: 0.06836169493390491
Position 1285: 0.061237034649804574
Position 679: 0.052863441941164616
Position 4938: 0.0501380862834794
Position 5144: 0.04968292491739388
Position 1190: 0.049135967504132766
Position 536: 0.03870591000240944
Position 7040: 0.03713776548079987
Position 2812: 0.03546022155103874
Position 3182: 0.032653074607848186
Position 12387: 0.025426629874620923
Position 6381: 0.025033187396152835
Position 1117: 0.01994781893869929
Position 11204: 0.01599868101418836
Position 2325: 0.015273535157104199
Position 4774: 0.012745794017992756
Position 3070: 0.012397443719530759
Position 213: 0.009233532933214623
Position 7517: 0.008244114027229445
Position 738: 0.008141967929195216
Position 2658: 0.007986924954624143
Position 10227: 0.00798583713378009
Position 641: 0.006563427614479874
Position 9830: 0.006346038918298922
Position 11944: 0.006274678050168135
Position 6061: 0.005682480075128543
Position 2643: 0.004372004564290511
Position 2073: 0.004240165630191732
Position 2514: 0.004199198316876925
Position 7180: 0.0037022793929076822
Position 1534: 0.0036240328680154053
Position 1588: 0.0035607826346262515
Position 8101: 0.0034286542236948332
Position 763: 0.00333035254039831
Position 8022: 0.0032012241026453062
Position 2485: 0.003144477696211823
Position 10250: 0.0028348210528294487
Position 6576: 0.0027177278384881882
Position 2836: 0.002686867839346745
Position 337: 0.002565243507688173
Position 3301: 0.0025606646209510664
Position 1580: 0.0022372608631217425
Position 6204: 0.0021107471050594946
Position 1467: 0.002042431996774291
Position 11344: 0.0015443830248439345
Position 4942: 0.0015432843069091134
Position 1465: 0.001303782558670836
Position 2191: 0.001298858605426895
Position 913: 0.001218907491731487
Position 1148: 0.0012175237695714377
Position 1098: 0.001131903052754025
Position 1688: 0.0010892907084381076
Position 7254: 0.0009756105724007507
Position 4815: 0.000759329133812222
Position 7564: 0.0007224543664295847
Position 1061: 0.0006889261778845021
Position 1827: 0.0004964094718443069
Position 6358: 0.0003656548059697784
Position 1105: 0.0003176861961239101
Position 2436: 0.00029864699937721663
Position 669: 0.00019659196314853887
Position 3282: 0.0001779952762806718
Position 1325: 0.00013680711123367493
Position 5579: 0.00010237537662893105
Position 1049: 8.769594642261171e-05
Position 1757: 8.344354791236693e-05
Position 653: 7.715226745294511e-05
Position 6: 7.06978094758467e-05
Position 7539: 6.959480132342938e-05
Position 922: 6.514590173501046e-05
Position 384: 4.2449105669647165e-05
Position 11: 4.233844276135427e-05
Position 286: 4.172933693794676e-05
Position 818: 4.105047332689019e-05
Position 120: 2.7958815322208994e-05
Position 1121: 2.6283266002478547e-05
Position 903: 2.528363453773275e-05
Position 373: 2.5084427734867737e-05
Position 275: 1.8301755779806136e-05
Position 1042: 1.458192079081297e-05
Position 246: 6.0798817841981456e-06
Position 1144: 5.986134222112793e-06
