Gene = TATDN3
index = 1377
Annotated 5SS: [  160  3300  4763  5369 10936 12602 12824 16021 20501]
Annotated 3SS: [ 3266  4688  5283 10872 12491 12767 15907 20419 23184]
SMsplice 5SS: [  160  4763  5369  9045 12602 12824 16021 20501]
SMsplice 3SS: [ 4688  5283  8888 12491 12710 15907 20398 23184]
top_k =  500
Partition function (log Z): -0.3900803349870299

Sorted 5' Splice Sites (High to Low Probability):
Position 16021: 0.9999579465503391
Position 4763: 0.9157483380516265
Position 20501: 0.9128763646260688
Position 12602: 0.7956087887130733
Position 12824: 0.7876070537905441
Position 5369: 0.744960153953009
Position 160: 0.6801176354985867
Position 9045: 0.5965268705530875
Position 3300: 0.49506721502961953
Position 362: 0.2982008137289045
Position 10936: 0.28853583453053905
Position 21619: 0.23426525945040103
Position 9053: 0.22284061944576186
Position 10289: 0.18381127648797724
Position 14087: 0.13510044983227562
Position 21202: 0.13438981823463797
Position 7261: 0.10894409631137182
Position 14083: 0.08951744782727114
Position 10206: 0.08133519001518924
Position 13990: 0.06865789587984979
Position 8441: 0.05964441160349411
Position 1154: 0.04546733049278317
Position 11219: 0.038936623133852405
Position 8247: 0.03717224841225115
Position 3408: 0.03600488220863992
Position 1819: 0.03532735493534962
Position 23236: 0.031834266343168396
Position 12606: 0.03023890563585233
Position 1311: 0.028527653477275792
Position 109: 0.026094048909717536
Position 13978: 0.024283388601242035
Position 4350: 0.02319046032174824
Position 14073: 0.023179008569690285
Position 23185: 0.022048704077783452
Position 10703: 0.018386013535279393
Position 8240: 0.017883617988304897
Position 1874: 0.015399572148630736
Position 13936: 0.015097294290664039
Position 1528: 0.01453478169812624
Position 164: 0.014151204440559334
Position 8654: 0.013424971503489595
Position 9000: 0.012722627320494033
Position 21471: 0.012695961693445694
Position 971: 0.010517943149018948
Position 7507: 0.010164344832585765
Position 10709: 0.0100443909963377
Position 5556: 0.009328907788475227
Position 12971: 0.008639548854302235
Position 7606: 0.008353936480565325
Position 784: 0.008342423225012318
Position 1291: 0.007539755738115764
Position 5928: 0.007392417490719079
