Gene = SPDYE6
index = 1310
Annotated 5SS: [ 581 1742 3289 4381 5722 8166 8393]
Annotated 3SS: [1522 3057 4321 5635 7771 8287 9233]
SMsplice 5SS: [ 581 7870 8166]
SMsplice 3SS: [7771 8024 8287]
top_k =  500
Partition function (log Z): -4.462684428335416

Sorted 5' Splice Sites (High to Low Probability):
Position 8166: 0.928602047219095
Position 581: 0.9204272259278883
Position 7870: 0.8952429357435632
Position 8393: 0.5001953527763652
Position 4381: 0.41965270746673417
Position 5722: 0.2611336158160188
Position 325: 0.18104408621295348
Position 238: 0.13164524042156717
Position 1742: 0.10737692767334686
Position 3289: 0.10315125113036053
Position 142: 0.09471399400487163
Position 8413: 0.05242803683102803
Position 7945: 0.0390995032206915
Position 446: 0.03595835669489299
Position 8658: 0.024575158643005142
Position 7656: 0.020901581559058902
Position 3162: 0.0180836519518194
Position 9073: 0.016756850541537274
Position 8603: 0.011087395403014866
Position 8824: 0.009881158606122232
Position 300: 0.00682360333619075
Position 6417: 0.006044337580869976
Position 534: 0.00601298802123712
Position 4741: 0.005270411281579824
Position 135: 0.005208986525862698
Position 5527: 0.005169999610295458
Position 8020: 0.00494525553046964
Position 605: 0.0037189941041559454
Position 9044: 0.003210160743661519
Position 9111: 0.0030681517093693756
Position 3390: 0.0026229109085867124
Position 550: 0.0023073455783632194
Position 8374: 0.0022687887349925107
Position 21: 0.0018672453302196314
Position 6114: 0.0017695548481954898
Position 8856: 0.0016120050326035873
Position 3477: 0.0009577994271904052
Position 5959: 0.00089294517085084
Position 706: 0.0006637672074470157
Position 8194: 0.0006372048117138632
Position 314: 0.00046600729756634564
Position 915: 0.0003400574842322577
Position 212: 0.00020523139014325923
Position 1645: 0.0001986001324677878
Position 643: 0.00019723069703191833
Position 946: 0.00018160530912847802
Position 8105: 0.0001533058797929371
Position 1932: 0.00014770965637812844
Position 297: 0.00011438779991606993
Position 104: 7.457259970000598e-05
Position 2194: 6.239884506252203e-05
Position 738: 5.359466034612876e-05
Position 441: 5.186444777183757e-05
Position 1475: 5.066804017329916e-05
Position 567: 4.8470711047548527e-05
Position 205: 4.748758561136789e-05
Position 8185: 4.439833415154145e-05
Position 404: 3.243950109664362e-05
Position 230: 2.9817832915803995e-05
Position 996: 2.7153085453159972e-05
Position 862: 2.7042634103766737e-05
Position 1196: 2.146362599944139e-05
Position 61: 1.7024965914033197e-05
Position 1073: 9.774393907016846e-06
Position 761: 9.07527935668818e-06
Position 109: 8.790806079718777e-06
Position 341: 1.4802938141151281e-06
Position 406: 1.4415958175437186e-06
Position 151: 1.5280972040826768e-07
Position 553: 3.7365366316207076e-08
Position 214: 9.470542835649172e-09
Position 593: 1.6911012488182086e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7771: 0.9297015840362316
Position 8287: 0.7774946691151623
Position 8024: 0.44616174877149184
Position 9227: 0.3351010521011779
Position 4321: 0.24154196676311035
Position 5635: 0.22472948697771378
Position 8780: 0.20056049376105714
Position 401: 0.19206529012326568
Position 7949: 0.1485560605937523
Position 8270: 0.14416123480207194
Position 3088: 0.10052329433773202
Position 1553: 0.0941100807441169
Position 8036: 0.08888504978079956
Position 7984: 0.08765487801705568
Position 4135: 0.08118581492963825
Position 365: 0.07720295495265925
Position 4172: 0.05855467001354883
Position 8567: 0.058142209732523605
Position 7750: 0.05453926533998142
Position 7990: 0.04748792648028606
Position 7961: 0.045569423240035885
Position 501: 0.04507256443119457
Position 237: 0.03316122328539496
Position 8985: 0.03312522777470199
Position 5595: 0.025698087747611516
Position 404: 0.022078551528284734
Position 9183: 0.021925738859496745
Position 7516: 0.0209015815590589
Position 8347: 0.0176897933822017
Position 4039: 0.015055358136887558
Position 3057: 0.014117689233374085
Position 4098: 0.010967586773603637
Position 8293: 0.010578478552639404
Position 8096: 0.010448215487995701
Position 8479: 0.010156582926802056
Position 5320: 0.00982097012897072
Position 459: 0.008757563556146533
Position 546: 0.008628240928164726
Position 1522: 0.008194203019099145
Position 7707: 0.007323068887076374
Position 6317: 0.006044337580869973
Position 3106: 0.004755618469535663
Position 3958: 0.004699456723923989
Position 7840: 0.0038685563531561523
Position 8877: 0.00384331953722568
Position 4340: 0.003627478867359559
Position 5657: 0.003305002915527655
Position 4112: 0.003056927600897337
Position 9014: 0.002989260246195466
Position 5546: 0.0029877681352449797
Position 1671: 0.002912294857321236
Position 440: 0.0026351610139778822
Position 4575: 0.0023810964167686422
Position 3218: 0.0023382043662324003
Position 9044: 0.0021552721563467703
Position 3339: 0.002124428977413726
Position 5882: 0.0019787765405612574
Position 8151: 0.0015334898308477906
Position 4611: 0.0014490670252474544
Position 4555: 0.0014402478395637351
Position 8799: 0.0014211523401656302
Position 414: 0.0012333135835322197
Position 1571: 0.0011665587461697276
Position 428: 0.0010155485867982571
Position 8418: 0.0008381034722279758
Position 9201: 0.000828605781886387
Position 4083: 0.0007845862550109169
Position 5923: 0.000683723478485073
Position 1605: 0.0005512050553913353
Position 3110: 0.0003605156904451739
Position 1534: 0.00028136705936851393
Position 8306: 0.00022602601338866514
Position 3069: 0.00021116180453684878
Position 670: 0.00018692505592878838
Position 9011: 0.00016281223018385312
Position 3008: 0.00014980721309410547
Position 3182: 0.00012309058890158872
Position 450: 0.0001207370553894604
Position 5218: 0.00011863180124389641
Position 6974: 0.00011099533310844143
Position 3943: 9.194788780584617e-05
Position 3161: 9.055413616407748e-05
Position 336: 8.852692914647098e-05
Position 4007: 8.69135149482202e-05
Position 471: 6.830278789748262e-05
Position 8570: 5.6679061671639194e-05
Position 411: 5.5446919252517176e-05
Position 1611: 5.540361570405234e-05
Position 3224: 5.288866831611497e-05
